 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45
61,172.588,131.734,59.119,190.750,76.850,41.027,44.270,83.429,53.695,24.476,77.046,54.495,72.000,126.351,41.658,54.154,106.379,39.617,311.118,126.311,28.409,54.194,55.021,71.338,49.538,115.591,33.765,227.833,134.867,80.756,100.857,103.144,76.461,58.516,83.894,41.333,70.769,80.585,47.438,25.167,138.032,88.781,13.750,127.554,89.435,156.000,90.142,39.406,28.837,136.569,68.238,77.700,103.792,34.250,52.154,95.908,115.793,5.294,60.412,79.057,103.077,123.528,85.112,33.000,108.410,56.867,225.333,147.248,46.402,83.176,127.031,96.947,49.765,69.694,56.045,26.739,83.309,89.903,71.692,79.251,111.756,71.613,68.909,50.027,81.833,135.807,50.529,29.077,94.150,99.204,118.941,105.940,66.160,49.294,75.003,107.376,78.818,125.687,36.890,119.355,120.939,91.439,138.700,106.256,84.084,252.688,102.162,88.560,350.385,160.566,48.244,9.667,156.352,60.562,4.750,121.055,96.255,83.100,97.637,95.927,0.000,NaN,NaN,10.333,95.992,34.863,114.800,105.504,71.250,27.100,49.698,71.821,54.500,99.399,84.136
62,148.588,131.807,59.201,157.125,76.898,41.112,33.270,83.474,54.076,24.571,76.860,54.234,70.833,126.204,41.851,49.846,106.829,39.614,325.412,126.283,28.565,69.742,55.190,71.091,45.077,116.010,33.651,357.417,134.845,80.902,85.429,103.245,76.231,48.516,83.749,41.403,50.615,80.999,47.401,29.500,138.087,88.778,33.750,127.441,89.125,188.300,90.364,39.350,33.349,136.429,68.331,45.300,103.961,34.193,22.615,95.937,115.239,30.765,60.256,79.261,46.615,123.568,84.716,54.000,108.080,56.968,140.000,147.495,46.161,61.059,127.164,97.197,30.882,69.703,56.070,29.391,83.392,90.657,77.846,79.190,111.801,70.258,68.769,49.661,125.333,135.849,50.424,49.385,93.909,98.883,56.941,105.861,65.563,49.824,75.104,107.316,37.318,125.631,36.600,116.129,120.965,91.509,70.500,106.435,84.080,84.875,102.062,88.693,404.538,160.583,48.316,0.000,NaN,NaN,100.750,121.130,95.777,57.100,97.481,95.856,2.167,112.685,91.915,25.056,96.007,35.394,90.800,105.247,71.250,36.100,49.462,71.580,62.167,99.299,84.149
63,85.529,131.928,58.871,158.500,76.868,41.014,35.649,83.460,54.098,50.000,76.857,54.363,52.333,126.062,42.068,51.385,106.573,39.500,266.353,126.369,28.569,20.000,54.838,71.544,39.000,115.517,33.409,487.583,134.921,80.792,75.524,103.208,76.529,42.645,84.041,41.421,86.308,80.699,47.469,19.417,138.282,88.874,30.000,127.343,89.257,101.000,90.313,39.438,12.651,136.772,68.548,32.100,103.764,34.119,27.154,95.452,115.487,37.588,60.592,79.213,14.615,123.600,84.961,42.538,108.095,56.864,173.524,147.407,46.441,80.765,127.222,97.106,36.529,69.867,55.906,33.087,83.211,90.625,88.308,79.391,111.567,72.129,68.986,49.847,84.250,135.261,50.593,47.308,94.113,98.988,122.824,105.839,65.824,64.765,74.859,107.404,57.727,125.997,36.886,79.032,120.990,91.441,177.800,106.322,83.859,173.625,102.170,88.661,337.692,160.485,48.090,0.000,NaN,NaN,88.250,121.003,95.795,89.800,97.722,95.889,0.000,NaN,NaN,51.222,95.991,34.828,69.700,105.028,71.427,24.900,49.862,71.933,126.833,99.448,84.241
64,77.412,131.849,58.727,160.500,76.784,40.892,15.784,83.437,53.885,27.048,76.740,54.595,98.000,126.258,41.989,42.385,106.707,39.460,294.235,126.275,28.318,47.742,54.741,70.976,45.462,115.949,33.829,390.167,134.963,80.754,54.857,102.910,76.244,37.484,83.848,41.091,38.308,80.556,47.233,17.417,137.840,89.131,27.750,127.593,88.843,141.800,90.275,39.445,32.605,136.482,67.687,25.900,103.999,34.146,27.846,95.513,115.144,32.000,60.263,79.724,20.538,123.920,85.138,26.000,107.997,56.865,122.952,147.475,46.346,102.588,127.125,97.101,53.294,69.410,55.802,63.348,83.278,91.069,117.462,79.562,111.667,74.065,69.114,49.891,64.833,135.376,50.604,10.692,94.386,99.096,96.118,105.806,66.218,75.235,74.907,107.713,27.182,125.587,37.230,117.935,121.112,91.130,90.900,106.317,84.056,179.000,102.090,88.673,309.308,160.599,48.189,22.000,155.775,59.985,102.500,121.039,95.978,46.300,97.812,96.025,8.000,112.679,92.083,11.556,96.370,35.204,71.800,105.425,71.451,16.900,49.518,71.791,106.167,99.487,84.056
65,198.000,131.908,58.913,209.125,77.004,41.191,52.405,83.319,54.052,75.524,77.117,54.544,142.500,126.285,41.889,40.385,106.486,39.686,405.412,126.157,28.545,958.839,55.004,71.033,91.154,116.015,33.816,315.167,134.847,80.760,148.667,103.042,76.407,111.097,83.856,41.510,40.077,80.619,47.354,29.333,138.121,89.090,27.000,127.117,89.022,110.900,90.073,39.210,19.767,136.568,66.656,7.200,103.940,34.798,9.000,96.213,114.937,19.882,60.306,79.481,62.308,123.661,85.113,98.923,108.467,56.874,169.714,147.357,46.318,67.706,126.986,96.959,102.824,69.545,56.246,38.130,83.372,91.253,151.923,79.508,111.548,85.419,68.973,50.268,94.333,135.636,50.315,55.615,93.983,98.902,71.176,105.731,65.824,37.294,74.649,107.422,59.909,125.697,36.675,203.032,120.935,91.180,135.000,106.443,84.115,205.188,102.202,88.668,454.000,160.567,48.312,2.667,156.356,60.528,85.000,120.971,95.871,80.900,97.920,95.733,0.000,NaN,NaN,20.500,96.126,35.062,113.300,105.212,71.234,273.200,49.803,72.220,114.333,99.532,84.079
66,143.412,131.871,58.958,139.000,76.954,41.066,29.811,83.506,54.296,12.190,76.914,54.395,130.000,126.457,41.893,14.308,106.750,39.432,329.588,126.322,28.421,436.194,54.875,71.045,336.615,115.861,33.796,406.750,134.868,80.656,74.952,103.029,76.763,64.065,83.771,41.149,78.615,80.788,47.426,47.417,138.121,89.440,15.250,127.519,89.171,247.700,90.283,39.351,19.860,136.459,68.666,47.900,103.834,34.529,11.308,95.985,115.344,32.706,60.515,79.503,60.000,123.489,85.176,47.462,108.035,56.939,242.952,147.209,46.359,102.000,127.320,97.161,48.941,69.743,55.937,29.174,83.154,90.547,101.692,79.561,111.665,80.516,69.152,49.990,48.500,135.687,50.401,35.000,94.145,98.986,172.941,105.841,65.905,59.765,74.899,107.524,46.864,125.699,36.838,119.419,120.941,91.198,200.100,106.401,83.829,163.312,101.898,88.539,451.385,160.633,48.244,7.167,156.395,60.605,19.500,121.321,95.953,56.500,97.890,95.733,4.667,112.685,91.605,49.556,96.425,34.633,122.600,105.341,71.116,28.900,49.763,71.972,115.167,99.519,83.977
67,80.235,131.915,59.064,237.250,76.883,41.095,33.054,83.430,53.968,51.714,77.245,53.882,135.167,126.343,41.646,39.000,106.527,39.634,290.353,126.280,28.490,573.613,55.005,71.035,722.538,115.730,33.741,328.250,134.823,80.714,33.333,103.203,76.432,37.806,83.996,41.449,36.077,80.881,47.178,34.500,138.079,89.022,17.750,127.329,89.125,141.300,90.270,39.450,18.744,136.679,66.961,31.000,103.745,34.350,13.692,96.248,115.217,32.176,60.288,79.492,69.615,123.673,85.018,56.769,108.148,56.709,202.476,147.396,46.402,117.118,127.314,97.180,52.059,69.806,56.197,53.739,83.146,91.164,56.308,79.546,111.723,101.548,68.943,50.049,98.583,135.299,50.461,27.077,94.145,98.752,90.941,105.797,65.845,69.941,75.059,107.497,17.818,125.574,37.321,172.323,120.896,91.108,154.800,106.290,84.062,214.500,102.098,88.631,358.000,160.507,48.302,30.167,156.029,60.843,11.500,121.055,96.255,107.000,97.857,95.771,7.500,113.126,91.605,39.833,95.980,34.984,134.100,105.050,71.318,49.900,49.823,72.129,169.333,99.408,84.209
68,1846.823,131.926,59.008,155.750,76.909,40.981,24.514,83.654,54.887,47.238,76.876,54.189,161.167,126.275,41.840,19.462,106.790,39.612,342.118,126.328,28.441,187.677,55.114,71.276,198.692,115.826,33.739,408.583,134.879,80.673,110.762,103.080,76.280,74.645,83.690,41.557,38.077,80.588,47.472,33.917,138.178,89.070,32.000,127.144,89.062,252.800,90.314,39.262,42.884,136.580,68.108,44.200,103.888,34.644,24.385,95.733,115.576,38.941,60.533,79.581,82.000,123.478,84.782,32.154,108.488,56.697,228.000,147.327,46.497,174.941,127.221,96.933,44.353,69.205,55.992,21.174,83.120,92.035,65.538,79.497,111.534,74.516,68.854,50.051,45.083,135.891,50.400,39.231,94.359,99.376,130.000,105.745,65.636,26.765,74.803,107.811,19.273,125.456,36.764,136.774,121.080,91.509,70.400,106.496,83.892,173.812,102.062,88.597,437.846,160.643,48.276,7.000,156.395,60.605,54.250,121.002,95.765,82.900,97.785,95.789,15.833,112.995,92.153,46.500,96.064,34.601,64.600,105.336,71.234,50.200,49.625,71.912,163.667,99.463,84.088
69,1883.647,131.914,59.098,197.500,76.844,40.939,29.946,83.631,54.462,41.238,77.148,54.271,105.000,126.166,41.939,72.923,106.706,39.682,318.118,126.326,28.533,426.258,55.046,71.233,28.462,115.855,33.269,285.667,134.787,80.675,89.429,103.017,76.293,63.806,83.903,41.467,91.077,80.778,47.268,49.917,138.012,89.105,104.000,127.186,89.217,237.100,90.344,39.356,21.953,136.471,68.727,50.100,103.866,34.539,32.923,96.152,115.182,48.706,60.377,79.426,45.538,123.626,85.244,45.923,108.341,56.555,168.762,147.120,46.483,67.118,127.047,96.894,44.588,69.828,55.829,29.913,83.082,90.671,61.154,79.711,111.576,44.452,69.032,49.952,57.667,135.601,50.617,39.462,94.151,99.055,70.588,105.829,65.709,38.000,74.877,107.219,47.682,125.507,36.618,151.226,120.777,91.381,127.600,106.403,84.152,239.750,101.955,88.651,407.308,160.675,48.205,10.167,155.775,60.915,67.000,120.716,95.911,72.900,97.829,95.609,33.833,112.847,91.799,35.278,96.413,34.874,95.000,105.424,71.458,82.900,49.719,71.953,203.500,99.392,84.083
70,638.353,131.923,59.098,176.750,76.782,41.068,22.351,83.316,54.548,39.333,76.841,54.479,103.000,126.192,41.778,68.538,106.983,39.490,272.588,126.321,28.462,34.968,54.930,71.365,14.769,115.785,33.588,269.250,134.841,80.674,41.905,103.284,76.347,62.516,83.767,41.707,58.308,80.552,47.493,40.333,138.321,88.299,10.500,126.945,89.125,128.500,90.289,39.225,13.535,136.577,68.921,15.500,103.565,34.435,21.000,95.531,115.500,38.471,60.618,79.223,27.846,123.319,84.723,36.923,108.327,56.825,170.286,147.412,46.472,142.706,127.095,97.045,40.412,69.756,55.997,35.913,83.260,90.387,131.923,79.358,111.722,59.097,68.916,49.719,72.083,135.550,50.406,62.308,94.083,98.883,130.353,105.885,65.615,32.235,74.880,107.633,59.000,125.463,36.791,173.677,120.983,91.493,120.600,106.136,84.003,177.562,101.996,88.674,403.538,160.530,48.214,26.500,156.085,60.605,42.750,120.673,96.001,26.900,97.755,95.924,10.500,113.177,91.659,13.056,96.124,34.821,73.800,105.375,71.271,37.500,49.756,71.825,174.500,99.446,84.036
71,204.000,131.931,58.951,227.875,76.825,40.914,26.324,83.222,54.187,77.810,76.971,54.451,145.833,126.228,41.937,33.692,106.721,39.523,287.941,126.259,28.552,36.065,55.061,71.445,30.462,116.110,34.034,3820.375,134.867,80.753,67.810,102.961,76.382,60.387,83.932,41.318,100.000,80.656,47.653,21.833,138.261,88.782,62.750,127.054,89.125,149.000,90.309,39.224,12.279,136.458,68.314,64.100,103.914,34.486,13.385,96.218,115.657,30.647,60.560,79.237,45.846,123.558,85.087,72.769,108.259,57.023,221.143,147.416,46.463,115.353,127.166,97.144,55.059,69.548,55.993,38.261,83.329,90.561,158.077,79.626,111.619,52.710,69.039,50.346,61.833,135.685,50.548,67.154,94.248,98.914,139.647,105.889,65.886,25.588,74.940,107.638,48.500,125.896,36.849,104.129,120.905,91.332,116.400,106.413,84.034,208.500,102.186,88.655,584.462,160.616,48.252,40.000,156.044,60.466,76.500,120.936,95.783,87.200,97.734,95.704,0.000,NaN,NaN,35.611,96.128,34.677,83.300,105.446,71.283,3.500,49.268,72.474,62.000,99.408,84.088
72,243.647,131.833,59.002,214.250,76.780,41.090,49.270,83.483,53.763,54.286,77.114,54.440,80.833,126.170,41.883,13.538,106.994,39.465,318.647,126.266,28.484,43.806,55.004,70.893,19.846,116.255,34.038,2826.167,134.856,80.746,92.762,102.995,76.589,55.226,83.997,41.710,51.385,80.349,47.439,45.750,138.155,89.223,14.750,127.807,89.193,154.400,90.133,39.370,45.814,136.498,67.903,32.900,104.035,34.413,16.462,95.069,115.704,22.588,60.352,79.252,21.154,123.481,84.899,33.231,108.889,57.120,242.095,147.391,46.324,127.000,127.285,97.080,25.353,69.790,56.234,39.696,83.143,90.313,133.923,79.571,111.695,35.871,68.825,49.664,101.167,135.528,50.336,53.538,93.884,99.175,127.765,105.868,65.917,32.529,74.904,107.912,73.182,125.586,36.590,67.032,120.930,91.229,127.700,106.257,84.090,196.312,102.003,88.707,375.000,160.580,48.244,21.333,155.855,60.755,130.000,121.068,95.913,78.300,97.816,95.644,10.000,112.804,91.414,13.611,95.927,34.767,99.100,105.547,71.270,6.900,49.768,72.264,108.167,99.371,84.112
73,153.529,131.867,58.969,233.375,76.758,41.141,35.514,83.271,53.817,59.524,77.003,54.330,112.333,125.996,41.903,36.308,106.572,39.303,292.059,126.236,28.514,19.226,54.980,70.905,32.385,116.024,33.571,388.500,134.906,80.881,113.905,102.873,76.545,38.839,83.997,41.327,73.538,80.678,47.271,6.417,138.701,89.101,36.750,127.211,89.283,158.100,90.195,39.378,20.419,136.612,67.349,53.600,103.840,34.276,23.923,95.243,115.674,34.706,60.321,78.784,37.462,123.678,85.446,38.077,108.276,56.821,210.857,147.304,46.435,113.588,127.305,97.061,71.235,69.815,56.001,56.000,83.124,90.013,123.077,79.563,111.828,61.742,68.864,50.076,114.750,135.508,50.394,40.385,94.149,98.794,162.588,105.898,65.691,29.059,74.882,107.694,70.500,125.670,36.767,134.065,120.971,91.294,134.300,106.193,84.016,253.938,102.013,88.678,429.615,160.555,48.235,11.333,155.916,60.341,124.750,121.110,96.197,96.300,98.000,95.805,0.000,NaN,NaN,21.500,96.201,35.011,89.700,105.569,71.051,26.200,49.631,72.010,113.500,99.274,84.188
74,118.824,131.850,58.920,170.625,76.973,41.032,19.486,83.413,53.813,45.333,77.305,54.092,87.833,126.193,41.748,46.231,106.538,39.334,321.647,126.322,28.521,56.645,54.947,71.510,13.077,115.747,33.916,241.250,134.883,80.811,77.619,103.166,76.601,76.258,83.763,41.274,39.923,80.498,47.396,30.083,138.011,89.424,79.500,127.587,89.133,151.500,90.277,39.345,28.605,136.527,68.180,73.800,103.800,34.447,19.769,96.312,115.096,18.118,60.814,79.439,106.000,123.758,84.747,31.308,108.873,57.053,302.857,147.385,46.360,114.118,127.338,97.125,39.412,69.558,56.102,47.261,83.204,90.157,123.846,79.464,111.737,74.065,68.842,50.009,50.000,135.412,50.736,34.923,94.287,98.917,112.353,105.746,65.955,44.000,75.050,107.415,70.182,125.184,36.806,109.935,121.016,91.269,166.100,106.263,83.866,232.938,102.106,88.658,494.308,160.501,48.217,30.333,156.194,60.706,153.500,120.970,95.853,68.500,97.705,95.762,24.167,112.766,92.144,26.444,96.257,34.949,54.100,105.707,71.217,53.800,49.540,72.131,59.167,99.503,84.165
75,151.529,131.929,59.000,98.375,76.732,40.824,26.568,83.278,53.793,34.190,76.949,54.193,149.500,126.306,41.904,70.923,106.776,39.567,329.471,126.279,28.421,47.419,55.146,71.000,32.231,116.231,33.667,216.167,134.904,80.794,48.667,103.107,76.274,99.935,83.844,41.329,51.769,80.460,47.365,30.833,138.394,88.637,9.000,127.255,89.125,179.600,90.260,39.378,22.605,136.427,67.828,57.100,103.861,34.626,34.538,96.299,115.541,30.235,60.489,79.233,53.308,123.544,85.227,33.769,108.260,56.958,179.048,147.163,46.266,160.471,127.142,97.094,63.412,70.056,56.071,31.696,83.229,90.632,114.231,79.421,111.770,113.806,68.962,50.142,49.000,135.601,50.499,83.615,94.213,98.904,113.412,105.822,65.521,42.941,74.699,107.808,66.818,125.672,36.634,149.742,121.149,91.229,226.300,106.311,83.916,214.188,102.048,88.667,394.385,160.562,48.274,18.833,155.802,60.846,49.000,120.609,95.817,46.400,97.852,95.968,1.000,112.375,91.915,27.889,96.012,34.911,119.500,105.192,71.372,15.900,49.515,71.796,167.667,99.480,84.077
76,148.235,131.829,58.961,165.875,76.849,41.134,24.243,83.474,54.009,46.571,77.159,54.105,214.667,126.227,41.898,50.154,106.978,39.570,385.765,126.238,28.445,13.097,55.297,70.933,37.000,115.844,33.833,266.417,134.795,80.859,62.571,103.036,76.629,33.742,83.652,41.257,86.769,80.385,47.068,11.250,137.910,88.797,10.250,127.565,89.435,337.400,90.224,39.383,19.907,136.315,67.778,7.400,103.829,34.121,21.692,96.008,115.377,40.529,60.434,78.936,49.308,123.401,85.117,31.923,108.253,56.738,156.571,147.440,46.268,153.941,127.216,97.021,57.882,69.738,56.177,55.739,83.278,90.893,130.923,79.482,111.697,62.710,68.977,49.857,106.750,135.534,50.462,67.846,94.237,98.928,94.941,105.803,66.048,44.118,74.899,107.402,49.500,125.650,36.933,98.774,120.921,90.999,178.900,106.247,84.038,176.875,102.101,88.663,357.538,160.552,48.232,3.333,156.085,60.295,161.750,120.704,96.040,76.600,97.964,95.842,4.000,112.685,91.812,34.000,96.015,35.160,132.800,105.262,71.251,11.800,50.002,72.238,117.167,99.454,84.359
77,126.824,131.864,58.986,139.875,76.855,41.238,33.541,83.221,54.160,57.143,77.205,54.501,79.000,126.050,41.991,58.077,106.933,39.597,280.471,126.537,28.620,15.613,54.746,71.171,35.000,115.647,33.789,201.167,134.909,80.928,33.524,103.097,76.315,58.968,83.769,41.488,57.154,80.609,47.346,60.500,138.267,88.684,23.500,127.469,89.013,178.700,90.223,39.506,17.814,136.615,67.296,56.900,103.999,34.641,25.000,95.739,115.559,23.412,60.471,79.537,29.231,123.520,84.775,14.615,108.241,57.016,208.381,147.290,46.394,172.471,127.013,97.207,56.882,69.711,56.298,23.826,83.297,90.294,115.462,79.543,111.640,61.742,68.847,49.903,61.833,135.528,50.606,64.000,94.062,99.048,126.000,105.800,65.934,28.882,74.958,107.464,37.227,125.452,36.896,124.000,121.149,91.280,126.500,106.470,83.718,214.500,102.185,88.744,352.538,160.514,48.255,0.000,NaN,NaN,82.500,121.110,96.013,131.300,97.948,95.875,14.000,113.036,92.151,41.611,95.847,34.643,78.000,105.331,71.206,10.900,49.911,72.695,71.667,99.258,84.215
78,144.471,131.851,59.083,181.375,76.891,40.843,60.784,83.450,54.186,20.095,77.429,54.716,100.833,126.095,41.669,37.462,106.700,39.318,300.765,126.385,28.549,21.290,55.159,70.549,63.923,115.686,33.636,208.250,134.925,80.865,152.762,102.969,76.435,109.419,83.893,41.591,42.231,80.702,47.448,21.500,138.291,89.123,27.250,127.377,89.085,206.600,90.325,39.296,22.372,136.436,68.387,5.700,103.543,34.630,4.846,95.847,115.583,40.294,60.390,79.339,49.462,123.505,85.095,59.615,108.243,56.829,160.667,147.459,46.255,125.529,127.192,97.084,53.941,69.535,56.108,21.565,83.236,90.494,139.154,79.584,111.586,47.548,69.066,49.740,81.667,135.473,50.625,33.615,94.172,98.982,94.000,105.827,65.925,50.765,74.761,107.426,40.727,125.655,37.064,81.742,120.996,91.352,130.700,106.177,84.163,209.188,102.027,88.669,312.308,160.631,48.241,5.333,155.804,60.857,184.750,120.922,95.903,77.400,97.611,95.929,11.333,112.649,91.505,26.333,95.586,34.830,122.200,105.749,71.337,2.300,49.445,72.439,220.333,99.373,84.258
79,76.235,131.948,59.073,148.250,76.768,40.932,38.838,83.359,54.150,19.333,77.484,54.109,80.833,125.943,42.010,35.923,106.518,39.658,306.471,126.278,28.497,56.452,55.472,70.879,22.462,116.068,34.014,173.750,135.000,80.636,157.143,102.999,76.457,1180.645,83.804,41.332,131.538,80.875,47.215,30.750,138.200,89.173,57.250,127.380,89.125,162.500,90.228,39.347,23.070,136.643,67.966,23.300,103.695,34.641,8.154,95.954,115.112,25.471,60.244,79.534,56.769,123.286,85.109,29.923,108.425,56.585,197.714,147.407,46.374,160.176,126.964,97.042,40.647,69.438,55.758,50.000,83.311,90.212,157.154,79.683,111.567,48.323,68.842,50.139,106.417,135.795,50.579,58.154,94.137,99.167,137.647,105.854,65.898,42.647,74.694,107.702,61.091,125.741,36.877,154.645,121.085,91.286,132.400,106.474,84.225,234.688,102.107,88.779,458.000,160.614,48.211,5.500,155.728,60.427,105.250,120.935,95.662,43.600,97.574,95.712,0.000,NaN,NaN,41.500,95.569,34.856,72.000,105.445,71.312,20.900,49.601,72.280,192.667,99.383,84.207
80,149.765,131.904,59.065,145.125,76.772,41.196,25.838,83.332,53.669,79.524,76.951,54.427,124.667,126.334,41.809,452.692,106.578,39.477,273.294,126.392,28.489,39.161,54.971,71.229,48.462,115.775,33.809,147.417,134.816,80.563,2497.048,103.092,76.392,997.548,83.809,41.316,88.769,80.889,47.352,37.167,138.187,88.740,84.750,127.225,89.113,290.700,90.230,39.294,43.581,136.514,68.304,68.600,103.934,34.523,9.077,95.740,115.761,24.706,60.249,79.581,13.077,123.685,84.324,29.385,108.180,56.720,188.190,147.361,46.467,142.235,127.027,97.213,73.294,69.708,55.840,53.696,83.258,91.463,59.846,79.329,111.805,43.290,68.841,50.363,62.250,135.707,50.614,26.538,94.195,99.268,91.529,105.792,66.036,54.294,74.821,107.646,60.409,125.776,36.812,134.839,121.035,91.061,106.800,106.360,84.020,275.688,101.973,88.762,428.154,160.552,48.178,2.667,155.775,60.915,122.250,120.931,95.936,126.800,97.749,95.930,12.500,112.685,91.510,23.556,95.934,34.836,49.200,105.448,71.548,10.300,49.243,71.967,91.667,99.518,84.105
81,118.706,131.829,58.820,178.750,76.968,41.160,21.027,83.539,54.225,69.048,77.234,54.502,134.000,126.007,41.986,515.462,106.670,39.553,230.294,126.137,28.516,46.452,54.815,70.937,12.769,115.770,34.149,226.583,134.949,80.759,605.905,103.022,76.358,255.032,83.891,41.554,83.077,80.598,47.310,68.167,138.181,88.899,27.500,127.390,89.232,296.600,90.201,39.317,13.070,136.533,68.298,587.600,103.844,34.412,13.692,95.081,115.550,14.529,60.267,79.246,11.462,123.637,84.939,49.308,108.222,57.033,100.095,147.437,46.480,120.176,127.122,97.059,70.529,69.740,55.975,77.000,83.208,90.356,81.077,79.518,111.701,33.355,68.943,50.022,76.833,135.712,50.648,35.692,94.296,98.984,100.824,105.803,65.701,61.412,74.788,107.585,36.182,125.372,36.796,102.839,121.076,91.278,171.800,106.283,83.949,241.625,101.876,88.684,402.154,160.694,48.254,0.000,NaN,NaN,70.000,120.897,95.863,53.100,97.994,96.139,7.333,112.685,91.915,29.278,96.151,35.002,110.000,105.190,71.234,3.800,49.168,72.418,208.333,99.387,84.295
82,175.176,131.977,59.082,192.500,76.727,41.006,17.649,83.413,53.683,89.429,77.120,54.489,101.000,126.266,41.859,119.769,106.472,39.482,333.118,126.375,28.510,50.581,54.787,71.193,35.077,116.064,33.632,166.417,134.953,80.872,73.333,103.062,76.611,57.355,83.761,41.388,50.462,80.876,47.421,20.083,138.225,88.915,9.750,127.684,89.030,279.200,90.148,39.140,20.558,136.455,67.500,192.800,103.825,34.447,25.154,95.996,115.616,42.412,60.794,78.831,44.923,123.442,85.142,192.923,108.594,56.997,289.905,147.415,46.349,178.353,127.128,97.007,54.529,69.588,56.213,30.696,83.199,90.571,111.846,79.301,111.774,25.032,69.026,50.262,59.000,135.734,50.732,48.077,94.151,99.110,334.588,105.908,65.835,22.176,74.602,107.167,35.455,125.888,36.985,79.226,120.980,91.382,130.600,106.175,83.939,321.875,102.126,88.801,417.846,160.617,48.243,0.000,NaN,NaN,133.750,120.817,95.848,39.600,97.921,95.950,2.167,112.685,91.915,28.944,96.092,34.974,73.000,105.283,71.469,13.300,49.904,71.604,107.833,99.361,84.110
83,198.118,131.889,59.232,52.750,76.954,41.230,62.054,83.352,54.068,35.524,76.974,54.457,102.167,126.230,41.758,17.231,106.640,39.734,268.000,126.270,28.555,20.000,54.729,71.223,36.846,115.969,33.644,213.083,134.954,80.735,68.571,103.171,76.497,67.097,83.831,41.062,72.000,80.668,47.494,68.917,138.068,89.049,46.500,127.565,89.215,270.100,90.289,39.253,12.419,136.592,68.449,31.900,103.809,33.977,32.308,95.655,115.281,27.647,60.674,79.322,50.231,123.340,85.039,161.385,108.586,56.908,217.143,147.331,46.250,187.176,127.038,97.047,66.471,69.577,55.810,56.043,83.209,90.733,44.769,79.655,111.408,42.194,68.709,49.834,91.333,135.662,50.644,48.462,94.060,98.947,213.059,105.828,65.561,40.118,74.956,107.767,27.636,125.494,36.784,111.613,121.090,91.292,161.100,106.429,83.935,274.938,101.962,88.757,483.692,160.630,48.308,1.833,156.310,60.323,94.750,120.738,95.897,135.400,97.728,95.848,11.500,112.384,91.915,23.167,95.865,35.347,135.200,105.210,71.287,3.700,49.990,72.234,79.333,99.497,84.211
84,228.353,131.951,59.346,173.625,77.018,40.953,26.108,83.226,54.130,43.905,77.179,54.507,84.500,126.194,41.837,18.077,106.717,39.386,257.529,126.322,28.555,20.581,55.075,71.141,13.923,115.907,33.560,260.417,134.842,80.704,105.619,103.149,76.565,48.323,83.962,41.214,42.615,80.726,47.372,48.750,137.982,89.405,0.000,NaN,NaN,303.900,90.102,39.232,13.581,136.611,67.868,23.200,104.058,34.656,44.769,95.688,115.347,35.118,60.453,79.092,33.462,123.330,84.801,80.385,108.489,56.813,156.571,147.423,46.435,153.118,127.134,97.115,47.412,69.563,56.016,70.043,83.297,91.274,78.077,79.494,111.388,61.419,69.081,49.900,56.500,135.838,50.591,44.692,94.238,99.105,215.765,105.773,65.722,20.412,74.618,107.193,37.591,125.801,36.763,103.226,120.971,91.322,106.400,106.268,83.947,267.812,102.106,88.691,368.077,160.600,48.139,8.500,156.085,60.295,36.000,120.629,95.945,63.100,97.677,95.973,23.833,112.986,91.299,51.556,95.886,34.985,117.000,105.627,71.368,15.600,49.209,72.149,51.500,99.497,83.903
