 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57
179,128.875,88.344,79.638,245.250,81.612,96.135,573.905,51.659,121.925,428.588,72.098,97.169,383.905,110.451,92.571,11.000,38.076,100.184,69.484,126.173,112.067,66.500,57.228,117.971,33.677,136.880,117.188,30.438,61.203,123.646,326.692,31.446,110.999,22.000,59.539,113.878,39.818,116.597,101.506,23.189,72.556,124.449,66.167,24.476,106.065,49.429,97.353,133.979,50.923,98.632,126.513,207.583,60.347,100.728,652.125,106.046,115.356,145.250,152.967,95.728,18.312,97.562,108.414,157.688,116.521,131.860,269.625,66.669,89.799,7.818,55.645,135.005,220.750,82.430,142.881,88.500,108.475,110.134,263.875,107.197,100.060,90.786,70.746,88.369,49.375,93.102,97.949,110.851,72.247,107.271,71.667,98.390,112.011,705.278,54.784,106.294,101.765,94.971,85.942,44.771,117.031,116.205,66.125,110.071,104.172,14.750,66.805,117.645,19.917,90.263,128.282,108.968,111.348,125.800,223.290,108.971,132.280,26.619,87.691,117.971,205.625,159.671,103.671,371.000,102.634,90.552,35.800,103.760,104.635,47.969,31.858,100.780,67.333,21.074,113.314,130.156,76.911,113.739,13.647,89.972,104.181,464.167,103.887,86.104,9.333,77.902,86.873,5.500,128.185,104.315,24.615,120.041,121.161,31.125,119.006,92.472,30.250,121.932,99.855,43.818,154.154,117.909,16.667,121.663,130.495,16.762,156.099,132.463,1.125,141.205,121.985
180,300.625,88.496,79.674,211.875,81.735,96.009,538.000,51.629,122.018,558.471,72.113,97.200,294.952,110.488,92.684,47.600,38.251,100.051,124.000,126.070,112.564,64.500,57.408,117.493,32.065,136.622,117.291,6.438,60.987,123.974,290.077,31.504,110.867,67.000,59.979,113.618,16.591,116.571,101.557,24.000,73.119,124.328,48.833,24.596,106.227,39.333,97.235,133.782,25.231,99.097,126.818,218.417,60.400,100.751,648.188,106.004,115.343,132.000,152.737,95.473,15.375,98.147,108.615,200.500,116.484,131.836,185.125,66.670,89.690,2.909,55.335,135.354,180.125,82.484,142.950,169.000,108.452,110.199,293.875,107.282,100.052,80.000,70.831,88.383,6.500,93.054,97.596,83.064,72.522,107.276,103.667,98.135,112.167,629.722,54.772,106.371,70.529,94.791,85.787,49.286,117.135,116.343,5.000,109.841,104.114,10.500,67.735,117.335,6.500,90.365,129.417,81.419,111.314,126.169,134.968,108.840,132.263,48.238,87.495,117.893,277.625,159.715,103.654,355.429,102.610,90.483,221.500,103.456,104.552,45.562,31.960,100.550,80.667,21.204,113.267,106.094,77.029,113.496,7.176,89.448,103.642,234.333,103.972,86.137,6.286,77.965,86.626,24.500,128.185,104.005,13.462,120.238,121.259,36.000,119.156,92.320,47.625,122.054,100.038,38.545,154.349,117.978,178.833,121.725,130.712,12.667,156.661,131.861,20.500,140.757,121.337
181,153.750,88.312,79.750,288.875,81.710,96.141,502.381,51.622,121.989,530.000,72.104,97.161,352.571,110.540,92.562,72.600,37.984,100.195,97.226,126.045,112.269,60.188,57.083,117.953,5.290,136.434,117.327,14.438,61.098,123.829,260.000,31.404,110.889,42.667,59.958,113.447,25.091,116.446,101.764,4.378,72.695,123.845,61.167,24.359,105.998,34.095,97.535,134.084,64.692,98.597,126.827,217.333,60.361,100.737,599.062,105.979,115.387,72.500,152.701,95.595,37.812,97.667,108.074,136.000,116.674,131.933,314.375,66.588,89.739,63.273,55.666,135.492,238.075,82.471,143.025,104.750,108.663,110.130,287.250,107.277,100.004,49.714,70.642,88.454,23.500,92.736,97.630,94.979,72.738,107.376,113.333,98.279,112.091,599.222,54.775,106.357,99.941,94.808,86.122,47.600,116.969,116.253,7.250,109.895,103.930,12.000,67.057,117.335,35.750,90.088,128.937,104.774,111.449,125.975,96.194,108.911,132.126,12.095,87.658,117.649,348.000,159.702,103.590,322.571,102.580,90.614,87.200,103.567,104.684,48.938,32.109,100.757,80.111,21.131,113.206,99.125,77.016,113.710,12.235,89.998,104.124,329.000,103.777,86.176,59.905,77.995,87.046,17.167,127.752,103.773,17.692,119.656,121.066,35.875,119.251,92.154,25.625,122.017,99.846,133.091,154.151,117.827,66.000,122.116,130.518,30.381,156.284,131.961,53.375,140.798,121.575
182,156.625,88.354,79.523,159.500,81.684,96.143,506.857,51.586,121.950,361.294,71.975,97.216,301.429,110.488,92.620,45.800,38.028,100.043,98.000,125.907,112.192,70.312,57.201,117.701,19.548,136.608,117.279,32.312,61.275,124.290,315.154,31.449,110.943,28.000,59.985,113.888,21.727,116.334,101.365,0.000,NaN,NaN,107.167,24.327,106.006,19.048,97.118,133.669,54.385,98.945,126.569,181.500,60.434,100.658,588.500,106.017,115.374,123.500,152.870,95.575,39.750,98.067,108.185,188.750,116.458,131.819,216.000,66.555,89.649,77.273,55.854,135.847,198.650,82.266,142.888,114.500,108.642,110.257,341.500,107.253,99.973,79.071,70.614,88.344,39.875,93.202,97.697,100.000,72.451,107.384,205.167,98.232,112.212,651.833,54.768,106.301,65.118,94.666,85.797,71.629,117.286,116.252,18.500,110.262,104.495,0.000,NaN,NaN,27.333,90.265,128.321,93.355,111.376,125.785,169.677,108.844,132.251,21.333,87.157,118.084,366.375,159.592,103.635,433.357,102.687,90.654,91.000,103.929,104.402,44.000,31.831,100.795,44.556,21.199,113.586,97.281,77.214,113.619,10.118,89.981,103.893,373.833,103.759,86.271,21.238,77.547,86.702,18.000,127.875,104.522,15.923,120.351,121.456,22.250,118.983,92.323,13.125,121.675,100.285,149.818,154.280,118.087,31.000,121.887,130.507,14.952,156.277,132.330,27.625,140.857,121.195
183,144.375,88.599,79.774,269.750,81.728,96.014,424.476,51.558,121.919,525.176,72.023,97.157,258.190,110.523,92.610,45.000,37.938,100.278,85.677,126.044,112.349,69.812,57.102,117.517,13.935,136.710,117.161,12.750,61.189,123.561,265.538,31.470,110.936,62.333,60.010,113.856,50.364,116.636,101.821,17.568,72.755,124.253,26.333,24.463,106.148,33.333,97.495,133.877,36.692,98.984,126.376,281.917,60.446,100.787,620.438,106.065,115.305,69.250,152.829,95.731,44.625,97.829,108.278,131.750,116.494,131.703,204.625,66.743,89.864,39.273,55.750,136.041,205.425,82.227,142.797,135.500,108.541,110.077,280.250,107.250,100.077,58.929,71.083,88.341,24.875,92.957,97.839,88.426,72.167,107.425,223.667,98.406,112.189,676.278,54.822,106.379,70.353,94.917,86.025,46.600,117.360,116.270,18.875,110.172,104.143,9.250,67.081,117.645,29.250,90.344,128.774,120.452,111.442,125.721,164.903,108.903,132.050,29.143,87.713,118.551,351.375,159.582,103.654,403.000,102.640,90.578,88.000,103.448,104.526,42.938,31.532,100.641,84.056,20.810,113.295,94.625,77.186,113.738,5.647,90.016,104.238,299.000,103.840,86.258,68.095,77.688,86.805,16.333,127.673,103.780,19.308,120.386,121.129,23.750,118.859,92.294,21.250,122.111,100.070,59.455,154.211,118.056,20.667,121.970,130.643,17.333,155.804,131.963,32.375,140.847,121.194
184,154.875,88.389,79.721,276.375,81.672,96.157,571.048,51.580,122.020,504.353,72.154,97.174,311.429,110.510,92.622,116.600,37.952,100.179,83.871,126.083,112.140,64.062,57.115,117.620,32.065,136.601,117.142,8.562,61.528,123.714,288.231,31.402,110.908,79.000,59.824,113.779,84.909,116.240,101.557,20.324,72.915,124.379,139.667,24.620,106.010,38.762,97.113,133.876,25.923,98.645,126.608,249.000,60.486,100.654,622.188,106.018,115.323,27.000,153.088,95.532,18.562,97.851,108.379,183.375,116.662,131.733,277.750,66.577,89.819,0.000,NaN,NaN,260.300,82.358,142.882,132.000,108.409,109.828,215.000,107.286,99.903,91.429,70.486,88.295,25.500,93.219,97.901,129.617,72.452,107.270,182.833,98.437,112.302,649.167,54.802,106.341,55.118,94.719,86.264,48.629,117.089,116.009,62.750,110.036,104.205,27.500,67.107,117.637,25.667,90.125,128.690,98.194,111.457,125.705,144.452,108.954,132.099,22.048,87.422,117.828,426.750,159.652,103.747,340.929,102.640,90.499,63.300,103.582,104.450,22.312,31.940,100.655,58.333,21.081,113.638,96.344,77.036,113.702,11.471,89.898,104.487,414.500,103.799,86.163,15.619,77.629,86.445,0.000,NaN,NaN,10.385,120.267,121.239,26.125,118.981,92.628,16.500,121.936,99.853,51.818,154.185,117.698,68.167,121.813,130.532,16.952,156.082,131.985,19.625,141.069,121.138
185,193.250,88.366,79.686,231.000,81.755,96.071,549.810,51.643,121.960,469.882,72.143,97.180,336.381,110.504,92.603,11.600,37.708,100.093,90.581,126.054,112.239,97.312,57.255,117.633,13.097,136.853,117.031,20.125,61.414,123.887,260.923,31.466,110.874,19.833,59.761,113.709,71.818,116.416,101.843,10.703,73.013,123.895,69.000,24.414,106.045,74.667,97.383,133.580,21.769,98.887,126.948,134.583,60.384,100.783,669.125,106.023,115.399,65.500,152.812,95.636,21.625,97.691,107.930,216.375,116.602,131.795,294.875,66.676,89.914,21.636,55.762,135.323,199.000,82.253,142.879,156.312,108.503,110.044,347.750,107.339,99.997,50.929,70.813,88.334,33.375,92.995,97.618,63.787,72.754,107.468,207.833,98.437,112.176,606.667,54.801,106.381,62.882,94.887,86.124,32.114,117.297,116.511,11.250,109.830,104.522,45.250,67.233,117.645,19.750,90.145,128.761,112.774,111.349,125.801,129.161,109.026,132.254,26.333,87.875,118.175,324.750,159.615,103.690,335.143,102.683,90.772,64.000,103.363,104.585,44.094,32.009,100.845,46.667,20.958,113.695,101.781,77.034,113.585,2.647,90.021,104.625,342.167,103.878,86.198,4.667,77.699,87.012,0.000,NaN,NaN,7.231,120.329,121.240,10.750,118.993,92.189,48.875,122.124,99.702,163.455,154.254,118.168,11.167,122.281,130.554,18.476,156.021,131.999,35.375,140.861,121.664
186,208.250,88.368,79.658,278.250,81.641,96.081,569.429,51.625,122.026,515.176,71.980,97.212,391.238,110.605,92.526,8.000,37.665,99.975,67.097,126.033,112.222,49.438,57.029,117.582,21.355,136.849,117.208,42.625,61.066,124.553,346.385,31.531,111.065,25.167,59.829,113.707,54.000,116.350,101.600,29.297,72.934,123.983,90.833,24.474,106.037,46.286,97.316,133.714,79.538,98.758,127.006,232.667,60.443,100.771,607.438,105.988,115.317,138.500,152.834,95.638,30.375,98.385,108.029,198.812,116.595,131.818,286.250,66.574,89.684,23.636,55.745,135.205,208.100,82.300,142.955,127.750,108.440,110.097,342.625,107.218,100.031,58.857,70.940,88.543,15.875,93.055,97.432,92.170,72.366,107.261,144.833,98.350,112.096,583.944,54.662,106.313,50.941,94.763,85.910,53.171,117.435,115.916,32.500,109.709,103.931,4.000,67.735,117.645,58.833,90.040,128.430,69.226,111.559,126.265,110.194,108.980,132.250,28.857,87.619,118.025,416.500,159.598,103.726,366.357,102.588,90.640,69.200,103.671,104.176,39.312,32.213,100.695,38.944,21.187,113.378,117.656,77.104,113.594,13.765,89.617,103.592,424.167,103.817,86.110,17.619,77.345,86.402,19.333,127.565,103.807,2.385,120.745,120.745,72.625,119.460,92.311,27.000,122.088,99.767,98.545,154.078,117.992,100.667,121.700,130.352,30.000,156.199,132.163,35.750,140.956,121.055
187,243.000,88.468,79.674,213.125,81.695,96.180,550.190,51.602,121.987,451.765,72.143,97.196,347.905,110.523,92.517,72.000,37.852,100.264,115.032,125.873,112.454,38.250,57.188,118.072,8.323,136.293,117.321,21.062,61.018,124.158,224.615,31.353,110.980,18.833,59.886,113.637,27.864,116.342,101.681,0.324,73.315,123.535,62.833,24.415,106.078,34.476,97.296,133.538,35.615,98.490,126.526,184.500,60.420,100.668,615.938,106.051,115.327,146.250,152.807,95.482,62.750,98.224,108.370,173.500,116.536,131.648,238.750,66.672,89.775,14.000,55.730,135.863,207.725,82.364,142.777,119.438,108.521,109.892,251.875,107.347,99.902,123.714,71.043,88.427,66.375,93.054,97.520,90.723,72.341,107.426,248.167,98.346,112.162,625.833,54.765,106.365,35.471,95.064,86.057,32.429,117.615,116.407,21.625,109.764,104.381,32.000,67.292,117.483,14.500,90.276,128.434,84.516,111.242,126.128,100.323,109.016,132.334,21.952,87.387,118.219,234.750,159.618,103.856,481.214,102.706,90.528,34.900,103.555,104.518,18.938,32.534,100.841,77.444,21.052,113.426,125.031,76.933,113.650,13.000,89.752,104.214,348.000,103.883,86.149,41.238,77.839,86.404,29.500,127.549,104.593,16.923,119.960,121.679,27.125,119.281,92.406,11.500,121.628,99.780,76.182,154.288,117.652,68.333,122.080,130.691,25.619,155.754,132.230,87.125,141.000,121.201
188,266.625,88.515,79.718,343.125,81.816,96.127,486.762,51.610,121.964,651.765,72.035,97.178,385.333,110.580,92.600,21.400,37.746,100.155,97.419,126.018,112.393,43.000,57.417,117.937,25.677,136.818,116.837,14.688,61.119,123.462,225.231,31.496,110.968,11.667,60.202,113.730,64.500,116.556,101.603,16.054,72.664,124.461,65.000,24.752,105.879,41.524,97.290,133.711,46.846,98.879,126.489,219.917,60.554,100.670,481.000,106.090,115.369,132.000,152.750,95.705,33.188,98.085,107.944,212.438,116.517,131.804,152.250,66.816,89.842,40.364,55.645,136.086,218.000,82.447,142.952,100.688,108.397,110.184,259.250,107.239,99.988,92.357,70.998,88.401,60.125,92.796,97.670,102.936,72.868,107.423,114.000,98.181,112.062,626.833,54.840,106.366,60.824,94.943,85.927,15.857,117.414,115.932,23.250,110.142,103.940,56.750,67.735,117.345,42.583,90.124,128.877,99.806,111.279,125.891,151.290,109.050,132.379,24.143,87.540,118.319,264.125,159.701,103.726,285.429,102.766,90.575,39.400,103.519,104.218,56.781,32.075,100.611,68.333,21.280,113.578,111.719,76.912,113.472,8.588,89.416,103.820,210.833,103.890,86.142,24.476,78.052,86.749,9.667,127.875,103.695,21.538,119.648,121.652,70.375,118.963,92.226,24.250,121.872,99.852,47.636,154.212,117.872,60.500,121.869,130.404,5.238,156.299,132.474,27.625,141.156,121.442
189,170.750,88.348,79.670,306.750,81.688,96.071,379.714,51.668,121.931,555.059,71.992,97.126,399.524,110.551,92.487,21.000,37.674,100.191,91.032,125.946,112.182,36.062,57.004,117.549,14.774,136.176,117.091,17.312,61.099,123.973,290.615,31.379,110.914,74.333,59.884,113.847,30.545,116.551,101.722,13.081,72.653,123.886,76.833,24.518,106.084,60.571,97.011,134.234,75.769,98.911,126.596,206.583,60.349,100.631,659.062,106.010,115.349,262.250,152.734,95.568,19.625,97.766,108.364,196.312,116.426,131.803,212.875,66.618,89.653,4.727,55.645,135.005,186.825,82.204,142.890,94.250,108.557,110.174,198.375,107.247,99.928,53.357,70.461,88.191,310.000,92.924,97.873,78.340,72.519,107.253,186.500,98.288,112.025,572.889,54.723,106.379,109.882,94.818,85.872,44.143,117.075,116.219,39.750,110.010,104.093,87.250,67.249,117.434,27.750,90.301,128.223,96.903,111.248,126.018,170.194,108.762,132.300,33.048,87.286,118.224,340.250,159.595,103.565,397.857,102.622,90.600,105.600,103.601,104.565,44.469,32.034,100.632,70.444,20.819,113.421,102.000,76.669,113.629,13.118,89.306,103.751,302.000,103.945,86.104,21.714,77.594,86.712,0.000,NaN,NaN,4.846,120.125,120.715,28.625,119.627,92.489,34.000,121.946,99.855,124.000,154.171,118.039,24.833,121.752,130.813,21.238,156.654,132.114,28.625,140.636,121.657
190,142.375,88.575,79.572,190.750,81.748,96.076,595.238,51.637,122.014,473.059,72.002,97.219,307.429,110.532,92.660,45.400,37.654,100.241,79.871,125.955,112.394,48.875,57.270,117.671,29.677,136.854,117.016,28.438,60.958,123.641,344.538,31.515,110.925,50.000,59.964,113.600,33.455,116.354,101.897,3.622,72.297,124.192,94.667,24.505,106.000,42.952,97.105,133.786,38.077,99.181,126.784,261.083,60.387,100.733,590.438,106.008,115.286,74.750,152.719,95.725,49.812,97.820,108.075,91.000,116.645,131.673,194.000,66.703,89.687,0.000,NaN,NaN,239.050,82.512,142.884,129.062,108.327,109.981,244.250,107.320,100.086,67.500,70.915,88.322,772.875,93.029,97.765,63.021,72.192,107.432,191.500,98.361,112.172,707.389,54.767,106.324,55.235,94.962,85.760,37.114,117.216,116.357,51.250,110.149,104.181,34.500,67.391,117.629,13.583,90.112,128.002,80.323,111.464,125.654,193.742,109.058,132.055,37.619,87.408,118.190,399.625,159.583,103.695,426.500,102.593,90.537,13.000,103.278,103.864,30.375,31.944,100.826,33.500,21.228,113.492,92.719,76.906,113.512,22.059,89.924,103.705,307.167,103.965,86.170,37.429,77.808,87.095,8.833,127.565,103.695,12.769,120.222,121.716,45.625,118.951,92.143,24.750,121.860,99.537,54.909,154.309,117.992,0.500,121.882,130.458,12.190,156.441,132.012,26.500,140.951,121.301
191,147.875,88.583,79.678,212.875,81.581,96.148,470.571,51.619,121.944,532.118,72.054,97.197,348.381,110.556,92.638,56.800,37.948,100.132,113.161,126.073,112.440,80.938,56.936,117.917,22.000,136.749,116.864,24.562,61.481,124.615,288.231,31.373,110.916,82.833,59.905,113.579,28.773,116.313,101.732,50.649,73.321,124.659,74.667,24.526,106.138,11.524,97.287,133.639,47.462,99.011,126.851,253.250,60.225,100.695,546.188,106.064,115.371,50.000,153.022,95.554,35.500,97.879,107.930,137.938,116.557,131.847,182.875,66.608,89.852,0.000,NaN,NaN,215.075,82.266,142.832,105.188,108.545,110.181,267.125,107.219,99.960,77.500,70.728,88.449,204.000,93.108,97.846,112.894,72.562,107.376,131.833,98.295,112.069,545.111,54.777,106.334,68.706,94.999,85.984,41.029,117.460,116.060,13.375,109.872,104.257,85.250,67.061,117.596,39.417,90.154,128.306,96.968,111.282,126.204,115.871,108.898,132.121,14.000,87.426,117.987,259.625,159.514,103.730,388.143,102.596,90.564,67.000,103.492,104.448,27.000,32.484,100.678,79.000,21.090,113.412,130.062,76.745,113.544,14.059,89.806,103.700,368.167,103.835,86.133,105.333,77.829,86.671,31.167,127.799,103.929,0.000,NaN,NaN,43.750,119.216,92.239,7.750,122.040,100.095,70.727,154.091,118.051,54.667,121.705,130.789,6.952,156.161,132.478,33.125,140.968,121.068
192,266.750,88.404,79.604,315.000,81.774,96.150,564.571,51.590,122.032,690.471,72.193,97.151,396.952,110.523,92.649,10.600,37.700,99.987,96.839,125.998,112.397,48.312,57.115,117.985,22.839,136.396,116.388,30.562,61.425,124.191,370.923,31.428,110.864,35.833,59.754,113.606,36.500,116.381,101.502,15.784,73.292,124.053,54.000,24.414,105.870,11.048,97.019,133.845,27.769,99.102,126.961,250.417,60.205,100.732,710.875,106.056,115.362,1.500,152.985,95.635,43.312,97.753,108.215,154.750,116.482,131.758,260.000,66.761,89.790,0.000,NaN,NaN,193.950,82.301,142.850,86.312,108.605,109.867,282.000,107.224,100.046,71.143,70.940,88.477,50.875,92.986,98.011,90.426,72.750,107.419,195.333,98.440,112.260,612.444,54.688,106.326,33.118,94.819,85.699,39.371,117.246,116.283,66.750,110.390,104.144,46.250,67.241,117.390,23.083,90.236,128.416,90.258,111.365,125.947,147.806,109.006,132.216,34.429,87.623,118.127,431.875,159.685,103.598,371.286,102.643,90.661,63.100,103.628,104.467,31.969,32.108,100.668,44.500,21.586,113.467,101.625,77.045,113.677,30.706,89.814,104.325,302.667,103.843,86.116,53.524,77.497,86.701,18.833,127.617,103.753,11.846,120.326,120.944,39.500,119.100,92.312,61.875,121.951,99.723,226.000,154.229,117.908,22.667,121.782,130.920,4.857,156.401,132.215,6.750,141.102,121.296
193,170.750,88.367,79.552,314.000,81.822,96.036,3797.572,51.614,121.982,537.765,72.139,97.247,383.524,110.380,92.538,69.800,38.027,99.994,78.452,125.810,112.276,45.812,57.320,117.581,36.065,136.330,117.069,12.625,61.650,124.428,319.154,31.446,110.944,20.833,59.715,113.657,31.682,116.810,101.659,4.865,71.972,124.052,136.667,24.396,106.028,16.381,97.234,133.788,23.923,99.150,126.976,309.583,60.208,100.619,628.875,106.038,115.298,74.250,152.744,95.494,61.750,97.643,107.878,205.188,116.665,131.716,316.875,66.672,89.708,15.091,55.600,135.659,168.875,82.143,142.941,118.250,108.358,110.087,300.500,107.272,100.055,76.000,71.128,88.350,46.125,93.168,97.977,50.681,72.850,107.354,167.500,98.305,112.133,622.000,54.806,106.359,56.882,95.014,85.776,21.400,117.014,115.963,40.625,110.066,103.886,17.500,66.805,117.587,16.917,90.234,128.942,69.290,111.363,125.805,110.903,109.128,132.352,83.714,87.853,118.008,426.000,159.572,103.641,421.143,102.595,90.521,63.400,103.503,104.748,29.188,32.006,100.572,65.944,20.918,113.481,108.844,77.011,113.685,31.059,89.887,103.292,259.000,103.903,86.201,4.571,77.926,86.697,8.833,127.735,103.865,9.923,119.863,121.427,71.000,119.388,92.172,25.750,122.148,99.745,62.182,154.208,117.462,55.167,121.989,130.595,27.238,156.366,132.287,24.250,140.667,121.279
194,100.250,88.507,79.586,304.625,81.737,96.065,3915.476,51.617,121.979,535.059,72.195,97.142,353.714,110.522,92.588,44.600,37.822,99.985,88.516,126.048,112.324,84.625,57.369,117.542,16.258,136.904,117.139,25.750,61.087,124.160,239.846,31.379,110.872,67.667,59.776,113.930,25.455,116.418,101.411,19.784,72.669,124.271,129.500,24.562,106.046,74.667,97.100,133.892,26.538,99.102,126.910,439.583,60.424,100.714,668.875,106.007,115.312,199.750,152.792,95.557,27.062,97.771,108.340,167.875,116.616,131.797,223.125,66.719,89.720,0.182,55.335,135.315,189.200,82.362,142.789,148.188,108.384,109.970,900.875,107.300,100.078,113.357,70.796,88.521,31.375,93.139,97.989,133.745,72.295,107.431,114.500,98.296,112.140,633.278,54.763,106.367,79.588,94.812,85.928,33.686,117.208,116.271,26.250,110.099,104.231,19.000,67.719,117.625,15.833,90.241,128.554,119.613,111.214,125.832,120.258,109.064,132.070,39.857,87.666,118.022,459.750,159.713,103.651,345.143,102.707,90.564,96.100,103.626,104.667,63.906,31.923,101.000,34.500,21.339,113.374,111.875,77.057,113.592,18.412,89.826,104.324,318.833,103.822,86.200,27.143,77.655,86.962,14.000,127.798,104.625,24.846,120.285,121.583,19.250,119.517,92.644,11.375,121.689,99.961,41.636,154.225,118.054,49.167,122.105,130.431,48.190,156.590,132.195,29.000,141.066,121.545
195,230.500,88.395,79.662,301.875,81.707,96.137,2465.524,51.617,121.982,595.647,72.047,97.176,435.333,110.528,92.485,47.200,38.159,100.043,75.806,125.974,112.233,43.750,56.995,117.930,18.387,136.760,116.920,13.750,61.755,123.744,293.385,31.350,110.978,83.500,59.732,113.884,37.545,116.360,101.751,15.027,73.318,124.100,73.833,24.364,106.203,62.476,97.238,133.630,26.846,98.739,126.935,379.250,60.277,100.742,505.125,106.030,115.307,70.500,152.985,95.536,34.625,97.638,108.292,158.500,116.560,131.806,203.125,66.615,89.836,0.000,NaN,NaN,191.625,82.322,142.838,113.500,108.537,110.245,3089.625,107.276,99.979,114.786,70.734,88.386,43.750,93.040,98.137,127.660,72.640,107.398,256.000,98.268,112.223,579.000,54.776,106.333,65.353,94.678,86.106,46.971,117.038,116.122,20.750,110.183,104.278,63.500,67.113,117.351,44.333,90.246,128.264,73.161,111.210,125.768,125.484,108.865,132.176,17.524,87.736,118.286,334.375,159.616,103.676,338.786,102.568,90.498,139.400,103.631,104.595,47.406,31.831,100.666,75.889,21.352,113.438,91.781,76.989,113.554,10.059,89.506,104.137,461.167,103.817,86.264,26.667,77.931,86.707,2.167,128.185,104.315,7.615,120.078,120.783,58.750,119.345,92.161,9.750,121.413,99.645,28.909,154.149,117.830,67.667,121.880,130.704,20.095,156.332,132.474,86.750,140.987,121.622
