 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20
149,235.059,260.607,197.413,1903.727,162.718,173.155,416.125,257.180,193.454,673.871,259.546,187.789,219.636,169.292,169.594,147.176,247.672,195.769,68.889,246.485,200.377,219.647,242.384,155.564,483.688,229.095,198.366,543.412,229.522,193.748,129.741,222.150,216.192,276.143,163.741,168.998,108.537,244.532,190.615,91.083,240.303,195.033,346.095,237.725,169.718,249.844,258.611,180.937,129.412,216.105,194.704,80.281,220.685,197.944,65.647,238.398,190.138,372.308,240.692,161.625
150,194.647,260.590,197.240,1252.636,162.730,173.154,1199.125,257.187,193.474,727.226,259.631,187.628,173.773,169.552,169.496,119.118,247.696,195.591,75.889,246.241,200.616,155.059,242.487,155.635,410.625,229.084,198.316,477.588,229.594,193.678,128.000,222.219,216.079,1330.714,163.787,168.802,127.488,244.652,190.592,165.250,240.180,195.287,304.810,237.781,169.787,226.281,258.562,180.909,104.235,216.208,194.884,93.156,220.748,198.297,68.824,238.559,190.335,323.385,240.660,161.475
151,215.941,260.771,197.494,238.773,162.767,173.207,465.625,257.068,193.332,529.032,259.614,187.615,265.909,169.406,169.526,120.235,247.550,195.869,97.389,246.478,200.371,174.294,242.605,155.672,334.000,228.952,198.427,298.941,229.466,193.636,212.778,222.273,215.903,1259.095,163.701,168.776,138.537,244.645,190.696,143.125,240.288,194.859,371.571,237.698,169.716,244.375,258.658,181.048,127.647,216.199,194.743,77.906,220.627,198.257,98.882,238.470,190.429,466.077,240.662,161.483
152,228.353,260.804,197.439,233.682,162.809,173.295,852.062,257.302,193.472,495.935,259.575,187.666,279.545,169.454,169.538,128.412,247.503,195.627,74.056,246.525,200.579,122.176,242.599,155.934,553.125,229.081,198.384,395.471,229.586,193.736,130.667,222.473,215.978,192.238,163.753,168.945,141.439,244.532,190.513,144.875,240.295,195.093,370.571,237.855,169.829,337.406,258.645,180.952,95.059,216.062,194.775,101.250,220.859,198.204,80.588,238.556,190.399,309.077,240.715,161.511
153,238.118,260.771,197.269,184.000,162.865,173.236,888.312,257.221,193.429,1029.032,259.601,187.692,221.864,169.341,169.448,132.941,247.776,195.804,58.556,246.524,200.656,161.353,242.563,155.721,623.750,229.104,198.408,325.059,229.501,193.736,125.074,222.167,215.905,157.048,163.688,169.001,141.829,244.452,190.654,166.167,240.488,194.785,405.476,237.774,169.728,329.406,258.600,181.000,88.706,216.083,194.721,138.875,220.805,198.464,63.471,238.436,190.444,316.154,240.737,161.561
154,329.882,260.723,197.289,225.045,162.829,173.250,473.812,257.209,193.473,445.290,259.550,187.706,216.909,169.476,169.363,158.353,247.681,195.824,49.778,246.529,200.365,87.412,242.212,155.713,505.812,229.139,198.454,486.412,229.533,193.723,200.815,222.268,215.873,97.000,163.620,168.774,130.878,244.592,190.651,120.083,240.329,194.900,383.762,237.688,169.661,313.625,258.577,180.897,144.500,216.059,194.885,82.188,220.828,198.283,77.000,238.231,190.434,452.000,240.583,161.510
155,264.706,260.684,197.267,190.773,162.708,173.076,725.812,257.297,193.436,644.258,259.614,187.710,239.364,169.316,169.580,163.588,247.657,195.899,103.889,246.486,200.549,184.882,242.615,155.720,694.188,229.160,198.361,723.412,229.549,193.774,168.185,222.342,216.105,137.238,163.709,169.059,125.024,244.699,190.528,124.083,240.201,194.875,426.905,237.810,169.709,287.844,258.611,180.977,66.824,216.252,194.925,90.625,220.645,198.386,95.706,238.582,190.588,403.385,240.689,161.518
156,169.941,260.694,197.371,162.909,162.717,173.252,301.875,257.178,193.365,142.903,259.622,187.560,305.182,169.376,169.721,72.471,247.736,195.915,86.556,246.304,200.571,172.706,242.559,155.529,1008.562,229.170,198.445,838.941,229.560,193.759,128.778,222.352,216.038,183.714,163.839,169.034,126.341,244.570,190.722,176.250,240.139,194.855,372.619,237.852,169.643,282.188,258.532,180.973,124.971,216.054,195.077,75.344,220.660,198.302,50.471,238.288,190.227,493.923,240.580,161.450
157,127.765,260.483,197.514,203.273,162.796,173.238,68.250,257.051,193.409,77.419,259.614,187.565,226.182,169.394,169.494,95.176,247.719,195.610,107.611,246.689,200.465,133.882,242.523,155.542,1120.375,229.088,198.390,860.059,229.664,193.741,164.667,222.187,216.072,110.238,163.729,168.829,118.463,244.641,190.640,169.042,240.308,194.926,386.905,237.814,169.693,277.000,258.485,180.858,140.647,216.086,194.929,94.750,220.624,198.451,73.941,238.326,190.409,351.231,240.660,161.439
158,131.176,260.705,197.665,264.182,162.594,173.204,96.188,257.476,193.740,65.871,259.506,187.670,284.909,169.433,169.597,90.647,247.716,195.704,36.444,246.296,200.462,131.059,242.629,155.686,936.562,229.147,198.349,776.059,229.507,193.773,142.667,222.433,216.110,84.524,163.814,169.242,170.488,244.626,190.305,145.333,240.121,194.810,278.905,237.875,169.614,234.094,258.591,180.834,105.206,216.256,194.974,74.219,220.643,198.547,102.059,238.598,190.656,292.615,240.618,161.577
159,199.118,260.789,197.147,216.318,162.618,173.193,73.250,257.196,193.510,104.000,259.551,187.768,283.591,169.601,169.555,67.412,247.747,196.034,125.278,246.429,200.588,114.706,242.641,155.726,1154.188,229.085,198.312,591.059,229.648,193.717,183.407,222.268,216.068,148.476,163.824,168.859,159.341,244.565,190.409,132.500,240.196,195.095,361.190,237.839,169.818,312.125,258.622,180.858,151.735,216.226,194.683,88.562,220.790,198.459,47.941,238.435,190.661,459.154,240.699,161.563
160,222.588,260.585,197.373,237.182,162.664,173.268,104.438,257.182,193.280,54.903,259.746,187.630,218.591,169.393,169.700,139.412,247.558,195.974,95.944,246.263,200.743,201.588,242.680,155.626,1086.625,229.071,198.385,451.529,229.513,193.724,182.556,222.261,216.116,163.238,163.858,168.853,111.585,244.592,190.357,129.917,240.240,194.878,385.905,237.750,169.716,307.125,258.611,180.956,131.353,216.170,194.956,64.875,220.829,198.138,53.882,238.470,190.358,403.231,240.618,161.670
161,198.235,260.750,197.440,177.409,162.851,173.229,107.875,257.297,193.525,62.516,259.539,187.518,171.273,169.245,169.460,120.765,247.941,196.140,107.056,246.212,200.652,184.882,242.470,155.639,754.750,229.094,198.321,471.000,229.628,193.719,120.630,222.247,216.120,117.381,163.655,168.913,131.146,244.707,190.307,164.708,240.388,195.139,299.048,237.708,169.634,249.750,258.524,180.999,81.176,216.235,194.720,68.281,220.956,198.588,53.824,238.250,190.254,266.231,240.544,161.644
162,156.471,260.655,197.485,271.636,162.896,173.144,93.312,257.222,193.366,64.129,259.449,187.508,174.227,169.525,169.550,157.824,247.579,195.965,97.667,246.252,200.373,152.000,242.597,155.638,548.312,229.127,198.431,632.353,229.534,193.719,177.444,222.325,216.181,157.000,163.919,169.033,119.463,244.703,190.511,97.792,240.134,194.884,427.190,237.765,169.734,271.781,258.531,180.937,109.824,216.135,194.583,74.125,220.589,198.583,55.000,238.505,190.167,430.077,240.664,161.559
163,159.882,260.566,197.383,215.000,162.789,173.305,64.688,257.221,193.416,65.935,259.645,187.769,208.227,169.439,169.687,130.882,247.800,195.725,80.500,246.398,200.575,139.176,242.604,155.830,349.625,229.042,198.314,646.529,229.533,193.738,232.741,222.234,216.059,155.952,163.601,168.900,162.122,244.633,190.392,162.792,240.411,194.910,408.048,237.722,169.649,232.250,258.462,180.666,112.647,216.078,194.731,65.750,220.837,198.322,47.059,238.418,190.357,398.462,240.702,161.618
164,122.000,260.698,197.551,246.909,162.616,173.074,78.750,257.364,193.497,33.548,259.479,187.914,350.545,169.488,169.526,80.059,247.646,195.728,79.278,246.240,200.442,93.000,242.534,155.660,326.000,228.994,198.472,382.000,229.519,193.829,185.148,222.273,216.087,153.905,163.690,168.996,133.829,244.522,190.420,170.000,240.231,195.207,396.857,237.726,169.770,308.500,258.709,180.901,100.618,216.190,194.744,63.312,220.398,198.538,43.000,238.475,190.513,426.000,240.619,161.660
165,174.235,260.660,197.479,257.455,162.710,173.131,76.688,257.298,193.310,53.806,259.311,187.626,1187.273,169.311,169.607,90.529,247.678,195.995,80.667,246.317,200.382,121.882,242.585,155.394,287.875,229.050,198.379,376.059,229.629,193.759,163.741,222.449,216.047,192.571,163.825,168.740,105.976,244.568,190.565,126.500,240.280,195.124,406.762,237.798,169.812,282.469,258.534,180.817,157.588,216.111,195.104,72.906,220.587,198.339,92.824,238.302,190.318,323.538,240.707,161.733
166,172.647,260.791,197.254,223.182,162.700,173.261,117.750,257.101,193.335,22.774,259.766,187.485,544.727,169.329,169.554,149.588,247.757,195.923,98.778,246.337,200.666,100.588,242.638,155.573,407.312,229.044,198.299,455.235,229.613,193.673,173.556,222.215,215.944,99.143,163.844,169.139,128.195,244.564,190.230,109.042,240.314,194.852,419.762,237.797,169.776,248.500,258.610,180.791,117.088,216.084,194.651,77.031,220.947,198.528,104.118,238.291,190.449,522.154,240.665,161.486
167,191.647,260.789,197.581,210.227,162.770,173.195,45.812,257.428,193.466,37.742,259.669,188.154,363.273,169.390,169.498,114.882,247.866,195.961,84.278,246.287,200.669,175.882,242.430,155.687,505.562,229.049,198.396,457.765,229.537,193.798,165.333,222.214,216.189,121.429,163.800,168.996,103.780,244.686,190.338,128.042,240.161,195.264,419.619,237.744,169.679,234.031,258.593,181.021,118.794,216.188,194.415,37.656,220.667,198.125,52.059,238.598,190.054,278.538,240.749,161.622
168,240.000,260.741,197.400,167.909,162.871,173.139,57.562,257.144,193.347,86.710,259.506,187.856,237.818,169.395,169.529,141.647,247.654,195.954,62.667,246.556,200.651,175.824,242.646,155.808,441.312,229.153,198.398,583.706,229.477,193.705,123.519,222.191,216.154,142.810,163.808,169.053,130.463,244.542,190.319,91.833,240.191,194.898,345.095,237.741,169.588,318.062,258.554,180.846,112.912,216.257,194.514,38.062,220.659,198.222,62.353,238.590,190.393,329.615,240.740,161.589
169,182.824,260.714,197.283,276.136,162.721,173.161,81.500,257.136,193.348,36.903,259.422,187.291,216.909,169.559,169.714,98.235,247.749,195.955,67.944,246.590,200.513,198.941,242.572,155.579,805.938,229.170,198.391,967.353,229.490,193.743,156.963,222.281,216.006,79.619,163.531,168.797,168.122,244.561,190.429,169.917,240.310,195.012,284.571,237.782,169.590,329.094,258.682,180.905,112.324,216.249,194.749,56.875,220.806,198.550,41.294,238.439,190.646,496.077,240.625,161.554
170,118.588,260.421,197.566,219.091,162.807,172.957,32.562,257.168,193.325,81.419,259.350,187.346,328.227,169.563,169.576,104.059,247.571,195.969,118.000,246.423,200.680,164.235,242.579,155.501,580.750,229.098,198.353,1061.647,229.548,193.719,157.704,222.356,216.077,118.286,163.700,168.981,146.610,244.546,190.391,169.583,240.392,195.292,407.857,237.750,169.648,286.719,258.641,180.957,65.882,216.123,195.009,81.656,220.836,198.341,53.765,238.137,190.166,443.231,240.593,161.380
171,153.176,260.620,197.136,270.955,162.756,173.202,86.500,257.260,193.487,80.710,259.564,187.998,196.818,169.513,169.541,123.882,247.799,195.596,90.444,246.560,200.406,145.000,242.706,155.569,651.750,229.073,198.371,1023.941,229.506,193.725,126.370,222.361,216.035,95.190,163.648,168.939,110.098,244.581,190.364,204.375,240.288,194.869,359.952,237.783,169.690,282.938,258.630,180.724,114.147,216.133,194.362,59.188,220.629,198.550,36.000,238.303,190.247,383.692,240.704,161.572
172,172.824,260.530,197.464,172.045,162.666,173.066,91.875,257.346,193.333,77.806,259.611,187.538,261.364,169.451,169.300,105.235,247.659,196.069,97.000,246.387,200.274,152.353,242.506,155.587,547.375,229.080,198.280,629.235,229.576,193.753,137.111,222.413,216.271,93.286,163.588,168.974,283.707,244.603,190.947,135.917,240.182,194.897,458.429,237.725,169.607,280.312,258.579,181.012,94.882,216.243,194.726,47.875,220.785,198.292,111.412,238.426,190.102,406.846,240.642,161.491
173,120.235,260.847,197.347,189.773,162.773,172.938,85.875,257.644,193.395,97.677,259.394,187.755,238.591,169.393,169.822,113.706,247.771,195.798,95.333,246.386,200.418,182.706,242.564,155.604,550.938,229.056,198.471,817.824,229.495,193.698,147.370,222.135,215.935,110.762,163.915,168.887,657.610,244.689,191.260,169.917,240.205,195.127,392.333,237.822,169.714,305.156,258.606,180.845,91.206,216.316,195.334,81.250,220.565,198.474,104.588,238.267,189.990,447.538,240.643,161.643
174,135.353,260.373,197.403,251.182,162.879,173.186,72.250,256.937,193.559,59.290,259.694,187.838,234.182,169.477,169.488,113.294,247.602,195.854,123.111,246.225,200.613,115.529,242.785,155.552,480.625,229.052,198.324,940.882,229.563,193.709,161.926,222.414,215.982,88.190,163.621,168.803,345.000,244.660,191.094,201.000,240.240,195.195,377.905,237.763,169.712,234.375,258.485,180.912,96.000,216.313,194.769,77.062,220.888,198.350,68.765,238.285,190.063,349.538,240.709,161.577
175,152.059,260.781,197.283,268.682,162.677,173.131,139.125,257.136,193.367,33.226,259.341,187.826,187.318,169.459,169.454,151.059,247.773,196.035,110.333,246.278,200.689,136.059,242.602,155.589,646.000,229.063,198.444,742.588,229.568,193.811,120.481,222.296,216.009,118.857,163.620,169.057,623.976,244.651,191.280,746.708,240.303,195.129,346.095,237.702,169.554,255.469,258.483,181.001,75.529,216.067,194.371,82.594,220.703,198.781,67.294,238.379,190.565,354.462,240.612,161.475
176,94.412,260.652,197.229,212.636,162.788,173.231,91.062,257.289,193.606,63.484,259.427,187.452,224.591,169.479,169.659,130.647,247.742,195.652,89.889,246.406,200.618,98.176,242.645,155.652,1155.812,229.055,198.383,1102.765,229.563,193.726,168.593,222.310,215.978,185.762,163.688,168.873,431.049,244.599,191.267,1086.750,240.297,195.087,382.952,237.737,169.671,330.719,258.581,181.067,115.647,216.239,194.725,87.219,220.788,198.539,40.824,238.185,190.054,303.308,240.656,161.509
177,151.588,260.730,197.466,2572.932,162.712,173.126,140.500,257.227,193.508,31.548,259.653,187.411,194.182,169.481,169.682,71.176,247.588,195.914,103.611,246.288,200.584,77.176,242.531,155.574,1318.750,229.087,198.403,1150.941,229.602,193.759,126.704,222.264,215.935,197.095,163.638,169.358,167.634,244.619,190.480,199.292,240.288,195.131,387.190,237.819,169.650,239.438,258.600,180.878,112.559,216.119,194.634,81.938,220.540,198.423,97.412,238.206,190.206,369.154,240.589,161.490
178,215.588,260.568,197.278,1456.045,162.794,173.190,93.562,257.412,193.613,83.935,259.210,187.439,165.136,169.434,169.395,174.765,247.606,196.085,52.444,246.232,200.236,104.294,242.644,155.585,1313.438,229.058,198.357,1341.000,229.526,193.783,179.185,222.134,215.898,229.286,163.678,169.165,183.927,244.569,190.686,195.042,240.317,195.185,313.762,237.754,169.673,315.312,258.621,181.040,108.059,216.105,194.920,63.281,220.869,198.598,64.882,238.093,190.259,502.077,240.694,161.548
179,142.529,260.837,197.370,780.545,162.740,173.188,127.500,257.025,193.624,62.323,259.802,187.765,298.409,169.356,169.493,246.824,247.613,195.751,60.000,246.782,200.716,103.529,242.434,155.430,1095.750,229.153,198.400,1285.765,229.626,193.790,208.593,222.307,216.077,188.571,163.776,169.196,221.488,244.619,190.906,96.375,240.190,194.802,337.000,237.772,169.535,312.250,258.535,180.858,77.529,216.187,194.613,73.094,220.670,198.208,70.294,238.283,190.296,404.385,240.674,161.593
180,157.471,260.730,197.256,2388.545,162.726,173.171,78.812,257.122,193.230,39.097,259.424,188.013,213.318,169.415,169.653,168.824,247.544,195.807,84.889,246.281,200.605,135.588,242.563,155.624,656.375,229.082,198.435,1286.765,229.651,193.737,134.963,222.315,216.116,280.476,163.645,169.236,182.732,244.554,190.676,144.333,240.311,194.869,379.095,237.769,169.627,260.625,258.579,181.081,103.471,216.261,194.634,87.281,220.697,197.974,72.000,238.481,190.124,414.846,240.605,161.620
181,92.294,260.932,197.256,416.500,162.607,173.181,99.500,257.414,193.403,104.452,259.371,187.666,261.091,169.463,169.623,102.294,247.766,195.962,29.278,246.357,200.603,95.765,242.328,155.546,883.562,229.137,198.391,1025.882,229.527,193.809,198.333,222.301,216.247,144.048,163.723,168.772,313.902,244.717,190.849,112.792,240.465,194.984,379.429,237.831,169.750,200.406,258.612,180.834,107.882,216.024,194.626,74.031,220.666,197.998,35.118,238.040,190.179,411.615,240.717,161.492
182,157.235,260.704,197.306,200.864,162.549,173.155,20.562,257.390,193.514,102.387,259.622,187.781,155.909,169.493,169.569,154.000,247.700,195.740,87.444,246.564,200.706,160.059,242.541,155.764,992.312,229.104,198.362,997.765,229.581,193.733,225.741,222.344,216.269,229.238,163.544,168.924,120.244,244.663,190.591,108.833,240.365,194.850,345.667,237.774,169.732,235.250,258.558,181.151,98.029,216.131,194.840,47.062,220.584,198.844,40.824,238.492,189.888,363.000,240.715,161.431
183,179.353,260.741,197.413,174.409,162.764,173.382,73.438,257.394,193.451,58.065,259.708,187.747,220.727,169.425,169.430,120.059,247.636,195.933,100.333,246.511,200.222,1725.647,242.529,155.623,839.938,229.076,198.377,627.529,229.534,193.759,263.370,222.493,216.029,280.333,163.582,168.924,129.805,244.582,190.630,165.208,240.410,195.270,320.333,237.736,169.751,315.031,258.584,181.011,97.529,216.100,194.786,54.469,220.517,198.330,88.294,238.233,189.998,337.923,240.655,161.512
184,116.412,260.689,197.435,198.091,162.600,173.131,86.000,257.356,193.272,60.968,259.499,187.612,181.227,169.368,169.547,77.824,247.795,196.003,37.833,246.381,200.521,1417.353,242.583,155.614,790.000,229.082,198.304,724.176,229.606,193.825,145.481,222.301,216.075,150.714,163.881,168.926,122.951,244.561,190.732,113.458,240.376,195.219,309.143,237.802,169.786,279.438,258.625,181.003,124.971,216.198,194.615,86.719,220.578,198.279,69.176,238.324,190.275,498.154,240.669,161.502
185,136.176,260.596,197.259,196.000,162.575,173.191,51.438,257.162,193.441,78.968,259.636,187.661,207.909,169.277,169.452,58.059,247.665,195.805,119.167,246.322,200.478,270.294,242.502,155.816,788.188,229.144,198.394,614.000,229.472,193.780,171.889,222.009,215.995,124.952,163.546,169.032,118.049,244.550,190.461,139.333,240.327,194.959,383.429,237.821,169.716,263.969,258.562,180.930,99.441,216.038,194.662,51.094,220.636,198.597,80.353,238.199,190.359,406.154,240.672,161.581
186,171.529,260.827,197.491,198.591,162.752,173.203,108.000,257.198,193.280,39.355,259.524,187.383,180.682,169.490,169.705,152.059,247.632,195.645,80.556,246.373,200.504,259.647,242.527,155.742,891.750,229.083,198.342,549.529,229.586,193.805,149.889,222.231,215.963,194.762,163.729,168.886,108.488,244.712,190.048,160.833,240.387,195.045,333.714,237.701,169.728,220.000,258.601,181.061,87.147,216.027,194.822,81.312,220.499,198.251,36.941,238.226,190.249,344.462,240.599,161.486
187,143.118,260.622,197.352,235.727,162.618,173.154,128.750,257.113,193.586,52.065,259.579,187.422,205.318,169.361,169.376,140.647,247.759,196.100,100.000,246.287,200.602,255.588,242.619,155.662,591.500,229.087,198.327,426.647,229.446,193.740,158.407,222.179,216.054,205.000,163.832,168.914,140.902,244.666,190.377,111.500,240.431,194.863,348.381,237.854,169.882,313.062,258.573,180.715,102.735,216.030,194.686,76.219,220.596,198.424,67.647,238.548,190.261,469.769,240.684,161.531
188,100.235,260.620,197.192,216.045,162.765,173.251,69.562,257.382,193.559,49.419,259.421,187.576,158.682,169.531,169.469,163.529,247.822,195.928,117.722,246.368,200.240,159.412,242.512,155.572,1127.938,229.116,198.374,354.294,229.630,193.742,168.148,222.287,215.903,210.095,163.764,169.033,70.707,244.561,190.304,149.708,240.332,194.942,374.048,237.771,169.691,223.656,258.554,181.128,142.559,216.156,194.670,94.750,220.479,198.295,73.294,238.609,190.798,437.923,240.522,161.472
189,158.588,260.627,197.284,208.318,162.727,173.294,112.562,257.257,193.406,44.774,259.644,187.362,216.864,169.459,169.482,128.118,247.697,196.107,67.333,246.454,200.758,1564.471,242.500,155.617,1114.750,229.138,198.337,546.824,229.430,193.750,195.815,222.272,215.854,223.524,163.682,168.890,95.976,244.569,190.499,133.292,240.409,194.977,341.000,237.836,169.717,269.375,258.522,180.832,117.471,216.255,194.660,89.719,220.781,198.238,28.118,238.338,190.159,331.769,240.667,161.483
190,197.824,260.723,197.466,167.818,162.644,173.160,77.188,257.270,193.538,45.290,259.538,187.892,215.273,169.547,169.440,148.529,247.742,195.928,66.222,246.564,200.429,1215.647,242.559,155.691,1191.250,229.149,198.296,547.824,229.482,193.740,123.222,222.478,216.054,178.571,163.665,168.857,113.756,244.575,190.380,151.375,240.199,195.180,386.476,237.796,169.697,272.594,258.533,180.981,147.529,216.028,194.887,59.125,220.749,198.240,386.647,238.465,190.513,400.615,240.627,161.631
191,134.765,260.792,197.373,238.455,162.575,173.050,76.312,257.057,193.376,28.968,259.799,187.987,169.727,169.333,169.558,126.941,247.558,195.952,54.611,246.502,200.325,883.412,242.458,155.668,808.812,229.118,198.400,493.118,229.467,193.850,172.889,222.364,216.037,137.429,163.851,168.936,114.220,244.611,190.551,178.000,240.310,195.274,394.714,237.790,169.595,268.219,258.477,180.897,95.118,216.133,194.442,97.812,220.760,198.643,352.412,238.306,190.322,381.923,240.750,161.473
192,142.353,260.766,197.332,176.727,162.565,173.328,104.750,257.457,193.269,62.129,259.527,187.709,221.227,169.525,169.488,146.059,247.724,195.976,55.778,246.378,201.053,212.824,242.607,155.635,739.750,229.176,198.393,475.118,229.523,193.715,191.333,222.294,216.078,159.333,163.808,168.923,91.366,244.697,190.649,144.833,240.061,195.128,345.000,237.917,169.694,243.156,258.554,180.961,88.912,216.126,194.634,54.625,220.761,198.238,97.235,238.366,190.459,508.462,240.597,161.511
193,150.000,260.850,197.305,245.136,162.687,173.285,94.438,257.110,193.469,52.903,259.602,187.443,246.591,169.324,169.549,107.000,247.709,195.894,160.333,246.375,200.533,119.353,242.572,155.534,568.750,229.180,198.316,540.000,229.577,193.778,139.556,222.465,216.053,144.524,163.730,168.984,69.512,244.624,190.187,87.125,240.336,195.143,421.952,237.743,169.796,271.062,258.481,180.894,163.206,216.145,194.741,65.000,220.497,198.302,48.824,238.385,190.417,478.462,240.647,161.572
194,165.941,260.729,197.359,2462.909,162.752,173.142,70.750,257.476,193.661,36.387,259.678,187.519,207.591,169.232,169.587,104.353,247.650,195.798,124.667,246.534,200.505,110.235,242.583,155.750,527.625,229.074,198.372,399.059,229.581,193.841,135.037,222.243,216.201,351.190,163.640,169.406,118.805,244.633,190.467,141.167,240.201,195.144,388.619,237.750,169.693,247.562,258.544,180.966,167.382,216.168,194.514,95.750,220.624,198.482,23.941,238.447,190.324,455.154,240.713,161.571
195,122.000,260.671,197.691,1311.955,162.663,173.157,53.875,257.519,193.583,65.419,259.548,187.452,329.136,169.438,169.481,66.118,247.645,195.861,89.611,246.432,200.869,132.000,242.691,155.680,490.938,229.064,198.386,427.235,229.514,193.722,155.333,222.310,215.961,241.429,163.758,169.107,106.829,244.672,190.392,190.958,240.229,195.229,364.524,237.762,169.784,249.844,258.534,180.895,125.235,216.104,194.695,58.312,220.791,198.743,17.882,238.334,190.605,405.154,240.659,161.624
196,229.059,260.697,197.539,2167.886,162.733,173.155,83.250,257.162,193.501,63.677,259.486,187.455,436.409,169.372,169.634,98.824,247.614,195.790,95.667,246.569,200.742,98.471,242.483,155.692,448.000,229.037,198.264,449.294,229.611,193.704,148.593,222.275,215.941,324.000,163.618,169.289,118.512,244.571,190.612,104.292,240.140,194.936,357.762,237.868,169.766,292.688,258.470,180.969,134.324,215.878,194.607,62.219,220.765,197.879,43.235,238.440,190.199,331.538,240.714,161.593
197,153.882,260.529,197.230,1735.136,162.793,173.137,84.750,257.179,193.513,112.194,259.777,187.875,350.818,169.421,169.588,87.529,247.760,196.105,63.778,246.261,200.676,90.118,242.698,155.659,520.938,229.142,198.441,421.059,229.593,193.675,160.630,222.209,216.202,239.714,163.765,169.120,126.341,244.563,190.547,112.375,240.115,195.059,389.810,237.805,169.699,232.156,258.540,181.178,127.529,216.086,194.740,52.531,220.601,198.157,14.529,238.318,190.253,637.000,240.603,161.566
198,159.588,260.633,197.450,1617.273,162.721,173.169,100.500,257.107,193.170,63.871,259.512,187.789,495.727,169.427,169.424,93.235,247.570,195.696,67.611,246.554,200.348,173.235,242.520,155.630,573.000,229.135,198.368,503.824,229.594,193.720,137.333,222.388,216.079,190.762,163.691,169.214,138.707,244.549,190.476,164.500,240.309,194.998,353.857,237.704,169.753,285.469,258.470,181.046,70.676,216.018,194.536,47.094,220.650,197.852,62.000,238.265,190.174,345.538,240.584,161.576
199,142.471,260.602,197.215,1395.545,162.657,173.167,70.938,256.953,193.441,72.968,259.425,187.600,1157.364,169.387,169.456,85.176,247.817,195.799,46.667,246.603,200.579,96.941,242.871,155.525,1051.500,229.090,198.375,913.588,229.540,193.776,153.148,222.270,216.219,270.714,163.646,169.295,99.561,244.596,190.389,89.333,240.349,195.196,473.048,237.828,169.682,247.312,258.553,181.075,98.912,216.090,194.617,62.188,220.724,198.349,59.647,238.605,190.453,360.615,240.642,161.411
200,194.235,260.592,197.447,1674.636,162.686,173.093,51.125,257.457,193.506,35.226,259.503,187.556,882.545,169.359,169.453,92.176,247.762,195.826,84.667,246.435,200.564,141.941,242.561,155.736,1056.812,229.060,198.396,670.647,229.616,193.809,116.815,222.339,216.082,260.000,163.676,169.182,139.732,244.528,190.416,105.500,240.253,195.200,407.619,237.764,169.708,314.875,258.567,181.114,97.765,216.115,194.711,45.469,220.814,198.773,55.588,238.358,190.430,246.769,240.701,161.633
201,139.412,260.749,197.221,1409.091,162.759,173.172,178.625,257.427,193.344,68.903,259.561,187.410,312.545,169.267,169.566,161.882,247.595,195.864,105.000,246.479,200.668,107.588,242.525,155.502,722.375,229.015,198.388,601.588,229.477,193.737,166.148,222.098,216.103,182.286,163.585,169.243,100.585,244.687,190.458,126.458,240.265,195.168,434.333,237.766,169.813,234.781,258.477,180.915,127.882,216.212,194.617,89.375,220.733,197.940,64.059,238.492,190.323,471.385,240.734,161.528
202,158.059,260.604,197.389,619.227,162.636,173.139,59.500,257.191,193.161,32.581,259.465,187.902,213.182,169.292,169.452,129.941,247.709,195.670,66.333,246.495,200.513,139.529,242.487,155.563,843.125,229.080,198.375,679.353,229.595,193.758,198.333,222.158,215.939,210.143,163.686,169.108,112.439,244.633,190.364,142.167,240.258,195.197,334.810,237.775,169.791,289.031,258.551,180.943,94.412,216.134,195.216,67.844,220.873,198.392,67.294,238.492,190.101,298.538,240.652,161.566
203,170.471,260.491,197.183,1849.409,162.700,173.173,69.188,257.623,193.200,34.645,259.183,187.605,166.545,169.399,169.537,120.471,247.710,195.855,84.833,246.433,200.722,55.118,242.524,155.630,678.812,229.034,198.347,692.471,229.561,193.737,140.556,222.106,216.083,286.476,163.619,169.451,138.439,244.556,190.605,94.292,240.391,195.287,348.810,237.675,169.693,233.375,258.428,180.969,130.853,216.103,194.949,56.156,221.087,198.593,59.647,238.592,190.270,404.923,240.701,161.642
204,161.471,260.695,197.247,1205.455,162.686,173.189,86.688,257.331,193.489,42.774,259.653,187.690,170.182,169.379,169.550,152.176,247.374,196.013,90.778,246.582,200.737,136.059,242.720,155.585,557.188,229.068,198.441,730.882,229.601,193.791,111.222,222.312,216.131,593.000,163.694,169.127,102.561,244.543,190.662,130.375,240.239,194.765,338.286,237.830,169.709,271.062,258.458,180.829,101.735,215.984,194.920,76.688,220.731,198.429,37.941,238.333,190.214,324.462,240.616,161.561
