 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27
112,160.045,55.889,107.607,94.955,74.853,144.095,58.000,73.428,168.595,736.353,60.994,101.594,88.722,85.423,171.561,270.176,62.455,95.979,277.944,34.018,92.150,64.432,41.810,108.862,63.471,53.127,60.006,191.941,64.994,162.635,64.538,84.288,132.092,49.548,87.400,160.747,89.429,78.622,135.757,78.824,58.774,52.907,364.649,49.181,109.900,151.077,44.759,111.924,147.318,50.253,143.578,43.125,72.264,141.542,57.176,80.907,126.062,48.062,69.317,160.496,11.412,65.274,139.214,84.417,55.958,56.264,103.800,68.974,164.311,52.125,73.671,151.656,51.686,83.146,96.605,122.159,78.618,132.771,35.429,60.066,146.543
113,165.727,55.870,107.804,69.500,74.778,144.029,34.889,73.449,168.412,225.725,60.923,101.750,67.167,85.843,171.391,97.941,62.720,95.986,143.667,33.954,92.103,46.324,41.844,108.764,90.941,53.049,59.721,102.647,65.116,162.590,92.154,84.155,131.829,22.129,87.369,160.480,46.571,78.648,136.072,51.471,59.008,53.266,105.568,49.217,109.920,163.077,44.856,111.869,171.045,50.502,143.618,115.875,72.449,141.300,294.000,80.786,126.083,322.188,69.475,160.253,33.353,65.896,139.030,126.417,56.117,56.087,130.600,69.140,164.282,76.312,74.127,151.547,37.608,83.197,97.150,142.956,78.258,132.781,145.048,59.536,146.525
114,999.318,56.091,107.823,43.091,74.744,144.126,22.889,73.658,168.476,142.314,60.929,101.831,109.722,85.590,171.363,100.882,62.630,96.083,77.778,34.066,91.916,117.189,41.801,108.676,74.294,53.098,60.030,685.000,65.016,162.582,142.385,84.172,132.045,53.935,87.525,160.950,42.667,78.535,136.163,54.529,58.664,53.129,92.811,49.068,110.075,116.462,44.691,111.977,160.636,50.070,143.708,33.875,72.443,141.116,313.882,80.527,126.076,339.000,69.399,160.198,25.294,65.059,139.173,74.583,55.529,56.266,165.700,68.960,164.060,20.938,73.604,151.520,70.980,82.968,96.823,117.416,78.481,132.571,143.381,59.617,146.701
115,701.273,56.043,107.760,70.318,74.702,143.344,75.667,73.365,168.030,150.510,60.914,101.383,71.611,85.469,171.273,129.176,62.660,95.897,87.778,34.015,91.799,101.351,41.784,108.802,90.765,53.244,60.361,1035.765,65.131,162.482,104.538,84.123,131.770,23.677,87.642,160.912,30.952,78.696,135.905,45.000,58.972,52.840,143.405,49.334,109.982,146.538,44.936,111.805,155.364,50.124,143.730,19.000,72.267,141.221,382.118,80.603,125.956,146.375,69.454,160.246,8.647,65.122,139.010,166.167,56.219,56.093,323.900,68.944,164.242,32.312,73.333,151.577,65.059,82.972,96.588,126.478,78.504,132.798,32.333,59.740,146.912
116,745.909,56.072,107.685,51.000,74.781,144.021,49.056,73.886,168.399,117.686,60.823,101.654,83.833,85.284,171.447,79.882,62.892,96.046,64.889,34.227,92.295,151.568,41.713,108.426,76.529,52.938,59.975,734.353,65.058,162.567,78.692,84.123,132.175,38.452,87.244,160.845,131.429,78.969,135.868,59.353,58.812,53.480,109.676,49.164,110.279,117.077,44.962,111.879,1156.409,50.270,143.723,50.000,72.352,141.200,577.765,80.545,126.046,57.062,69.307,160.500,70.176,65.417,139.236,77.917,55.976,56.215,246.100,69.002,164.594,71.812,73.827,151.358,17.451,83.421,97.239,131.451,78.634,132.542,25.810,60.057,146.375
117,318.182,56.230,107.645,83.318,74.969,143.634,24.889,73.444,168.455,173.137,61.205,101.624,40.333,85.539,171.689,103.647,62.579,96.169,70.056,34.088,92.194,155.027,41.525,108.538,82.765,53.049,59.907,436.059,65.013,162.462,143.000,84.204,132.200,48.323,87.056,160.560,100.095,78.389,135.892,56.000,58.882,52.897,121.676,49.261,110.056,138.692,44.765,112.013,512.636,50.189,143.719,23.000,72.217,141.306,196.000,80.818,125.991,31.812,69.107,159.844,57.647,65.890,138.862,114.833,56.284,56.009,243.200,69.190,164.593,52.750,73.624,151.618,29.529,83.002,96.901,207.363,78.374,132.706,59.714,59.383,146.680
118,276.545,56.222,107.848,72.864,74.746,143.829,21.833,73.551,169.180,184.941,60.983,101.509,101.278,85.636,171.300,112.529,62.573,96.239,93.778,34.078,92.400,124.432,41.563,108.741,97.118,52.938,60.160,153.647,65.062,162.623,137.923,84.175,131.934,39.419,87.068,161.006,59.429,78.597,136.000,70.235,58.699,53.042,93.838,49.290,109.910,118.000,44.903,111.869,578.636,50.148,143.700,58.500,72.169,141.365,412.588,80.795,126.087,49.312,69.598,160.489,19.118,65.271,139.151,94.750,56.000,55.983,119.300,68.993,164.473,81.688,73.754,151.593,70.196,83.188,96.949,663.788,78.524,132.687,41.333,59.349,147.048
119,166.455,56.131,107.743,103.000,74.818,144.082,71.778,73.324,168.247,106.510,60.813,101.655,49.722,85.528,171.517,130.412,62.735,95.997,51.778,34.314,92.230,124.270,41.819,108.618,87.941,52.989,60.071,118.235,64.957,162.349,186.077,84.199,131.913,18.710,87.513,160.733,133.048,78.878,135.797,124.118,58.578,53.064,93.351,49.080,109.713,94.231,44.789,112.024,525.318,50.089,143.670,23.125,72.797,141.515,244.941,81.021,126.047,31.062,69.117,160.193,36.176,65.838,139.438,137.667,55.898,56.035,137.500,69.165,164.297,326.188,73.813,151.612,227.843,83.111,96.871,811.469,78.433,132.681,17.857,59.653,146.328
120,120.591,55.999,107.771,82.955,74.673,143.771,56.778,73.712,168.250,145.569,60.696,101.446,456.000,85.504,171.490,115.471,62.497,96.051,76.111,33.940,92.190,133.784,41.721,108.509,44.176,53.104,60.153,122.824,65.185,162.294,135.692,84.365,132.273,56.000,87.274,161.333,112.190,78.311,135.788,77.765,58.565,53.176,84.270,48.970,110.024,128.308,44.771,111.979,462.682,50.161,143.711,47.500,72.250,141.269,337.412,80.698,126.027,43.062,69.458,160.349,31.706,65.750,139.340,66.250,55.529,56.311,101.500,69.116,164.520,281.375,73.750,151.551,163.569,83.119,96.689,605.876,78.476,132.686,19.190,59.505,146.903
121,137.545,56.152,107.984,80.364,74.689,143.589,35.500,73.831,168.054,139.569,60.840,101.562,212.611,85.659,171.575,79.647,62.491,96.219,99.333,34.225,91.989,154.757,41.665,108.452,31.000,52.878,60.101,155.647,64.950,162.575,177.923,84.096,132.068,51.677,87.495,161.136,61.429,78.945,135.917,47.824,59.169,52.842,98.378,48.934,110.042,120.846,44.811,111.647,411.500,50.158,143.589,28.500,72.544,141.175,198.471,80.931,125.978,55.750,69.287,160.555,48.941,65.376,139.272,50.750,55.888,56.049,80.800,69.074,164.383,146.250,73.613,151.548,90.000,83.053,96.837,533.398,78.529,132.674,56.476,59.658,146.840
122,142.273,56.220,107.839,48.682,74.917,143.791,67.944,73.379,168.287,143.451,61.037,101.480,128.389,85.430,171.704,118.706,62.633,96.032,44.778,34.134,92.101,101.730,41.599,108.733,95.941,52.802,59.897,156.765,65.003,162.481,105.846,84.243,132.109,355.742,87.274,161.199,72.000,78.530,135.707,49.765,58.771,52.964,85.568,49.380,109.923,78.846,44.895,111.636,385.909,50.191,143.734,220.000,72.370,141.301,143.059,80.840,126.045,36.875,69.734,160.389,36.824,65.441,139.061,120.833,55.654,56.051,42.100,69.239,164.406,154.500,73.756,151.636,65.686,83.489,96.708,446.265,78.366,132.795,27.714,59.492,146.904
123,135.364,55.996,107.759,59.500,74.738,143.560,55.278,73.562,168.144,196.431,60.848,101.345,181.667,85.410,171.517,159.941,62.578,95.887,95.889,34.109,92.041,167.946,41.554,108.689,102.882,53.011,59.760,138.647,65.002,162.379,114.846,84.188,132.184,214.387,87.255,161.076,32.000,78.600,135.980,50.294,58.775,53.156,117.622,49.104,109.829,96.462,44.775,112.050,148.545,50.037,143.674,156.125,72.439,141.224,25.647,81.202,125.991,32.125,69.424,160.491,20.824,65.306,139.415,97.500,55.900,56.014,96.600,69.123,164.399,118.438,73.603,151.685,43.725,83.304,96.719,352.496,78.506,132.692,38.810,59.742,146.969
124,128.045,56.106,107.737,185.682,74.781,143.784,37.944,73.358,168.482,108.392,60.923,101.614,331.500,85.495,171.545,111.647,62.508,95.849,69.667,34.092,92.272,161.892,41.634,108.760,828.118,53.061,59.915,152.824,65.025,162.480,115.385,84.103,131.860,418.710,87.304,161.075,109.524,78.537,135.930,53.353,58.968,53.049,124.162,49.011,109.971,64.462,45.091,112.198,154.591,50.258,143.775,246.625,72.141,141.440,175.647,80.804,125.998,43.812,69.287,160.357,42.059,65.577,138.980,138.250,55.937,56.297,92.000,69.148,164.415,71.562,74.078,151.832,38.784,82.516,97.012,148.407,78.407,132.748,18.143,60.107,146.833
125,109.455,56.118,107.684,456.864,74.769,143.787,43.333,73.536,168.694,176.627,61.018,101.653,217.111,85.533,171.478,84.588,62.747,95.899,78.167,34.149,91.680,132.162,41.589,108.776,596.647,52.959,60.053,182.471,65.017,162.513,168.769,84.242,131.985,118.000,87.217,160.988,179.048,78.688,135.799,80.471,58.595,53.080,113.892,49.042,110.063,150.308,44.742,112.006,68.455,50.182,143.784,189.875,72.490,141.353,121.059,80.575,126.073,63.375,69.438,160.189,20.765,65.812,138.956,105.167,56.005,56.293,55.500,68.881,164.413,36.125,73.880,151.878,38.157,82.539,96.710,129.823,78.595,132.526,56.952,59.644,146.869
126,126.091,56.248,107.655,415.682,74.849,143.829,50.056,73.472,168.528,183.569,60.858,101.512,81.222,85.730,171.514,96.706,62.729,96.211,58.889,33.947,92.100,130.973,41.733,108.609,557.765,53.020,60.058,147.647,65.092,162.673,149.385,84.184,131.983,278.968,87.127,161.009,278.286,78.739,135.955,50.588,58.607,53.237,91.784,49.039,109.918,138.769,44.757,111.613,149.273,50.285,143.603,275.375,72.232,141.279,83.059,80.504,126.144,40.875,69.335,160.464,18.059,66.150,139.185,95.750,56.161,56.186,123.100,68.919,164.317,76.750,74.028,151.722,25.922,83.366,96.765,109.540,78.239,132.737,51.095,59.210,146.681
127,112.000,55.938,107.612,400.909,75.007,143.766,50.444,73.527,168.728,132.471,61.063,101.606,306.500,85.450,171.306,159.765,62.696,95.896,90.444,34.401,92.273,129.459,41.534,108.745,595.882,53.022,59.898,185.412,65.262,162.463,125.538,84.069,132.206,352.129,87.486,161.184,350.857,78.702,136.018,74.353,58.613,52.920,52.270,49.148,110.079,136.615,44.748,111.933,114.818,50.241,143.605,339.500,72.554,141.509,109.412,80.721,125.843,36.500,68.968,160.400,31.000,64.991,139.622,119.000,55.820,56.217,103.600,69.124,164.400,82.875,73.896,151.534,46.627,83.070,96.874,136.708,78.272,132.856,70.952,59.801,146.587
128,123.182,56.211,108.109,324.591,74.891,143.878,60.778,73.584,168.720,146.627,60.778,101.685,337.778,85.617,171.484,91.412,62.752,95.888,89.500,34.219,92.367,170.054,41.659,108.760,259.941,52.959,60.038,71.059,65.022,162.632,144.769,84.199,131.976,277.419,87.334,161.187,187.333,78.719,135.867,88.176,58.623,53.094,98.054,49.145,109.915,100.538,44.855,111.897,132.500,50.138,143.822,173.875,72.256,141.298,68.941,80.895,125.983,19.812,69.261,160.623,24.529,65.595,138.834,105.583,56.014,56.237,119.800,69.226,164.399,53.812,73.570,151.686,64.549,83.101,97.108,166.265,78.432,132.637,33.429,60.001,146.983
129,98.273,55.889,107.610,283.773,74.883,143.659,436.444,73.428,168.350,102.549,61.114,101.722,259.833,85.713,171.519,134.647,62.439,96.150,16.167,33.814,91.927,169.459,41.824,108.616,124.471,53.071,60.199,153.000,65.127,162.822,99.231,84.182,132.124,58.774,87.459,161.388,199.238,78.894,136.110,74.412,58.804,52.941,84.162,48.945,109.847,115.769,44.743,111.583,132.636,50.149,143.804,64.500,72.319,141.132,94.471,80.843,126.039,33.562,69.419,160.217,71.824,66.034,139.404,77.417,55.800,56.157,92.500,69.101,164.367,45.750,74.007,151.604,17.176,83.091,97.127,125.575,78.374,132.688,82.619,59.695,146.593
130,112.455,56.040,107.792,84.045,74.950,143.952,256.500,73.514,168.218,143.098,60.969,101.437,143.278,85.436,171.471,117.765,62.479,95.931,60.778,33.879,92.042,107.676,41.818,108.688,497.765,52.970,60.070,100.529,65.131,162.581,194.308,83.986,131.838,51.742,87.138,161.061,182.381,78.613,135.829,91.118,58.402,53.241,127.676,49.177,109.733,101.923,44.824,111.884,109.864,50.166,143.793,57.875,72.349,141.626,61.765,80.704,126.173,30.500,69.548,160.613,65.941,65.618,139.284,84.333,55.891,56.088,71.400,69.060,164.484,66.312,74.140,151.555,51.882,83.630,97.008,110.035,78.553,132.655,36.476,59.562,146.924
131,109.455,56.033,107.653,61.409,75.077,143.786,172.833,73.587,168.191,131.490,61.186,101.540,57.111,85.670,171.345,119.353,62.488,95.918,91.222,34.337,91.992,109.405,41.658,108.622,399.706,53.036,59.920,76.412,65.201,162.543,105.000,84.275,131.970,45.935,87.717,160.796,313.810,78.665,135.881,97.765,58.634,52.844,154.703,49.058,109.787,151.538,44.748,111.823,132.727,50.141,143.440,15.750,72.114,141.030,31.529,80.584,126.046,51.438,69.627,160.353,44.000,65.183,139.231,77.750,55.891,56.158,101.400,69.170,164.467,63.375,73.855,151.487,49.529,83.102,96.968,124.531,78.397,132.725,57.286,59.471,146.520
132,167.545,56.175,107.785,61.455,74.957,144.106,27.722,73.499,168.206,96.902,60.889,101.742,64.889,85.553,171.560,143.529,62.646,96.083,436.500,34.130,92.044,139.568,41.723,108.835,519.118,53.010,60.070,155.588,65.303,162.577,126.769,84.242,132.174,63.032,87.286,160.867,120.667,78.510,135.856,43.588,58.763,52.943,87.892,49.038,109.780,54.385,44.775,111.853,127.091,50.151,143.547,64.125,72.531,141.288,49.529,81.468,126.039,34.000,69.739,160.117,21.706,65.754,139.211,120.417,56.078,56.062,90.300,69.114,164.319,87.938,73.727,151.782,10.235,83.812,96.635,88.991,78.418,132.861,62.238,59.463,146.706
133,116.591,56.146,107.602,32.318,74.801,143.994,72.500,73.428,168.236,131.922,60.968,101.477,75.333,85.493,171.748,64.941,62.680,96.016,336.944,34.021,92.104,103.892,41.773,108.544,413.765,53.076,60.156,91.176,65.165,162.587,131.308,84.148,132.131,45.871,87.114,160.936,77.143,78.732,135.848,66.706,58.693,52.843,92.919,48.861,110.073,168.308,44.822,111.886,142.545,50.330,143.650,48.375,72.154,141.161,100.118,80.844,125.878,46.250,69.236,160.283,34.118,65.638,138.809,138.667,55.838,56.121,81.200,69.160,164.450,59.750,73.401,151.540,24.627,83.413,96.985,97.770,78.424,132.570,41.857,59.804,146.846
134,103.364,55.950,107.726,46.545,74.838,143.799,71.222,73.555,168.081,145.216,60.999,101.491,33.500,85.591,171.788,123.824,62.619,95.879,421.500,34.201,92.136,180.973,41.814,108.714,376.941,53.052,59.989,118.824,65.119,162.311,151.000,84.161,132.335,58.129,87.423,161.453,70.476,78.637,135.770,95.882,58.499,52.861,102.757,49.294,109.841,76.538,44.921,112.034,200.273,50.279,143.724,53.500,72.195,141.446,47.529,80.503,125.978,35.562,69.428,160.412,90.765,65.711,138.896,100.250,55.935,56.185,64.700,68.935,164.299,75.625,73.668,151.936,28.588,83.876,96.642,116.354,78.432,132.849,60.000,59.390,146.600
135,100.818,56.045,107.868,58.455,74.763,143.918,64.667,73.320,168.266,136.000,60.745,101.525,25.333,85.432,171.581,137.000,62.734,95.955,485.278,34.077,92.129,114.541,41.683,108.716,166.941,53.130,59.859,132.588,65.161,162.662,147.308,84.076,132.054,32.387,87.183,161.073,77.810,78.592,136.173,65.118,58.795,53.080,69.243,49.213,109.967,76.385,44.971,111.704,140.227,49.909,143.666,18.000,72.848,141.151,108.706,80.564,125.834,47.312,69.455,160.274,23.529,65.438,139.187,94.417,55.961,55.928,148.900,69.049,164.136,62.188,73.852,151.534,35.412,83.168,96.906,126.106,78.527,132.676,57.762,59.671,146.590
136,141.818,56.133,107.886,62.045,74.818,143.901,43.333,73.677,168.665,159.451,61.104,101.412,47.833,85.623,171.575,110.294,62.511,95.645,328.111,34.223,91.995,144.270,41.816,108.570,63.882,52.888,59.999,136.647,65.026,162.557,68.692,84.113,132.073,81.290,87.223,161.071,72.000,78.621,136.086,56.824,58.680,53.010,85.946,49.026,109.843,139.769,44.755,111.901,128.182,50.209,143.793,23.250,72.407,141.673,84.000,80.969,126.040,81.938,69.325,160.112,51.000,65.398,139.096,94.833,55.928,56.228,37.300,69.072,164.310,83.688,73.734,151.681,26.941,83.211,97.207,128.089,78.470,132.736,53.286,59.665,146.622
137,117.864,56.033,107.814,45.227,74.960,144.068,20.889,73.546,168.344,407.333,60.738,101.579,45.556,85.662,171.361,210.706,62.662,96.065,99.722,33.914,92.123,107.081,41.562,108.745,82.647,53.024,60.226,93.824,65.089,162.610,203.538,84.202,132.076,81.484,87.199,160.770,53.524,78.659,135.821,82.235,58.834,53.013,160.649,49.118,109.936,131.385,44.830,111.795,136.500,50.166,143.777,16.875,72.587,141.586,27.412,81.166,126.211,47.688,69.396,160.246,27.000,65.297,139.302,96.667,56.145,56.096,113.300,69.315,164.435,121.812,73.764,151.569,38.588,83.077,97.021,126.637,78.560,132.467,40.619,59.683,146.909
138,85.227,55.995,107.606,72.773,75.108,143.861,67.778,73.556,168.816,1417.294,61.004,101.554,46.778,85.485,171.305,1054.118,62.599,95.946,87.389,34.413,92.009,142.432,41.770,108.351,108.059,53.279,59.977,163.588,65.056,162.297,1153.692,84.180,132.031,24.903,87.226,160.776,103.619,78.778,136.059,90.882,58.641,52.913,108.649,49.360,109.924,158.308,44.720,111.948,123.091,50.193,143.581,3.125,72.807,141.713,89.412,80.717,126.058,68.812,69.261,160.103,33.529,65.496,139.107,106.750,55.668,56.054,95.900,69.131,164.144,95.062,73.908,151.707,14.314,83.267,96.680,87.965,78.536,132.504,22.905,59.494,146.547
139,132.682,55.895,107.892,41.682,74.395,143.640,26.444,73.342,168.809,602.157,60.987,101.493,49.389,85.271,171.654,735.588,62.522,95.868,73.278,34.165,91.750,126.054,41.535,108.534,49.235,52.933,60.174,153.059,65.089,162.578,734.923,84.188,132.066,41.613,87.329,160.678,83.524,78.655,135.827,74.294,58.434,52.797,80.216,49.034,110.181,98.615,44.918,111.777,126.500,50.159,143.701,16.000,71.922,141.336,35.647,80.697,125.846,55.250,69.436,160.341,36.176,65.218,139.191,176.250,55.886,56.108,59.700,69.057,164.285,94.688,73.945,151.632,32.157,83.716,96.807,134.106,78.513,132.461,22.048,60.175,146.496
140,120.864,56.201,107.669,43.909,75.074,144.134,54.167,73.243,168.178,621.961,61.050,101.525,56.667,85.531,171.290,512.412,62.616,95.875,82.833,34.072,92.060,117.730,41.570,108.732,32.235,53.058,59.773,73.353,65.008,162.188,554.769,84.146,132.005,24.258,87.122,161.367,56.000,78.501,135.946,63.235,58.886,52.967,163.297,48.855,110.055,97.231,44.798,112.039,174.364,50.093,143.726,60.000,72.136,141.472,128.588,80.510,126.046,39.562,69.175,160.091,69.176,65.328,139.058,136.417,56.111,56.244,183.100,69.073,164.359,67.562,73.575,151.534,16.863,83.419,96.760,107.504,78.438,132.654,42.476,59.659,146.808
141,94.455,56.426,107.671,36.636,74.795,143.950,35.500,73.306,168.178,566.471,60.748,101.437,55.833,85.396,171.478,373.118,62.508,96.076,121.889,33.945,92.039,173.514,41.680,108.702,91.059,53.002,59.922,131.235,65.074,162.506,804.077,84.122,132.087,38.581,86.943,161.108,147.714,78.813,135.917,44.588,58.680,53.339,126.054,48.988,110.153,125.000,44.837,111.906,120.682,50.155,143.686,84.250,72.594,141.399,215.765,81.040,126.028,9.812,69.820,160.210,19.294,65.266,139.626,40.667,55.728,55.951,69.000,69.232,164.261,49.625,73.807,151.682,20.196,82.984,97.295,108.655,78.449,132.690,57.238,59.738,146.527
142,144.591,56.230,107.712,97.182,74.832,143.740,60.111,73.430,168.158,389.922,60.941,101.494,49.500,85.539,171.260,165.765,62.414,95.950,78.500,34.020,92.161,191.838,41.532,108.859,133.176,53.013,59.842,189.529,65.277,162.322,118.077,84.011,132.331,24.000,87.394,161.310,83.619,78.856,135.960,60.471,58.494,52.997,68.486,49.086,109.925,137.615,44.960,111.909,157.545,50.081,143.614,57.375,72.537,141.140,89.412,80.779,125.857,111.188,69.559,160.325,22.706,65.202,139.086,53.667,55.662,56.281,84.300,69.213,164.229,85.812,73.442,151.373,89.059,83.271,97.033,110.708,78.355,132.789,52.000,59.586,147.040
143,137.500,56.148,107.652,57.318,74.813,143.977,35.722,73.769,168.431,133.569,60.917,101.565,66.111,85.305,171.229,166.176,62.570,95.981,135.389,34.078,92.096,124.811,41.647,108.540,80.941,52.987,60.099,78.706,65.439,162.504,132.000,84.134,131.822,55.742,87.339,161.071,250.476,78.724,136.046,72.471,58.986,52.865,107.892,49.150,110.039,178.538,44.606,111.532,154.864,50.314,143.642,32.000,72.758,141.423,115.412,80.541,125.855,32.125,69.280,160.253,11.118,65.585,139.439,82.667,56.036,56.136,78.600,69.047,164.388,125.000,73.502,151.645,38.510,83.722,96.860,109.416,78.347,132.670,21.571,59.498,146.493
144,111.091,56.331,107.841,32.955,74.948,143.419,61.389,73.400,168.351,183.647,60.994,101.472,34.111,85.500,171.475,111.000,62.537,95.977,99.667,34.241,91.825,126.919,41.792,108.528,37.588,53.269,59.864,149.118,65.110,162.521,120.615,84.276,132.136,30.903,87.423,160.820,204.095,78.542,135.727,50.824,58.656,53.025,118.270,49.215,109.940,118.615,44.845,111.877,124.727,50.251,143.880,44.375,72.505,141.372,120.471,80.820,126.058,94.938,69.334,160.361,30.941,65.708,138.918,87.667,55.994,56.032,171.200,69.043,164.225,185.438,73.762,151.626,16.510,83.918,96.587,116.088,78.459,132.574,73.714,59.681,146.628
145,146.864,56.160,107.794,77.773,74.783,144.119,58.111,73.298,168.378,140.078,60.856,101.693,36.889,85.580,171.216,113.588,62.759,95.943,58.667,34.133,92.148,105.459,41.857,108.534,81.000,53.123,60.188,94.059,65.132,162.418,152.769,84.243,132.281,56.452,87.130,160.965,167.905,78.593,136.033,47.235,58.931,53.023,125.892,49.084,109.736,169.846,44.655,111.775,161.636,50.146,143.601,102.625,72.481,141.419,79.647,81.323,126.179,47.562,69.308,160.271,54.647,65.539,139.206,107.500,55.932,56.025,265.100,69.233,164.171,270.500,73.683,151.493,36.157,83.228,96.933,104.938,78.436,132.745,20.048,59.690,147.061
146,120.045,55.955,107.961,487.045,74.923,143.838,281.444,73.548,168.226,133.216,60.818,101.559,66.056,85.600,171.323,86.824,62.477,95.682,52.778,33.850,92.068,139.135,41.786,108.528,49.235,52.929,59.843,107.353,65.099,162.499,160.308,83.977,132.252,51.290,87.170,161.342,58.476,78.728,135.856,86.353,58.733,53.027,95.838,49.046,110.020,124.846,44.702,111.676,164.364,49.945,143.658,62.875,72.318,141.455,64.235,81.022,125.905,110.250,69.519,160.097,21.118,65.095,139.260,80.417,56.293,56.101,198.900,69.171,164.108,148.875,73.779,151.453,27.255,83.587,96.536,122.336,78.458,132.733,310.619,59.759,146.530
147,112.545,56.258,107.921,635.273,74.882,143.800,308.444,73.459,168.321,110.863,60.763,101.654,54.611,85.638,171.501,115.471,62.580,95.581,88.722,34.039,91.977,98.919,41.645,108.637,92.765,52.918,59.714,169.765,65.184,162.520,141.308,84.099,132.154,40.387,87.460,160.972,124.476,78.525,135.938,48.941,58.592,52.842,55.838,49.194,110.140,116.231,45.007,111.915,119.318,50.237,143.776,39.500,72.645,141.555,107.765,80.528,125.910,79.625,69.473,160.093,21.059,66.017,139.584,75.667,55.917,56.222,251.200,69.150,164.111,196.562,73.632,151.585,32.039,83.523,96.777,110.584,78.680,132.464,189.190,59.517,146.698
148,117.636,55.927,107.764,290.182,75.033,143.847,236.111,73.500,168.365,165.059,60.922,101.531,61.333,85.578,171.026,150.059,62.573,95.973,69.500,33.880,91.703,146.270,41.701,108.696,659.471,53.071,60.022,171.647,64.984,162.435,76.692,84.134,131.947,40.129,87.137,160.804,60.571,78.816,135.728,77.471,58.729,52.818,157.243,48.860,109.914,71.769,44.885,111.901,147.818,50.067,143.885,429.625,72.563,141.401,37.294,80.511,126.188,35.312,69.425,159.942,20.353,65.419,139.427,101.333,55.620,56.015,177.700,69.131,164.281,123.938,73.866,151.744,32.392,83.412,96.976,105.876,78.386,132.715,130.524,59.549,146.689
149,77.864,56.273,107.531,141.500,74.870,143.990,119.667,73.490,168.657,126.510,61.018,101.652,68.444,85.341,171.368,136.471,62.557,95.929,95.333,34.085,92.157,161.459,41.774,108.676,603.588,52.991,59.985,156.588,64.971,162.572,155.308,84.280,131.808,50.968,87.290,160.723,94.571,78.670,135.995,82.353,58.639,52.916,176.811,49.287,109.951,105.077,44.804,112.025,157.273,50.199,143.755,407.500,72.445,141.292,106.471,80.811,126.124,34.438,69.726,160.240,71.647,65.406,139.296,53.833,56.256,56.349,171.500,69.311,164.391,113.250,73.651,151.806,39.020,83.492,97.238,130.991,78.537,132.638,41.810,59.567,146.672
150,79.773,56.298,108.002,266.091,74.969,143.859,47.611,73.435,168.441,134.157,61.064,101.590,82.056,85.731,171.541,95.588,62.677,96.195,46.778,34.201,92.125,127.838,41.569,108.574,637.765,53.048,59.912,127.000,65.042,162.529,220.923,84.204,131.756,20.000,87.347,161.363,72.571,78.505,136.193,94.412,58.838,52.892,122.270,49.233,109.969,95.923,44.824,111.989,159.182,50.129,143.704,177.750,72.530,141.425,59.412,81.228,125.981,34.938,69.806,160.220,25.353,65.650,139.180,56.917,55.846,56.147,103.000,69.117,164.633,38.188,73.594,151.641,33.686,83.076,96.834,125.504,78.382,132.779,56.238,60.152,146.441
151,109.091,56.110,107.617,499.591,74.886,143.823,61.333,73.288,168.163,168.196,61.013,101.729,58.222,85.370,171.524,117.294,62.641,95.928,66.056,34.309,91.872,115.514,41.693,108.506,495.882,53.065,59.912,76.765,64.953,162.714,115.846,84.044,132.014,73.032,87.151,160.982,42.000,78.877,135.787,56.353,58.767,53.060,102.541,49.084,109.964,160.385,44.721,111.889,159.955,50.165,143.627,82.625,72.606,141.492,74.941,80.614,125.895,29.438,69.550,160.557,42.706,65.615,139.375,52.083,55.974,56.174,163.200,68.941,164.563,46.562,73.951,151.797,34.118,83.421,97.001,112.867,78.594,132.612,20.000,59.904,146.824
152,82.591,56.056,107.707,408.636,74.798,143.955,27.111,73.484,167.866,189.804,61.063,101.585,85.333,85.355,171.122,145.471,62.569,96.031,93.000,34.287,92.119,119.459,41.354,108.770,492.647,52.985,60.122,244.412,65.059,162.402,125.769,84.070,132.032,21.806,87.439,160.750,90.857,78.729,135.821,41.235,59.062,53.004,94.865,49.144,110.029,159.231,44.873,111.872,154.409,50.193,143.609,121.125,72.606,141.274,50.471,80.840,126.086,42.938,69.494,160.285,37.529,65.657,139.180,110.583,56.012,56.143,111.900,69.090,164.102,41.000,73.846,151.974,41.490,83.500,96.817,142.938,78.673,132.566,34.429,59.723,146.601
