 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13
152,44.045,107.755,69.893,159.137,118.360,87.082,57.688,124.522,89.152,1010.588,124.476,105.713,61.200,149.610,118.807,135.935,118.398,107.119,201.750,119.924,111.025,162.294,102.217,137.043,2192.177,112.559,94.693,49.176,128.298,98.832,45.429,130.971,92.858,39.167,107.228,64.175,18.889,98.058,68.567
153,18.182,107.729,69.621,128.824,118.575,87.203,84.875,124.226,89.161,230.882,124.410,105.565,50.900,149.786,118.733,106.194,118.327,106.944,171.875,120.022,111.189,125.118,102.469,137.090,2641.471,112.542,94.691,47.647,128.086,98.755,31.429,130.899,92.553,17.444,107.161,64.046,47.444,98.062,68.608
154,29.636,107.734,69.845,160.196,118.574,87.147,44.875,124.209,89.344,181.294,124.391,105.590,50.300,149.781,118.904,82.129,118.246,106.978,129.000,120.085,110.802,123.824,102.432,137.211,2104.412,112.516,94.661,68.588,128.402,98.045,27.143,130.574,92.826,64.667,107.224,63.979,51.111,97.696,68.485
155,16.364,107.655,69.656,157.725,118.309,87.190,84.562,124.264,89.306,239.412,124.425,105.723,25.400,149.573,118.775,148.000,118.249,106.989,166.688,119.812,110.679,121.765,102.142,137.109,1580.882,112.530,94.671,80.765,128.252,98.348,14.143,130.870,92.479,8.222,106.910,64.015,34.111,98.074,68.576
156,41.500,107.758,70.155,941.961,118.304,87.242,58.438,124.433,89.441,170.941,124.162,105.644,27.200,149.668,118.869,78.710,118.257,107.059,123.062,120.049,110.743,120.294,102.478,137.077,2317.412,112.555,94.746,47.765,128.484,98.471,22.357,130.972,92.526,19.056,107.194,64.243,25.333,97.977,68.709
157,37.182,107.893,70.044,842.902,118.315,87.241,51.125,124.412,89.294,182.529,124.569,105.686,40.000,149.559,119.194,111.548,118.243,106.946,113.062,119.933,110.831,99.882,102.557,137.052,1809.059,112.542,94.667,71.647,128.547,98.538,59.429,130.886,92.633,41.556,107.355,64.200,15.611,97.590,68.614
158,43.000,107.635,70.070,762.039,118.234,87.264,68.812,124.264,89.602,208.235,124.262,105.626,66.900,149.554,119.035,91.742,118.300,107.013,140.062,120.059,111.050,82.235,102.302,137.117,558.765,112.543,94.599,52.000,128.358,97.918,46.143,130.735,92.914,44.889,107.105,64.094,26.056,98.226,68.835
159,11.455,107.622,69.894,581.569,118.298,87.237,39.500,124.488,89.064,125.059,124.283,105.702,26.400,149.763,119.231,157.742,118.378,107.071,120.312,120.028,110.941,39.118,102.636,137.181,509.588,112.600,94.717,53.824,127.932,98.433,42.286,130.757,93.029,47.167,107.144,64.379,41.222,98.460,68.502
160,27.227,107.899,70.080,752.549,118.239,87.265,41.438,124.287,89.172,188.882,124.522,105.686,24.100,149.718,118.732,1268.258,118.210,107.101,180.125,119.859,110.748,100.412,102.357,137.098,347.059,112.587,94.638,50.941,128.370,98.208,88.000,130.881,93.028,47.778,107.373,64.042,41.111,97.627,68.438
161,64.864,107.854,69.718,743.882,118.387,87.260,62.438,124.410,89.478,179.529,124.342,105.704,12.000,150.190,119.425,1218.968,118.227,107.149,146.625,119.855,111.027,106.235,102.652,136.963,345.294,112.516,94.586,44.294,128.393,98.455,34.500,130.792,93.493,34.778,107.563,63.938,54.056,97.813,68.407
162,18.955,107.639,70.040,597.529,118.270,87.214,98.500,124.274,89.525,266.000,124.478,105.631,12.600,149.664,119.298,1111.226,118.298,107.107,116.688,120.018,110.806,113.294,102.400,137.224,380.294,112.470,94.755,55.412,128.469,98.486,61.143,130.960,92.854,7.667,106.979,64.460,73.944,98.107,68.227
163,78.091,107.838,69.818,570.549,118.328,87.169,33.312,124.256,89.597,163.294,124.401,105.948,83.700,149.858,118.753,1288.581,118.247,107.137,131.000,119.768,110.785,109.471,102.451,136.873,273.529,112.614,94.556,31.294,128.462,98.449,85.643,130.925,92.931,77.722,107.289,63.840,413.500,98.022,68.508
164,468.682,107.887,69.804,974.627,118.274,87.263,50.250,124.124,89.336,211.647,124.479,105.716,12.000,149.673,119.324,1111.613,118.244,107.134,185.188,119.999,110.990,114.824,102.445,137.185,416.824,112.514,94.759,75.294,128.599,98.349,34.286,130.958,92.932,29.944,107.370,64.013,164.333,98.231,68.584
165,304.909,107.903,69.829,621.725,118.219,87.328,45.188,124.382,89.370,224.882,124.409,105.764,66.300,149.698,118.773,958.903,118.253,107.165,209.375,119.881,111.012,123.647,102.437,137.110,276.529,112.523,94.581,79.941,128.238,98.429,42.571,130.704,93.281,38.944,107.212,64.070,98.278,98.047,68.603
166,254.409,107.941,69.872,223.725,118.313,87.293,52.688,124.172,89.413,157.000,124.261,105.578,77.100,149.696,119.437,1148.903,118.268,107.124,179.500,120.048,110.977,96.471,102.245,137.070,333.706,112.614,94.581,59.765,128.425,98.274,55.929,130.867,93.261,45.667,107.513,63.791,31.944,97.651,68.342
167,318.091,107.834,69.811,126.118,118.395,87.275,54.375,124.108,89.324,277.588,124.365,105.707,23.100,149.572,119.192,1242.323,118.264,107.126,194.625,120.066,111.019,98.765,102.593,137.129,259.529,112.473,94.602,50.412,128.243,98.369,43.143,130.944,92.833,8.611,107.169,64.189,83.000,98.033,68.359
168,298.182,107.825,69.910,127.686,118.416,87.283,67.000,124.365,89.502,239.882,124.644,105.825,38.100,149.890,118.839,1143.548,118.266,107.164,160.938,120.018,110.969,169.882,102.444,137.064,269.471,112.603,94.680,34.529,128.637,97.762,57.714,130.880,93.021,59.722,107.031,64.104,263.167,97.914,68.591
169,226.182,107.802,69.886,140.745,118.278,87.402,39.688,124.259,89.040,185.529,124.464,105.715,79.400,149.737,118.812,732.323,118.275,107.207,196.812,119.904,110.898,56.529,102.263,137.221,404.765,112.575,94.849,35.412,128.203,98.628,24.714,130.626,93.126,52.167,107.532,64.289,191.667,98.098,68.487
170,121.364,107.864,69.633,121.961,118.202,87.409,52.875,124.436,89.366,173.647,124.340,105.594,41.300,149.784,118.980,96.581,118.171,107.198,185.625,120.242,111.034,109.824,102.680,136.995,308.412,112.484,94.548,55.000,128.676,98.323,30.214,130.837,93.257,32.389,107.603,64.367,128.389,97.841,68.476
171,246.455,107.808,69.920,105.608,118.408,87.181,42.062,124.133,88.968,200.412,124.277,105.743,12.800,149.662,119.447,116.194,118.217,107.255,161.250,120.058,110.924,111.824,102.081,137.106,235.706,112.553,94.650,33.353,128.289,98.397,25.571,130.860,92.544,43.833,107.076,64.178,296.389,98.005,68.609
172,363.182,107.888,69.877,179.569,118.233,87.271,92.312,124.302,89.252,137.882,124.496,105.883,21.900,149.463,118.785,85.161,118.273,107.108,93.312,119.956,111.135,106.059,102.442,137.059,389.824,112.519,94.613,21.588,128.148,98.630,62.571,130.859,93.008,42.111,107.208,64.301,59.500,97.830,68.330
173,128.727,107.790,69.902,183.647,118.398,87.388,71.562,124.369,89.292,264.882,124.399,105.854,39.500,149.985,118.888,83.935,118.268,107.235,163.812,120.110,110.894,105.353,102.371,137.082,254.824,112.534,94.527,53.941,128.104,98.225,45.357,130.563,92.949,21.944,106.844,64.356,115.722,97.759,68.588
174,120.409,107.959,69.713,118.275,118.261,87.217,68.500,124.107,89.251,199.647,124.440,105.707,37.300,149.522,118.568,85.677,118.457,107.061,110.625,119.778,110.820,194.059,102.323,136.940,350.353,112.507,94.570,33.000,128.541,98.127,27.857,130.927,92.882,26.000,107.075,64.484,44.222,97.931,68.372
175,86.318,107.949,70.092,97.098,118.179,87.221,81.938,124.256,89.344,159.647,124.408,105.702,40.600,149.816,119.103,82.000,118.246,107.335,183.812,119.920,110.759,84.647,102.381,137.198,551.588,112.561,94.625,52.647,127.961,98.513,8.357,131.229,92.630,30.833,107.118,63.818,45.000,97.658,68.642
176,43.727,107.673,70.031,128.706,118.236,87.197,45.812,124.364,89.395,186.765,124.385,105.682,38.900,149.645,118.990,81.419,118.213,106.943,155.875,119.996,111.005,125.471,102.554,136.982,2617.912,112.522,94.708,69.235,128.521,98.474,87.357,130.819,93.160,38.444,107.275,63.928,21.889,97.569,68.383
177,46.227,107.901,70.172,99.333,118.408,87.293,85.250,124.322,89.273,168.000,124.258,105.790,55.400,149.670,119.179,84.194,118.428,106.912,220.875,119.938,110.988,104.529,102.200,137.278,2187.059,112.562,94.633,92.765,128.590,98.320,32.357,130.701,92.870,309.944,107.261,64.208,22.833,97.696,68.501
178,28.545,108.146,70.056,92.039,118.491,87.213,86.000,124.563,89.160,213.412,124.337,105.833,19.600,149.608,118.899,73.613,118.227,107.198,209.625,120.003,110.961,155.647,102.311,137.188,2355.765,112.559,94.688,47.588,128.236,98.418,34.786,130.691,93.350,269.944,107.288,64.078,39.111,98.167,68.413
179,36.455,108.060,69.724,155.059,118.261,87.253,59.438,124.416,89.515,209.353,124.471,105.676,15.400,149.992,119.284,102.645,118.104,107.279,198.812,119.968,110.960,92.118,102.337,136.867,2134.765,112.553,94.687,52.588,128.371,98.230,41.357,130.704,93.496,178.333,107.382,64.294,36.500,97.645,68.509
180,47.409,107.757,69.825,98.078,118.510,87.517,44.312,124.261,89.252,163.471,124.462,105.644,30.100,149.932,118.958,125.806,118.293,107.301,186.688,120.020,110.846,123.706,102.762,137.263,1728.647,112.524,94.687,68.824,128.763,98.658,39.071,130.696,93.105,289.722,107.256,64.262,24.278,97.683,68.519
181,33.773,107.917,70.294,95.216,118.205,87.113,69.500,124.220,89.211,211.882,124.336,105.868,31.200,149.721,119.260,78.194,118.342,107.408,182.562,119.920,111.060,139.176,102.488,136.998,1749.765,112.517,94.621,50.941,128.545,98.358,45.357,130.941,93.360,257.944,107.328,64.275,35.056,98.128,68.519
182,23.273,108.135,70.087,183.725,118.119,87.368,22.000,124.159,89.472,211.941,124.546,105.657,67.300,149.570,118.566,118.903,118.201,107.359,191.812,119.955,110.842,128.529,102.281,136.811,1908.647,112.547,94.657,67.294,128.350,98.448,42.857,130.849,93.238,419.722,107.296,64.117,41.500,97.666,68.882
183,18.409,107.634,69.897,134.078,118.447,87.251,61.688,124.534,89.159,229.647,124.490,105.848,10.300,149.545,119.123,86.516,118.416,107.256,201.250,119.909,111.019,158.118,102.544,136.870,1938.618,112.570,94.693,57.118,128.366,98.587,10.643,130.779,93.272,285.056,107.338,64.217,27.556,98.064,68.833
184,34.364,107.889,70.093,85.647,118.439,87.100,104.500,124.229,89.029,199.353,124.693,105.764,8.500,149.951,118.819,120.194,118.300,107.373,129.312,120.071,111.288,126.941,102.236,136.889,1583.353,112.524,94.699,47.588,128.389,98.369,37.643,130.736,92.883,219.500,107.324,64.266,74.833,98.075,68.586
185,65.182,108.105,69.686,127.176,118.124,87.251,51.812,124.265,89.171,251.353,124.328,105.836,41.400,149.741,118.702,89.290,118.304,107.171,132.062,119.987,111.013,127.294,102.245,136.828,871.471,112.573,94.743,94.941,128.497,98.715,47.786,130.895,93.403,205.833,107.211,64.393,25.556,97.575,68.292
186,31.091,107.821,69.634,116.314,118.237,87.356,75.000,123.976,89.189,195.647,124.416,105.700,6.800,149.744,119.788,101.484,118.362,106.965,126.188,119.876,110.980,165.353,102.453,136.889,722.882,112.487,94.612,78.471,128.454,98.427,60.071,130.769,92.734,79.667,107.324,64.022,39.222,98.006,68.504
187,16.091,107.840,70.469,116.392,118.064,87.283,51.938,124.336,89.079,167.824,124.494,105.546,49.200,149.565,119.249,131.161,118.389,107.253,155.688,120.077,110.840,121.647,102.359,137.152,625.235,112.551,94.565,46.941,128.195,98.194,48.643,130.909,92.591,71.889,107.237,63.856,84.556,97.990,68.850
188,38.000,107.848,69.672,82.745,118.007,87.125,96.750,124.412,89.283,279.647,124.426,105.627,22.800,150.165,119.264,97.806,118.393,107.105,189.188,120.101,110.980,93.529,102.455,137.086,456.000,112.505,94.671,66.706,128.083,98.358,45.786,130.579,93.001,61.444,107.527,64.312,42.500,97.986,68.351
189,22.955,107.958,69.570,93.529,118.353,87.067,81.562,124.240,89.425,255.294,124.253,105.641,39.900,149.602,119.359,100.581,118.236,107.196,123.625,120.180,110.953,101.824,102.595,137.002,422.000,112.475,94.697,74.059,128.469,98.083,88.500,130.845,92.877,42.056,107.533,64.337,57.444,98.004,68.539
190,22.364,107.691,70.025,140.667,118.226,87.237,58.938,124.461,89.244,179.118,124.532,105.529,68.000,149.497,119.439,41.677,118.268,106.802,159.938,119.820,110.933,126.706,102.431,137.032,415.059,112.420,94.588,80.529,128.778,98.486,49.571,131.023,92.749,32.333,107.179,63.862,23.444,97.747,68.506
191,21.455,107.555,69.929,105.098,118.418,87.290,65.812,124.326,88.974,177.824,124.540,105.746,18.300,150.195,119.078,116.710,118.296,107.115,194.375,120.101,110.892,452.941,102.336,137.058,401.471,112.537,94.798,22.588,128.238,98.594,96.286,130.951,92.941,33.944,107.646,64.024,27.167,97.642,68.254
192,30.318,107.655,69.708,113.490,118.212,87.393,79.062,124.150,89.255,223.118,124.556,105.697,47.600,149.692,119.247,104.258,118.369,107.237,123.125,119.908,110.947,1008.588,102.446,137.106,556.706,112.537,94.700,48.706,128.292,98.594,44.857,131.057,92.961,53.778,107.245,64.143,39.944,98.212,68.622
193,28.273,107.770,70.133,98.078,118.372,87.440,83.188,124.346,89.132,238.588,124.422,105.780,16.500,150.110,119.109,112.065,118.160,107.237,207.188,120.017,111.018,598.353,102.469,137.025,555.235,112.540,94.739,44.588,128.187,98.373,59.929,130.808,93.169,31.667,107.630,64.361,21.778,97.761,68.701
194,11.682,107.650,69.924,190.824,118.197,87.290,108.062,124.353,89.047,184.353,124.589,105.622,23.100,149.846,118.962,79.355,118.168,107.331,228.188,120.061,110.966,936.059,102.393,137.051,878.118,112.558,94.630,82.706,128.245,98.175,13.357,130.713,93.399,11.833,107.095,64.634,34.278,98.094,68.517
195,15.182,108.166,69.924,324.745,118.270,87.317,63.688,124.472,89.193,181.118,124.401,105.599,11.200,149.758,119.488,121.484,118.178,107.074,119.688,119.830,110.843,507.176,102.476,136.920,2821.588,112.576,94.691,36.765,128.311,98.632,25.429,131.055,92.949,39.944,107.305,64.360,15.278,97.680,68.303
196,33.909,107.801,69.903,635.686,118.311,87.232,132.750,124.082,89.095,219.647,124.424,105.725,33.600,149.621,119.539,101.935,118.188,107.146,169.625,120.048,110.965,835.235,102.461,137.032,1858.000,112.518,94.646,38.294,128.444,98.609,34.929,130.917,92.924,41.056,107.168,63.986,35.389,98.017,68.619
197,40.864,108.352,69.847,1401.451,118.283,87.262,130.750,124.514,88.994,164.765,124.575,105.834,38.200,149.706,118.708,73.677,118.342,107.005,168.500,119.974,111.031,474.471,102.575,137.060,1765.235,112.462,94.667,41.176,128.457,98.082,66.214,130.664,93.410,40.944,107.338,64.152,34.056,98.142,68.565
198,20.455,107.655,69.676,448.196,118.443,87.313,106.000,124.252,89.110,202.294,124.529,105.738,48.200,149.693,118.959,91.226,118.350,106.963,201.438,119.872,111.023,724.235,102.411,136.999,1678.941,112.538,94.756,74.353,128.291,98.348,74.214,130.707,93.130,36.333,107.843,64.359,41.444,98.067,68.532
199,16.045,107.771,69.887,1162.745,118.226,87.237,77.188,124.072,89.440,207.765,124.295,105.822,50.700,149.885,118.873,79.742,118.539,107.260,188.750,119.857,110.991,1179.588,102.437,137.015,1781.823,112.555,94.664,38.412,128.529,98.705,19.643,130.771,93.144,59.722,107.230,64.263,55.444,98.293,68.745
200,26.864,107.918,69.846,696.824,118.293,87.221,137.438,124.223,89.363,247.588,124.443,105.765,79.000,150.035,119.002,103.677,118.438,107.358,214.750,120.002,111.026,516.294,102.581,137.072,1400.177,112.521,94.717,41.118,128.529,98.419,53.000,130.914,92.677,62.000,107.498,63.806,39.778,97.857,68.540
201,45.091,107.922,69.606,983.451,118.227,87.233,89.812,124.336,89.398,174.706,124.517,105.812,94.700,149.754,119.112,92.774,118.356,107.254,151.688,119.959,111.000,248.118,102.290,136.970,777.529,112.602,94.623,31.412,128.446,98.420,33.857,130.702,93.291,38.333,107.189,63.986,25.500,98.293,68.822
202,33.409,107.942,69.787,645.882,118.291,87.206,83.312,124.409,89.155,276.706,124.442,105.755,18.200,149.650,118.972,104.710,118.368,107.401,171.250,119.877,111.038,111.824,102.591,137.169,547.471,112.477,94.724,38.000,128.430,98.510,59.214,130.859,92.760,35.333,107.446,63.674,17.667,97.709,68.409
203,15.091,107.489,70.051,674.471,118.201,87.295,81.312,124.220,89.481,229.235,124.503,105.791,87.800,149.471,118.855,126.839,118.398,107.022,169.438,119.993,110.979,105.235,102.348,137.118,319.176,112.505,94.719,71.176,128.310,98.330,56.714,130.998,92.918,34.111,107.323,64.542,57.667,97.689,68.647
204,30.727,107.791,70.058,743.922,118.160,87.278,36.938,124.332,89.554,237.118,124.559,105.806,89.900,149.855,118.625,53.161,118.311,107.140,159.312,119.805,110.964,186.000,102.598,136.969,460.412,112.455,94.656,68.941,128.380,98.728,33.214,130.810,93.050,46.556,107.126,64.157,47.278,98.138,68.468
205,31.091,108.123,70.182,501.059,118.127,87.319,48.125,124.384,89.253,173.765,124.357,105.915,70.300,149.701,118.851,62.581,118.176,107.120,186.438,119.999,110.962,53.824,102.484,137.149,376.941,112.625,94.758,71.176,128.298,98.185,44.500,130.535,92.807,61.556,107.190,64.238,37.944,97.751,68.361
206,47.182,107.653,69.758,578.824,118.262,87.311,86.438,124.346,89.421,203.471,124.678,105.590,33.700,149.690,119.291,97.613,118.368,107.089,198.000,120.068,110.722,99.941,102.594,136.904,355.235,112.477,94.683,101.059,128.548,98.474,28.857,131.061,92.447,47.222,107.402,64.426,32.833,97.787,68.390
207,51.409,108.070,70.002,672.863,118.180,87.256,59.500,124.235,89.376,180.529,124.658,105.733,68.600,149.760,118.870,113.355,118.257,107.028,207.688,119.918,110.986,111.588,102.360,137.135,311.118,112.483,94.619,45.941,128.322,98.490,39.714,130.885,92.792,50.444,107.381,63.985,84.611,98.081,68.390
208,39.955,107.859,69.924,952.392,118.229,87.271,67.562,124.146,89.439,233.647,124.524,105.778,12.700,149.592,119.178,74.000,118.338,106.782,220.375,119.855,110.972,73.118,102.485,137.061,366.529,112.435,94.678,95.882,128.298,98.564,71.929,130.830,93.089,16.056,107.608,63.738,63.722,97.849,68.477
209,42.727,108.142,69.718,834.706,118.290,87.199,60.000,124.303,89.212,248.176,124.497,105.714,16.200,149.525,118.944,108.452,118.322,107.425,196.688,120.064,110.975,78.529,102.209,136.834,292.882,112.541,94.821,39.706,128.450,98.517,68.286,130.814,92.744,36.389,106.966,64.245,22.000,97.859,68.516
210,36.091,107.966,69.901,587.608,118.269,87.249,57.562,123.994,89.598,240.706,124.345,105.758,12.300,149.825,119.457,123.548,118.285,107.293,156.938,119.924,111.174,154.529,102.433,136.990,313.765,112.507,94.745,27.118,128.476,97.888,17.714,130.935,93.619,29.500,107.058,64.114,46.889,97.680,68.389
211,44.273,107.737,69.859,288.510,118.331,87.251,44.375,124.238,89.123,184.588,124.222,105.751,24.900,149.444,118.802,1343.419,118.256,107.217,198.688,119.872,111.154,111.882,102.386,136.966,441.471,112.490,94.648,68.118,128.378,98.439,22.500,130.753,92.804,58.611,107.239,64.297,107.167,97.945,68.307
212,32.045,107.598,69.753,127.020,118.282,87.229,50.125,124.043,89.513,183.235,124.462,105.719,7.200,149.614,119.238,1102.065,118.271,107.151,258.062,119.974,110.848,137.647,102.053,137.097,358.118,112.537,94.836,32.765,128.235,98.457,91.643,130.881,93.165,10.500,106.959,63.792,332.833,97.862,68.522
213,62.545,107.584,69.642,87.137,118.106,87.247,46.375,124.276,89.210,239.588,124.316,105.721,52.900,149.955,118.748,1013.806,118.233,107.117,153.000,119.828,110.828,147.765,102.259,137.128,401.824,112.501,94.662,27.941,128.445,97.748,111.000,131.061,92.709,44.333,107.185,64.111,180.000,98.023,68.636
214,20.864,107.959,69.525,131.098,118.282,87.227,29.375,124.429,89.001,161.235,124.324,105.772,17.600,149.829,118.527,1059.806,118.302,107.175,163.438,120.086,110.950,68.353,101.970,137.166,307.882,112.516,94.653,34.176,128.424,98.598,26.357,130.925,93.290,28.389,107.379,64.087,94.444,97.810,68.536
215,55.545,108.138,69.961,105.843,118.370,87.179,49.375,124.563,89.300,212.412,124.546,105.613,26.300,149.456,119.323,928.839,118.240,107.231,143.688,119.805,111.077,110.176,102.549,137.087,447.647,112.612,94.665,40.294,128.761,98.894,16.714,130.821,92.886,24.000,107.103,64.258,350.778,97.921,68.428
216,13.045,107.887,69.969,154.902,118.077,87.285,91.312,124.368,89.485,206.824,124.373,105.760,74.300,149.723,118.829,636.903,118.263,107.211,134.625,119.989,110.977,70.647,102.401,137.113,390.941,112.494,94.664,52.353,128.467,98.394,59.786,130.672,93.068,70.500,107.441,64.316,292.722,97.812,68.464
217,38.636,107.568,69.975,121.098,118.176,87.400,81.188,124.049,89.463,185.647,124.423,105.806,30.500,149.919,118.925,824.000,118.282,107.273,122.812,120.009,111.002,98.941,102.338,137.164,311.529,112.617,94.669,39.412,128.599,98.145,63.500,130.838,92.616,46.167,106.942,63.835,127.111,97.976,68.441
218,18.545,108.172,69.341,114.745,118.017,87.352,48.250,124.239,89.350,203.882,124.373,105.738,46.600,149.622,119.239,1146.065,118.225,107.101,217.375,120.046,110.918,90.824,102.542,137.187,331.294,112.548,94.778,38.647,128.364,98.370,42.643,130.755,92.931,41.222,107.119,64.126,245.778,97.955,68.519
219,37.227,107.901,69.904,121.569,118.245,87.063,101.000,124.277,89.306,172.294,124.376,105.817,80.200,149.963,118.621,863.935,118.359,107.159,181.312,119.978,111.037,120.176,102.276,136.795,241.176,112.403,94.667,43.588,128.007,98.005,31.500,130.966,93.486,23.944,107.257,64.126,179.278,97.985,68.566
220,38.455,107.711,69.890,126.784,118.453,87.108,101.375,124.301,89.200,223.412,124.499,105.793,43.100,149.644,118.827,356.129,118.372,107.053,187.312,119.764,111.099,68.529,102.454,136.994,334.059,112.442,94.670,31.176,128.469,98.723,29.071,130.657,93.157,47.222,107.150,63.954,179.833,97.703,68.531
221,37.136,107.889,69.761,103.686,118.571,87.118,88.750,124.187,89.126,253.412,124.635,105.654,41.000,149.965,118.983,309.677,118.348,107.033,242.500,119.954,111.117,97.882,102.310,137.201,399.647,112.623,94.683,33.588,128.247,98.654,32.214,130.700,93.384,45.500,107.461,64.291,303.056,97.980,68.558
222,29.455,107.926,69.826,113.765,118.186,87.205,129.500,124.233,89.314,143.294,124.358,105.683,37.700,149.837,118.879,110.968,118.158,107.113,134.000,119.982,111.180,93.000,102.631,137.110,296.941,112.473,94.673,39.588,128.379,98.524,16.643,130.710,92.942,27.500,107.213,63.936,259.333,97.817,68.306
223,15.773,108.075,70.079,140.510,118.124,87.174,83.500,124.164,89.207,184.765,124.744,105.799,47.400,149.695,119.207,122.000,118.206,107.233,133.625,119.810,111.140,98.353,102.511,137.025,390.706,112.583,94.722,42.941,128.387,98.506,46.214,130.901,92.920,46.333,107.424,64.179,208.722,97.759,68.538
224,32.091,108.050,69.816,156.706,118.296,87.059,106.625,124.313,89.040,257.471,124.436,105.692,38.800,149.844,118.908,166.839,118.227,107.195,219.688,120.023,110.952,110.176,102.631,136.863,390.059,112.581,94.662,76.588,128.449,98.394,49.429,130.598,93.152,27.944,107.307,63.618,248.111,97.818,68.527
225,55.818,107.767,69.943,120.314,118.356,87.180,77.812,124.178,89.285,242.706,124.481,105.720,44.500,149.643,118.983,70.000,118.415,107.447,129.000,120.247,110.920,152.353,102.281,137.118,376.706,112.561,94.672,57.647,128.546,98.152,32.286,130.686,93.235,5.833,106.816,64.269,111.833,98.061,68.550
226,456.955,107.959,69.788,131.882,118.461,87.378,61.688,124.277,89.217,212.118,124.386,105.842,93.100,149.811,118.854,157.161,118.209,107.200,146.062,119.983,110.942,127.471,102.439,137.031,389.588,112.582,94.676,38.294,128.536,98.226,42.000,130.881,92.987,30.778,107.407,64.395,67.111,97.995,68.664
227,367.182,107.785,69.895,121.608,118.553,87.277,64.000,124.094,89.416,209.647,124.627,105.739,29.300,150.032,119.155,92.581,118.353,107.164,167.375,120.170,110.813,89.059,102.655,137.023,308.647,112.518,94.676,34.412,128.351,98.625,12.357,130.798,92.958,129.111,107.181,64.201,52.722,98.164,68.970
228,383.182,107.903,69.793,142.078,118.383,87.303,57.250,124.295,89.191,239.588,124.535,105.646,37.900,149.881,119.162,171.871,118.396,107.274,209.750,120.106,110.975,75.647,102.215,137.197,355.941,112.497,94.630,26.941,128.445,97.978,35.643,130.973,92.810,370.722,107.158,64.088,52.167,98.028,68.573
229,254.727,107.933,69.884,172.824,118.397,87.249,55.750,124.365,89.328,257.706,124.321,105.618,69.600,149.937,118.841,62.452,118.332,107.022,188.125,119.902,110.828,81.588,102.367,137.305,372.941,112.518,94.654,105.824,128.536,98.651,48.071,130.999,93.034,235.278,107.238,64.236,82.167,98.389,68.427
230,193.591,107.810,69.775,122.510,118.121,87.154,85.812,124.316,89.507,180.765,124.334,105.726,20.000,149.767,118.922,162.968,118.223,107.015,223.938,119.887,110.898,34.176,102.547,136.885,427.765,112.447,94.641,55.235,128.333,98.731,33.143,131.030,93.462,435.333,107.224,64.133,21.556,97.867,68.806
231,292.636,107.807,69.814,140.314,118.181,87.243,70.375,124.438,89.152,213.647,124.524,105.634,59.700,149.641,118.937,84.774,118.167,106.908,106.875,120.031,111.174,116.824,102.426,137.037,419.588,112.544,94.611,49.118,128.148,98.031,26.429,130.915,92.971,137.611,107.336,64.203,28.611,98.096,68.472
232,253.773,107.893,70.033,116.627,118.286,87.345,73.062,124.564,89.197,155.294,124.458,105.678,45.400,150.054,119.464,168.258,118.347,107.041,191.438,120.159,110.959,32.765,102.428,136.955,446.353,112.527,94.690,57.765,128.383,98.008,49.500,130.886,92.910,313.389,107.263,64.218,14.278,98.240,68.928
233,154.045,107.927,69.978,122.627,118.429,87.275,19.875,124.524,89.686,243.706,124.499,105.729,24.500,149.837,118.985,92.968,118.384,107.403,183.500,119.815,111.128,132.235,102.601,136.997,438.765,112.544,94.656,38.824,128.136,98.396,68.214,130.975,93.125,75.056,107.386,64.073,58.667,97.613,68.320
234,138.818,107.941,69.800,118.235,118.319,87.120,73.375,124.280,89.682,253.765,124.644,105.581,38.500,149.649,118.449,63.613,118.307,107.356,203.625,120.013,111.106,100.176,102.409,137.129,334.529,112.448,94.739,40.235,128.313,98.378,61.429,130.946,92.813,41.389,107.264,64.072,45.500,97.816,68.601
235,234.273,108.114,69.938,140.588,118.445,87.166,62.938,124.290,89.370,186.647,124.410,105.715,35.700,149.902,119.149,133.806,118.251,107.100,147.875,119.821,111.155,81.000,102.215,136.905,1049.765,112.568,94.628,52.412,128.231,98.426,48.571,130.697,92.874,22.500,107.747,63.860,44.278,98.011,68.931
236,68.636,107.571,69.895,132.235,118.408,87.434,69.500,124.582,88.998,192.294,124.357,105.781,50.600,149.779,119.151,111.097,118.273,107.099,155.688,119.949,111.051,100.765,102.431,137.090,2519.823,112.529,94.703,44.118,128.338,97.998,11.929,130.867,93.599,38.167,107.308,64.033,43.889,98.120,68.655
237,36.409,107.874,69.927,115.608,118.376,87.440,84.250,124.429,89.346,145.353,124.363,105.735,47.200,150.018,119.039,132.774,118.176,107.278,133.750,119.851,111.054,116.765,102.585,136.885,1801.706,112.527,94.668,51.412,128.393,98.329,51.429,130.698,92.987,45.889,107.075,64.404,68.500,97.828,68.562
238,28.955,107.755,69.754,110.745,118.196,87.211,55.000,124.352,89.179,166.941,124.606,105.566,69.200,149.618,119.373,70.323,118.353,106.923,122.812,120.156,111.100,115.824,102.410,137.038,772.353,112.552,94.658,22.235,128.492,98.368,88.214,130.798,93.077,45.056,107.052,64.275,16.056,98.037,68.485
