 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26
479,340.968,92.214,95.990,51.033,75.406,72.744,788.433,86.569,101.574,841.067,86.664,94.844,82.389,107.248,97.915,141.692,105.513,102.939,59.143,125.214,119.025,152.833,103.038,93.311,127.455,100.360,102.944,212.771,126.952,106.600,168.119,55.736,66.866,28.308,132.399,104.488,12.710,36.247,58.923,644.588,132.118,123.562,29.364,137.553,111.770,427.438,55.305,61.045,57.167,80.706,141.793,47.409,89.818,137.363,227.941,64.772,49.791,68.750,69.871,63.218,362.000,58.647,56.825,80.333,125.643,112.135,248.486,115.141,119.587,582.370,126.199,124.042,80.333,80.544,84.032,78.275,102.002,119.696
480,71.806,92.438,96.507,38.667,75.475,72.631,749.629,86.559,101.619,933.000,86.614,94.811,170.278,107.296,97.986,83.077,105.362,103.068,22.543,124.662,119.275,116.250,102.995,93.254,104.227,100.226,103.256,189.571,126.907,106.506,133.667,55.616,67.039,24.231,132.719,104.843,34.645,36.672,58.317,621.588,132.029,123.508,2.045,137.547,110.908,878.250,55.270,60.917,39.533,80.679,141.471,20.318,89.916,137.120,220.706,64.769,49.935,45.844,69.443,63.665,1809.548,58.694,56.729,117.611,125.762,111.946,183.189,115.166,119.503,847.074,126.234,123.966,116.952,80.330,84.010,73.150,101.932,119.744
481,53.677,92.092,95.884,39.167,75.097,72.323,792.495,86.530,101.633,1053.833,86.644,94.906,135.889,107.238,98.063,147.615,105.347,103.030,19.229,125.086,119.277,148.361,102.969,93.367,202.727,100.390,103.277,149.600,126.991,106.611,126.095,55.474,66.989,29.923,132.293,104.813,16.323,36.979,58.217,791.588,132.090,123.466,25.091,137.726,111.505,840.062,55.344,60.968,62.500,80.728,141.733,30.455,89.993,137.439,258.941,64.756,49.722,74.688,70.008,63.655,1552.387,58.698,56.771,175.556,125.695,112.300,255.189,115.093,119.470,545.741,126.178,124.043,82.810,80.367,84.075,87.525,101.717,120.030
482,65.097,92.084,96.179,29.600,75.432,73.047,761.567,86.600,101.615,943.800,86.521,94.918,129.056,107.277,97.940,185.231,105.474,103.010,27.714,125.029,119.135,157.444,103.062,93.239,166.909,100.246,103.150,184.543,127.026,106.601,156.643,55.558,66.836,32.385,132.725,104.607,41.806,36.843,58.028,878.412,132.057,123.510,34.409,137.618,110.600,939.875,55.339,61.068,63.200,80.723,141.667,40.636,89.742,137.166,296.059,64.718,49.636,59.625,69.580,63.879,1664.000,58.723,56.728,127.278,125.673,112.468,210.000,115.139,119.516,585.889,126.221,124.006,58.143,80.349,83.849,82.800,102.009,119.754
483,85.032,92.218,96.286,63.800,74.888,72.653,780.433,86.541,101.694,968.367,86.604,94.904,138.556,107.348,98.104,136.231,105.490,103.044,22.543,125.477,119.516,187.861,102.857,93.453,161.364,100.463,103.317,161.371,127.021,106.695,135.881,55.615,66.692,44.615,132.481,104.496,32.710,36.481,58.931,446.824,132.020,123.598,38.273,137.769,111.608,866.625,55.350,60.889,56.467,80.970,141.859,9.682,90.345,137.495,177.118,64.790,49.891,39.250,69.921,63.498,1610.710,58.694,56.724,79.278,125.695,112.501,233.405,115.027,119.479,668.148,126.258,123.922,53.333,80.217,83.985,96.825,101.966,119.623
484,57.226,92.119,96.340,44.533,75.249,72.880,861.567,86.550,101.587,791.200,86.518,94.878,164.556,107.177,97.811,228.923,105.531,102.995,30.943,125.168,119.253,385.833,102.991,93.387,145.455,100.441,103.201,200.800,126.907,106.559,157.452,55.560,66.970,69.000,132.515,104.626,4.065,36.799,59.247,424.588,132.082,123.423,23.955,137.587,111.499,623.938,55.338,61.008,36.333,80.693,142.249,27.091,89.483,137.443,299.294,64.607,49.773,70.125,69.818,63.609,986.968,58.686,56.754,122.444,125.666,112.339,225.243,115.194,119.543,456.222,126.222,123.848,74.286,80.509,84.184,77.675,102.105,120.065
485,93.290,92.139,96.079,57.467,75.208,72.834,817.526,86.513,101.642,831.700,86.551,94.927,285.722,107.272,97.848,192.923,105.498,102.954,53.229,125.290,119.058,1946.611,102.955,93.374,126.182,100.243,103.193,194.200,126.873,106.694,128.833,55.648,66.877,89.231,132.681,104.870,22.323,36.402,58.725,180.294,132.223,123.391,37.182,137.323,111.578,662.750,55.376,61.041,57.967,80.490,141.838,20.864,89.546,137.937,327.353,64.783,49.980,47.562,69.709,63.013,1022.452,58.647,56.746,78.556,125.636,112.409,266.270,115.216,119.603,302.407,126.317,123.867,112.667,80.378,83.998,94.775,101.883,119.798
486,102.516,92.194,96.005,40.900,75.493,72.613,845.320,86.566,101.631,876.433,86.580,94.954,275.444,107.146,97.616,147.000,105.603,103.016,48.971,125.209,118.979,1348.944,102.927,93.391,127.909,100.433,103.079,243.771,127.045,106.495,108.190,55.694,67.203,34.769,132.678,104.387,0.129,37.045,59.055,340.118,132.077,123.485,26.227,137.734,111.336,667.312,55.312,60.936,57.133,80.732,142.209,37.000,89.757,137.481,250.529,64.727,49.964,77.344,69.642,63.504,1026.645,58.688,56.692,109.889,125.441,112.279,256.432,115.179,119.593,288.259,126.233,123.915,108.571,80.599,83.969,98.825,101.974,119.748
487,47.355,92.199,96.159,28.767,75.087,72.599,803.856,86.534,101.648,922.267,86.634,94.841,178.278,107.215,97.999,154.538,105.256,102.912,20.400,125.530,119.320,1269.222,102.916,93.444,608.727,100.334,103.200,167.714,127.003,106.745,110.810,55.479,67.128,77.077,132.456,104.584,21.097,36.397,58.458,256.529,132.039,123.571,23.773,137.767,111.445,541.500,55.284,61.021,54.567,80.678,141.673,23.909,90.114,137.083,292.706,64.765,49.927,43.781,69.647,63.236,493.097,58.699,56.766,115.000,125.546,112.367,166.162,115.051,119.533,291.593,126.218,123.963,79.905,80.483,84.368,71.525,101.959,119.703
488,113.419,92.291,96.381,54.500,75.470,72.774,837.814,86.505,101.571,977.400,86.567,94.865,224.222,107.016,97.904,131.154,105.481,103.202,37.686,125.294,119.148,842.861,102.939,93.352,1511.273,100.311,103.214,173.200,126.837,106.431,116.595,55.771,66.975,42.769,132.702,104.841,12.710,36.502,58.509,250.412,131.973,123.563,26.591,137.250,111.391,445.062,55.347,61.102,44.467,80.748,142.247,12.000,89.726,137.534,270.471,64.729,49.828,69.656,69.475,63.452,160.452,58.761,56.920,130.222,125.484,112.245,212.919,115.302,119.654,106.370,126.240,123.859,81.190,80.523,83.781,66.925,101.988,119.500
489,113.935,92.207,96.319,50.333,75.120,72.718,817.649,86.500,101.647,1141.433,86.588,94.871,212.056,107.170,97.882,134.538,105.645,103.045,624.029,125.107,119.022,837.333,102.866,93.337,379.409,100.202,103.065,218.857,127.010,106.546,74.762,55.655,66.960,41.769,132.452,104.587,8.968,36.806,58.625,526.882,132.097,123.564,29.864,137.948,111.032,353.062,55.368,61.184,75.800,80.392,141.850,22.864,89.394,136.979,482.765,64.751,49.892,53.469,69.426,63.342,188.065,58.572,56.606,84.056,125.546,112.158,332.270,115.095,119.541,238.778,126.118,123.385,99.238,80.583,83.744,95.300,101.870,119.689
490,144.387,92.190,96.048,81.733,75.167,72.825,820.392,86.565,101.665,1009.000,86.596,94.963,198.167,107.122,97.721,85.615,105.488,102.919,573.657,125.207,119.100,1611.889,102.952,93.399,128.773,100.389,103.006,216.686,126.853,106.619,92.286,55.430,66.814,62.692,132.279,104.599,11.935,36.871,59.052,286.529,132.031,123.310,26.727,137.883,111.617,488.125,55.335,61.092,58.967,80.733,141.946,32.727,89.832,137.773,672.824,64.734,49.740,45.344,69.726,63.613,119.871,58.663,56.657,115.944,125.410,112.376,249.243,115.196,119.585,303.815,126.172,123.449,56.905,80.115,84.080,86.025,101.948,119.753
491,189.677,92.271,95.884,40.500,75.287,72.828,1077.423,86.471,101.448,4095.000,86.645,94.860,177.667,107.197,97.742,127.615,105.345,102.955,332.457,125.091,119.045,950.833,102.900,93.333,161.545,100.258,103.055,203.086,126.983,106.663,119.357,55.586,67.015,48.538,132.630,104.601,17.806,36.583,58.415,389.471,132.008,123.491,18.682,137.628,110.704,407.438,55.335,61.039,70.067,80.801,142.002,37.727,89.885,137.170,1161.706,64.732,49.783,57.750,69.614,63.404,103.548,58.633,56.715,82.722,125.716,112.263,249.676,115.190,119.588,231.000,126.138,123.612,42.476,80.405,84.125,70.775,102.036,119.563
492,94.645,92.211,96.143,59.700,74.974,72.298,958.742,86.507,101.497,4086.583,86.643,94.860,92.500,107.173,97.784,170.769,105.614,103.084,281.743,125.130,119.057,317.167,102.899,93.224,106.727,100.439,103.084,177.514,126.840,106.665,85.976,55.639,66.801,21.077,132.560,104.987,6.645,36.600,58.095,476.882,132.052,123.382,17.909,137.690,110.679,407.375,55.333,60.962,50.867,80.776,142.080,24.182,89.706,137.348,3018.265,64.767,49.767,44.438,69.500,63.436,113.419,58.724,56.735,93.000,125.395,112.236,246.541,115.024,119.459,208.667,126.182,123.785,102.952,80.489,84.206,75.600,101.834,120.105
493,72.129,92.016,96.074,37.100,75.504,72.740,1025.773,86.469,101.629,3798.467,86.623,94.882,184.500,107.022,97.893,135.846,105.334,102.973,162.914,125.158,119.135,145.667,102.890,93.501,153.182,100.527,103.125,171.971,126.951,106.680,82.643,55.825,66.838,64.538,132.721,104.841,22.516,36.527,58.756,475.176,132.081,123.641,20.773,137.425,111.613,467.500,55.288,61.078,68.733,80.816,141.389,14.364,89.697,137.417,2873.853,64.759,49.841,58.906,69.722,63.370,99.806,58.586,56.717,103.944,125.539,112.374,305.297,115.123,119.518,117.037,126.128,123.783,124.714,80.368,83.960,91.575,101.880,119.657
494,89.548,91.948,96.084,36.500,75.327,72.694,1077.155,86.490,101.557,3196.317,86.648,94.904,162.556,107.256,97.907,59.769,105.415,102.780,172.114,125.056,119.067,158.889,102.766,93.256,102.227,100.611,103.189,176.686,126.927,106.569,94.262,55.867,66.848,67.846,132.293,104.393,26.194,36.772,58.372,362.882,131.927,123.449,16.955,137.757,111.273,446.750,55.331,61.063,681.500,80.723,141.798,23.909,89.593,137.249,2408.882,64.706,49.767,67.625,69.769,63.657,123.032,58.731,56.666,65.556,125.625,112.359,238.541,115.196,119.491,121.370,126.344,123.723,90.429,80.290,84.170,75.775,101.904,119.904
495,76.710,92.097,96.218,50.433,75.150,72.303,895.361,86.477,101.587,2286.817,86.637,94.853,201.000,107.262,97.999,189.923,105.493,102.993,333.600,125.272,119.110,162.028,102.959,93.363,145.273,100.487,103.137,204.857,126.873,106.789,87.500,55.564,67.060,44.077,132.524,104.911,28.581,36.997,58.677,411.647,132.030,123.496,42.182,137.455,111.323,429.375,55.363,61.158,959.167,80.732,141.745,27.636,89.587,137.651,2658.794,64.760,49.812,83.562,69.665,63.592,169.548,58.740,56.608,80.611,125.428,112.497,295.514,115.169,119.555,184.037,126.164,123.668,115.333,80.264,84.220,65.325,101.994,119.775
496,118.645,92.062,96.209,45.367,75.213,72.850,824.392,86.613,101.590,1610.700,86.652,94.851,133.778,107.240,98.115,194.154,105.437,103.066,108.257,125.276,119.250,129.833,102.693,93.458,165.318,100.054,103.070,195.943,126.913,106.629,86.619,55.481,66.887,53.538,132.529,104.757,7.484,36.366,59.039,276.176,132.014,123.592,29.545,137.389,111.310,457.875,55.298,61.064,695.800,80.762,141.710,19.000,89.262,137.724,2290.588,64.772,49.800,80.094,69.624,63.384,146.258,58.726,56.864,111.833,125.513,112.403,226.973,115.175,119.439,81.556,126.217,123.742,80.095,80.656,84.093,117.750,102.073,119.820
497,128.129,92.161,95.912,58.967,75.205,72.866,861.691,86.547,101.582,1279.733,86.603,94.904,158.611,107.295,98.032,131.385,105.438,102.753,64.771,124.985,119.145,172.389,102.829,93.480,172.455,100.576,103.141,269.400,126.983,106.433,93.381,55.634,66.883,111.538,132.564,104.449,14.581,36.544,58.829,280.000,132.059,123.463,28.773,137.731,111.011,446.812,55.323,60.900,697.833,80.681,141.838,14.364,89.646,137.239,1907.882,64.761,49.805,69.844,69.697,63.366,95.032,58.777,56.891,69.389,125.610,112.118,222.432,115.234,119.637,59.741,126.159,123.991,76.571,80.416,83.935,61.775,101.894,119.608
498,83.484,92.229,96.035,30.633,75.116,72.777,807.732,86.600,101.621,961.167,86.586,94.836,159.833,107.194,98.327,156.231,105.534,102.983,35.714,125.423,119.142,134.278,102.838,93.646,134.182,100.317,103.219,223.000,127.017,106.500,110.429,55.734,66.934,23.308,132.735,104.269,17.290,36.859,58.470,148.000,131.994,123.473,13.318,137.574,111.038,477.875,55.343,61.224,605.600,80.741,141.809,36.409,89.828,137.968,1419.000,64.797,49.833,68.438,69.817,63.342,183.484,58.700,56.496,76.222,125.424,112.094,296.865,115.129,119.491,63.889,126.225,124.059,97.857,80.637,83.936,82.675,102.072,119.858
499,62.645,92.060,95.950,47.400,75.497,72.849,806.289,86.521,101.559,965.033,86.640,94.867,140.111,107.049,97.773,115.538,105.326,103.001,28.457,125.163,119.321,150.778,102.855,93.464,130.182,100.309,103.215,224.400,127.045,106.562,113.714,55.883,66.865,38.385,132.432,104.490,7.677,36.511,58.042,176.412,132.093,123.678,11.000,137.326,111.258,410.875,55.383,61.023,469.167,80.612,141.870,74.818,89.883,136.792,1305.294,64.745,49.776,58.656,69.874,63.607,185.548,58.569,56.522,125.222,125.500,112.256,249.838,115.092,119.623,59.704,126.353,123.848,60.810,80.616,84.244,71.950,102.049,119.907
500,148.516,92.150,95.687,55.933,75.494,72.698,872.619,86.548,101.598,920.933,86.680,94.824,137.056,107.176,97.919,231.538,105.416,103.108,30.143,125.176,119.350,171.278,102.981,93.307,126.273,100.406,103.301,208.229,126.831,106.634,73.857,55.491,66.865,40.385,132.746,104.257,18.903,36.935,58.564,393.529,132.017,123.487,25.818,137.929,111.404,527.688,55.404,60.992,524.633,80.722,141.961,29.682,89.504,137.383,1332.823,64.779,49.871,77.125,69.762,63.531,146.645,58.652,56.539,101.833,125.871,112.366,188.811,115.165,119.583,75.444,126.155,124.029,62.714,80.882,84.177,66.175,101.955,119.769
501,55.290,92.013,96.054,26.933,75.373,72.631,851.691,86.559,101.522,970.933,86.700,94.856,157.556,107.196,97.918,139.154,105.642,102.984,24.571,125.617,119.142,177.556,103.048,93.332,123.227,100.385,103.374,287.114,126.970,106.653,101.405,55.772,66.670,44.923,132.717,104.607,14.323,36.908,58.189,722.353,132.006,123.524,20.364,137.724,111.256,547.438,55.327,61.102,337.033,80.662,141.957,24.455,89.506,137.676,573.529,64.735,49.856,40.438,69.355,63.286,215.742,58.690,56.887,82.389,125.558,112.309,272.649,115.120,119.496,82.259,126.366,123.988,89.667,80.647,84.057,90.175,102.119,120.161
502,163.032,92.300,95.964,58.100,75.044,72.552,882.701,86.491,101.600,913.467,86.563,94.881,169.556,107.113,98.170,77.231,105.243,102.822,40.343,125.197,119.135,172.333,102.883,93.329,119.955,100.360,103.299,326.514,126.814,106.539,75.595,55.725,66.725,81.462,132.759,104.620,6.774,36.490,57.909,281.647,132.061,123.631,25.091,138.072,111.300,347.312,55.355,61.212,592.200,80.670,141.772,18.773,89.978,137.682,271.000,64.828,49.868,57.344,69.754,63.468,203.613,58.687,56.646,118.222,125.288,112.296,221.946,115.053,119.428,76.185,126.195,124.227,79.810,80.747,84.021,92.125,101.875,119.870
503,120.710,92.067,96.237,63.467,75.239,72.802,922.124,86.597,101.560,943.233,86.626,94.877,100.389,107.275,98.086,110.692,105.402,103.023,54.486,125.379,119.002,149.750,102.791,93.447,203.909,100.449,103.118,350.343,127.002,106.645,79.762,55.683,66.856,57.846,132.412,104.740,11.742,36.788,58.859,98.647,132.011,123.494,11.636,137.908,111.282,377.938,55.352,61.226,633.767,80.610,141.862,26.500,89.371,137.311,181.765,64.761,49.700,56.500,69.780,64.008,146.387,58.692,56.940,91.889,125.564,112.469,260.324,115.022,119.322,76.667,126.162,123.989,43.476,80.576,83.866,92.125,102.164,120.089
504,127.742,92.140,95.945,75.933,75.255,72.769,820.227,86.509,101.571,823.767,86.610,94.879,133.611,107.281,98.054,118.538,105.283,103.062,57.771,125.328,118.714,160.917,102.892,93.469,162.318,100.459,103.157,394.057,126.965,106.623,79.833,55.709,67.058,5.385,132.481,104.457,0.968,36.301,58.745,290.294,132.070,123.526,17.000,137.570,111.469,530.750,55.387,61.169,455.167,80.654,141.857,20.409,89.538,137.227,262.882,64.713,49.784,77.625,69.521,63.347,166.774,58.589,56.602,108.389,125.502,112.418,239.243,115.168,119.431,78.481,126.107,124.068,114.857,80.647,83.989,68.025,102.044,119.826
505,144.000,92.017,96.007,45.833,75.310,72.705,847.918,86.594,101.649,915.267,86.655,94.905,212.333,107.177,98.014,151.231,105.564,102.983,58.400,125.105,118.928,191.556,102.785,93.411,125.364,100.449,103.273,231.714,127.042,106.568,117.024,55.707,66.955,43.462,132.561,104.900,6.129,37.110,58.190,270.294,132.007,123.534,18.136,137.774,111.217,486.062,55.281,61.187,416.000,80.547,141.766,45.455,89.425,137.331,230.294,64.826,49.795,70.438,69.594,63.546,165.032,58.591,56.390,128.556,125.562,112.444,317.676,115.169,119.642,291.407,126.286,124.093,67.048,80.458,84.051,76.325,101.913,119.782
506,100.774,92.001,96.022,68.033,75.002,72.928,879.052,86.605,101.593,923.267,86.628,94.904,140.556,107.171,98.172,137.923,105.447,102.970,44.571,125.284,118.720,128.583,102.926,93.389,99.136,100.490,103.095,177.743,126.972,106.610,93.786,55.822,66.716,51.846,132.643,104.498,7.806,36.715,58.440,341.647,132.009,123.402,10.682,137.866,111.325,400.938,55.350,61.131,392.733,80.761,141.853,30.591,89.745,137.360,253.765,64.826,49.832,44.344,69.810,63.672,138.839,58.647,56.703,130.889,125.403,112.329,346.378,115.123,119.834,774.148,126.251,124.028,91.571,80.367,84.213,1480.400,102.045,119.781
507,80.903,92.243,96.135,33.133,75.235,73.056,928.577,86.523,101.583,944.967,86.601,94.974,134.778,107.113,97.982,182.923,105.375,103.074,45.171,125.183,119.171,154.833,102.841,93.305,164.045,100.388,103.146,170.686,126.961,106.515,108.048,55.837,66.936,58.000,132.512,104.589,13.871,36.736,58.644,150.000,131.959,123.490,35.364,137.751,111.433,370.625,55.341,60.998,249.333,80.561,141.698,24.000,89.736,137.684,167.000,64.798,49.943,74.469,69.850,63.482,126.516,58.865,56.645,89.667,125.222,112.204,245.514,115.034,119.613,290.481,126.314,123.907,109.571,80.590,84.215,1118.800,102.044,119.747
508,114.645,92.141,96.126,38.800,75.830,72.939,868.660,86.509,101.638,800.333,86.521,94.855,193.000,107.131,97.758,1363.462,105.410,103.015,50.829,125.388,119.367,155.917,102.717,93.539,219.000,100.265,103.092,197.514,126.780,106.598,58.357,55.729,66.991,55.462,132.350,104.466,7.226,36.442,58.955,76.882,131.922,123.152,9.364,137.854,111.543,477.375,55.290,61.049,88.433,80.547,141.814,12.500,89.770,137.380,138.000,64.707,49.885,76.219,69.801,63.643,133.613,58.691,56.666,123.667,125.793,112.232,261.189,114.956,119.444,202.148,126.172,123.904,87.524,80.597,83.887,623.425,102.022,119.678
509,96.065,92.006,95.959,44.633,75.031,72.655,1008.598,86.566,101.655,856.400,86.613,94.860,124.278,107.307,98.253,1954.385,105.428,103.010,61.514,125.004,119.561,211.972,102.624,93.475,256.636,100.532,103.010,177.771,126.848,106.534,85.167,55.647,66.967,27.462,132.746,104.782,10.258,36.831,59.039,52.765,132.127,123.869,17.273,138.537,111.274,459.812,55.303,61.169,91.900,80.777,142.005,21.364,89.576,137.847,223.647,64.679,49.589,40.625,69.731,63.501,141.613,58.788,56.466,111.556,125.504,112.249,272.162,115.168,119.452,71.148,126.186,124.032,83.762,80.400,84.239,185.100,101.922,119.838
510,76.000,92.215,96.414,675.133,75.355,72.729,978.082,86.575,101.625,883.233,86.647,94.813,211.167,107.132,98.047,1795.462,105.405,103.070,49.143,125.110,119.028,142.306,102.900,93.431,194.636,100.611,103.166,208.457,126.910,106.649,165.548,55.600,66.700,39.846,132.498,104.445,211.935,36.818,58.525,58.294,131.920,123.586,12.227,137.915,111.467,468.500,55.318,61.010,53.400,80.903,141.574,35.955,89.773,137.263,234.471,64.774,49.926,77.688,69.661,63.720,184.323,58.646,56.675,56.222,125.854,112.172,210.378,114.992,119.760,53.111,126.398,123.883,109.286,80.346,83.989,116.250,101.978,120.068
511,107.548,92.247,96.054,466.333,75.315,72.788,899.423,86.517,101.684,814.000,86.667,94.868,2661.361,107.278,98.023,1770.154,105.418,103.070,36.429,125.506,119.384,154.361,102.876,93.370,220.545,100.526,102.991,203.943,127.192,106.702,109.071,55.526,66.810,51.000,132.407,104.872,167.742,36.752,58.605,48.412,132.259,123.437,26.864,137.301,111.393,382.500,55.334,61.096,43.500,80.545,141.808,28.318,89.697,137.048,260.588,64.706,49.856,50.719,69.916,63.370,201.548,58.752,56.701,83.444,125.573,112.361,262.703,115.224,119.507,107.037,126.347,123.664,53.952,80.560,83.843,70.200,102.060,119.932
512,100.581,92.182,96.056,391.767,75.254,72.595,913.031,86.589,101.677,884.467,86.658,94.883,1069.111,107.213,98.017,1329.154,105.392,103.025,32.000,125.088,119.418,135.667,103.091,93.499,175.091,100.509,103.034,139.743,126.998,106.382,105.119,55.525,67.000,19.077,132.570,104.563,112.065,36.745,58.694,48.118,132.119,123.683,31.045,138.027,110.914,370.250,55.365,61.039,80.533,80.695,142.026,36.864,89.624,137.349,190.294,64.819,50.019,64.531,69.828,63.505,162.129,58.736,56.682,122.111,125.506,112.279,195.676,115.122,119.490,67.667,126.092,123.642,68.619,80.620,84.219,73.500,102.024,119.802
513,132.323,92.230,96.102,508.900,75.310,72.769,920.680,86.569,101.686,929.233,86.590,94.911,1622.167,107.253,97.992,1339.154,105.414,103.064,43.200,125.146,119.535,190.972,102.972,93.476,154.955,100.419,103.062,241.057,127.073,106.505,113.286,55.915,66.877,25.385,132.892,104.745,74.387,36.791,58.836,120.412,131.989,123.516,28.045,137.507,111.764,450.750,55.313,60.987,48.000,80.384,141.887,32.500,89.758,137.101,256.529,64.856,49.895,39.594,69.756,63.444,194.258,58.840,56.527,76.444,125.180,112.202,193.946,114.970,119.419,49.333,126.229,123.993,75.143,80.292,84.038,62.075,101.968,119.714
514,138.387,92.056,96.223,440.633,75.381,72.640,897.464,86.605,101.613,815.567,86.694,94.874,1596.167,107.264,98.027,788.462,105.461,103.056,34.914,125.151,118.852,159.194,102.872,93.432,205.864,100.375,103.052,228.429,127.044,106.565,64.452,55.688,66.778,30.846,132.535,104.364,260.968,36.620,58.712,53.647,131.992,123.705,23.773,138.077,111.278,426.375,55.371,61.045,35.933,80.645,141.968,9.273,89.541,138.034,249.471,64.637,49.980,42.406,69.728,63.139,231.613,58.746,56.664,98.222,125.601,112.174,171.135,115.002,119.435,61.333,126.193,123.850,59.429,80.408,84.038,106.575,101.912,120.170
515,68.194,92.248,96.547,449.467,75.278,72.735,916.928,86.583,101.619,866.467,86.602,94.811,390.000,107.307,98.063,594.846,105.459,103.061,32.400,125.298,118.980,149.000,102.798,93.353,122.136,100.390,103.143,255.543,126.859,106.613,72.214,56.032,66.848,37.462,132.500,104.725,119.097,36.667,58.925,55.588,131.840,123.771,21.955,138.115,111.161,557.562,55.354,61.086,55.200,80.697,141.720,13.636,89.417,137.670,256.529,64.801,49.794,60.438,69.773,63.329,202.516,58.703,56.977,121.667,125.363,112.268,212.919,115.108,119.518,57.704,126.162,123.869,90.667,80.815,84.226,96.300,101.932,119.567
516,134.645,92.142,96.040,343.300,75.417,72.688,976.041,86.541,101.709,911.400,86.706,94.802,782.056,107.220,98.040,144.462,105.426,103.001,56.486,125.358,118.971,183.028,103.008,93.481,182.909,100.328,103.244,206.229,126.942,106.674,91.548,55.566,66.845,38.846,132.651,104.485,133.032,36.660,58.615,33.059,132.101,123.316,11.591,137.906,111.004,389.625,55.309,61.030,41.000,80.750,142.039,17.682,90.033,137.656,219.235,64.689,49.717,35.281,69.607,63.594,180.516,58.677,56.852,141.000,125.557,112.113,239.568,115.024,119.556,61.185,126.191,123.711,82.381,80.690,84.144,101.425,102.060,119.845
517,87.097,92.196,96.243,380.400,75.235,72.611,844.289,86.510,101.692,884.233,86.591,94.860,1365.667,107.228,98.028,151.615,105.750,102.989,41.314,125.082,118.909,197.472,102.994,93.421,103.773,100.365,103.155,191.914,126.676,106.711,104.381,55.781,67.160,82.000,132.838,104.594,103.935,36.899,58.522,98.529,131.943,123.750,17.955,137.514,110.967,425.438,55.344,60.998,45.900,80.542,141.865,18.227,89.823,137.332,189.353,64.627,49.785,85.719,69.900,63.431,179.935,58.803,56.573,104.556,125.505,112.266,189.297,115.061,119.685,58.185,126.282,123.828,105.429,80.481,84.242,115.225,102.014,119.409
518,71.290,92.069,96.261,388.867,75.342,72.789,922.309,86.536,101.630,804.433,86.614,94.830,1085.722,107.225,98.027,110.692,105.410,103.139,53.200,125.065,119.139,149.528,102.902,93.411,199.591,100.374,103.229,247.457,127.043,106.492,107.190,55.689,67.020,87.231,132.924,104.649,143.484,36.761,58.402,76.588,132.068,123.107,14.364,138.213,111.339,468.312,55.367,61.103,56.933,80.629,141.802,15.136,89.805,137.398,182.647,64.767,50.048,65.125,69.894,63.449,162.065,58.688,56.697,114.278,125.516,112.169,222.108,115.072,119.499,37.000,126.177,123.737,132.333,80.617,83.938,97.225,102.107,119.727
519,564.581,92.118,95.943,407.833,75.387,72.703,955.320,86.532,101.652,777.967,86.660,94.905,256.333,107.220,97.856,169.308,105.516,102.991,32.914,124.867,118.808,139.972,102.878,93.616,129.727,100.270,103.180,233.857,126.848,106.630,105.595,55.672,66.972,146.538,133.046,104.160,79.935,36.656,58.546,69.000,131.779,123.417,8.818,137.875,111.538,393.562,55.361,61.289,49.467,81.048,142.053,37.409,89.909,137.401,267.471,64.800,49.861,74.438,70.036,63.657,135.806,58.631,56.437,61.222,125.634,112.133,252.703,115.210,119.627,40.852,126.181,123.872,121.048,80.277,84.000,96.225,102.074,119.385
520,827.742,92.138,96.010,211.633,75.419,72.676,903.402,86.510,101.668,811.833,86.575,94.865,162.722,107.140,98.136,194.769,105.390,102.945,20.629,125.172,119.192,182.444,102.966,93.430,131.273,100.461,103.061,263.286,126.924,106.587,97.929,55.713,66.797,77.846,132.817,104.916,60.710,36.797,58.525,75.588,131.707,123.639,39.500,137.555,111.469,357.000,55.293,61.024,66.267,80.709,141.753,18.591,89.679,137.612,297.471,64.639,49.909,77.625,69.681,63.405,188.839,58.824,56.540,120.444,125.366,112.306,259.946,115.085,119.472,46.778,126.167,124.134,55.667,80.245,83.993,114.300,101.868,119.672
521,1007.548,92.151,95.927,107.500,75.497,72.607,930.000,86.562,101.647,850.300,86.679,94.769,164.222,107.233,97.672,172.923,105.430,103.100,25.514,125.597,119.258,184.667,102.780,93.552,122.682,100.377,103.010,240.657,126.998,106.490,63.167,55.966,66.910,45.846,132.448,104.627,90.194,36.688,58.801,55.000,131.860,123.765,26.273,137.691,111.168,396.250,55.462,60.867,42.367,80.402,141.679,25.409,89.761,137.612,260.824,64.954,49.879,69.312,69.582,63.446,162.065,58.606,56.747,90.611,125.654,112.187,242.865,114.930,119.575,58.741,126.282,124.283,127.000,80.611,84.093,97.175,102.076,119.833
