 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13
301,53.529,77.353,75.973,163.167,94.505,85.285,140.750,100.539,83.056,61.538,87.227,76.932,45.438,81.169,60.268,33.385,92.625,54.856,31.250,69.850,65.657,51.846,101.440,64.665,22.909,86.635,46.987,25.385,94.762,61.450,25.500,106.438,118.526,62.667,100.103,89.281,170.769,86.657,88.514
302,76.000,77.100,76.032,139.333,94.463,85.171,142.250,100.520,83.076,129.000,87.259,76.864,31.625,80.974,60.301,17.923,92.302,55.150,58.125,70.015,65.668,22.846,101.833,64.637,36.364,86.685,47.309,11.846,94.407,61.575,57.667,106.624,118.461,115.500,100.121,89.401,187.077,86.589,88.225
303,81.059,77.015,76.065,73.333,94.348,85.148,203.750,100.524,82.992,121.846,87.202,76.791,35.000,80.862,60.164,22.615,92.660,55.005,32.125,70.211,65.723,31.692,101.508,64.474,53.636,86.691,46.905,25.154,94.580,61.573,43.500,106.592,118.347,44.667,100.256,89.443,155.846,86.743,88.428
304,72.000,77.402,76.150,126.833,94.502,85.460,237.750,100.525,83.131,76.231,87.086,76.816,48.688,81.016,60.000,53.846,92.482,55.024,57.125,70.000,65.737,32.615,101.560,64.457,43.455,86.393,47.117,22.000,94.926,61.070,42.500,106.250,118.381,151.667,100.164,89.176,188.462,86.589,88.306
305,52.706,77.316,76.147,94.667,94.559,85.279,127.250,100.576,83.083,90.538,87.227,76.903,46.875,80.975,60.388,5.462,92.234,54.650,49.750,70.128,66.018,24.154,101.712,64.326,22.727,86.814,47.029,43.846,94.591,61.416,38.500,106.619,118.182,92.500,100.110,89.395,207.385,86.652,88.267
306,40.471,77.651,76.151,120.167,94.400,85.222,157.750,100.589,83.101,63.923,87.283,76.738,33.062,80.672,60.247,24.308,92.802,55.289,30.250,70.002,65.705,8.846,101.641,64.382,18.909,86.573,47.037,16.000,94.802,61.514,12.667,107.068,118.306,99.667,100.319,89.231,162.231,86.541,88.337
307,50.353,77.449,76.088,162.167,94.577,85.257,71.000,100.612,83.060,76.615,87.129,76.728,29.625,81.013,60.287,26.231,92.551,55.120,73.625,69.890,66.008,33.846,101.263,64.434,12.364,86.859,47.111,31.231,94.809,61.617,13.000,106.517,118.257,100.000,100.078,89.243,155.308,86.591,88.219
308,64.588,77.383,76.017,208.167,94.613,85.265,181.750,100.542,83.096,73.615,87.285,77.019,52.250,80.989,60.165,24.462,92.704,54.912,25.875,69.978,65.552,13.769,101.722,64.372,5.818,86.645,47.275,26.538,94.767,61.369,30.833,106.488,118.387,115.000,100.301,89.407,211.538,86.700,88.218
309,76.824,77.049,76.096,150.833,94.481,85.255,55.000,100.512,83.103,100.308,87.291,76.796,45.625,80.851,60.304,46.385,92.767,54.787,39.125,70.016,65.863,20.923,101.573,64.738,21.818,86.702,47.363,16.846,94.653,61.229,31.167,106.946,118.419,76.000,100.087,89.395,185.462,86.726,88.292
310,48.824,77.503,76.248,162.000,94.588,85.295,185.250,100.604,83.080,87.846,87.298,76.789,46.250,80.972,60.143,28.385,92.664,54.707,59.000,69.939,65.696,24.538,101.969,64.592,32.545,86.877,46.913,38.462,94.561,61.627,59.500,106.840,118.516,157.000,100.159,89.338,170.923,86.562,88.307
311,44.471,77.284,75.881,92.833,94.613,85.281,189.000,100.551,83.158,101.615,87.201,76.874,50.062,80.849,60.176,28.538,92.756,55.061,19.500,70.062,65.541,60.154,101.428,64.411,47.455,86.847,47.053,31.385,94.504,61.293,23.667,106.714,118.309,69.667,100.187,89.209,188.615,86.578,88.414
312,64.471,77.411,76.211,232.333,94.564,85.302,198.500,100.581,83.075,56.692,87.374,76.855,28.688,80.834,60.080,12.308,92.676,55.039,43.625,69.976,65.871,56.231,101.369,64.170,36.000,86.576,46.844,30.000,94.686,61.684,15.000,106.929,118.482,74.833,100.083,89.088,198.308,86.705,88.391
313,56.824,77.427,76.103,184.167,94.611,85.355,241.750,100.548,83.139,80.385,87.048,77.063,22.000,81.035,60.203,25.538,92.850,55.185,36.000,70.154,65.815,40.231,101.495,64.458,7.091,86.335,47.005,29.308,94.830,61.393,53.000,106.525,118.387,103.333,100.143,89.250,235.615,86.713,88.355
314,108.941,77.285,76.244,231.833,94.555,85.200,120.000,100.627,83.039,54.538,87.176,76.947,32.250,80.616,60.039,52.769,92.890,54.966,73.125,70.173,65.866,53.538,101.558,64.155,22.727,86.861,47.181,18.538,94.969,61.529,33.167,106.903,118.301,121.333,100.298,89.217,183.154,86.628,88.430
315,46.706,77.457,76.095,159.500,94.617,85.161,129.500,100.561,83.201,112.462,87.279,76.764,30.688,80.755,60.173,33.538,92.721,55.181,39.750,70.045,65.879,21.077,101.285,64.620,16.545,86.577,47.009,11.385,95.095,61.983,20.333,106.378,118.415,66.167,100.045,89.492,173.538,86.765,88.468
316,101.882,77.252,76.148,146.000,94.516,85.300,74.000,100.507,83.165,115.769,87.253,76.602,38.562,80.838,60.394,62.077,92.865,54.941,14.750,69.994,66.146,27.077,101.426,64.355,27.091,86.720,46.980,37.231,94.433,61.468,52.000,106.515,118.320,121.000,100.123,89.245,190.538,86.631,88.391
317,117.647,77.697,76.215,150.833,94.664,85.249,122.500,100.553,83.015,58.769,87.429,76.787,38.625,80.983,60.321,45.692,92.620,55.029,37.250,70.301,65.825,34.615,101.811,64.420,22.909,86.657,47.076,24.462,94.727,61.643,117.500,106.461,118.466,64.000,100.016,89.088,166.000,86.578,88.260
318,36.118,77.518,75.993,169.667,94.672,85.200,101.000,100.554,82.992,95.000,87.191,76.807,50.562,80.745,59.980,21.000,92.638,55.020,25.250,70.286,65.821,13.308,101.514,64.633,40.727,86.703,47.103,57.615,94.830,61.304,62.000,106.678,118.193,157.000,100.052,89.272,213.462,86.703,88.278
319,45.647,77.024,75.964,216.000,94.518,85.281,31.000,100.495,83.010,81.231,87.326,76.825,60.062,80.976,60.101,23.615,92.761,54.937,42.875,70.145,65.755,27.308,101.631,64.634,46.182,86.595,46.991,39.154,94.574,61.252,112.500,106.733,118.519,124.000,100.034,89.248,184.538,86.683,88.337
320,65.294,77.219,76.069,113.500,94.480,85.220,134.750,100.616,83.037,95.231,87.084,76.792,36.312,80.818,60.076,49.615,92.710,55.144,53.250,69.922,66.023,18.462,101.269,64.312,43.273,86.573,47.167,24.308,94.666,61.299,22.833,106.557,118.718,113.667,100.085,89.364,154.462,86.647,88.327
321,73.882,77.440,76.277,233.500,94.583,85.213,163.500,100.556,83.210,51.923,87.227,76.759,33.812,80.931,60.362,36.462,92.527,54.928,51.375,70.113,65.806,39.077,101.448,64.403,12.182,86.534,47.275,39.308,94.720,61.330,6.833,106.606,118.409,74.167,100.129,89.156,148.077,86.621,88.429
322,52.941,77.415,75.976,129.667,94.456,85.423,101.500,100.441,82.934,64.538,87.106,76.896,25.375,80.960,60.051,20.231,92.554,54.981,12.000,70.024,65.894,31.615,101.540,64.595,51.636,86.613,46.880,18.385,94.767,61.475,32.833,106.482,118.630,86.833,100.107,89.155,221.846,86.730,88.243
323,85.882,77.128,76.153,125.833,94.683,85.283,180.500,100.607,83.051,114.154,87.436,76.831,27.688,81.238,60.229,33.462,92.694,55.089,34.625,70.200,66.071,22.692,101.603,64.460,48.000,86.599,46.833,26.769,94.980,61.242,18.833,106.790,118.172,86.667,100.109,89.228,199.769,86.590,88.358
324,33.294,77.147,76.215,179.000,94.485,85.268,80.000,100.578,83.039,76.538,87.167,76.722,33.562,80.981,60.242,21.692,92.567,55.176,64.375,70.031,65.630,35.769,101.267,64.422,50.727,86.656,46.893,5.692,94.630,61.066,5.000,106.661,118.265,107.667,100.066,89.348,183.769,86.560,88.228
325,62.941,77.405,76.075,131.833,94.620,85.253,33.250,100.502,82.969,75.308,87.233,76.963,38.125,80.809,60.084,36.692,92.406,55.193,52.375,69.913,65.662,23.462,101.218,64.808,77.455,86.707,47.031,27.462,94.735,61.327,23.333,106.669,118.670,62.167,100.298,89.342,183.308,86.602,88.427
326,86.588,77.162,76.003,94.000,94.637,85.284,230.750,100.599,82.994,61.615,87.147,76.632,38.562,80.992,60.521,55.077,92.638,54.889,42.000,70.080,65.989,44.923,101.441,64.499,2.909,86.645,46.655,23.154,94.669,61.048,8.833,106.643,118.025,102.667,100.112,89.349,177.308,86.674,88.361
327,71.529,77.477,76.020,173.500,94.550,85.382,203.750,100.521,82.945,96.615,87.385,76.852,36.625,80.588,60.228,14.308,92.422,54.722,27.125,69.989,65.732,26.462,101.309,64.465,23.273,86.480,46.844,22.077,94.691,61.470,22.167,106.646,118.410,83.500,100.047,89.392,191.077,86.632,88.280
328,79.412,77.360,76.025,94.000,94.545,85.174,84.250,100.417,82.828,47.077,87.231,76.873,30.625,80.703,60.292,47.077,92.732,54.816,21.250,70.206,65.902,42.538,101.525,64.474,126.182,86.721,46.926,16.692,94.816,61.579,43.000,106.830,118.269,58.167,100.187,88.995,173.385,86.557,88.382
329,48.941,77.105,76.102,143.833,94.525,85.342,162.750,100.645,82.964,77.462,87.386,77.018,42.875,80.821,60.233,71.692,92.572,55.132,35.000,70.063,66.117,50.231,101.689,64.287,15.273,86.645,46.965,25.385,94.772,61.831,38.333,106.691,118.518,36.667,100.027,89.163,154.154,86.511,88.265
330,73.647,77.259,76.151,171.833,94.529,85.327,80.750,100.544,82.879,102.846,87.123,76.802,32.688,81.031,60.129,21.538,92.645,54.955,18.375,70.162,65.951,27.769,101.560,64.429,50.545,86.575,46.799,30.615,94.702,61.233,50.167,106.971,118.485,62.833,99.848,89.001,173.538,86.624,88.512
331,97.529,77.731,76.067,109.000,94.523,85.122,137.000,100.600,82.976,73.000,87.204,76.700,46.688,81.179,60.249,33.923,92.560,55.114,10.750,70.168,65.688,9.923,100.999,64.798,37.455,86.430,47.156,23.000,94.761,61.514,18.833,106.669,118.539,117.667,100.251,89.368,222.692,86.660,88.365
332,61.294,77.607,76.028,213.167,94.540,85.273,112.500,100.532,83.289,66.308,87.350,76.696,46.938,80.869,60.283,24.077,92.738,55.039,68.375,70.104,65.814,33.385,101.359,64.685,6.000,86.711,46.655,45.385,94.458,61.223,54.167,106.564,118.655,110.333,100.177,89.349,154.000,86.607,88.363
333,59.059,77.452,76.087,117.833,94.592,85.310,169.750,100.685,83.092,49.692,87.287,76.709,31.812,80.785,60.098,15.769,93.054,55.209,42.375,69.719,66.048,43.923,101.534,64.469,68.000,86.704,46.949,12.308,94.593,61.461,54.833,106.551,118.281,105.667,100.181,89.275,140.692,86.569,88.370
334,47.765,77.092,76.241,123.333,94.677,85.214,256.250,100.526,83.206,62.000,87.291,76.948,33.125,80.923,60.153,34.462,92.573,54.966,34.750,70.029,66.088,43.615,101.618,64.689,27.636,86.645,46.735,15.462,94.703,61.075,35.667,106.957,118.478,140.667,100.106,89.306,145.538,86.660,88.319
335,40.353,77.207,76.212,120.833,94.507,85.219,71.000,100.574,83.023,90.308,87.221,76.734,37.312,80.786,60.147,34.231,92.904,54.855,27.625,69.926,66.135,24.846,101.656,64.740,72.545,86.676,46.958,30.231,94.487,61.417,51.167,106.378,118.678,93.167,100.012,89.221,156.692,86.512,88.446
336,65.294,77.353,76.060,203.167,94.525,85.196,132.000,100.557,83.158,77.154,87.409,76.988,23.125,80.807,60.089,23.385,92.852,55.085,54.375,70.006,65.844,22.846,101.755,64.123,25.273,86.830,47.054,20.077,94.916,61.430,36.000,106.347,118.627,107.000,100.247,89.427,212.615,86.717,88.271
337,86.941,77.139,76.163,138.500,94.577,85.224,117.500,100.485,83.131,64.769,87.463,76.670,59.188,80.813,60.274,14.462,93.033,54.784,28.500,70.514,65.863,24.538,101.460,64.328,19.273,86.788,47.062,23.000,94.940,61.043,44.000,106.811,118.308,63.333,100.062,89.225,149.692,86.654,88.260
338,37.176,77.345,76.183,118.667,94.656,85.331,210.000,100.488,83.115,102.462,87.194,76.827,43.500,81.059,60.402,38.385,92.568,54.792,36.500,70.143,65.546,26.308,101.607,64.600,7.455,86.622,46.655,28.154,94.885,61.402,59.833,106.698,118.281,39.167,100.085,89.203,169.923,86.621,88.305
339,47.882,77.632,75.988,105.167,94.473,85.272,177.750,100.612,83.011,37.462,87.210,76.951,39.062,81.192,60.388,16.538,93.064,55.032,25.500,69.970,66.066,49.538,101.456,64.354,30.545,86.699,47.155,28.154,94.569,61.228,70.333,106.622,118.250,43.500,99.910,89.226,158.462,86.741,88.230
340,65.882,77.244,76.111,80.500,94.533,85.211,122.750,100.622,83.047,65.615,87.292,76.938,38.125,81.086,60.114,40.462,92.635,54.959,48.000,70.156,65.839,78.000,101.421,64.636,4.727,86.955,46.655,26.154,94.858,60.765,75.333,106.772,118.309,42.833,100.168,89.329,160.692,86.728,88.261
341,36.941,77.511,76.139,206.500,94.587,85.145,124.250,100.537,83.218,78.923,87.162,76.739,29.125,80.898,59.821,36.077,92.392,54.945,22.875,69.863,65.963,210.923,101.595,64.388,41.091,86.747,46.969,20.462,94.861,61.492,37.167,106.719,118.086,173.333,100.141,89.251,187.769,86.619,88.398
342,72.353,77.096,76.185,248.000,94.602,85.217,76.500,100.643,82.996,53.308,87.304,76.795,34.875,80.827,60.094,42.231,92.770,55.006,15.000,70.081,65.692,129.615,101.460,64.457,23.636,86.764,47.029,14.769,94.766,61.298,23.667,106.354,118.459,125.333,100.022,89.319,219.385,86.543,88.406
343,29.882,77.195,75.885,124.500,94.415,85.240,120.000,100.612,82.985,82.769,87.372,76.816,55.562,80.737,60.389,17.308,92.368,54.871,40.875,70.143,65.979,118.231,101.519,64.389,11.273,86.955,46.905,21.154,95.005,61.221,43.333,106.595,118.511,78.333,100.075,89.223,148.769,86.657,88.195
344,65.412,76.917,76.065,115.500,94.642,85.169,119.750,100.561,83.170,48.846,87.263,76.856,43.062,80.974,60.192,9.462,92.316,54.632,13.125,69.766,65.707,106.077,101.562,64.473,33.091,86.642,47.083,32.385,94.425,61.193,33.500,106.305,118.294,88.000,100.202,89.267,249.000,86.703,88.334
345,62.118,77.363,76.282,209.000,94.498,85.262,163.250,100.644,82.965,104.308,87.275,77.000,27.688,81.027,60.016,18.462,92.424,55.356,28.375,70.373,65.748,67.154,101.500,64.306,24.364,86.580,47.173,34.769,94.791,61.668,35.167,106.409,118.591,68.500,100.045,89.271,176.000,86.658,88.465
346,33.176,77.512,75.908,103.667,94.557,85.323,71.250,100.563,83.017,82.308,87.353,76.686,33.438,80.842,60.393,34.154,92.881,54.758,17.625,69.749,66.005,55.769,101.538,64.608,23.818,86.778,47.218,33.231,94.642,61.336,57.333,106.699,118.500,60.167,100.120,89.345,175.846,86.719,88.273
347,39.882,77.366,76.103,151.833,94.451,85.068,88.250,100.415,83.033,75.846,87.353,76.975,66.125,80.751,60.240,34.308,92.703,54.974,23.625,70.002,65.955,85.308,101.709,64.606,18.545,86.791,47.281,46.769,94.838,61.762,45.333,106.692,118.683,93.333,100.181,89.181,181.231,86.730,88.387
348,61.647,77.560,76.201,205.667,94.475,85.209,159.500,100.631,83.093,87.846,87.286,76.717,39.188,80.981,60.305,11.385,92.548,55.163,59.250,69.862,66.002,44.462,101.674,64.589,5.091,86.645,47.474,24.154,94.780,61.542,12.500,106.683,118.426,95.667,100.092,89.340,176.769,86.586,88.310
349,78.118,77.583,76.058,137.167,94.552,85.185,122.750,100.661,83.284,69.231,87.545,76.854,33.500,80.557,60.241,37.538,92.849,55.071,13.250,69.996,65.969,21.769,101.353,64.298,48.182,86.616,47.085,20.000,94.970,61.117,69.833,106.558,118.326,115.833,100.059,89.071,147.308,86.664,88.154
350,33.412,77.889,76.152,220.333,94.625,85.152,45.750,100.597,82.666,62.308,87.308,76.872,26.875,81.305,60.321,37.385,92.535,54.939,35.125,69.936,66.056,30.462,101.620,64.642,4.364,86.916,47.314,25.077,94.596,61.231,52.000,106.554,118.383,69.167,100.183,89.169,139.154,86.525,88.500
351,66.706,77.421,76.069,134.500,94.448,85.160,164.500,100.590,83.130,49.538,87.245,76.950,16.250,80.914,60.240,29.154,92.654,55.105,4.875,70.207,65.271,22.000,101.424,64.666,51.636,86.530,47.145,21.308,94.786,61.542,23.333,106.589,118.079,101.667,100.221,89.231,204.846,86.587,88.281
352,61.529,77.405,76.143,146.000,94.497,85.254,156.750,100.650,83.148,58.077,87.405,76.828,33.562,80.926,60.420,45.769,92.859,55.021,55.875,69.896,65.883,26.846,101.476,64.482,10.909,86.645,46.975,13.462,94.765,61.728,34.833,106.553,118.535,68.167,100.330,89.349,256.615,86.699,88.204
353,35.765,77.716,76.132,140.000,94.593,85.246,128.000,100.586,83.116,71.154,87.230,76.969,40.625,80.728,60.469,34.846,92.927,55.052,54.750,69.737,65.917,41.538,101.654,64.483,50.909,86.596,46.977,19.231,94.627,61.360,17.333,106.849,118.521,94.167,100.097,89.209,224.154,86.594,88.413
354,36.000,77.271,76.269,177.833,94.668,85.301,65.000,100.529,83.277,81.846,87.383,76.716,25.125,80.974,60.164,49.692,92.737,54.942,48.125,70.037,65.862,31.538,101.291,64.443,31.273,86.598,46.635,22.923,94.787,61.255,41.000,106.654,118.561,136.667,100.084,89.268,171.154,86.715,88.268
355,63.176,77.391,76.054,157.167,94.449,85.184,150.500,100.588,83.216,48.769,87.392,76.765,27.188,81.042,59.966,32.462,92.530,55.281,42.250,69.938,65.725,22.000,101.590,64.408,37.091,86.654,47.014,24.231,94.497,61.184,30.667,106.453,118.487,61.167,100.206,89.334,167.846,86.748,88.250
356,39.882,77.182,76.152,173.667,94.525,85.194,115.250,100.717,83.022,73.692,87.235,76.815,25.312,80.944,60.237,55.846,92.776,55.047,45.625,69.747,65.806,30.308,101.570,64.669,35.273,86.573,47.099,23.615,94.381,61.459,29.667,106.859,118.265,93.500,100.099,89.235,185.692,86.790,88.348
357,99.059,77.323,76.169,143.000,94.593,85.247,183.000,100.587,82.935,72.077,87.204,76.925,32.812,80.913,60.311,52.692,92.598,55.192,29.625,70.062,65.793,33.154,101.362,64.621,48.000,86.879,47.242,31.615,94.642,61.260,22.667,106.809,118.666,71.167,100.307,89.423,154.769,86.648,88.361
358,74.353,77.162,75.991,176.000,94.480,85.248,143.750,100.524,83.091,75.462,87.193,77.033,25.875,80.996,60.114,27.154,92.718,55.058,85.125,70.068,65.771,13.154,101.596,64.068,22.727,86.526,46.871,36.615,94.764,61.275,34.333,106.565,118.217,73.833,100.113,89.573,119.231,86.665,88.382
359,52.353,77.417,76.144,165.167,94.417,85.210,141.500,100.744,83.120,86.154,87.331,77.007,49.875,81.212,60.257,36.000,93.046,55.176,38.000,70.072,65.771,34.000,101.347,64.491,33.455,86.638,47.268,35.538,94.755,61.379,73.333,106.720,118.582,50.000,100.192,89.242,220.769,86.674,88.459
360,64.824,77.419,76.163,181.167,94.647,85.278,59.250,100.501,83.049,108.769,87.364,76.964,44.062,80.783,59.904,68.846,92.868,54.944,23.750,70.133,65.820,35.846,101.866,64.474,8.727,86.955,46.655,11.231,94.580,61.045,10.000,106.676,118.663,163.500,100.127,89.324,171.462,86.680,88.410
361,48.118,77.040,76.067,184.667,94.645,85.266,125.750,100.665,83.176,33.385,87.134,76.984,21.438,80.760,60.319,46.462,92.774,55.292,50.875,69.982,65.864,18.385,101.704,64.312,19.273,86.630,46.611,67.231,94.766,61.274,54.000,106.689,118.477,75.333,100.109,89.438,238.462,86.673,88.332
362,107.412,77.291,76.050,124.667,94.657,85.281,81.500,100.472,83.152,116.615,87.287,76.826,42.312,80.942,60.125,24.308,92.440,54.904,22.125,69.854,65.831,37.538,101.653,64.352,66.727,86.612,46.928,20.231,95.085,61.408,21.500,106.427,118.258,115.667,100.067,89.254,157.846,86.624,88.373
363,33.294,77.136,76.206,193.333,94.601,85.277,104.250,100.625,82.992,85.769,87.142,76.743,34.812,80.896,60.228,50.308,92.560,54.974,25.500,70.233,65.965,10.154,101.659,64.215,9.818,86.645,47.453,33.077,94.756,61.386,19.833,106.774,118.593,100.000,100.133,89.176,179.385,86.561,88.236
364,72.941,77.307,76.196,196.500,94.551,85.246,137.000,100.615,82.900,96.154,87.214,76.820,48.938,80.810,60.222,37.385,92.946,54.964,94.875,69.954,65.644,38.308,101.585,64.438,75.818,86.702,47.008,10.077,94.738,61.161,93.000,106.793,118.438,58.833,100.130,89.287,194.231,86.576,88.539
365,51.529,76.885,76.155,155.333,94.490,85.196,140.250,100.529,83.021,79.385,87.294,76.943,46.438,80.941,59.938,24.923,92.920,54.993,31.750,70.175,65.655,15.462,101.630,64.030,72.000,86.665,47.284,19.692,94.234,61.313,15.167,106.982,118.510,124.167,99.961,89.281,188.462,86.674,88.258
366,49.647,77.767,76.169,170.833,94.622,85.203,188.500,100.543,82.997,90.308,87.232,76.876,23.062,80.837,60.362,9.000,92.191,55.263,23.625,69.972,65.891,34.077,101.403,64.425,27.273,86.678,46.975,19.692,94.826,61.195,24.667,106.749,118.265,149.333,100.176,89.068,164.385,86.778,88.415
367,73.529,77.292,76.112,116.667,94.494,85.222,228.500,100.585,83.055,73.077,87.351,76.810,35.562,80.865,60.330,35.308,92.790,55.308,43.125,69.971,65.633,19.846,101.627,64.604,57.636,86.602,46.985,16.615,94.754,60.832,37.667,106.665,118.331,58.000,99.917,89.136,186.077,86.664,88.364
368,57.882,77.245,76.111,171.667,94.603,85.262,134.250,100.618,83.200,125.385,87.297,76.795,22.125,80.723,60.614,13.769,92.757,54.867,9.375,70.215,66.330,23.000,101.290,64.412,39.273,86.335,47.123,12.308,95.042,60.907,42.667,106.718,118.393,68.333,100.018,89.233,155.462,86.590,88.329
369,116.706,77.492,76.143,107.500,94.689,85.086,192.750,100.580,83.199,93.615,87.394,76.944,35.875,81.080,60.326,18.462,92.804,55.246,28.750,69.869,65.793,39.154,101.363,64.438,0.727,86.800,47.043,22.308,94.667,61.110,42.167,106.434,118.319,162.333,100.197,89.175,179.385,86.717,88.460
370,89.294,77.418,75.990,114.000,94.676,85.471,79.250,100.828,82.899,70.462,87.470,76.963,24.250,81.226,60.112,18.462,92.822,55.308,38.875,70.197,65.770,22.615,101.522,64.386,16.182,86.547,46.638,16.077,94.790,61.660,16.667,106.749,118.429,98.000,100.238,89.312,181.000,86.580,88.431
371,38.235,77.429,76.112,144.000,94.636,85.286,111.500,100.644,83.083,76.462,87.220,76.798,47.000,80.833,59.992,29.615,93.279,55.045,55.625,70.062,65.856,22.077,101.310,64.505,12.909,86.658,47.052,30.923,94.711,61.220,40.833,106.526,118.293,77.500,99.981,89.389,231.000,86.590,88.260
372,110.235,77.148,75.986,100.500,94.370,85.192,128.000,100.531,83.120,62.077,87.389,76.966,66.062,80.881,60.276,43.462,92.660,54.968,32.500,70.397,65.614,26.154,101.530,64.471,33.273,86.720,47.119,31.077,94.684,61.161,20.000,106.741,118.805,81.500,100.062,89.175,124.462,86.606,88.188
373,139.294,77.317,76.182,154.000,94.671,85.255,83.000,100.567,83.144,48.231,87.345,76.762,50.500,81.052,60.179,29.308,92.488,55.155,11.000,70.215,65.731,31.692,101.443,64.232,62.364,86.541,47.184,6.923,94.691,61.631,26.833,106.333,118.608,46.167,99.926,89.313,196.000,86.729,88.276
374,101.529,77.471,75.988,157.833,94.431,85.235,149.250,100.528,83.155,118.154,87.115,76.642,50.625,80.809,60.090,34.077,92.996,54.941,23.125,69.972,65.880,17.538,101.320,64.322,16.909,86.645,46.622,40.923,94.566,60.905,26.667,106.427,118.230,160.500,100.093,89.245,176.077,86.710,88.318
375,116.588,77.319,76.074,165.333,94.686,85.260,139.750,100.629,83.050,102.615,87.215,76.928,19.750,81.027,60.120,55.154,92.897,55.264,31.125,70.152,65.704,18.769,101.464,64.620,59.818,86.693,47.163,21.231,94.753,61.161,17.167,106.175,118.575,98.833,100.120,89.286,165.615,86.496,88.222
376,143.529,77.257,76.123,208.500,94.533,85.216,77.000,100.764,82.877,112.154,87.281,76.896,24.312,81.270,60.024,25.846,92.507,55.068,32.125,70.018,65.940,31.000,101.361,64.120,12.727,86.884,47.036,41.462,94.703,61.335,85.833,106.910,118.426,49.333,100.255,89.385,159.692,86.661,88.293
377,143.647,77.391,76.141,164.000,94.464,85.361,61.500,100.503,83.104,92.538,87.210,76.874,38.625,80.950,60.159,25.154,92.885,55.135,35.125,70.052,65.780,29.231,101.482,64.270,26.727,86.843,46.879,24.769,94.575,61.457,55.667,106.727,118.380,62.333,100.030,89.151,169.462,86.670,88.361
378,89.765,77.207,76.229,168.333,94.452,85.132,111.500,100.592,83.083,99.846,87.468,76.967,27.625,80.959,60.140,40.538,92.757,54.823,25.750,70.477,65.699,30.923,101.597,64.786,33.455,86.723,47.064,25.077,94.839,61.248,20.000,106.857,118.089,45.500,100.019,89.191,159.308,86.688,88.301
379,126.471,77.227,76.104,207.833,94.581,85.207,80.500,100.664,83.043,94.154,87.251,76.861,15.000,81.100,60.146,43.846,92.750,54.924,17.250,70.222,66.091,9.000,101.215,64.510,87.273,86.650,47.001,19.923,94.624,61.389,34.167,106.425,118.505,159.167,100.100,89.167,210.462,86.663,88.360
380,103.765,77.289,76.009,197.500,94.569,85.329,105.000,100.754,83.206,88.385,87.397,76.853,35.688,80.910,60.185,22.077,93.096,54.917,17.750,69.957,65.751,25.923,101.362,64.821,38.364,86.705,46.699,32.615,94.705,61.394,68.167,106.737,118.239,88.667,100.051,89.335,135.385,86.550,88.365
381,74.118,77.298,76.118,189.500,94.543,85.283,92.000,100.431,82.993,83.538,87.280,77.001,33.188,81.122,60.015,40.000,92.608,54.843,37.375,69.894,65.838,48.462,101.452,64.508,58.182,86.624,47.111,39.846,94.800,61.436,17.167,106.527,118.406,144.333,100.189,89.129,132.615,86.769,88.188
382,92.471,77.412,76.024,123.833,94.447,85.329,182.000,100.556,82.977,47.923,87.228,76.837,55.812,81.352,60.174,39.846,92.825,55.069,22.000,70.014,65.974,25.154,101.740,64.314,51.273,86.666,46.784,24.923,95.032,61.323,35.500,106.590,118.494,121.333,100.168,89.355,172.462,86.651,88.331
383,68.706,77.410,76.244,163.333,94.714,85.182,107.250,100.654,83.278,90.077,87.291,76.949,67.500,80.980,60.203,27.538,92.781,54.847,48.000,70.262,65.817,32.923,101.503,64.174,10.909,86.733,46.634,20.077,94.827,60.978,19.167,106.949,118.575,60.333,100.125,89.444,182.462,86.568,88.377
384,62.235,77.184,76.199,233.500,94.414,85.237,75.750,100.545,83.155,52.308,87.315,77.130,33.875,80.614,60.334,24.308,92.696,55.128,33.500,69.920,65.725,21.538,101.970,64.183,8.545,86.645,47.275,21.923,94.614,61.262,62.833,106.546,118.523,62.667,99.943,89.247,189.615,86.735,88.228
385,128.706,77.422,76.125,119.000,94.546,85.299,122.250,100.717,83.066,109.077,87.117,76.907,33.375,80.900,60.304,42.923,92.633,55.161,20.000,70.234,65.770,31.615,101.787,64.256,25.636,86.718,46.987,13.538,94.513,61.347,6.833,106.795,118.726,127.500,100.328,89.176,140.077,86.657,88.272
386,82.471,77.257,76.208,111.667,94.464,85.259,114.500,100.658,83.039,50.154,87.182,76.762,34.125,80.846,60.022,29.000,92.291,55.110,36.375,69.931,66.027,29.385,101.634,64.594,0.000,NaN,NaN,8.846,95.028,61.069,19.833,106.334,118.291,157.167,100.016,89.181,184.385,86.596,88.391
387,73.765,76.843,76.159,242.833,94.559,85.281,74.750,100.551,83.330,81.923,87.319,76.781,53.188,80.832,60.130,27.385,92.597,54.837,40.000,69.973,65.993,20.462,101.594,64.368,30.545,86.759,46.993,30.769,95.077,61.467,7.167,106.680,118.561,113.500,99.975,89.299,100.769,86.841,88.373
