 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54
21,62.769,63.036,29.274,364.625,89.890,22.648,101.929,162.503,47.772,38.062,127.877,105.241,131.444,130.856,21.410,25.613,64.480,98.732,180.077,136.530,107.207,57.000,126.056,100.561,37.462,121.046,89.661,141.885,81.403,40.959,59.611,157.874,40.786,14.412,116.208,91.742,16.056,130.905,130.641,170.417,137.252,22.915,173.351,159.275,20.395,9.125,105.665,80.135,34.710,107.307,17.445,44.524,78.958,25.837,230.438,87.105,19.497,67.514,121.755,36.766,66.486,161.247,56.377,43.226,161.898,66.631,341.308,156.392,23.519,252.667,146.818,15.670,56.078,111.173,37.369,322.703,131.271,109.228,10.833,101.040,17.381,53.500,84.852,21.163,213.500,118.809,14.857,18.364,128.392,24.832,163.135,112.431,28.273,141.412,80.252,31.046,53.077,129.904,34.296,24.125,115.939,97.845,227.769,13.803,61.670,225.294,116.691,20.929,146.000,114.885,36.928,37.357,65.640,117.183,23.750,141.868,82.487,87.385,131.338,17.742,25.871,85.037,35.634,375.857,150.586,12.323,5.000,115.404,83.200,23.231,135.886,15.266,42.087,137.538,78.187,208.688,150.930,21.003,332.500,14.745,55.766,38.688,80.240,15.983,15.500,78.155,49.438,52.533,85.065,47.951,116.581,121.082,17.679,32.500,110.465,25.356,15.200,64.545,25.418,45.188,121.329,51.319
22,21.769,62.818,29.401,489.250,89.873,22.608,117.857,162.394,47.788,51.375,128.033,105.381,137.222,130.903,21.443,35.419,64.265,98.840,212.615,136.476,107.075,39.857,125.453,100.475,76.846,121.207,89.557,264.462,81.374,40.789,11.444,157.779,40.941,5.176,116.504,91.975,8.778,131.242,130.959,233.333,137.143,22.928,156.757,159.324,20.143,37.125,105.588,80.685,22.839,107.091,17.335,48.810,79.069,25.362,224.938,87.154,19.563,60.257,121.711,36.655,92.811,161.129,55.535,43.484,161.811,66.265,368.308,156.510,23.580,279.333,146.865,15.568,48.039,111.125,37.430,224.324,131.322,109.240,19.000,101.096,17.280,161.250,84.951,21.342,74.750,118.771,14.802,31.364,128.324,24.780,143.027,112.356,28.125,128.882,80.064,30.917,102.231,129.673,34.352,25.250,115.819,97.819,169.462,13.826,61.525,128.824,116.618,21.236,130.750,115.003,36.982,31.143,65.564,116.786,22.312,142.288,82.843,69.538,131.204,17.810,38.129,84.865,35.528,317.714,150.574,12.371,15.429,115.016,83.132,26.692,135.665,14.732,53.739,137.329,78.231,312.438,150.845,21.044,294.250,14.762,55.876,46.062,80.383,16.255,4.083,77.756,48.768,35.733,84.919,48.249,141.806,121.261,17.733,107.500,110.426,25.401,13.700,64.447,25.675,35.688,121.603,51.713
23,53.077,62.775,29.626,384.188,89.895,22.684,135.214,162.361,48.119,46.688,128.226,105.267,110.389,130.865,21.482,29.290,64.423,99.296,159.769,136.541,107.234,23.500,125.414,100.123,24.077,120.835,89.342,160.577,81.484,40.891,13.889,158.202,40.908,33.588,116.360,91.870,31.000,131.241,130.608,144.583,137.314,22.834,148.486,159.280,20.145,12.250,105.723,80.723,20.323,106.988,17.023,51.714,79.270,25.406,241.125,87.146,19.471,89.600,121.584,36.472,76.541,161.070,56.370,73.419,161.890,66.681,307.077,156.371,23.577,332.000,146.764,15.732,54.706,110.568,37.419,239.514,131.415,109.049,13.444,102.126,17.603,79.250,84.874,21.477,211.750,118.594,14.827,28.318,128.512,24.857,92.000,112.356,28.347,114.294,80.181,30.738,100.692,129.765,34.211,2.500,116.095,98.115,205.462,13.864,61.599,161.647,116.721,20.984,72.750,114.759,36.660,21.714,65.189,117.694,22.625,142.204,83.065,86.000,131.300,17.788,44.774,84.812,35.606,135.714,150.333,12.416,20.429,114.922,82.606,53.077,135.630,14.939,29.130,137.457,78.214,243.312,150.891,20.959,186.125,14.730,55.741,22.125,80.139,16.276,24.583,78.196,49.387,37.733,85.409,48.060,168.839,121.140,17.719,115.500,110.753,25.077,13.400,64.034,25.584,52.438,121.678,51.481
24,30.692,62.821,29.546,408.938,89.842,22.641,133.643,162.443,47.825,40.438,127.690,105.257,116.889,130.712,21.397,8.968,64.483,98.871,144.308,136.642,107.126,40.500,125.579,100.436,58.154,120.866,89.491,288.538,81.454,40.785,4.444,158.038,40.812,385.824,116.222,91.801,20.500,131.640,131.016,259.750,137.038,22.883,155.892,159.290,20.440,25.750,105.228,80.612,18.323,106.937,17.229,49.095,79.041,25.818,218.062,87.004,19.445,49.457,121.403,36.451,68.486,161.097,56.104,39.032,161.779,66.631,328.923,156.390,23.581,288.095,146.914,15.681,33.020,111.059,37.447,272.811,131.394,109.127,12.056,101.246,17.465,83.750,84.649,21.374,132.750,118.543,14.836,42.227,128.190,24.990,108.703,112.232,28.103,138.882,80.104,31.012,107.692,129.731,34.240,3.375,116.405,97.552,261.846,13.758,61.808,157.412,116.743,21.030,151.500,114.881,36.998,35.214,65.372,117.383,24.375,142.319,82.638,141.692,131.257,17.772,29.677,85.017,35.582,254.000,150.591,12.403,9.429,114.855,83.545,60.385,135.506,14.938,30.348,137.476,77.805,215.562,150.805,20.929,306.750,14.576,55.838,3.625,80.418,16.344,8.500,77.959,49.415,42.600,84.878,47.810,127.290,121.077,17.637,195.750,110.453,25.106,9.700,64.788,25.690,37.562,121.688,51.453
25,45.231,63.011,29.267,481.938,89.846,22.713,49.714,162.376,48.263,50.625,127.947,105.498,118.500,130.900,21.193,18.258,64.373,98.923,197.615,136.485,107.184,49.929,125.702,100.499,63.385,121.161,89.359,226.231,81.518,40.854,25.667,158.188,40.706,153.471,116.078,91.756,7.389,130.975,130.534,270.000,137.127,22.775,196.108,159.415,20.226,2.500,105.245,80.135,29.161,106.947,17.492,59.476,79.021,25.742,192.188,87.111,19.472,41.829,121.576,36.986,60.324,161.163,56.101,39.484,161.743,67.059,419.154,156.428,23.553,328.000,146.805,15.657,47.529,110.832,37.679,302.054,131.325,109.203,36.556,101.237,17.397,165.625,84.741,21.425,156.750,118.734,14.807,26.045,128.789,24.852,129.514,112.499,28.237,137.647,80.311,30.935,119.077,130.138,34.215,5.875,116.405,97.185,126.692,13.703,62.060,206.118,116.751,20.823,76.250,114.800,36.763,15.571,65.224,116.992,50.562,142.132,82.914,46.385,131.229,17.582,36.839,84.811,35.845,293.714,150.450,12.495,23.000,115.475,83.106,37.923,135.468,15.162,48.957,137.443,77.971,227.375,150.769,20.988,311.625,14.627,55.852,15.062,79.973,16.402,8.750,78.275,49.135,44.433,84.900,47.724,155.097,121.124,17.550,136.500,110.503,25.094,30.100,64.248,25.757,101.062,121.603,51.760
26,47.538,62.789,29.345,457.750,89.878,22.671,102.071,162.418,48.017,62.125,128.006,105.540,111.389,130.849,21.266,22.065,64.425,98.866,250.231,136.664,107.028,76.857,125.789,100.352,55.615,120.932,89.277,154.077,81.353,40.922,5.222,158.601,40.953,133.176,116.328,91.913,5.111,130.894,130.705,241.250,137.281,22.969,123.189,159.195,20.514,37.750,105.792,80.536,42.323,107.014,17.256,54.286,79.145,25.911,216.625,86.960,19.520,64.343,121.660,36.687,67.243,160.958,56.270,35.032,161.788,66.587,387.692,156.417,23.585,215.143,146.697,15.544,64.392,111.104,37.511,268.270,131.247,109.218,55.833,101.221,17.364,111.250,84.863,21.325,114.250,118.685,14.747,49.500,128.572,24.711,141.027,112.494,28.178,79.765,80.268,30.965,84.462,129.809,34.162,3.125,116.318,97.284,147.000,13.636,61.637,201.412,116.707,20.772,131.750,114.856,36.931,30.214,65.403,117.361,40.062,141.990,82.888,168.231,131.230,17.670,68.194,84.871,35.374,287.286,150.486,12.348,35.286,115.259,82.881,37.385,135.616,14.879,50.870,137.355,78.373,232.250,150.829,20.954,342.375,14.590,55.788,54.500,80.131,16.407,9.250,78.387,48.339,27.533,84.923,47.576,130.968,121.265,17.747,141.250,110.546,25.176,1.200,64.583,26.298,20.938,121.640,51.237
27,70.154,62.840,29.450,492.750,89.910,22.672,80.429,162.379,47.886,42.375,127.885,105.483,84.389,130.749,21.458,8.258,64.221,99.006,135.000,136.521,107.256,39.286,125.870,100.484,10.462,121.365,89.446,207.115,81.446,40.902,21.778,158.282,41.034,136.471,116.279,91.870,16.944,131.025,131.003,209.000,137.176,22.961,177.892,159.330,20.389,31.875,105.537,80.484,27.290,106.720,17.258,89.476,79.247,25.476,261.188,87.069,19.432,97.000,121.391,36.800,80.432,160.946,55.607,40.645,161.692,66.437,358.923,156.415,23.590,319.619,146.759,15.883,75.843,111.098,37.527,210.108,131.329,109.204,15.778,101.498,17.474,196.125,84.872,21.257,141.000,118.879,14.816,38.227,128.133,24.933,136.216,112.345,28.369,129.529,79.880,30.974,99.077,130.035,34.122,5.875,116.326,97.706,131.923,13.737,61.505,149.059,116.665,20.941,35.750,114.788,36.802,33.286,65.351,117.074,20.500,141.817,83.109,105.308,131.271,17.716,39.677,84.798,35.740,170.429,150.579,12.407,0.000,NaN,NaN,83.615,135.689,14.640,88.174,137.451,78.252,214.938,150.916,20.904,312.000,14.776,55.751,22.188,80.268,16.300,14.417,78.166,49.291,35.833,85.162,47.718,114.194,121.143,17.454,69.750,110.479,25.254,12.100,64.269,25.926,64.000,121.707,51.450
28,46.692,63.082,29.643,524.000,89.847,22.640,110.929,162.390,48.168,63.375,127.894,105.409,113.167,130.690,21.431,23.677,64.257,98.684,179.000,136.717,107.104,25.571,125.456,100.505,67.769,120.812,89.399,71.385,81.566,40.793,23.944,158.028,40.827,43.235,116.281,91.982,16.333,130.936,130.407,197.583,137.323,22.907,229.676,159.319,20.353,15.625,105.714,80.881,51.290,107.289,17.320,89.143,79.207,25.468,287.438,87.145,19.572,59.314,121.736,37.105,96.595,161.145,56.448,68.065,161.700,66.212,373.462,156.447,23.541,268.476,146.810,15.665,71.255,110.892,37.697,265.243,131.250,109.044,20.778,101.207,17.283,111.375,84.786,21.290,125.750,118.868,14.724,6.682,128.090,24.904,98.054,112.494,28.236,119.294,80.309,30.874,64.846,130.065,34.131,3.000,116.405,97.779,138.769,13.897,61.503,166.471,116.797,21.171,133.750,114.948,36.726,24.500,65.575,117.411,32.062,142.131,82.490,69.385,131.174,17.729,44.194,84.708,35.626,173.714,150.590,12.380,0.000,NaN,NaN,36.692,135.511,14.809,26.696,137.289,78.245,275.188,150.939,21.021,265.875,14.767,55.785,18.375,80.148,16.431,4.083,77.971,48.844,37.833,84.656,47.316,92.581,121.140,17.697,59.500,110.443,25.041,4.400,64.311,26.047,94.625,121.740,51.611
29,51.231,62.825,29.470,558.938,89.934,22.646,92.786,162.384,47.727,50.000,128.368,105.588,142.000,130.896,21.453,21.097,64.273,98.904,164.231,136.598,107.217,87.357,125.525,100.458,12.385,120.934,89.520,31.808,81.191,40.961,12.333,157.715,41.032,3.294,116.383,91.716,15.444,130.842,130.648,227.750,137.002,22.897,157.297,159.284,20.364,22.250,105.560,80.356,49.806,106.940,17.133,52.952,79.369,25.908,305.250,86.999,19.490,64.000,121.465,36.728,94.270,161.025,56.258,46.387,161.862,66.652,322.615,156.393,23.531,214.667,146.805,15.614,43.765,111.064,37.712,242.973,131.339,109.041,20.500,101.281,17.270,117.125,84.810,21.213,71.000,118.949,14.774,31.136,128.190,24.770,89.892,112.290,28.398,99.412,80.262,30.857,89.769,129.741,34.209,30.875,116.069,97.687,189.231,13.718,61.601,165.059,116.783,20.873,164.500,114.996,36.995,39.286,65.433,117.965,32.125,142.014,82.532,25.692,131.498,17.646,24.839,84.780,35.423,218.571,150.571,12.283,25.714,115.346,82.741,36.077,135.517,14.683,25.391,137.569,77.680,256.812,150.851,21.031,241.250,14.700,55.747,6.312,79.880,16.272,0.500,78.585,49.135,18.033,84.872,48.129,149.355,121.302,17.688,106.250,110.669,24.929,11.900,64.419,26.351,55.438,121.648,51.272
30,31.462,62.540,29.224,482.062,89.933,22.724,91.357,162.330,47.840,68.312,127.937,105.340,194.389,130.857,21.331,31.871,64.389,99.087,130.538,136.694,107.027,51.786,125.883,100.490,13.923,120.952,89.341,32.462,81.726,40.536,14.000,157.946,40.679,31.529,116.251,91.949,6.722,131.751,130.465,586.083,136.890,22.897,1818.865,159.420,20.254,28.125,105.636,80.474,50.258,107.157,17.654,39.667,79.084,25.852,199.312,87.061,19.568,40.114,121.490,36.962,93.081,161.097,55.741,52.710,162.351,66.639,371.154,156.340,23.564,292.286,146.827,15.675,52.471,110.933,37.558,215.622,131.195,109.099,25.889,101.667,17.824,96.625,84.852,21.208,33.500,118.825,15.035,38.045,127.894,24.802,130.595,112.372,28.398,129.588,80.079,31.028,86.769,129.820,34.291,6.875,116.106,98.042,254.538,13.732,61.694,200.941,116.769,20.989,41.000,114.934,36.947,8.857,65.535,116.778,27.562,142.074,83.216,90.692,131.413,17.483,21.935,84.996,35.335,188.714,150.427,12.382,27.429,115.473,83.233,42.615,135.481,14.993,60.000,137.445,78.488,364.875,150.864,20.833,227.750,14.749,55.805,20.750,80.306,16.249,11.333,78.179,48.887,40.067,84.981,47.760,143.290,121.080,17.773,61.000,110.424,24.994,9.800,64.657,25.274,75.688,121.484,51.232
31,50.615,63.068,29.516,606.125,89.922,22.582,59.500,162.493,48.177,60.812,128.113,105.387,189.833,130.956,21.381,15.032,64.054,98.751,168.000,136.583,107.069,52.429,126.180,100.303,33.000,121.388,89.158,36.269,81.345,40.915,4.833,158.170,40.829,5.647,116.315,91.876,169.667,131.078,130.786,1056.417,136.971,22.916,1196.270,159.486,20.257,11.625,105.245,80.518,16.839,107.138,17.408,71.714,79.348,25.677,247.250,87.137,19.551,67.743,121.520,36.600,78.054,161.041,56.281,52.645,162.045,66.846,382.846,156.487,23.592,416.381,146.842,15.621,47.725,110.829,37.604,270.865,131.310,109.165,51.444,101.603,17.335,41.250,85.021,21.230,188.250,118.647,14.907,34.682,127.970,25.334,119.135,112.433,28.412,112.588,80.079,30.787,111.385,129.820,34.328,2.625,115.475,97.805,181.231,13.715,61.687,169.765,116.679,20.967,169.250,114.887,36.873,35.929,65.547,117.192,4.375,142.299,83.080,90.846,131.382,17.594,33.677,84.776,35.483,191.143,150.480,12.491,7.429,115.213,82.877,29.154,135.659,15.003,53.652,137.539,78.021,287.125,150.801,20.885,187.375,14.707,55.768,13.438,80.622,16.327,12.917,78.143,49.067,37.700,84.679,47.926,99.226,121.139,17.407,65.250,110.473,25.150,0.700,64.325,24.955,27.438,121.573,51.215
32,59.385,62.826,29.224,1453.312,89.906,22.661,95.429,162.454,47.902,62.812,128.293,105.573,129.667,130.951,21.465,29.548,64.347,99.002,167.462,136.496,107.246,65.786,125.643,100.418,30.769,121.156,89.120,31.962,81.643,40.554,18.556,158.435,40.807,41.647,116.348,91.643,360.000,130.989,130.760,713.167,137.002,22.955,718.216,159.429,20.291,33.750,105.663,80.344,40.065,107.112,17.370,79.095,79.149,25.504,262.875,87.199,19.513,59.171,121.834,36.472,106.757,161.081,56.324,45.742,161.859,66.448,432.308,156.283,23.543,265.143,146.842,15.660,81.765,110.846,37.587,216.108,131.324,109.118,47.722,101.206,17.448,156.500,84.815,21.355,67.250,119.000,14.811,11.227,127.772,24.791,148.541,112.260,28.344,166.471,80.091,30.890,84.846,130.012,34.412,4.500,116.612,97.814,184.692,13.842,61.503,156.353,116.750,21.074,71.000,114.815,37.133,17.643,65.396,117.060,13.000,141.765,82.132,81.231,131.372,17.774,27.097,84.483,35.339,254.143,150.511,12.323,11.571,115.165,82.305,76.231,135.450,14.720,47.043,137.574,78.082,246.938,150.848,20.968,259.625,14.666,55.844,12.188,80.181,16.520,27.250,77.965,49.602,59.133,85.011,48.006,106.516,121.096,17.633,62.000,110.644,25.176,5.500,64.297,26.195,87.375,121.772,51.293
33,87.846,62.692,29.517,2728.125,89.881,22.622,54.714,162.374,47.561,68.938,127.888,105.630,100.833,130.953,21.452,25.226,64.469,98.712,170.000,136.583,107.164,37.786,125.624,100.420,9.538,121.005,89.948,20.654,81.120,41.188,1.500,158.393,40.731,7.471,116.007,91.402,263.556,131.031,130.679,711.583,136.982,22.981,261.838,159.298,20.296,56.625,105.673,80.925,28.129,107.026,17.509,98.143,79.271,25.554,349.938,87.214,19.457,33.914,121.600,36.516,86.703,161.152,55.880,24.645,162.039,66.702,337.692,156.407,23.584,228.857,146.774,15.631,33.255,111.244,37.627,280.378,131.338,108.961,11.056,101.349,17.242,117.000,84.931,21.290,134.250,118.640,14.820,18.909,128.446,24.761,111.297,112.446,28.163,102.882,80.256,31.065,53.000,129.785,34.322,3.625,115.913,97.313,198.385,13.885,61.426,127.882,116.660,20.819,109.750,114.830,37.003,42.000,65.446,117.241,26.625,142.284,83.109,57.923,131.259,17.879,34.000,85.058,35.520,263.143,150.366,12.316,9.571,115.396,82.930,25.692,135.942,14.781,31.739,137.539,78.075,264.812,150.904,21.171,301.000,14.682,55.835,27.250,79.822,16.243,20.000,77.832,48.737,38.633,85.261,48.361,121.161,121.075,17.784,227.750,110.526,25.001,4.800,64.635,26.505,41.938,121.533,51.417
34,54.231,62.973,29.327,2225.000,89.894,22.639,87.429,162.440,47.904,80.188,128.008,105.283,144.722,131.037,21.479,36.194,64.610,99.294,203.769,136.424,107.365,95.643,125.871,100.524,30.231,121.258,89.153,27.115,81.586,40.761,4.056,157.444,41.351,26.353,116.361,92.242,17.000,130.814,130.726,366.000,137.023,22.956,187.243,159.356,20.473,29.875,105.808,80.335,17.161,106.901,17.677,103.619,79.186,25.472,296.750,87.214,19.648,49.457,121.637,36.443,76.486,161.024,56.250,41.355,162.012,66.653,333.692,156.321,23.637,178.857,146.715,15.664,54.314,110.939,37.643,269.838,131.251,109.051,24.111,101.299,17.644,76.625,85.002,21.435,270.000,118.640,14.795,8.091,128.457,24.899,60.054,112.184,28.371,194.471,80.147,30.978,66.615,129.929,34.138,12.625,115.782,97.701,221.923,13.849,61.715,201.412,116.704,21.014,97.000,114.837,36.765,28.429,65.389,117.304,40.125,141.964,83.162,61.385,131.300,17.513,22.581,84.456,35.536,247.571,150.501,12.371,0.000,NaN,NaN,30.538,135.582,14.206,15.391,137.469,78.191,286.688,150.858,21.006,279.125,14.766,55.904,29.062,79.812,16.302,0.083,77.965,49.755,43.667,85.006,47.838,103.548,121.094,17.467,102.000,110.405,25.219,7.900,64.600,25.230,11.375,121.546,51.029
35,67.231,62.812,29.474,1231.438,89.900,22.620,129.214,162.410,48.086,51.688,127.862,105.605,126.000,130.808,21.277,25.742,64.344,99.540,188.154,136.558,107.173,40.857,125.799,100.544,57.308,121.099,89.234,56.269,81.736,40.930,18.944,158.155,41.052,21.412,116.098,91.449,7.167,130.879,130.975,195.750,137.291,22.973,228.919,159.315,20.387,40.125,105.701,80.421,42.323,107.017,17.679,88.952,79.419,25.995,238.688,87.164,19.533,47.114,121.605,36.283,95.297,161.040,55.985,70.774,161.837,66.619,405.538,156.369,23.504,341.524,146.791,15.671,47.451,111.039,37.791,189.243,131.293,109.209,18.500,101.219,17.555,146.250,84.801,21.350,96.250,118.745,14.828,51.000,128.326,24.959,107.784,112.291,28.616,118.588,80.337,30.995,38.692,129.856,34.136,0.000,NaN,NaN,183.692,13.802,61.577,127.059,116.723,21.033,154.250,114.822,36.899,39.286,65.232,116.934,32.688,142.311,82.574,52.846,131.422,17.727,38.323,84.917,35.617,282.714,150.453,12.390,0.000,NaN,NaN,36.462,135.905,14.770,38.087,137.554,78.526,274.625,150.816,20.939,217.875,14.682,55.880,20.188,80.875,16.155,11.750,78.057,48.728,25.033,84.974,47.468,116.710,121.083,17.721,106.000,110.548,24.901,11.500,64.015,25.454,62.562,121.812,51.548
36,27.385,62.908,29.348,754.250,89.868,22.637,114.357,162.440,48.084,92.375,128.034,105.598,123.056,130.845,21.354,23.871,64.246,99.068,238.308,136.627,107.205,24.786,125.394,100.520,34.154,120.999,88.954,27.692,81.624,40.643,24.500,158.360,41.218,15.059,116.410,92.058,22.556,130.861,130.794,175.333,137.229,22.893,218.703,159.305,20.109,73.625,105.817,80.747,22.065,107.163,17.523,74.810,79.144,25.464,285.000,86.996,19.508,63.629,121.902,36.405,51.730,160.938,56.020,77.806,162.013,66.541,351.615,156.394,23.442,294.667,146.803,15.663,73.490,111.023,37.684,370.541,131.236,109.048,17.722,101.248,17.595,221.125,85.008,21.353,164.750,118.866,14.807,39.773,128.473,25.000,123.514,112.302,28.319,136.176,80.318,30.725,142.538,129.932,34.283,14.125,116.501,97.876,158.846,13.900,61.501,170.118,116.659,20.801,171.500,114.825,36.862,14.571,65.465,116.979,19.375,142.090,82.945,63.154,131.488,18.064,49.742,84.990,35.745,232.286,150.604,12.451,11.143,115.256,82.528,60.923,135.500,14.845,41.913,137.446,77.713,221.812,150.950,21.055,218.625,14.662,55.722,12.250,79.800,16.308,13.167,77.977,48.264,34.767,85.015,47.686,117.161,121.049,17.666,71.750,110.569,25.426,17.600,64.903,25.985,70.188,121.694,51.770
37,39.231,62.675,29.526,457.125,89.850,22.663,119.571,162.474,47.948,50.188,127.852,105.312,159.278,130.779,21.395,20.065,64.266,99.179,183.077,136.584,107.132,117.214,125.971,100.419,63.615,120.870,89.300,72.269,81.329,40.997,55.222,158.166,41.000,31.176,116.479,92.162,12.944,130.741,131.171,160.500,137.122,22.871,224.757,159.357,20.150,846.375,105.533,80.608,28.516,106.874,17.206,74.857,79.451,25.587,231.000,87.104,19.527,71.829,121.550,36.120,53.081,161.062,55.897,54.516,161.855,66.557,318.615,156.437,23.579,159.429,146.880,15.687,37.176,111.080,37.632,309.946,131.279,109.172,21.778,101.292,17.592,91.375,84.904,21.394,59.000,118.704,14.827,72.182,128.289,24.874,120.432,112.283,28.406,128.412,80.116,31.052,70.231,129.659,34.105,31.750,116.283,97.589,191.462,13.803,61.817,118.941,116.647,20.927,145.000,115.060,36.892,59.714,65.277,117.032,34.625,142.156,82.707,94.923,131.311,17.521,25.097,84.716,35.097,283.143,150.504,12.377,0.857,115.475,82.615,71.308,135.727,14.688,70.000,137.380,77.995,237.188,150.842,21.041,139.500,14.933,55.846,31.938,80.670,16.190,17.250,78.167,49.593,40.567,85.039,47.495,123.097,121.110,17.589,135.000,110.450,24.938,20.600,64.757,26.195,79.312,121.738,51.307
