 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55
21,58.864,118.644,136.612,70.955,118.441,84.109,79.615,122.182,86.782,364.667,185.466,100.208,149.405,131.030,118.845,59.353,107.984,113.257,72.214,127.486,111.845,28.083,113.968,106.047,60.500,111.684,102.741,14.688,101.912,124.858,74.875,80.500,97.201,197.833,73.390,104.112,214.750,169.980,104.844,101.773,161.050,99.908,117.955,119.548,80.753,20.462,121.409,114.430,270.500,80.755,117.488,114.538,77.531,100.952,178.941,131.611,94.621,55.000,107.330,100.826,23.375,109.681,96.762,65.556,117.684,111.720,60.510,95.573,101.021,73.750,85.182,96.607,295.154,76.601,116.471,16.100,168.229,108.713,135.077,126.470,89.368,151.882,186.584,107.819,136.250,75.347,112.297,175.000,176.201,106.369,142.125,83.955,115.475,87.227,167.925,98.351,64.077,113.052,123.558,72.308,83.413,106.662,44.562,96.298,121.978,110.581,114.353,76.982,73.286,102.572,114.014,44.071,110.656,142.554,113.750,115.705,141.082,33.000,122.757,94.335,21.833,97.276,95.573,21.529,180.163,110.855,81.571,88.470,111.290,78.235,92.001,93.046,205.400,139.526,98.022,88.100,100.546,102.297,113.000,117.117,74.648,36.118,120.931,133.081,94.000,86.435,93.302,74.727,88.641,100.056,173.455,77.351,107.561,19.490,149.476,74.179,123.297,135.176,89.468,38.417,119.831,123.568,31.000,120.037,128.913
22,71.045,118.636,136.639,49.227,118.621,84.211,44.846,122.105,86.485,170.667,185.522,100.288,1000.973,130.945,118.931,46.941,107.723,113.409,31.000,127.213,111.796,91.083,114.047,106.119,56.200,111.473,102.849,23.062,101.733,124.635,85.062,80.530,97.287,281.667,73.435,104.157,154.625,169.751,104.772,138.864,161.008,99.974,128.273,119.584,80.881,40.077,121.611,114.029,189.667,80.691,117.537,75.000,77.625,100.907,155.882,131.357,94.461,35.389,107.282,100.858,7.750,109.275,96.885,106.222,117.645,111.528,93.216,95.792,101.466,91.438,84.787,96.456,277.154,76.555,116.461,14.800,167.737,108.661,125.308,126.548,89.423,159.588,186.556,107.796,106.000,75.255,112.155,275.812,176.313,106.306,109.625,83.997,115.535,129.545,167.929,98.442,99.231,113.410,123.563,72.692,83.470,106.653,17.125,96.945,122.389,120.194,114.122,77.018,39.500,102.507,113.470,69.000,110.154,142.718,29.125,115.942,140.928,47.765,123.042,94.255,54.611,97.181,95.302,37.000,180.651,111.010,137.714,88.172,111.239,91.059,92.121,92.663,219.500,139.477,97.798,68.600,100.507,102.396,81.125,117.369,74.844,52.059,121.307,133.381,94.375,86.526,93.430,47.455,88.348,100.169,46.364,77.417,107.887,14.078,149.728,74.581,97.135,135.051,89.474,42.000,119.601,124.053,25.182,119.733,128.968
23,50.000,118.450,136.693,50.955,118.788,84.110,90.538,121.848,86.544,90.627,185.434,100.157,382.432,130.917,118.923,118.529,108.116,113.313,29.286,127.691,111.908,30.083,114.058,106.080,106.900,111.761,103.120,55.812,101.943,124.656,83.188,80.728,97.223,241.944,73.511,104.118,169.062,169.889,104.705,97.955,161.126,99.905,177.545,119.763,80.890,76.000,121.750,114.378,308.667,80.770,117.557,75.154,77.665,100.818,221.059,131.658,94.635,38.611,107.274,100.490,22.625,110.044,97.271,112.778,117.678,111.675,68.824,95.552,101.149,89.000,84.814,96.488,212.615,76.638,116.416,44.100,168.011,108.383,170.846,126.389,89.557,145.235,186.529,107.765,111.875,75.125,112.131,155.312,176.252,106.091,175.500,83.850,115.258,115.864,167.841,98.255,66.385,113.339,123.528,134.462,83.423,106.888,35.938,97.125,121.907,84.452,114.392,77.117,65.929,102.782,114.663,43.857,110.751,142.708,37.875,115.574,141.191,53.706,122.874,94.444,34.389,97.262,95.436,63.647,180.517,111.231,86.000,88.340,111.027,67.588,91.939,92.711,138.400,139.674,97.954,70.600,100.239,102.079,130.188,117.288,74.781,63.471,121.014,133.533,22.250,86.528,93.613,20.727,88.788,100.231,91.091,77.509,107.617,7.020,148.976,74.569,82.270,135.342,89.487,33.000,119.871,123.812,23.545,120.182,128.865
24,62.591,118.701,136.622,51.091,118.443,84.317,59.538,121.950,86.424,86.196,185.595,100.168,625.622,131.025,118.936,1085.000,108.048,113.165,37.071,127.058,111.763,33.750,114.273,106.101,53.300,111.429,102.672,56.750,101.936,124.861,55.562,80.877,97.306,203.444,73.494,104.163,186.250,169.865,104.839,102.364,161.021,99.917,104.045,119.699,80.752,46.385,121.352,114.293,223.333,80.737,117.541,43.846,77.713,100.971,191.765,131.545,94.734,43.833,107.239,100.810,63.000,109.436,97.160,125.667,117.650,111.502,67.804,95.748,101.171,86.500,84.824,96.444,235.615,76.608,116.427,15.900,167.953,108.604,135.154,126.386,89.459,147.471,186.498,107.718,119.438,75.479,112.346,248.250,176.414,106.228,148.250,84.159,115.271,114.500,168.006,98.363,62.846,113.085,123.542,84.846,83.468,106.846,35.188,96.961,121.852,104.968,114.321,77.042,67.071,102.526,114.135,65.286,110.366,142.788,70.250,115.676,141.027,37.529,123.089,94.053,16.333,97.707,95.457,40.412,179.942,111.291,94.714,88.460,111.269,75.118,91.915,92.530,166.100,139.618,97.966,71.600,100.384,101.976,153.375,117.355,74.709,58.059,120.810,133.654,30.875,86.670,93.237,75.636,88.620,100.172,88.909,77.341,107.471,25.569,149.247,74.801,135.622,135.232,89.507,90.000,119.607,123.748,28.318,119.956,128.790
25,587.182,118.650,136.787,21.182,118.970,84.241,95.077,122.174,86.755,75.255,185.728,100.054,249.784,131.003,118.855,521.235,107.986,113.113,28.000,127.441,111.866,49.583,114.145,106.342,50.300,111.420,102.835,31.188,101.929,124.504,50.938,80.624,97.582,278.222,73.354,104.145,135.688,169.888,104.707,97.091,161.236,99.849,181.136,119.794,80.917,47.769,121.625,114.280,335.833,80.877,117.450,96.385,77.642,100.957,173.412,131.585,94.677,46.000,107.295,100.564,40.125,109.904,97.372,91.444,117.403,111.650,71.216,95.472,100.976,110.938,84.733,96.698,268.154,76.717,116.424,4.800,168.485,108.035,161.769,126.645,89.424,158.824,186.517,107.743,45.250,75.233,112.464,154.688,176.306,106.018,154.625,83.945,115.451,130.364,167.822,98.292,131.692,113.067,123.557,86.000,83.648,106.613,73.562,96.974,122.330,120.452,114.378,77.112,86.500,102.682,113.947,47.071,110.336,142.566,12.875,115.436,141.223,28.059,123.323,94.615,49.833,97.296,95.719,24.059,180.499,111.068,93.286,88.525,111.231,52.353,91.977,92.691,110.400,139.513,98.008,60.700,100.389,102.231,85.500,117.438,74.700,75.412,121.090,133.569,50.750,86.709,93.616,46.364,88.221,99.874,75.636,77.406,107.832,17.725,149.836,74.387,64.865,135.094,89.797,29.000,120.041,124.233,20.045,120.088,129.192
26,448.364,118.545,136.783,60.000,118.606,84.316,47.846,122.142,86.920,105.529,185.484,100.294,104.216,130.840,118.973,145.118,107.939,113.055,65.429,127.495,111.834,128.167,113.917,106.242,123.800,111.251,103.130,43.812,101.824,124.233,104.750,80.822,97.546,183.778,73.348,103.988,194.938,169.957,104.792,100.864,160.973,99.797,162.273,119.739,80.905,11.615,121.431,113.890,202.500,80.900,117.511,63.692,77.880,100.953,194.118,131.512,94.608,67.611,107.142,100.603,11.875,110.003,97.218,61.167,117.586,111.478,67.451,95.649,101.419,106.938,84.829,96.281,241.154,76.615,116.437,16.800,167.800,108.443,184.692,126.510,89.505,151.471,186.248,107.817,155.812,75.278,112.144,199.312,176.228,106.119,177.375,83.997,115.423,132.545,167.892,98.368,76.154,113.168,123.617,100.077,83.585,106.638,18.438,96.582,122.155,153.613,114.154,77.170,55.143,102.623,114.498,46.286,109.884,142.548,29.250,115.736,140.998,21.647,123.027,94.566,20.000,97.222,95.218,38.353,180.477,111.040,37.000,88.036,111.189,30.882,92.035,92.328,206.100,139.401,98.001,109.200,100.586,102.307,99.938,117.375,74.628,23.353,120.950,133.520,59.000,86.533,93.424,8.727,88.479,100.233,87.091,77.392,107.486,7.961,149.751,74.951,78.324,135.333,89.431,60.250,119.540,124.137,21.955,120.067,129.236
27,143.091,118.408,136.720,25.000,118.056,84.040,56.462,122.285,86.866,96.275,185.561,100.103,77.135,131.221,119.045,138.824,107.905,113.031,152.357,127.332,111.913,84.000,114.093,106.101,25.300,111.515,102.995,41.938,101.858,124.248,72.250,80.541,97.668,259.333,73.417,104.016,121.375,169.942,104.933,51.182,160.934,100.036,227.000,119.776,80.781,50.692,121.756,114.052,267.083,80.812,117.572,76.538,77.663,100.977,159.000,131.719,94.607,102.556,107.352,100.700,30.000,109.911,97.182,55.889,117.557,111.688,65.373,95.619,101.187,102.875,84.830,96.604,262.538,76.600,116.506,45.300,168.140,108.461,184.538,126.482,89.338,117.765,186.507,107.842,122.938,75.403,112.469,176.750,176.209,106.294,135.750,84.017,115.504,147.864,167.976,98.508,117.923,113.070,123.642,73.769,83.337,106.487,32.312,96.418,122.049,114.581,114.210,76.900,90.643,102.659,114.024,13.357,110.094,142.641,74.125,115.629,141.104,6.294,123.164,94.305,26.500,97.316,95.716,26.824,180.297,111.191,151.143,88.474,111.146,116.765,92.146,92.437,125.700,139.489,97.907,54.700,100.342,101.990,84.062,117.253,74.743,28.765,120.765,133.446,39.750,86.302,93.772,44.182,88.492,100.023,70.182,77.203,107.592,16.157,150.104,74.879,83.297,135.411,89.493,59.583,119.611,124.067,46.545,120.139,129.048
28,86.773,118.375,136.601,56.545,118.684,83.946,51.615,122.228,86.697,78.431,185.497,100.329,146.973,131.095,119.221,80.588,108.120,113.033,758.714,127.408,111.922,35.083,113.796,106.404,72.100,111.642,103.068,39.875,102.008,124.828,82.625,80.725,97.259,235.167,73.497,104.227,111.062,169.902,104.879,76.500,161.103,99.644,160.455,119.897,80.738,59.077,121.559,113.708,174.667,80.936,117.502,108.308,77.567,101.003,137.000,131.343,94.443,62.056,107.266,100.832,49.500,109.864,97.399,65.111,117.747,111.614,89.882,95.748,101.357,85.062,85.125,96.292,256.385,76.563,116.324,39.500,167.728,108.183,119.538,126.565,89.273,159.176,186.467,107.871,118.250,75.381,112.153,218.625,176.151,106.264,258.875,83.982,115.467,116.955,167.795,98.339,26.000,113.107,123.602,103.077,83.641,106.638,80.562,96.669,122.188,68.323,114.333,76.860,52.500,102.804,114.267,76.357,110.538,142.570,61.375,115.887,140.907,25.529,123.179,94.783,18.833,97.471,95.182,18.353,180.329,111.184,108.000,88.250,111.078,80.412,91.874,92.384,177.200,139.601,97.957,30.800,100.608,102.180,94.188,117.370,74.705,70.471,121.127,133.716,14.750,86.684,93.483,45.455,88.226,99.899,188.182,77.209,107.685,6.667,149.176,74.064,137.514,135.338,89.447,52.333,119.747,123.765,25.045,119.960,129.029
29,67.273,118.358,136.593,46.455,118.755,84.283,106.923,122.336,86.500,99.412,185.477,100.116,71.027,130.844,118.861,75.176,107.929,113.148,396.214,127.365,111.859,747.500,114.048,106.049,79.800,111.606,102.754,29.375,101.690,124.782,67.562,80.657,97.274,217.111,73.539,104.249,167.375,169.962,104.891,107.045,160.955,99.756,136.636,119.804,80.930,75.462,121.734,113.632,243.250,80.734,117.475,63.077,77.605,100.725,179.765,131.650,94.475,39.778,107.190,100.392,21.125,109.699,96.893,105.056,117.561,111.393,75.608,95.567,100.988,50.688,84.898,96.731,229.077,76.665,116.335,25.200,168.166,108.502,256.615,126.566,89.400,144.000,186.481,107.701,125.625,75.449,112.282,239.688,176.199,106.323,232.000,84.045,115.521,114.318,167.829,98.356,68.154,113.136,123.528,44.308,83.529,106.716,33.312,96.645,122.040,153.484,114.282,77.309,54.214,102.758,114.306,77.500,110.487,142.484,66.250,115.862,140.903,53.529,122.882,94.538,13.667,97.554,95.343,40.353,180.008,111.204,82.429,88.438,110.895,82.412,91.952,92.474,158.200,139.212,97.905,20.600,100.493,102.324,72.625,117.430,74.787,20.529,121.258,133.698,49.250,86.461,93.368,19.818,88.508,100.185,147.818,77.410,107.723,14.863,149.112,75.131,98.324,135.363,89.449,66.333,119.777,123.954,19.955,119.920,128.936
30,47.045,118.497,136.527,52.182,118.735,84.060,68.692,122.314,86.772,65.020,185.549,100.338,82.811,130.930,119.078,59.353,107.903,113.183,87.857,127.498,111.872,117.917,114.105,106.094,77.000,111.590,102.677,19.562,101.800,124.808,101.500,80.554,97.330,215.444,73.475,104.153,155.625,169.917,104.911,77.227,160.994,99.784,144.455,119.802,80.747,77.385,121.666,114.000,243.000,80.965,117.446,73.308,77.615,100.984,182.529,131.333,94.611,57.444,107.358,101.037,27.875,109.737,97.189,151.611,117.584,111.778,104.824,95.498,101.223,119.375,85.106,96.692,273.923,76.554,116.533,6.000,168.475,108.221,189.769,126.508,89.374,134.000,186.552,107.557,111.438,75.306,112.258,186.312,176.199,106.107,198.500,83.940,115.437,169.682,167.771,98.393,42.385,112.924,123.559,94.769,83.627,106.611,12.188,96.562,122.402,146.000,114.160,76.833,16.286,102.639,114.261,88.786,110.272,142.633,44.875,115.832,141.358,45.353,123.101,94.483,16.667,97.116,95.130,25.059,180.143,111.061,179.571,88.157,111.173,79.176,91.932,92.305,158.000,139.531,97.897,66.100,100.198,102.350,90.125,117.401,74.966,52.647,121.219,133.585,129.125,86.518,93.564,56.545,88.739,99.900,39.091,77.315,107.533,13.451,149.067,75.049,109.946,135.214,89.539,34.417,119.730,124.315,25.500,119.797,129.270
31,22.409,118.487,136.807,49.273,118.789,84.232,83.000,122.170,86.548,80.039,185.536,100.430,137.405,131.045,118.851,78.353,108.157,113.020,56.286,127.616,111.706,374.083,114.102,106.017,1329.600,111.571,102.911,49.688,101.467,124.740,58.500,80.744,97.553,190.000,73.308,104.261,103.875,169.853,104.702,107.000,161.209,99.824,161.318,120.065,80.791,29.692,121.570,113.900,207.667,80.713,117.426,50.692,77.802,100.969,168.118,131.533,94.593,68.944,107.464,100.676,10.625,109.519,96.875,79.000,117.549,111.776,86.824,95.317,101.213,83.125,85.050,96.794,268.462,76.606,116.459,18.800,168.414,108.137,267.615,126.561,89.445,99.235,186.635,107.754,121.812,75.217,112.283,198.750,176.023,106.367,185.250,84.041,115.392,149.409,167.850,98.394,71.615,113.111,123.389,113.308,83.459,106.667,36.875,96.715,121.796,96.129,114.312,77.098,37.857,102.565,113.657,70.286,109.962,142.636,52.375,115.730,141.163,12.529,122.711,94.738,19.944,97.568,95.535,25.588,180.098,111.019,62.857,88.433,111.246,110.471,92.052,92.332,163.100,139.511,97.911,59.100,100.470,102.655,91.500,117.267,74.888,55.294,121.026,133.660,82.500,86.533,93.499,9.818,88.241,100.239,44.000,77.373,108.034,7.059,149.954,74.314,98.054,135.178,89.523,51.667,119.693,123.733,29.364,120.282,129.184
32,46.136,118.680,136.661,52.455,118.651,84.299,60.385,121.937,86.406,113.608,185.532,100.378,103.838,130.855,118.956,82.294,107.499,113.100,30.357,127.421,111.934,183.083,114.107,105.949,567.900,111.643,102.862,21.000,101.788,124.412,66.688,80.580,97.186,195.500,73.462,104.049,167.000,169.922,104.736,140.045,161.305,99.801,207.136,119.775,80.774,19.846,121.582,113.889,265.833,80.833,117.520,71.769,77.693,101.168,236.941,131.346,94.510,84.611,107.241,100.861,11.750,109.895,96.895,62.333,117.581,111.591,101.098,95.665,101.333,108.062,84.931,96.504,274.538,76.638,116.394,25.200,167.284,108.655,213.385,126.636,89.474,177.059,186.533,107.735,78.562,75.125,112.199,221.750,176.173,106.041,164.375,84.100,115.497,72.409,167.933,98.343,60.769,113.302,123.612,86.462,83.682,106.537,7.500,96.630,121.727,141.677,114.256,76.881,41.857,102.444,114.376,62.143,110.104,142.579,34.250,116.062,141.038,22.882,122.934,94.366,14.833,96.776,95.130,22.941,180.229,111.278,68.143,88.465,111.075,49.941,91.979,92.482,220.500,139.613,97.898,34.800,100.494,101.854,116.062,117.546,74.800,44.353,121.071,133.528,44.000,86.633,93.668,50.000,88.488,99.850,96.727,77.345,107.880,20.863,149.421,74.253,116.757,135.266,89.435,69.250,119.654,123.758,42.955,119.817,129.094
33,40.955,118.557,137.018,28.864,118.306,84.088,67.923,121.993,86.701,95.765,185.747,100.258,48.919,131.078,118.781,91.529,107.911,113.104,71.857,127.264,111.791,455.167,114.138,106.037,188.500,111.626,103.110,30.250,101.979,124.530,92.812,80.777,97.360,236.278,73.601,104.182,161.625,170.010,104.649,72.136,160.918,100.115,121.273,119.825,80.909,43.077,121.392,114.358,236.667,80.727,117.491,95.769,77.973,101.067,169.353,131.490,94.493,63.889,107.245,100.724,28.625,109.597,97.014,38.333,117.749,111.494,76.745,95.630,101.305,90.188,84.919,96.718,304.538,76.465,116.272,18.500,167.962,108.588,213.462,126.404,89.478,101.824,186.557,107.692,119.062,75.413,112.256,170.375,176.175,106.153,72.750,83.877,115.514,161.864,167.940,98.390,82.538,113.029,123.384,99.154,83.600,106.699,38.812,96.663,121.791,87.742,114.089,76.775,77.000,102.603,114.234,48.714,110.635,142.740,41.875,115.679,141.062,59.706,123.092,94.640,45.056,97.044,95.450,27.471,180.320,110.995,88.571,88.425,110.968,91.647,92.017,92.444,170.200,139.596,97.955,41.700,100.609,102.247,71.125,117.460,74.695,28.529,121.138,133.736,106.125,86.491,93.427,97.455,88.471,99.965,94.364,77.543,107.543,12.784,149.314,74.380,47.243,135.315,89.613,60.417,119.652,123.892,38.455,119.963,129.093
34,38.045,118.374,136.883,42.636,118.732,84.343,36.308,121.992,86.785,77.922,185.342,100.296,114.108,130.961,118.812,121.000,107.825,113.019,92.500,127.428,111.871,110.750,114.160,105.938,51.000,111.610,102.901,171.188,101.946,124.637,74.688,80.617,97.158,198.278,73.372,104.193,139.375,169.972,104.711,100.045,161.139,99.726,207.500,119.838,80.896,44.385,121.527,113.923,276.500,80.802,117.478,86.462,77.659,100.936,195.412,131.593,94.420,69.667,107.080,101.119,8.625,109.855,96.875,96.000,117.430,111.993,98.078,95.606,101.391,86.062,84.845,96.740,346.538,76.578,116.434,21.100,167.652,108.461,167.154,126.550,89.363,150.118,186.638,107.747,144.938,75.380,112.201,216.438,176.252,106.353,103.625,83.946,115.381,135.955,167.853,98.269,84.923,113.003,123.638,130.154,83.667,106.707,32.250,96.863,121.948,67.613,114.265,76.891,67.071,102.579,113.963,76.214,110.525,142.674,38.875,115.767,140.974,24.529,123.043,94.474,18.389,97.119,95.557,30.941,180.528,110.948,53.143,88.528,111.249,49.000,92.230,92.654,116.000,139.541,97.973,42.100,100.571,102.465,59.562,117.520,74.762,45.294,120.997,133.448,50.500,86.677,93.594,70.182,88.669,99.811,56.727,77.326,107.871,22.784,149.398,75.051,92.324,135.263,89.416,36.917,119.601,123.834,30.273,120.449,129.289
35,48.955,118.532,136.887,52.364,118.129,84.091,64.615,121.992,86.661,75.059,185.344,100.149,122.270,131.041,118.771,121.882,107.685,113.116,65.286,127.271,111.927,101.167,114.000,106.113,78.600,111.654,102.872,571.062,101.857,124.630,66.938,80.676,97.628,235.778,73.389,104.154,140.750,170.142,104.565,96.136,161.263,99.729,172.682,119.665,80.853,23.923,121.808,114.016,266.833,80.771,117.526,57.231,77.595,100.878,142.412,131.387,94.594,54.111,107.305,100.680,3.375,109.585,96.875,202.111,117.546,111.608,94.157,95.725,101.115,49.125,84.825,96.662,268.385,76.621,116.325,19.200,168.135,108.768,164.923,126.618,89.527,173.353,186.434,107.835,108.312,75.601,112.317,169.688,176.176,106.314,163.000,84.047,115.583,132.955,168.002,98.552,27.077,112.988,123.418,112.538,83.393,106.570,22.000,96.780,122.384,138.774,114.337,77.169,59.286,102.820,114.430,48.429,110.269,142.767,37.875,115.910,141.062,37.176,122.953,94.483,40.833,97.203,95.096,70.353,180.509,111.229,105.286,88.208,111.170,78.824,92.199,92.383,137.800,139.494,97.892,54.400,100.684,102.133,63.375,117.331,74.650,61.529,121.163,133.482,27.250,86.699,93.653,2.727,88.257,99.706,62.182,77.324,107.656,10.118,149.461,74.986,138.703,135.267,89.499,28.917,119.677,124.011,36.136,119.813,128.635
36,49.682,118.363,136.648,31.909,118.469,84.079,65.231,121.995,86.852,84.549,185.396,100.331,106.054,130.993,118.808,97.353,107.904,113.310,49.214,127.207,111.999,81.833,114.063,106.024,23.200,111.338,102.772,261.625,101.852,124.664,91.500,80.826,97.538,185.111,73.549,104.272,141.125,169.827,104.673,91.045,161.026,99.822,130.909,119.839,80.745,71.846,121.513,113.997,249.500,80.653,117.423,76.538,77.490,101.115,188.176,131.576,94.575,64.556,107.455,100.497,19.000,109.601,97.116,79.111,117.694,111.900,90.314,95.462,101.131,95.438,84.709,96.798,439.000,76.608,116.350,29.100,167.867,108.318,165.000,126.283,89.590,102.000,186.406,107.704,142.750,75.492,112.498,229.562,176.319,106.208,128.250,83.976,115.416,110.909,167.857,98.202,32.692,113.351,123.599,126.154,83.469,106.752,18.812,96.836,122.490,162.452,114.295,77.068,84.929,102.766,113.902,40.786,109.944,142.670,39.500,115.934,140.873,27.588,123.093,94.772,58.778,96.939,95.410,33.824,180.381,111.192,135.143,88.232,111.039,111.000,92.028,92.551,177.400,139.628,97.995,62.200,100.438,102.460,142.000,117.352,74.602,56.882,120.975,133.171,129.625,86.525,93.330,34.364,88.425,99.691,87.273,77.196,107.885,17.843,150.038,74.938,86.919,135.237,89.518,71.333,119.681,123.970,41.000,120.153,129.155
