 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20
152,67.250,78.242,60.821,79.500,87.038,62.252,115.250,78.323,81.159,40.364,129.362,59.547,90.333,96.429,73.838,45.000,102.635,78.619,52.118,60.831,63.732,105.500,75.971,97.257,50.353,71.677,90.393,112.875,98.506,42.650,43.524,115.777,72.513,149.667,92.953,76.625,51.750,69.878,93.192,56.250,110.668,76.067,55.619,106.400,76.977,114.286,85.712,91.664,57.714,100.472,71.619,33.091,105.555,39.729,99.833,106.571,82.746,162.125,75.794,101.524
153,36.250,78.224,60.849,32.750,87.021,62.399,101.500,78.134,81.183,45.818,129.416,59.176,120.833,96.239,73.894,54.750,102.556,78.990,70.588,61.007,64.411,87.000,76.060,97.167,38.941,71.899,90.218,138.000,98.469,42.499,73.429,115.745,72.428,117.667,92.971,76.542,35.000,70.107,93.259,76.917,110.744,76.160,54.667,106.302,76.727,260.143,85.795,91.586,37.000,100.557,71.788,76.182,105.675,40.297,86.833,106.238,82.592,108.250,75.684,101.522
154,47.250,78.519,60.736,18.500,86.691,62.214,150.875,78.278,81.130,44.182,129.457,59.300,60.833,96.564,73.803,72.000,102.526,78.781,59.647,60.913,64.107,61.250,75.980,97.153,33.412,72.186,90.274,121.000,98.655,42.636,50.190,115.777,72.601,102.000,93.252,76.543,27.500,70.308,93.003,79.667,110.626,76.151,57.333,106.468,76.913,89.714,85.728,91.804,47.857,100.614,71.344,109.636,105.539,40.080,59.833,106.509,82.698,188.000,75.638,101.648
155,81.750,78.250,60.816,62.000,86.866,62.570,738.750,78.324,81.211,36.909,129.650,59.451,65.500,96.403,73.888,32.000,102.434,78.692,48.471,61.010,64.004,218.250,75.986,97.243,86.118,71.870,90.370,75.125,98.668,42.500,84.667,115.713,72.748,217.667,93.365,76.584,130.000,69.921,92.958,45.000,110.523,75.682,105.524,106.473,76.661,77.286,85.778,91.720,22.000,100.480,71.449,62.364,105.572,40.045,64.333,106.518,83.000,89.875,75.785,101.627
156,46.625,78.358,60.870,26.500,87.245,62.450,608.375,78.307,81.204,37.091,128.969,59.418,55.500,96.530,73.784,71.125,102.668,78.799,45.176,60.893,63.879,133.500,75.854,97.177,89.059,72.152,90.419,118.250,98.690,42.627,58.000,115.810,72.655,164.333,93.173,76.624,41.750,70.061,93.005,44.083,110.635,75.915,76.762,106.670,76.972,143.143,85.647,91.523,37.286,100.605,71.588,106.545,105.451,40.053,95.167,106.477,82.651,131.375,75.623,101.563
157,69.625,78.282,60.887,34.000,87.101,62.219,761.500,78.308,81.182,141.455,129.473,59.263,50.500,96.334,73.603,39.875,102.553,78.889,84.824,60.979,64.006,121.250,75.836,97.150,54.235,71.921,90.185,89.500,98.721,42.530,67.048,115.653,72.771,114.167,93.075,76.527,9.750,70.525,93.155,44.417,110.837,76.098,67.619,106.524,76.901,181.571,85.785,91.595,67.429,100.711,71.472,100.000,105.420,40.106,44.667,106.301,82.624,85.000,75.694,101.572
158,88.250,78.320,60.840,62.750,86.860,62.350,447.000,78.366,81.202,12.727,129.124,59.400,34.000,96.545,73.733,61.875,102.566,78.645,37.412,60.939,64.368,63.000,76.168,97.155,55.294,71.964,90.478,81.875,98.573,42.517,64.667,115.985,72.716,123.500,92.888,76.515,68.000,69.801,92.950,108.500,110.772,76.269,57.429,106.334,76.824,137.000,85.758,91.708,60.000,100.729,71.530,46.364,105.607,40.506,38.333,106.335,82.624,138.875,75.553,101.418
159,68.750,78.267,60.960,37.750,86.955,62.280,477.750,78.306,81.185,18.727,129.356,59.193,246.167,96.315,74.102,66.375,102.334,78.648,62.353,60.893,63.900,60.750,76.006,97.129,27.412,71.267,90.304,183.375,98.586,42.542,69.810,115.744,72.621,144.167,92.878,76.554,53.500,70.285,93.013,50.250,110.490,75.811,93.143,106.369,76.695,175.857,85.774,91.783,2.286,100.634,71.939,50.727,105.489,40.323,86.333,106.180,82.780,84.000,75.575,101.448
160,86.125,78.289,60.672,106.750,87.044,62.421,254.750,78.248,81.233,13.455,129.165,59.658,56.667,96.443,73.946,78.625,102.657,78.770,68.235,60.856,64.135,39.500,76.080,97.334,87.059,71.720,90.364,125.375,98.673,42.715,64.952,115.721,72.756,137.167,93.248,76.614,26.000,70.066,93.137,69.333,110.758,75.934,30.190,106.529,76.854,122.143,85.644,91.936,50.571,100.570,71.399,74.364,105.744,40.073,46.000,106.285,82.641,118.875,75.587,101.403
161,25.375,78.280,61.045,78.750,87.077,62.300,380.875,78.352,81.142,50.182,129.200,59.357,32.500,96.587,73.692,67.250,102.645,79.000,62.235,60.962,63.963,115.750,75.890,97.232,56.824,71.903,90.291,103.750,98.427,42.560,78.952,115.632,72.759,144.500,93.023,76.527,38.250,70.097,93.301,28.417,110.672,75.992,56.857,106.469,76.739,96.286,85.727,91.916,28.857,100.399,71.581,43.455,105.569,40.442,85.000,106.337,82.661,108.500,75.639,101.390
162,42.375,78.491,60.784,15.000,87.131,62.222,202.125,78.383,81.173,84.182,129.653,59.506,61.833,96.653,73.945,93.250,102.512,78.897,55.882,60.916,63.953,133.750,75.974,97.176,66.118,71.928,90.388,104.875,98.612,42.532,43.048,115.730,72.743,76.167,93.057,76.565,10.000,70.215,93.465,60.250,110.779,76.022,52.000,106.550,76.942,62.286,85.608,92.146,28.143,100.776,71.696,60.364,105.581,40.404,90.000,106.204,82.674,159.250,75.737,101.396
163,52.875,78.220,60.669,22.000,86.705,62.257,133.250,78.395,81.152,26.364,129.275,59.269,76.500,96.439,73.735,71.875,102.439,78.687,49.647,60.902,63.892,87.000,75.594,97.242,52.588,72.173,90.203,108.375,98.520,42.763,85.143,115.863,72.821,173.667,93.245,76.568,109.750,69.983,93.298,59.250,110.819,76.278,102.000,106.325,76.724,37.143,85.547,92.091,43.143,100.523,71.753,48.182,105.783,39.886,70.833,106.388,82.832,138.625,75.551,101.487
164,88.750,78.192,60.787,48.500,86.955,62.096,104.750,78.285,81.295,28.182,129.145,59.527,56.500,96.245,74.009,58.500,102.566,78.993,76.353,60.915,64.077,78.000,75.901,97.219,61.765,71.996,90.526,65.875,98.554,42.624,54.667,115.887,72.892,75.000,93.268,76.598,55.500,69.994,93.127,60.917,110.680,75.907,99.333,106.364,76.680,109.143,85.724,91.807,23.429,100.487,71.478,51.273,105.476,39.948,70.333,106.275,82.571,133.125,75.645,101.580
165,102.500,78.298,60.772,10.500,86.748,62.458,134.500,78.233,81.306,88.182,129.214,59.593,78.500,96.343,73.790,75.750,102.460,79.027,26.235,61.026,64.165,116.000,75.995,97.181,40.588,72.050,90.418,112.875,98.639,42.412,30.476,115.944,72.231,208.167,92.926,76.544,116.000,70.063,93.011,53.917,110.608,76.067,63.619,106.491,76.700,59.571,85.817,91.812,39.714,100.605,71.161,35.818,105.708,40.175,26.167,105.997,82.658,59.750,75.397,101.571
166,86.625,78.260,60.787,92.000,86.835,62.375,131.375,78.314,81.115,98.000,129.310,59.324,35.833,96.453,73.817,62.000,102.447,78.743,47.412,61.032,64.246,140.250,75.951,97.133,96.471,72.176,90.379,106.625,98.576,42.659,68.190,115.778,72.566,117.500,93.063,76.504,75.750,70.012,93.064,82.750,110.675,75.891,68.952,106.375,76.615,58.714,85.732,91.635,34.429,100.643,71.479,37.636,105.443,40.164,33.500,106.200,82.522,163.000,75.737,101.482
167,30.750,78.518,60.726,41.250,87.051,61.986,61.500,78.352,81.363,83.273,129.439,59.292,9.667,96.394,73.956,80.125,102.573,78.700,60.941,61.036,64.210,75.500,76.063,97.153,52.706,71.948,90.263,139.125,98.544,42.662,130.286,115.760,72.698,139.000,92.784,76.558,79.000,69.724,93.090,37.833,110.727,76.251,77.048,106.516,76.919,77.571,85.702,91.783,62.143,100.817,71.754,61.091,105.669,39.876,32.833,106.293,82.809,77.875,75.797,101.449
168,93.500,78.208,60.756,15.250,86.955,62.155,110.750,78.189,81.198,76.727,129.721,59.394,84.833,96.480,73.889,72.375,102.269,78.834,176.588,60.885,64.138,71.000,75.781,97.144,33.294,71.837,90.218,79.875,98.572,42.701,74.571,115.661,72.512,185.833,93.131,76.567,22.000,69.828,93.204,79.500,110.629,75.988,47.619,106.494,76.515,50.571,85.773,91.804,83.429,100.617,71.718,141.636,105.583,40.213,20.833,106.068,82.727,118.375,75.530,101.422
169,51.125,78.462,60.667,55.250,87.076,62.311,104.500,78.192,81.317,65.273,129.483,59.283,137.333,96.482,73.821,38.000,102.306,79.056,197.882,60.852,63.857,46.000,75.798,97.111,73.529,72.051,90.390,146.625,98.535,42.708,54.667,115.571,72.624,72.667,93.118,76.458,28.750,70.088,92.853,59.667,110.936,76.243,47.143,106.407,77.060,58.429,85.798,91.819,48.000,100.667,71.744,75.636,105.534,40.176,34.333,106.402,82.653,77.375,75.548,101.280
170,44.875,78.178,60.503,2.250,86.679,62.396,119.625,78.342,81.114,68.364,129.521,59.538,76.833,96.238,73.826,56.500,102.648,78.666,232.824,60.862,64.069,94.750,75.862,97.194,68.118,71.945,90.592,120.625,98.544,42.616,38.857,115.833,72.702,151.833,93.222,76.503,73.250,69.970,93.111,60.667,110.743,76.028,59.333,106.541,76.987,51.000,85.724,91.892,83.429,100.677,71.502,88.000,105.600,40.182,30.000,106.306,82.457,135.875,75.666,101.271
171,155.000,78.403,60.704,21.500,87.204,62.278,145.500,78.157,81.152,142.545,129.152,59.314,71.667,96.303,73.790,39.250,102.561,79.078,293.765,60.991,63.921,145.500,76.114,97.143,121.412,72.050,90.404,130.500,98.517,42.685,71.238,115.466,72.812,105.667,93.012,76.615,56.000,70.160,93.024,62.083,110.600,76.235,74.762,106.348,76.779,31.000,85.531,91.889,48.000,100.388,71.718,62.727,105.563,40.411,12.667,106.444,82.705,104.500,75.765,101.518
172,171.750,78.334,60.711,18.500,86.997,62.465,140.625,78.267,81.286,64.909,129.677,59.486,71.167,96.525,73.832,87.750,102.423,78.631,159.412,60.974,63.950,108.250,75.974,97.274,67.176,71.871,90.546,111.500,98.657,42.615,36.857,115.583,72.691,110.667,92.637,76.586,13.000,70.215,92.988,38.917,110.724,76.203,68.762,106.455,76.705,51.143,85.863,92.114,37.571,100.722,71.378,38.545,105.486,40.487,61.000,106.265,82.678,105.500,75.644,101.579
173,197.375,78.364,60.673,27.750,86.687,62.440,157.375,78.325,81.125,39.818,129.283,59.320,21.167,96.441,74.155,50.875,102.444,78.693,134.706,60.939,63.928,94.750,75.843,97.086,67.647,71.836,90.417,112.375,98.626,42.567,86.857,115.827,72.810,156.333,93.022,76.530,13.750,70.097,93.217,39.333,110.788,76.122,96.667,106.299,76.829,59.286,85.826,91.865,26.857,100.760,71.744,36.545,105.507,39.804,44.000,106.433,82.512,87.375,75.718,101.482
174,200.625,78.208,60.707,46.000,87.172,62.168,60.125,78.419,81.325,23.273,129.764,59.302,90.333,96.292,73.818,30.125,102.468,78.648,154.471,60.870,63.959,128.750,75.763,97.117,41.647,72.306,90.453,57.125,98.716,42.635,50.190,115.898,72.687,65.667,92.842,76.562,21.250,69.595,93.155,80.667,110.620,75.972,95.429,106.504,76.702,30.857,85.988,91.835,35.571,100.556,71.588,14.909,105.317,40.300,10.500,106.121,82.777,122.500,75.527,101.333
175,164.375,78.357,60.786,110.750,87.094,62.263,105.750,78.333,81.171,43.818,128.952,59.323,63.500,96.495,73.819,47.000,102.660,78.824,157.647,60.940,64.275,87.000,76.091,97.182,57.882,72.236,90.345,96.875,98.569,42.787,75.429,115.805,72.648,119.667,93.033,76.600,39.000,70.002,93.042,54.250,110.701,75.989,44.381,106.599,76.843,64.857,85.859,91.795,26.143,100.466,71.818,103.818,105.497,40.230,83.333,106.417,82.839,91.250,75.657,101.380
176,136.750,78.139,60.743,194.500,86.992,62.292,122.500,78.266,81.176,62.000,129.546,59.215,118.000,96.366,73.747,56.250,102.626,78.721,168.118,61.018,64.085,82.500,75.833,97.060,51.294,71.781,90.373,147.125,98.448,42.652,103.333,115.826,72.713,144.667,93.130,76.588,37.250,69.905,93.053,67.000,110.722,75.759,79.810,106.457,76.908,63.714,85.669,91.784,50.143,100.558,71.510,49.273,105.457,40.148,1.833,106.485,82.305,88.250,75.609,101.478
177,96.375,78.188,60.773,86.250,86.949,62.572,79.500,78.279,81.164,86.545,129.258,59.569,55.667,96.482,73.686,64.000,102.540,78.517,143.176,60.889,63.973,100.750,75.785,97.184,54.471,71.994,90.494,127.000,98.506,42.491,49.524,115.558,72.663,103.167,92.928,76.550,70.500,69.916,93.139,72.500,110.599,76.047,73.429,106.300,76.672,49.000,85.776,91.678,63.286,100.559,71.594,39.636,105.656,40.041,26.833,106.319,82.719,114.750,75.627,101.508
178,120.125,78.495,60.871,53.750,86.965,62.453,94.750,78.304,81.170,54.909,129.455,59.530,91.167,96.472,73.725,88.000,102.311,78.702,151.059,60.828,64.118,91.750,76.120,97.322,52.588,71.907,90.324,138.625,98.555,42.658,78.381,115.859,72.707,53.167,92.874,76.517,14.500,70.236,92.925,53.917,110.518,75.961,61.905,106.458,76.775,37.429,85.935,91.868,45.000,100.746,71.613,21.273,105.356,40.116,75.000,106.331,82.702,106.500,75.546,101.628
179,105.750,78.188,60.709,38.000,86.992,62.465,120.625,78.373,81.229,46.182,129.283,59.259,84.333,96.450,73.706,50.375,102.634,78.804,157.529,60.962,64.255,102.000,75.967,97.280,58.941,71.561,90.434,134.625,98.550,42.469,67.714,115.778,72.681,110.167,93.181,76.566,1.750,69.905,93.155,36.167,110.539,76.134,79.619,106.498,76.866,55.714,85.595,91.681,27.571,100.431,71.421,130.182,105.750,40.422,59.833,106.099,82.838,139.125,75.484,101.473
180,149.375,78.366,60.777,19.250,86.935,61.950,158.125,78.413,81.060,39.273,129.290,59.335,72.500,96.508,73.599,42.250,102.628,79.020,89.059,60.914,63.888,86.000,76.038,97.146,91.176,72.034,90.515,77.500,98.551,42.305,55.333,115.637,72.760,59.167,93.193,76.588,0.750,70.422,93.258,44.167,110.591,75.757,69.619,106.456,76.592,110.571,85.745,91.623,52.714,100.658,71.542,43.273,105.576,40.068,52.667,106.331,82.548,81.375,75.710,101.556
181,189.125,78.377,60.772,48.500,86.842,62.352,139.500,78.258,81.130,53.273,129.446,59.262,75.000,96.374,73.889,41.125,102.685,78.576,42.353,60.914,63.779,155.750,75.907,97.366,54.824,71.671,90.383,189.000,98.524,42.620,50.286,116.098,72.687,104.833,93.121,76.557,115.750,70.176,93.139,41.583,110.485,76.204,55.429,106.530,76.894,16.429,85.607,91.635,26.000,100.571,71.610,107.273,105.606,40.250,34.333,106.435,82.841,172.250,75.565,101.503
182,114.875,78.323,60.702,60.000,86.946,62.354,110.250,78.151,81.134,62.364,129.442,59.393,37.500,96.617,73.657,71.875,102.314,78.618,52.941,60.944,63.974,205.500,75.857,97.204,54.235,71.815,90.298,80.750,98.528,42.540,50.667,115.629,72.803,120.000,92.873,76.613,88.000,69.971,93.378,52.167,110.603,75.966,56.095,106.683,76.727,102.571,85.769,91.931,4.143,100.584,71.295,75.455,105.422,40.197,46.500,106.207,82.806,95.750,75.557,101.419
183,117.500,78.307,60.941,15.250,86.858,62.465,125.750,78.162,81.433,107.636,128.912,59.435,43.833,96.426,73.631,68.875,102.525,78.781,31.176,60.864,64.159,38.500,75.954,97.195,51.059,71.760,90.339,70.625,98.553,42.532,53.905,115.448,72.834,81.000,93.066,76.580,37.250,69.980,93.036,79.083,110.743,75.927,81.905,106.729,76.734,54.000,85.726,91.767,17.714,100.515,71.835,68.000,105.446,39.893,12.333,106.066,82.669,73.500,75.628,101.624
184,202.625,78.369,60.713,37.250,86.943,62.446,97.750,78.219,81.267,107.091,129.400,59.485,28.333,96.731,73.837,121.250,102.534,78.592,83.765,60.872,64.021,91.500,75.824,97.014,60.118,72.309,90.284,103.125,98.529,42.491,37.333,115.572,72.689,96.167,93.064,76.481,37.500,70.087,93.155,56.833,110.545,76.104,102.667,106.605,76.720,101.143,85.855,91.593,56.286,100.692,71.609,81.091,105.378,40.234,127.333,106.289,82.798,126.500,75.608,101.648
185,300.125,78.293,60.667,29.500,86.839,62.465,96.125,78.192,81.184,72.545,129.315,59.629,56.167,96.475,73.835,52.500,102.392,78.643,66.941,61.002,64.111,13.750,76.246,97.270,60.000,71.774,90.222,115.000,98.465,42.714,47.810,115.849,72.759,123.500,93.020,76.558,60.000,70.104,93.151,39.333,110.535,76.011,67.810,106.473,76.491,92.286,85.764,91.611,94.571,100.802,71.379,108.182,105.602,40.301,84.167,106.260,82.687,78.750,75.673,101.575
186,135.500,78.093,60.826,83.500,86.813,62.436,123.000,78.410,81.130,54.364,129.638,59.249,147.833,96.397,73.804,84.375,102.404,78.773,98.118,60.964,63.803,75.750,75.908,97.214,91.765,71.922,90.248,79.625,98.614,42.485,94.857,115.641,72.757,87.333,93.183,76.606,34.250,70.095,93.205,59.500,110.648,75.889,41.524,106.501,76.539,83.143,85.698,91.547,51.571,100.618,71.469,46.000,105.571,40.236,16.167,106.354,82.484,87.625,75.581,101.591
187,65.625,78.283,60.666,9.500,86.710,62.090,104.750,78.134,81.144,39.818,129.626,59.308,46.500,96.413,73.658,64.375,102.425,78.633,100.941,60.817,64.097,96.750,75.822,97.127,55.647,71.953,90.562,135.250,98.546,42.809,77.333,115.557,72.693,272.333,93.178,76.491,22.500,69.860,93.420,94.500,110.642,76.060,66.952,106.617,76.710,36.286,85.708,91.904,42.571,100.703,71.830,45.818,105.677,40.443,36.000,106.768,82.837,131.500,75.632,101.547
188,75.375,78.314,60.648,11.000,87.025,62.345,167.375,78.399,81.134,31.091,129.416,59.263,58.333,96.512,73.603,49.000,102.653,78.753,38.471,61.097,63.660,93.500,76.140,97.223,106.000,71.801,90.313,78.875,98.623,42.569,74.762,115.567,72.713,120.333,92.849,76.541,34.000,70.030,93.335,66.500,110.723,76.117,65.143,106.596,76.657,70.000,85.745,91.861,42.714,100.668,71.825,59.091,105.627,40.044,74.167,106.379,82.708,127.000,75.641,101.371
189,104.000,78.508,60.723,55.000,86.892,62.486,123.500,78.162,81.309,35.273,129.332,59.410,105.667,96.363,73.941,48.500,102.655,78.563,69.882,61.038,64.167,119.500,76.119,97.337,69.059,72.036,90.439,82.125,98.566,42.665,33.333,115.826,72.711,136.333,93.338,76.523,26.500,69.955,93.278,78.250,110.717,75.992,56.095,106.469,76.587,104.857,85.750,91.753,40.857,100.672,71.408,74.727,105.495,40.063,73.667,106.484,82.682,96.250,75.546,101.532
190,107.125,78.566,60.739,46.500,86.797,62.165,153.250,78.176,81.156,46.909,129.597,59.502,61.833,96.512,73.792,77.125,102.431,78.708,24.706,60.732,64.332,133.500,75.840,97.141,73.765,71.828,90.428,93.750,98.491,42.491,67.524,115.726,72.652,98.167,93.090,76.631,26.000,69.905,93.218,76.333,110.693,76.104,48.000,106.473,76.705,91.000,85.625,91.808,58.000,100.293,71.922,55.636,105.485,40.173,55.333,106.410,82.888,140.250,75.590,101.441
191,84.750,78.416,60.787,31.750,86.999,62.258,162.250,78.422,81.168,54.909,129.523,59.490,75.667,96.462,73.766,52.500,102.359,78.761,129.412,60.874,64.290,151.250,75.893,97.166,28.941,71.775,90.250,151.750,98.440,42.722,80.762,115.782,72.615,89.667,93.118,76.549,40.250,70.207,92.993,39.583,110.950,76.023,86.190,106.577,76.662,46.714,85.730,91.416,32.143,100.547,71.827,40.000,105.637,39.722,108.333,106.540,82.759,137.000,75.631,101.475
192,36.125,78.268,61.015,25.250,87.019,62.278,102.500,78.530,81.199,33.091,129.500,59.435,81.000,96.420,73.907,92.625,102.552,78.732,47.765,61.102,63.855,23.000,76.348,97.175,48.706,72.093,90.360,157.000,98.472,42.561,67.524,115.545,72.701,199.333,93.014,76.535,25.250,70.083,93.100,57.667,110.829,75.960,59.714,106.442,76.814,93.571,85.603,91.714,41.714,100.648,71.629,103.818,105.535,40.066,48.167,106.587,82.941,119.875,75.626,101.356
193,70.875,78.154,60.895,104.000,87.089,62.280,125.250,78.160,81.113,48.364,129.437,59.348,34.500,96.516,73.871,114.000,102.492,78.855,49.059,60.850,64.051,82.000,76.108,97.085,25.647,71.782,90.466,103.375,98.560,42.590,75.048,115.552,72.546,133.667,93.127,76.553,102.500,70.009,93.222,61.333,110.702,76.129,41.238,106.532,76.678,24.429,85.675,91.629,32.571,100.394,71.905,75.455,105.660,40.335,73.667,106.442,83.142,85.250,75.825,101.581
194,44.875,78.323,60.739,32.000,86.955,62.426,106.125,78.309,81.339,32.545,129.409,59.185,182.000,96.434,73.688,59.000,102.493,78.932,42.471,60.902,64.157,193.250,75.796,97.156,96.588,71.899,90.442,145.250,98.611,42.433,39.524,115.842,72.652,93.500,93.186,76.551,63.000,69.906,93.185,51.083,110.627,76.147,58.190,106.337,76.842,25.429,85.729,91.725,40.571,100.491,71.635,59.455,105.311,40.247,18.333,106.209,82.719,29.375,75.496,101.513
195,82.750,78.216,60.716,56.500,87.039,62.214,115.500,78.465,81.050,84.909,129.462,59.342,71.833,96.489,73.736,88.875,102.346,78.816,27.412,60.944,63.850,102.500,76.029,96.974,71.294,72.148,90.377,86.000,98.460,42.653,58.476,115.776,72.787,114.000,93.153,76.485,12.750,69.978,93.155,84.583,110.824,76.233,73.048,106.386,76.873,55.286,85.669,91.921,48.714,100.568,71.135,74.909,105.303,40.192,43.000,106.134,82.992,83.500,75.608,101.384
196,106.500,78.020,60.797,65.500,86.929,62.299,97.500,78.263,81.259,40.000,129.288,59.316,84.500,96.439,73.745,34.375,102.487,78.810,41.059,60.875,63.661,158.750,75.884,97.215,73.882,71.736,90.411,100.875,98.550,42.732,90.762,115.632,72.784,161.500,93.045,76.531,30.750,70.056,92.989,53.833,110.624,76.242,87.905,106.483,76.689,76.000,85.610,91.674,52.286,100.725,71.481,44.909,105.462,40.304,27.000,106.395,82.806,96.625,75.624,101.582
197,86.000,78.366,60.730,6.000,87.033,62.620,113.250,78.336,81.133,56.364,129.748,59.328,69.667,96.396,73.655,47.250,102.494,78.742,76.235,60.983,64.111,183.000,75.865,97.322,49.176,71.873,90.300,79.750,98.673,42.509,32.857,115.922,72.736,114.667,93.082,76.542,43.000,69.809,93.251,58.500,110.820,75.943,105.524,106.514,76.612,58.429,85.747,91.769,37.857,100.515,71.553,52.364,105.700,39.992,28.667,106.242,82.684,63.000,75.759,101.437
198,63.500,78.300,60.695,32.750,87.099,62.361,85.250,78.122,81.198,73.091,129.615,59.265,86.333,96.511,73.748,91.250,102.475,78.742,67.529,60.899,64.168,67.000,75.875,97.372,83.882,72.052,90.447,146.625,98.498,42.625,71.143,115.605,72.907,62.333,93.062,76.590,60.500,70.236,93.219,27.333,110.628,76.099,70.476,106.265,76.661,66.000,85.656,91.671,13.857,100.608,72.049,74.364,105.567,40.177,32.667,106.569,82.841,152.750,75.529,101.491
199,108.250,78.236,60.851,0.000,NaN,NaN,58.875,78.185,81.066,40.182,129.241,59.331,55.333,96.395,73.530,54.625,102.361,78.953,69.882,61.012,64.154,104.750,75.929,97.306,44.118,72.111,90.452,118.875,98.676,42.738,44.952,115.977,72.694,123.167,93.039,76.538,49.750,70.114,93.155,83.917,110.757,76.085,55.524,106.626,76.434,45.571,85.688,91.824,50.571,100.437,71.592,48.182,105.605,39.895,54.667,106.092,82.929,126.375,75.546,101.558
200,70.125,78.474,60.822,46.500,86.895,62.538,162.875,78.336,81.172,51.091,129.320,59.559,70.500,96.448,73.944,44.125,102.678,78.597,55.059,61.100,63.885,102.750,75.869,97.113,70.471,71.888,90.402,136.500,98.551,42.419,62.952,115.687,72.846,95.333,93.375,76.615,0.000,NaN,NaN,64.417,110.705,75.821,69.429,106.354,76.679,79.143,85.754,91.444,72.714,100.446,71.635,124.364,105.657,40.131,60.833,106.363,82.799,145.375,75.624,101.422
201,102.250,78.443,60.908,67.750,86.747,62.236,103.250,78.197,81.100,95.818,129.335,59.190,54.833,96.416,73.840,60.625,102.540,78.660,56.353,60.875,64.383,214.750,75.866,97.175,28.353,71.913,90.323,155.000,98.430,42.591,40.952,115.964,72.588,68.000,93.105,76.567,42.500,70.127,93.148,131.583,110.617,75.995,63.238,106.543,76.722,69.429,85.718,91.942,40.714,100.593,71.482,76.909,105.621,40.492,33.167,106.295,82.682,151.125,75.482,101.570
202,83.375,78.246,60.865,11.500,86.645,62.404,173.875,78.222,81.334,28.364,129.063,59.369,40.500,96.538,74.000,36.125,102.057,78.813,46.941,61.031,63.876,84.750,75.887,97.254,30.235,72.257,90.328,83.375,98.406,42.576,68.857,115.665,72.783,178.500,93.088,76.578,70.250,70.128,93.257,37.583,110.677,76.031,27.333,106.482,76.666,14.000,85.829,91.602,31.429,100.605,71.256,88.182,105.591,40.052,98.833,106.397,82.794,81.375,75.514,101.583
203,49.000,78.111,60.900,56.250,86.897,62.623,55.375,78.471,81.055,40.727,129.533,59.420,39.500,96.650,73.837,43.375,102.627,78.825,82.824,60.942,64.084,93.250,75.902,97.185,68.471,71.941,90.406,157.375,98.597,42.517,63.143,115.614,72.688,126.667,93.069,76.662,39.500,69.905,93.161,47.333,110.608,75.788,66.190,106.657,76.890,72.143,85.811,91.760,34.143,100.679,71.452,76.909,105.578,40.181,81.500,106.380,82.752,90.875,75.766,101.660
204,142.875,78.447,60.644,32.250,86.926,62.374,183.000,78.280,81.203,55.455,129.648,59.448,49.333,96.462,73.815,79.250,102.384,78.808,31.765,60.977,64.026,113.500,75.938,97.162,85.412,72.058,90.591,162.625,98.586,42.539,46.571,115.871,72.687,190.167,93.245,76.661,37.750,69.932,92.845,39.167,110.603,75.978,56.952,106.514,76.722,31.429,85.780,91.864,47.000,100.710,71.828,46.182,105.716,40.112,102.667,106.299,82.690,72.875,75.700,101.326
205,44.625,78.080,60.754,35.750,86.721,62.465,73.375,78.314,81.442,30.545,129.722,59.435,41.167,96.396,73.679,47.375,102.436,78.834,47.059,61.009,63.655,53.500,76.092,97.040,70.588,71.833,90.371,64.875,98.664,42.592,52.476,115.817,72.822,56.167,93.117,76.513,15.750,69.905,93.209,53.333,110.639,76.141,42.857,106.577,76.580,55.714,85.717,91.801,24.286,100.560,70.999,27.455,105.670,40.205,44.833,106.409,82.985,96.750,75.690,101.518
206,98.000,78.151,60.870,31.250,86.928,62.549,83.500,78.269,81.222,9.455,129.306,59.675,67.833,96.421,73.578,41.000,102.322,78.564,98.471,60.917,63.949,124.000,76.028,97.229,40.824,72.021,90.235,141.250,98.622,42.545,60.762,115.639,72.474,104.500,93.227,76.641,37.750,70.045,93.200,69.083,110.644,75.991,49.810,106.541,76.623,73.714,85.681,91.738,13.000,100.558,72.055,73.455,105.467,39.987,35.167,106.448,82.874,139.625,75.685,101.700
207,45.000,78.228,60.854,39.750,86.895,62.354,80.500,78.238,81.196,49.091,129.231,59.243,47.167,96.584,73.908,50.500,102.278,78.639,70.000,61.017,64.101,103.750,75.890,97.103,42.353,72.148,90.437,137.125,98.593,42.792,54.286,115.659,72.462,75.167,93.259,76.638,69.500,69.980,93.104,51.500,110.803,75.719,40.952,106.590,76.737,80.000,85.740,91.817,38.571,100.469,71.458,106.909,105.454,40.022,79.333,106.094,82.868,89.375,75.709,101.388
