 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16
217,178.231,42.261,102.858,51.000,40.577,107.637,64.100,39.451,84.012,511.091,60.586,87.016,144.727,43.289,80.126,246.000,52.772,80.537,55.500,44.023,95.957,18.909,43.790,75.870,143.429,39.274,75.426,142.750,21.720,91.772,115.833,51.495,69.434,42.250,66.253,76.132,155.176,54.119,86.669,168.750,62.858,63.538,56.000,33.769,95.404,81.077,47.276,63.928
218,233.615,42.197,102.942,28.500,40.696,107.277,39.300,39.295,83.947,651.455,60.591,86.964,153.818,43.131,80.104,170.250,52.861,80.590,146.250,43.954,95.963,108.000,43.760,75.944,80.857,39.256,75.687,65.000,21.859,91.840,110.667,51.292,69.532,107.750,66.259,76.291,100.706,54.184,86.739,332.250,62.898,63.552,90.000,33.822,95.373,97.385,47.570,64.091
219,180.615,42.342,102.797,72.667,40.633,107.709,63.000,39.421,83.918,752.909,60.607,87.012,226.182,43.267,80.095,205.000,52.767,80.758,133.500,43.983,95.909,42.909,43.883,76.018,63.929,39.381,75.386,64.500,21.847,91.670,59.500,51.560,69.660,115.125,66.228,76.353,224.706,54.124,87.107,243.250,62.940,63.569,42.800,33.905,95.233,49.538,47.207,64.124
220,52.462,41.813,102.736,35.833,40.520,107.611,40.600,39.262,84.242,354.545,60.574,86.956,178.545,43.291,80.336,201.125,52.896,80.595,44.500,44.259,95.875,33.818,43.868,75.625,91.214,39.402,75.639,76.000,21.912,91.794,94.500,51.574,69.356,44.875,66.321,76.059,141.059,54.058,87.032,289.250,62.818,63.548,68.900,33.771,95.233,81.000,47.289,64.126
221,64.615,42.062,102.689,44.667,40.682,107.383,107.700,39.366,84.137,299.455,60.651,86.967,76.364,43.297,80.114,170.375,52.902,80.548,90.875,43.980,96.116,52.909,43.984,75.679,86.286,39.294,75.762,79.500,21.900,91.366,38.333,51.478,69.487,85.750,66.097,76.351,148.000,54.023,86.904,284.500,62.936,63.542,58.200,33.951,95.289,54.000,47.465,64.099
222,43.077,41.973,102.671,145.333,40.728,107.627,56.800,39.317,84.118,317.091,60.587,86.953,189.818,43.269,80.239,192.875,52.991,80.665,93.625,43.994,95.905,55.818,43.724,75.764,85.857,39.406,75.372,163.000,21.822,91.495,89.167,51.481,69.466,58.000,66.099,76.158,196.000,54.070,86.734,228.750,62.928,63.508,42.800,33.718,94.840,53.462,47.362,64.038
223,53.154,42.455,102.781,54.667,40.568,107.620,66.300,39.468,84.022,181.636,60.644,86.979,130.909,43.292,80.229,250.250,52.893,80.661,120.625,43.939,95.753,103.273,43.847,75.716,47.786,39.410,75.605,116.750,22.010,91.813,40.000,51.674,69.257,66.750,66.343,76.347,122.706,54.110,86.741,334.000,63.056,63.598,119.300,33.829,95.248,83.923,47.596,64.090
224,55.462,42.138,102.797,58.167,40.464,107.410,45.000,39.528,83.996,228.545,60.586,86.967,137.818,43.281,80.347,172.625,52.840,80.680,55.625,44.019,95.930,28.000,43.980,75.813,73.429,39.421,75.426,90.250,21.884,91.876,47.500,51.217,69.554,72.875,66.157,75.957,183.059,54.044,86.699,294.250,62.898,63.553,51.500,33.971,94.934,85.846,47.531,64.054
225,46.308,42.316,102.820,29.000,40.564,107.697,92.200,39.459,84.161,231.636,60.626,86.960,96.182,43.141,80.023,237.750,52.773,80.619,57.875,44.186,96.004,91.091,43.822,75.728,100.429,39.386,75.250,214.750,21.904,91.721,69.667,51.421,69.209,74.500,66.057,76.092,138.471,54.040,86.803,257.250,62.947,63.558,92.500,33.819,95.148,83.538,47.504,63.996
226,62.923,42.216,102.633,27.333,40.328,107.443,36.200,39.431,83.840,239.273,60.602,87.059,286.364,43.295,80.136,231.125,52.850,80.534,132.000,44.186,95.954,46.182,43.872,76.134,59.357,39.343,75.554,153.000,21.999,91.701,22.167,51.634,69.318,41.000,66.300,76.381,99.176,54.033,87.109,231.250,63.033,63.492,51.000,33.758,94.931,61.154,47.492,64.092
227,62.538,42.213,102.850,34.167,40.393,107.835,76.600,39.342,83.883,294.909,60.595,86.949,127.636,43.218,80.139,162.375,52.920,80.556,55.625,44.165,95.815,9.455,44.139,75.604,96.286,39.429,75.464,92.500,21.832,91.869,64.000,51.429,69.375,58.625,66.136,76.203,113.059,54.104,86.615,248.250,62.962,63.514,63.700,33.973,95.389,49.769,47.519,63.802
228,10.308,42.380,102.784,95.000,40.714,107.447,83.400,39.397,84.228,152.364,60.612,87.076,110.909,43.284,79.981,163.125,52.766,80.616,125.750,44.102,95.939,80.545,43.752,75.967,85.429,39.240,75.360,132.500,21.864,91.824,24.167,51.258,69.247,29.625,66.071,76.064,185.059,54.120,86.703,234.750,62.820,63.508,73.800,33.797,95.372,28.308,47.440,64.059
229,66.538,42.072,102.761,70.167,40.378,107.495,58.900,39.468,83.656,229.091,60.587,86.951,154.000,43.078,80.176,223.375,52.886,80.574,70.250,44.184,95.864,24.182,44.093,75.574,108.357,39.399,75.618,104.750,22.047,91.703,16.333,51.479,69.661,39.750,66.389,76.210,184.588,54.085,86.915,238.000,62.872,63.554,45.600,33.910,95.405,43.308,47.239,63.856
230,88.462,42.119,102.572,27.333,40.447,107.683,64.600,39.539,83.903,228.000,60.573,86.818,189.455,43.297,80.152,216.500,52.876,80.581,104.375,43.996,95.984,91.818,43.735,75.854,88.143,39.360,75.498,113.750,21.858,91.882,5.667,51.405,69.695,59.500,66.012,76.411,89.176,54.081,86.618,252.750,62.981,63.598,82.900,33.703,95.099,58.538,47.433,63.921
231,44.462,42.276,102.837,26.500,40.605,107.680,92.900,39.457,83.920,234.000,60.570,86.824,163.273,43.289,80.136,245.500,52.781,80.598,92.250,44.022,95.985,66.909,43.829,75.614,97.929,39.362,75.602,74.500,21.822,91.552,10.000,51.140,69.657,77.500,66.353,76.237,169.176,54.149,86.896,174.000,62.935,63.569,89.500,33.829,95.102,32.000,47.303,64.026
232,68.308,42.195,102.748,59.833,40.793,107.798,66.800,39.361,83.921,267.818,60.613,86.980,161.091,43.191,80.208,164.875,52.849,80.524,50.125,44.109,96.119,81.818,43.903,75.932,71.857,39.387,75.452,94.750,21.897,91.773,11.167,51.453,69.447,27.625,66.116,76.249,148.588,54.085,87.014,228.250,62.918,63.615,40.800,33.978,95.341,59.923,47.158,64.201
233,40.769,42.294,102.910,59.833,40.740,107.602,88.100,39.412,84.135,212.909,60.703,86.855,168.000,43.170,79.990,169.000,52.778,80.633,28.500,44.157,96.095,49.091,43.790,76.001,80.714,39.309,75.665,147.500,21.863,91.700,43.167,51.256,69.510,98.125,66.357,76.157,168.588,54.176,87.093,305.750,62.906,63.540,71.400,33.766,95.218,36.769,47.252,64.147
234,36.154,42.217,102.760,56.333,40.715,107.709,58.600,39.301,83.949,269.636,60.658,86.819,184.909,43.172,80.192,260.250,52.789,80.737,68.625,44.076,96.004,29.818,43.958,75.481,55.500,39.336,75.712,10.250,21.764,91.998,50.667,51.577,69.409,12.375,66.135,76.058,135.412,54.141,86.763,264.500,63.027,63.532,53.100,33.696,95.211,46.385,47.469,63.865
235,49.308,42.252,102.886,63.500,40.585,107.707,105.300,39.345,83.770,243.818,60.638,87.045,120.909,43.259,80.214,258.375,52.806,80.622,51.375,44.010,95.797,43.273,43.802,75.723,80.357,39.573,75.838,78.000,21.898,91.644,52.167,51.376,69.237,58.875,66.404,76.533,234.941,54.135,86.874,277.250,62.914,63.555,94.400,33.735,95.266,67.077,47.140,64.145
236,96.923,42.096,102.767,32.167,40.611,107.356,83.900,39.370,84.142,294.000,60.639,86.880,159.636,43.226,80.276,174.875,52.938,80.669,48.375,44.086,95.876,86.727,43.706,75.665,58.429,39.375,75.430,65.750,21.821,91.618,3.167,51.305,69.595,70.625,66.228,76.214,230.941,54.105,86.758,344.750,62.953,63.532,42.900,33.889,95.032,38.769,47.567,63.987
237,55.692,42.243,102.445,38.167,40.838,107.652,97.400,39.351,83.796,226.000,60.579,86.849,166.909,43.243,80.346,211.625,52.737,80.594,49.625,44.036,96.084,29.273,43.821,75.889,117.857,39.466,75.584,57.750,21.800,91.789,14.333,51.828,69.678,53.625,66.137,76.456,159.294,54.175,87.010,281.500,62.909,63.572,89.500,33.751,95.317,47.615,47.227,64.181
238,52.385,42.250,103.027,94.500,40.640,107.461,111.500,39.578,84.106,126.364,60.569,87.152,197.273,43.184,80.241,152.750,52.700,80.678,98.125,44.115,95.949,80.000,43.842,76.067,117.286,39.405,75.807,77.500,21.806,91.814,11.500,51.422,69.519,59.000,66.162,76.320,134.941,54.137,86.526,185.750,62.838,63.605,90.900,33.842,95.360,54.154,47.466,63.903
239,58.154,41.996,102.655,118.833,40.679,107.552,179.400,39.430,83.971,218.364,60.626,87.031,60.545,43.387,80.278,225.750,52.915,80.587,60.000,43.958,95.857,69.636,43.704,75.945,120.929,39.407,75.379,77.750,21.862,91.802,28.833,51.413,69.393,62.500,66.484,76.163,189.176,54.091,86.767,219.250,62.939,63.594,90.200,33.805,95.329,66.769,47.572,64.087
240,66.077,41.787,102.804,370.167,40.678,107.560,188.800,39.328,83.930,249.091,60.617,87.044,167.455,43.147,80.237,175.375,52.757,80.562,58.250,43.946,95.810,97.273,43.786,75.686,68.500,39.345,75.457,29.750,21.774,91.941,3.500,51.113,69.344,36.125,66.279,76.045,212.471,54.126,86.830,252.250,62.930,63.552,108.700,33.800,95.198,19.385,47.490,64.356
241,43.000,42.278,103.018,292.667,40.596,107.573,201.400,39.451,84.097,317.091,60.512,86.985,155.818,43.238,80.134,272.625,52.980,80.578,72.750,44.014,95.853,43.818,44.039,75.859,122.643,39.382,75.723,25.500,21.815,91.924,66.833,51.581,69.394,27.875,66.132,76.490,219.294,54.088,86.869,212.250,63.024,63.570,70.700,33.758,95.361,67.308,47.119,64.127
242,42.538,42.191,103.096,186.500,40.618,107.509,169.500,39.405,84.099,168.364,60.592,87.049,118.364,43.273,79.945,239.500,52.951,80.604,71.125,43.932,95.798,70.364,43.916,75.682,79.357,39.318,75.629,232.500,21.909,91.795,21.500,51.694,69.287,61.625,66.072,76.485,162.941,54.075,86.609,231.750,62.894,63.580,58.800,33.672,95.278,59.615,47.893,64.095
243,27.231,41.698,102.981,295.000,40.688,107.585,173.900,39.354,83.962,218.545,60.545,87.170,170.364,43.253,80.168,289.500,52.903,80.572,89.125,44.155,95.923,42.000,43.818,76.046,68.286,39.323,75.284,53.500,21.732,91.709,42.667,51.249,69.209,78.500,66.076,76.175,88.588,54.222,86.967,351.000,62.935,63.505,62.800,33.713,95.310,78.231,47.434,64.135
244,41.154,42.514,102.505,201.000,40.661,107.556,65.000,39.121,83.821,268.364,60.562,87.022,62.182,43.279,80.246,219.500,52.784,80.541,79.500,44.111,95.917,46.727,43.893,75.838,74.786,39.484,75.710,40.000,21.843,91.557,55.333,51.312,69.503,17.375,65.920,76.324,135.765,54.027,86.848,246.000,62.799,63.576,83.100,33.743,95.122,42.231,47.517,63.869
245,60.000,42.121,102.669,218.500,40.487,107.724,139.500,39.429,84.271,212.000,60.653,87.122,155.636,43.291,80.447,232.875,52.931,80.466,76.125,44.019,95.965,95.818,43.893,76.001,152.714,39.335,75.604,131.500,21.730,91.673,41.333,51.450,69.419,72.375,66.144,76.102,157.176,54.081,86.992,318.500,62.882,63.546,121.200,33.785,95.262,51.692,47.471,63.892
246,29.154,42.390,102.561,149.000,40.537,107.618,64.600,39.527,83.911,191.091,60.627,86.908,175.818,43.279,80.086,220.625,52.709,80.632,109.250,44.169,96.047,56.909,43.939,75.867,89.571,39.368,75.463,89.000,21.867,91.838,25.167,51.449,69.519,47.500,66.356,76.324,161.529,54.124,86.832,259.750,62.966,63.519,57.500,33.956,95.154,84.000,47.687,64.049
247,53.462,41.873,102.845,108.333,40.629,107.502,83.100,39.422,83.929,313.636,60.600,86.951,98.545,43.290,79.987,231.000,52.904,80.629,107.375,44.026,96.002,48.364,43.778,75.915,129.071,39.382,75.587,92.000,21.754,91.666,23.000,51.521,69.573,35.500,66.147,76.415,150.235,54.121,86.824,385.750,62.992,63.520,79.900,33.866,95.305,41.231,47.389,64.055
248,62.923,42.120,102.684,100.667,40.666,107.478,66.900,39.175,83.753,258.182,60.574,86.988,124.182,43.243,80.292,170.875,52.888,80.629,157.625,43.937,95.901,46.727,43.871,76.006,109.214,39.504,75.577,101.000,21.824,91.817,50.167,51.403,69.528,72.750,66.398,75.941,96.353,54.171,86.963,191.000,62.852,63.539,33.000,33.931,94.883,43.615,47.535,64.089
249,23.538,42.510,102.588,50.333,40.582,107.774,74.100,39.512,84.225,245.273,60.603,86.964,137.818,43.169,80.284,330.125,52.819,80.669,86.875,44.007,95.814,16.727,43.761,75.775,68.929,39.390,75.391,279.500,21.846,91.919,44.500,51.230,69.388,37.000,66.473,76.191,145.294,54.123,86.615,193.750,62.925,63.559,127.000,33.796,95.283,53.231,47.417,64.196
250,32.000,42.095,102.798,25.500,40.491,107.741,76.900,39.309,83.639,412.545,60.687,86.987,185.636,43.350,80.042,436.625,52.896,80.605,109.750,44.117,96.185,66.909,43.878,75.840,74.929,39.501,75.548,91.250,21.677,91.681,18.167,51.476,69.649,53.125,66.229,76.379,200.000,54.096,86.865,296.000,62.950,63.527,76.700,33.793,95.359,40.308,47.403,64.095
251,68.923,42.246,102.700,45.833,40.461,107.608,73.600,39.513,84.209,328.545,60.541,87.008,156.364,43.186,80.194,398.875,52.824,80.529,67.750,44.164,96.076,63.636,43.754,75.956,116.214,39.326,75.905,101.000,21.820,91.639,30.000,51.748,69.450,55.125,66.229,76.233,220.824,54.111,86.631,201.500,62.958,63.542,97.400,33.894,95.023,38.615,47.482,63.812
252,71.846,42.199,102.507,131.000,40.207,107.460,75.500,39.414,84.073,332.000,60.633,86.998,127.273,43.280,80.027,315.125,52.874,80.681,117.500,44.044,95.897,27.273,43.968,75.683,61.357,39.393,75.493,78.500,21.882,91.517,39.167,51.455,69.669,70.875,66.420,76.235,182.588,54.125,86.721,256.250,62.976,63.567,49.800,33.797,95.094,51.846,47.522,64.010
253,51.923,41.960,102.745,53.833,40.574,107.749,74.100,39.379,83.942,144.545,60.586,86.836,155.455,43.195,80.002,310.125,52.845,80.531,64.000,43.889,95.853,42.182,43.865,75.915,111.429,39.245,75.433,125.750,21.861,91.754,20.833,51.546,69.414,27.750,66.434,76.222,261.529,54.103,86.874,313.250,62.840,63.627,83.300,33.592,95.195,64.231,47.495,63.909
254,56.615,42.181,102.532,128.333,40.494,107.542,44.900,39.367,84.238,295.636,60.609,87.097,205.455,43.257,80.250,341.250,52.754,80.605,39.000,44.125,95.891,72.909,43.983,75.982,99.071,39.197,75.839,144.000,21.807,91.778,35.167,51.630,69.549,30.500,66.111,76.550,204.471,54.068,86.995,204.750,62.781,63.503,95.500,33.852,95.132,63.692,47.572,64.194
255,68.615,42.091,102.646,56.333,40.607,107.673,102.500,39.480,83.987,258.545,60.474,86.964,117.818,43.152,80.087,253.750,52.908,80.511,48.875,43.958,95.907,27.636,43.785,76.087,91.071,39.362,75.535,128.000,21.894,91.893,54.167,51.533,69.527,68.750,66.273,76.299,174.706,54.103,86.914,194.750,62.856,63.530,97.100,33.700,95.371,79.769,47.594,63.837
256,58.538,42.196,102.743,37.167,40.789,107.605,81.300,39.564,83.897,148.727,60.577,86.973,105.091,43.215,80.165,251.500,52.874,80.634,77.625,43.794,96.115,26.000,43.963,75.938,77.214,39.333,75.539,82.750,21.825,91.904,26.333,51.554,69.448,72.875,65.973,76.415,218.706,54.066,86.983,316.250,63.058,63.520,82.800,33.842,95.237,66.077,47.340,64.042
257,49.769,42.306,102.878,49.500,40.410,107.467,140.500,39.390,83.806,162.000,60.547,87.056,159.455,43.260,80.069,234.750,53.030,80.571,114.250,44.072,95.815,60.909,43.888,75.957,93.143,39.372,75.779,141.250,21.917,91.725,1.000,51.925,69.543,47.375,66.358,76.411,268.941,54.096,86.747,342.250,62.853,63.512,79.800,33.938,95.171,40.231,47.427,63.976
258,31.000,41.897,102.641,66.500,40.767,107.290,84.300,39.333,84.038,246.364,60.607,87.009,140.545,43.269,80.223,196.875,52.729,80.584,101.500,44.164,96.115,111.455,43.759,75.832,98.286,39.348,75.485,119.500,21.689,91.726,41.500,51.575,69.703,77.625,66.151,76.452,284.706,54.106,86.776,348.000,62.835,63.517,97.700,33.774,95.258,66.308,47.439,64.075
259,46.615,42.160,102.759,46.333,40.587,107.748,103.300,39.510,84.010,255.091,60.599,86.855,77.091,43.225,80.363,205.125,52.890,80.487,90.125,44.085,95.977,66.727,43.946,75.857,91.500,39.352,75.584,81.500,21.852,91.524,22.833,51.862,69.308,31.875,66.192,76.539,493.882,54.099,86.793,170.500,62.795,63.569,58.500,33.824,95.158,82.846,47.363,63.856
260,75.154,42.020,102.861,58.000,40.719,107.681,88.000,39.480,84.093,326.909,60.654,86.973,208.909,43.307,80.111,311.625,52.840,80.666,95.375,43.777,95.960,66.000,43.987,75.713,70.571,39.268,75.602,97.250,21.788,91.923,5.167,51.305,69.285,54.000,66.243,76.157,362.000,54.137,86.751,349.250,62.830,63.548,67.100,33.936,95.097,34.692,47.362,63.996
261,38.000,42.297,102.985,34.667,40.717,107.488,72.700,39.255,84.261,255.818,60.594,86.971,130.182,43.290,80.140,251.000,52.857,80.621,91.250,44.107,96.004,39.455,43.869,75.684,123.143,39.351,75.597,55.000,21.618,91.802,34.000,51.267,69.417,63.625,66.127,76.137,359.176,54.154,86.897,132.750,62.837,63.488,65.400,33.796,95.207,45.846,47.423,63.941
262,69.231,41.992,102.855,46.000,40.689,107.367,85.800,39.450,84.047,284.182,60.511,86.946,216.364,43.286,80.210,227.625,52.784,80.532,94.375,44.060,95.823,42.727,43.885,75.777,51.357,39.478,75.824,49.750,21.790,91.938,73.833,51.602,69.409,51.500,66.174,76.157,421.059,54.126,86.754,159.000,62.787,63.475,75.600,33.748,95.128,42.231,47.254,63.948
263,77.846,42.379,102.960,28.667,40.417,107.556,67.100,39.399,84.167,318.545,60.626,86.960,97.818,43.123,80.221,219.250,52.949,80.558,89.875,44.131,96.009,27.636,43.739,75.877,73.643,39.492,75.533,81.000,21.766,92.023,46.667,51.564,69.387,25.750,66.384,76.516,430.588,54.159,86.680,277.750,63.008,63.491,66.500,33.862,95.232,25.231,47.376,64.073
264,65.615,42.202,102.728,30.333,40.450,107.556,104.100,39.281,83.895,325.091,60.669,87.014,95.091,43.207,80.068,232.625,52.791,80.612,47.000,44.335,95.891,10.727,43.975,75.606,54.571,39.294,76.068,76.500,21.876,91.721,59.667,51.698,69.442,65.000,66.204,76.417,442.824,54.083,86.859,453.750,63.014,63.560,49.600,33.771,95.265,48.846,47.461,64.033
265,34.077,42.097,102.821,33.667,40.490,107.432,41.200,39.425,83.808,255.091,60.624,87.003,86.364,43.257,80.202,270.875,52.902,80.650,55.000,44.076,96.075,118.727,43.916,75.510,64.286,39.317,75.673,83.500,21.870,91.909,20.500,51.570,69.724,20.375,66.493,75.795,396.471,54.153,86.664,325.750,63.049,63.583,40.000,33.747,95.216,37.385,47.379,63.963
266,42.231,41.991,102.798,61.333,40.757,107.543,78.700,39.421,84.141,348.364,60.566,87.052,171.273,43.235,79.973,275.875,52.848,80.598,92.875,44.031,95.973,50.545,43.864,75.948,87.500,39.451,75.450,67.000,21.964,91.613,70.167,51.690,69.481,68.125,66.318,76.037,389.882,54.086,86.696,144.750,62.860,63.461,82.100,33.861,95.062,118.385,47.313,63.917
267,47.231,42.389,102.881,39.667,40.441,107.523,137.500,39.419,83.948,276.727,60.587,86.967,90.364,43.217,80.222,194.125,52.886,80.612,41.500,44.224,95.881,92.000,43.902,76.301,66.000,39.370,75.226,96.000,21.811,91.764,31.833,51.381,69.459,73.125,66.333,76.281,406.824,54.113,86.750,237.750,62.891,63.470,35.000,33.809,94.845,63.154,47.387,63.997
268,58.769,42.314,102.701,45.833,40.641,107.575,92.300,39.440,84.226,234.909,60.616,86.947,166.727,43.188,80.080,225.125,52.766,80.597,77.625,43.925,96.230,74.545,43.803,75.803,94.429,39.349,75.676,72.250,21.852,91.595,32.667,51.555,69.506,46.250,66.340,76.208,348.588,54.056,86.686,228.750,62.991,63.531,48.200,33.835,95.151,36.154,47.230,63.894
269,41.308,41.883,102.599,71.167,40.445,107.570,54.400,39.454,83.690,306.909,60.561,86.912,126.727,43.251,80.155,288.125,52.877,80.621,62.500,43.972,96.036,100.000,43.806,75.688,92.571,39.329,75.473,104.000,21.918,91.823,77.167,51.438,69.365,38.875,66.145,76.343,364.235,54.149,86.859,291.250,62.938,63.586,92.500,33.907,95.376,71.000,47.506,64.135
270,69.769,42.176,102.759,56.500,40.520,107.365,54.700,39.538,84.178,336.545,60.616,86.913,139.455,43.207,79.937,262.500,52.826,80.488,90.000,43.961,95.840,80.727,43.921,75.786,91.214,39.275,75.621,92.500,21.864,91.476,34.167,51.555,69.259,62.375,66.118,76.276,228.941,54.175,86.678,336.750,62.891,63.539,79.100,33.843,95.267,61.846,47.311,63.877
271,46.231,42.108,102.879,37.333,40.539,107.807,72.400,39.453,83.854,350.000,60.610,86.954,175.455,43.297,80.108,250.625,52.781,80.704,65.875,44.279,95.867,74.909,43.748,75.748,102.929,39.402,75.583,64.250,21.851,91.810,44.833,51.494,69.394,93.500,66.207,76.411,234.588,54.097,86.838,379.250,62.910,63.546,74.600,33.854,95.337,55.154,47.363,64.268
272,44.077,41.980,102.776,12.667,40.859,107.435,71.600,39.360,83.790,332.545,60.599,87.054,113.818,43.337,80.220,183.875,52.925,80.756,73.625,44.095,95.871,66.364,43.773,75.697,96.714,39.359,75.583,119.250,21.892,91.831,59.333,51.524,69.503,35.375,66.490,76.256,213.294,54.167,86.808,304.000,62.939,63.561,60.800,33.746,95.258,61.000,47.239,63.924
273,45.923,41.866,102.803,40.500,40.473,107.585,65.800,39.438,84.063,185.636,60.614,87.208,92.000,43.246,80.356,214.625,52.881,80.594,71.750,43.891,96.011,85.455,43.982,75.912,125.929,39.333,75.543,138.750,21.729,91.723,116.333,51.426,69.422,40.000,66.341,76.136,177.765,54.114,86.924,314.750,62.890,63.524,49.500,33.834,95.487,162.077,47.328,63.949
274,51.077,42.463,102.613,96.000,40.545,107.586,89.000,39.272,84.023,275.455,60.612,86.975,100.000,43.211,80.329,224.375,52.788,80.589,111.500,43.997,95.976,52.364,43.870,75.989,102.500,39.402,75.347,155.750,21.858,91.710,89.167,51.447,69.549,58.625,66.229,76.212,210.588,54.109,86.912,460.250,62.976,63.512,99.200,33.725,95.358,239.615,47.327,64.034
275,96.385,42.196,102.648,70.667,40.881,107.677,129.600,39.435,84.021,294.727,60.648,86.991,113.455,43.301,80.211,173.375,52.824,80.706,125.750,44.096,95.987,54.909,43.857,75.763,69.786,39.328,75.472,156.750,21.992,91.602,99.667,51.352,69.475,71.875,66.357,76.068,143.882,54.117,86.618,236.500,62.872,63.505,42.700,33.859,95.424,148.846,47.403,64.016
