 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19
60,102.125,65.922,66.095,350.091,63.908,69.191,394.833,70.244,67.696,484.875,73.467,60.749,481.875,73.491,72.387,318.800,75.727,76.963,272.875,68.232,70.834,93.250,42.291,56.428,296.952,67.259,74.927,412.333,76.122,67.818,688.625,67.750,95.135,206.308,62.438,61.692,313.750,60.850,69.984,209.083,68.172,56.440,285.000,67.162,61.717,68.625,62.261,54.610,188.833,69.776,59.991,307.833,36.318,60.680,359.333,71.324,70.298
61,127.062,65.902,66.153,432.000,63.914,69.177,310.333,70.199,67.606,407.375,73.458,60.690,641.750,73.462,72.385,287.600,75.752,76.998,415.125,68.224,70.736,101.250,42.376,56.461,286.381,67.235,74.889,286.667,76.107,67.869,992.750,67.744,95.149,172.846,62.436,61.675,270.500,60.773,70.063,219.583,68.062,56.417,291.800,67.182,61.805,41.000,62.516,54.798,137.833,69.979,60.015,82.833,36.495,60.727,386.167,71.323,70.313
62,94.688,66.017,66.111,461.000,63.930,69.252,297.417,70.184,67.654,438.750,73.552,60.753,663.375,73.508,72.380,344.550,75.737,76.964,388.000,68.287,70.828,160.750,42.313,56.390,285.810,67.331,74.850,346.333,76.101,67.735,612.750,67.758,95.125,170.308,62.552,61.682,227.875,60.795,70.061,149.500,68.148,56.451,244.400,67.159,61.754,98.000,62.299,54.736,199.667,69.941,59.925,79.667,36.359,60.617,361.333,71.393,70.283
63,142.562,65.944,66.086,325.727,63.965,69.159,343.750,70.249,67.684,431.625,73.468,60.698,1032.750,73.501,72.455,291.050,75.743,76.884,224.750,68.230,70.704,217.875,42.298,56.452,299.429,67.311,74.910,210.222,76.085,67.788,757.500,67.747,95.134,212.038,62.542,61.599,285.625,60.785,69.992,196.583,68.152,56.440,258.000,67.161,61.775,30.812,62.148,54.703,213.667,69.931,60.035,132.083,36.467,60.719,281.000,71.363,70.224
64,160.875,65.962,66.130,297.636,63.917,69.167,271.583,70.290,67.615,415.625,73.467,60.730,1464.750,73.489,72.431,385.250,75.721,76.885,476.750,68.177,70.810,169.000,42.327,56.400,273.143,67.423,74.931,360.111,76.097,67.778,785.000,67.785,95.180,282.615,62.541,61.725,249.000,60.911,70.061,204.833,68.140,56.439,217.500,67.166,61.785,127.312,62.286,54.633,337.000,69.961,59.972,96.917,36.741,60.651,623.000,71.362,70.282
65,110.688,65.996,66.307,392.273,63.917,69.162,305.000,70.281,67.645,341.750,73.475,60.714,1769.625,73.490,72.431,286.650,75.747,76.915,355.500,68.247,70.726,137.125,42.255,56.324,305.429,67.199,74.971,216.333,76.163,67.705,688.375,67.725,95.194,243.192,62.484,61.659,369.375,60.833,70.097,229.417,68.072,56.409,313.600,67.176,61.644,51.562,62.285,54.731,428.500,69.954,60.035,119.500,36.377,60.681,493.000,71.351,70.248
66,148.938,65.916,66.089,497.091,63.889,69.188,277.583,70.273,67.700,359.375,73.500,60.730,1706.750,73.495,72.393,277.100,75.711,77.007,383.875,68.253,70.780,219.000,42.247,56.434,279.333,67.293,74.906,232.111,76.169,67.743,720.000,67.787,95.096,323.577,62.473,61.689,367.500,60.822,70.045,203.333,68.047,56.452,185.200,67.156,61.846,39.562,62.213,54.780,320.667,69.995,60.025,84.250,36.327,60.761,387.833,71.332,70.248
67,68.500,65.990,66.058,424.818,63.972,69.182,262.667,70.226,67.643,315.000,73.499,60.694,1048.500,73.487,72.396,292.300,75.766,77.047,272.250,68.192,70.818,147.875,42.276,56.393,328.524,67.293,74.861,321.667,76.066,67.706,796.750,67.753,95.106,166.731,62.512,61.781,291.625,60.838,70.042,145.333,68.191,56.332,247.400,67.191,61.670,47.000,62.121,54.692,81.500,69.994,60.061,69.750,36.416,60.684,891.000,71.396,70.289
68,65.938,65.881,66.021,315.000,63.991,69.174,152.750,70.329,67.636,143.250,73.589,60.717,655.000,73.502,72.442,291.550,75.764,76.905,433.125,68.174,70.797,166.875,42.326,56.433,244.238,67.226,74.916,369.667,76.133,67.704,784.125,67.799,95.159,168.231,62.526,61.662,283.500,60.809,70.029,99.250,68.037,56.524,235.400,67.151,61.734,36.875,62.123,54.851,105.667,70.083,59.966,76.667,36.471,60.706,888.333,71.319,70.311
69,133.688,66.024,66.012,330.909,63.950,69.268,267.167,70.265,67.645,168.125,73.506,60.671,523.875,73.482,72.389,368.300,75.719,76.959,386.750,68.201,70.732,213.625,42.311,56.416,292.048,67.234,74.885,155.778,76.075,67.719,867.375,67.764,95.141,242.577,62.505,61.640,349.875,60.788,69.962,120.917,68.027,56.451,333.400,67.200,61.822,23.875,62.089,54.815,264.167,69.986,60.034,66.750,36.268,60.680,832.167,71.431,70.298
70,118.375,65.947,66.122,333.000,63.922,69.228,266.333,70.296,67.602,271.375,73.500,60.737,583.375,73.498,72.377,449.650,75.760,77.001,372.500,68.208,70.730,301.875,42.280,56.395,316.048,67.290,74.903,236.111,76.105,67.734,578.500,67.735,95.059,198.654,62.536,61.701,374.625,60.813,70.074,182.167,68.093,56.361,261.500,67.147,61.748,69.250,62.108,54.686,307.167,69.870,59.980,29.750,36.111,60.751,514.000,71.401,70.279
71,142.250,66.046,66.084,400.455,63.926,69.121,252.417,70.203,67.636,170.875,73.503,60.671,487.000,73.470,72.392,719.000,75.771,76.918,367.750,68.182,70.754,266.250,42.239,56.418,236.048,67.327,75.020,327.444,76.082,67.713,609.250,67.783,95.107,181.308,62.514,61.639,198.375,60.773,69.971,203.750,68.091,56.432,273.000,67.133,61.690,76.750,62.205,54.783,236.833,69.932,59.954,43.417,36.594,60.740,482.833,71.329,70.246
72,128.750,66.052,65.946,343.182,63.958,69.146,190.417,70.335,67.535,254.375,73.458,60.803,505.375,73.496,72.497,526.350,75.743,76.969,529.750,68.206,70.747,135.875,42.168,56.426,311.190,67.311,74.912,278.111,76.104,67.797,618.375,67.776,95.131,214.885,62.527,61.689,277.000,60.826,70.056,158.667,68.120,56.378,171.300,67.224,61.830,62.812,62.309,54.757,288.167,69.947,59.933,64.583,36.144,60.733,397.667,71.419,70.233
73,126.500,65.934,65.984,352.818,63.922,69.166,337.333,70.260,67.659,231.750,73.439,60.692,389.625,73.527,72.361,406.850,75.723,76.952,349.125,68.274,70.749,158.500,42.264,56.425,256.476,67.213,74.952,249.111,76.129,67.779,777.125,67.787,95.126,182.808,62.573,61.750,164.125,60.820,70.063,139.333,68.085,56.422,272.600,67.186,61.839,44.312,62.136,54.954,133.833,69.925,59.981,157.000,36.246,60.717,353.333,71.390,70.254
74,95.625,65.958,66.024,272.818,63.915,69.227,242.833,70.214,67.712,142.750,73.489,60.639,377.500,73.516,72.365,866.850,75.746,76.960,283.250,68.254,70.760,154.750,42.276,56.315,252.048,67.327,74.863,425.556,76.123,67.822,600.750,67.749,95.116,219.346,62.471,61.647,238.375,60.854,70.058,174.250,68.148,56.435,240.100,67.155,61.747,60.688,62.225,54.789,340.500,69.897,59.950,46.083,36.290,60.650,275.167,71.415,70.308
75,105.562,65.946,66.068,389.909,63.923,69.220,114.667,70.259,67.708,144.250,73.444,60.714,314.250,73.513,72.383,1312.350,75.750,76.969,391.875,68.238,70.819,173.750,42.389,56.452,339.810,67.216,74.900,286.000,76.143,67.750,644.875,67.785,95.165,174.115,62.468,61.718,244.500,60.868,70.014,205.333,68.150,56.463,200.400,67.124,61.738,72.250,62.415,54.714,178.333,69.950,60.006,88.500,36.447,60.713,224.333,71.497,70.260
76,77.062,65.993,66.051,292.182,63.918,69.179,247.083,70.271,67.626,210.375,73.552,60.672,441.250,73.509,72.420,1312.000,75.736,76.933,324.375,68.257,70.657,184.375,42.340,56.448,244.095,67.286,74.934,288.889,76.055,67.735,745.125,67.760,95.120,162.577,62.470,61.725,188.250,60.821,69.971,153.583,68.186,56.534,205.100,67.204,61.857,71.125,62.368,54.658,235.833,69.936,60.011,105.000,36.240,60.654,273.667,71.381,70.266
77,187.562,66.007,66.070,328.818,63.886,69.199,207.167,70.253,67.578,136.000,73.475,60.704,421.500,73.480,72.346,780.150,75.782,76.932,311.000,68.218,70.782,190.125,42.289,56.313,241.619,67.302,74.999,311.000,76.124,67.739,1016.750,67.753,95.164,208.731,62.550,61.547,397.750,60.793,69.964,175.500,68.206,56.428,289.400,67.149,61.814,70.188,62.315,54.687,360.000,69.881,59.961,130.417,36.458,60.638,189.167,71.383,70.278
78,224.125,65.988,66.106,273.182,63.917,69.227,154.833,70.303,67.616,126.375,73.531,60.640,508.750,73.470,72.431,456.500,75.783,76.930,272.375,68.249,70.714,133.625,42.300,56.470,263.810,67.264,74.890,355.000,76.119,67.742,636.750,67.765,95.073,214.154,62.558,61.558,261.375,60.833,70.038,187.750,68.240,56.431,377.400,67.180,61.841,72.562,62.245,54.745,431.000,69.893,60.016,56.917,36.300,60.675,410.833,71.349,70.274
79,335.875,66.019,66.151,303.273,63.952,69.211,510.583,70.259,67.603,193.500,73.492,60.791,506.625,73.500,72.412,377.250,75.723,76.869,447.000,68.255,70.817,148.250,42.202,56.511,354.333,67.327,74.900,481.556,76.113,67.714,720.375,67.732,95.113,160.846,62.506,61.736,307.000,60.826,70.025,263.083,68.161,56.398,283.900,67.139,61.818,20.125,62.253,54.651,281.833,69.910,59.973,53.750,36.145,60.675,353.000,71.316,70.283
80,388.125,65.928,66.062,424.727,63.933,69.232,578.333,70.251,67.659,58.500,73.420,60.755,242.125,73.519,72.402,335.450,75.748,77.127,333.125,68.219,70.781,118.000,42.234,56.374,294.048,67.285,74.948,365.889,76.077,67.736,779.625,67.757,95.127,203.038,62.469,61.699,202.625,60.915,69.905,185.500,68.145,56.339,345.200,67.158,61.983,40.188,62.285,54.727,434.500,69.909,59.976,24.500,36.339,60.757,341.333,71.384,70.251
81,325.562,66.037,66.082,372.000,63.968,69.118,590.167,70.241,67.577,70.125,73.406,60.759,436.250,73.442,72.352,258.850,75.757,76.960,313.500,68.237,70.680,184.250,42.270,56.402,243.524,67.307,74.947,468.333,76.094,67.747,626.625,67.773,95.106,207.846,62.504,61.617,181.375,60.843,70.001,138.917,68.035,56.454,345.400,67.127,61.880,43.375,62.270,54.958,589.667,69.950,60.005,35.833,35.994,60.644,327.333,71.354,70.279
82,211.500,65.876,66.205,378.545,63.906,69.204,677.583,70.239,67.685,99.625,73.412,60.502,317.500,73.488,72.463,274.650,75.720,77.025,421.375,68.227,70.727,303.375,42.222,56.388,238.571,67.327,74.891,345.889,76.105,67.797,594.125,67.720,95.099,205.500,62.521,61.685,180.750,60.733,70.028,151.917,68.182,56.430,196.500,67.129,61.914,19.375,62.295,54.520,371.167,69.945,59.973,56.750,36.327,60.686,293.000,71.342,70.218
83,117.000,65.961,66.018,398.727,63.933,69.166,781.417,70.252,67.630,166.125,73.442,60.767,390.500,73.552,72.428,226.800,75.828,76.949,404.875,68.247,70.711,279.375,42.342,56.381,205.429,67.314,74.941,334.111,76.204,67.772,698.625,67.784,95.133,157.346,62.509,61.685,172.375,60.791,70.025,156.667,68.080,56.408,285.900,67.132,61.839,37.000,62.247,54.785,550.500,69.875,60.012,39.000,36.238,60.775,534.667,71.300,70.275
84,175.688,65.976,66.092,262.818,63.941,69.119,564.833,70.231,67.655,90.125,73.414,60.815,410.125,73.529,72.372,369.850,75.727,77.001,412.875,68.258,70.746,275.750,42.301,56.381,308.810,67.317,74.819,378.667,76.161,67.783,638.125,67.772,95.105,205.231,62.531,61.757,131.750,60.785,70.033,194.083,68.155,56.319,274.000,67.165,61.780,95.062,62.285,54.616,339.500,69.942,59.975,42.750,36.004,60.669,351.833,71.332,70.259
85,230.688,65.894,66.175,447.091,63.898,69.076,646.167,70.273,67.637,152.750,73.441,60.792,478.500,73.532,72.389,354.900,75.721,77.032,431.500,68.237,70.729,186.500,42.274,56.414,190.095,67.182,74.855,274.889,76.132,67.819,740.125,67.732,95.083,161.462,62.484,61.591,241.375,60.737,69.946,81.500,68.072,56.353,225.900,67.164,61.628,58.312,62.364,54.732,321.500,69.943,59.962,79.750,36.307,60.757,189.333,71.404,70.276
86,121.375,65.952,66.172,427.545,63.955,69.183,369.833,70.203,67.667,194.125,73.505,60.737,317.125,73.484,72.401,237.550,75.775,76.971,1860.250,68.260,70.742,226.875,42.389,56.396,339.095,67.239,74.887,193.889,76.092,67.717,601.250,67.730,95.145,138.885,62.527,61.678,397.000,60.817,70.034,145.583,68.167,56.478,189.300,67.139,61.686,21.312,62.370,54.754,156.333,69.948,60.014,61.000,36.325,60.730,796.000,71.291,70.297
87,202.750,65.950,66.005,302.545,63.898,69.214,314.750,70.281,67.622,130.375,73.454,60.531,420.250,73.459,72.422,247.250,75.745,77.011,3492.500,68.241,70.732,231.625,42.292,56.363,278.476,67.338,74.959,247.444,76.156,67.726,539.500,67.765,95.114,109.731,62.649,61.772,351.000,60.858,70.000,190.417,68.138,56.367,239.100,67.180,61.833,96.688,62.334,54.703,346.000,69.973,59.989,83.250,36.074,60.770,2106.333,71.317,70.234
88,91.500,65.985,66.057,379.182,63.905,69.128,291.667,70.232,67.659,128.375,73.516,60.678,434.125,73.474,72.342,237.150,75.751,77.035,2974.750,68.223,70.743,166.375,42.227,56.422,332.381,67.272,74.877,316.889,76.205,67.747,530.500,67.768,95.198,130.462,62.512,61.636,224.625,60.806,69.980,207.917,68.083,56.327,276.200,67.153,61.686,78.188,62.237,54.817,185.667,69.797,59.999,50.667,36.527,60.650,1918.333,71.358,70.267
89,77.938,65.886,66.252,445.182,63.912,69.189,213.750,70.240,67.619,192.750,73.471,60.650,268.625,73.491,72.413,300.500,75.731,77.026,2778.125,68.240,70.742,135.500,42.366,56.402,307.619,67.336,74.872,242.111,76.121,67.757,819.250,67.751,95.149,180.462,62.406,61.740,386.875,60.862,69.993,175.833,68.028,56.403,428.400,67.142,61.905,71.188,62.370,54.794,103.333,69.822,60.029,102.167,36.384,60.649,1497.667,71.319,70.271
90,73.375,65.854,66.115,438.182,63.911,69.208,213.250,70.258,67.693,61.750,73.522,60.734,351.500,73.533,72.427,304.800,75.806,76.889,2540.500,68.241,70.745,115.625,42.287,56.432,305.429,67.240,74.902,220.000,76.049,67.772,786.375,67.748,95.119,210.846,62.465,61.696,402.500,60.845,70.090,133.750,68.141,56.438,260.700,67.165,61.736,88.250,62.375,54.623,248.500,69.877,60.021,9.750,36.366,60.693,1433.500,71.399,70.266
91,106.812,65.961,66.178,373.000,63.921,69.240,285.333,70.190,67.636,119.750,73.358,60.676,350.750,73.534,72.406,329.550,75.777,76.942,2667.875,68.233,70.742,81.500,42.479,56.438,276.905,67.281,74.924,276.111,76.094,67.803,599.375,67.758,95.154,208.308,62.542,61.670,176.000,60.771,69.936,146.083,68.134,56.426,216.500,67.134,61.749,63.500,62.298,54.718,97.333,69.894,59.969,92.917,36.444,60.705,1298.667,71.326,70.267
92,108.375,65.830,66.062,458.727,63.900,69.187,224.500,70.257,67.666,164.375,73.466,60.755,207.625,73.486,72.410,327.600,75.739,76.989,1725.875,68.247,70.741,162.125,42.193,56.392,236.048,67.201,74.910,184.333,76.218,67.732,787.500,67.772,95.144,213.269,62.593,61.630,324.375,60.805,70.098,195.417,68.200,56.361,159.600,67.183,61.736,43.062,62.494,54.508,136.000,69.910,60.029,76.083,35.973,60.735,960.333,71.315,70.255
93,73.125,65.859,66.010,417.273,63.969,69.205,178.167,70.218,67.664,125.125,73.566,60.693,243.375,73.483,72.410,370.750,75.769,76.894,1295.750,68.237,70.709,204.625,42.350,56.455,265.190,67.262,74.891,267.778,76.176,67.720,661.750,67.735,95.134,231.346,62.489,61.657,215.500,60.797,69.979,129.417,68.191,56.449,216.300,67.117,61.736,68.375,62.135,54.734,166.667,69.925,60.011,36.250,36.463,60.689,792.167,71.371,70.242
94,159.750,65.984,66.087,344.000,63.962,69.143,173.417,70.211,67.538,92.625,73.521,60.582,355.375,73.454,72.475,245.200,75.759,76.952,1707.875,68.238,70.738,108.625,42.352,56.339,261.000,67.234,74.952,383.000,76.145,67.726,577.250,67.770,95.176,158.038,62.620,61.704,265.250,60.871,69.974,216.750,68.099,56.394,323.600,67.145,61.825,18.938,62.487,54.692,108.333,69.939,60.080,116.000,36.221,60.687,1465.000,71.331,70.270
95,129.938,65.877,66.055,437.091,63.945,69.139,261.167,70.371,67.669,63.875,73.468,60.737,392.375,73.516,72.413,251.350,75.751,76.853,1570.875,68.244,70.758,145.125,42.378,56.379,246.381,67.327,74.932,302.222,76.171,67.766,663.250,67.748,95.157,207.923,62.502,61.697,284.625,60.859,70.001,155.917,67.992,56.387,279.500,67.114,61.856,67.500,62.157,54.736,168.500,69.907,59.965,53.083,36.152,60.740,875.833,71.373,70.278
96,62.500,65.959,66.087,420.545,63.917,69.209,250.333,70.193,67.731,146.125,73.568,60.814,365.625,73.491,72.415,284.800,75.726,76.993,893.750,68.243,70.756,132.500,42.284,56.419,291.905,67.346,74.992,324.444,76.133,67.766,796.750,67.739,95.176,166.038,62.515,61.581,242.000,60.859,70.012,140.583,68.128,56.407,281.100,67.175,61.748,154.375,62.289,54.657,162.500,69.892,60.043,18.250,36.251,60.678,557.000,71.247,70.276
97,106.750,65.837,65.999,337.182,63.920,69.257,205.083,70.236,67.737,90.875,73.440,60.799,208.625,73.451,72.405,386.750,75.763,76.957,530.875,68.276,70.699,100.750,42.157,56.397,317.905,67.301,74.963,216.222,76.056,67.783,727.000,67.759,95.146,210.538,62.470,61.655,205.250,60.828,70.047,228.667,68.174,56.406,203.600,67.119,61.738,28.250,62.205,54.542,277.333,70.001,59.913,23.000,36.076,60.712,535.500,71.364,70.273
98,64.375,66.033,66.044,472.818,63.926,69.147,250.667,70.154,67.695,66.375,73.458,60.472,369.250,73.538,72.414,297.650,75.734,77.066,409.875,68.248,70.718,241.875,42.211,56.423,273.524,67.327,74.810,365.778,76.128,67.762,656.250,67.778,95.164,224.769,62.580,61.701,232.000,60.841,70.033,200.583,68.096,56.452,291.400,67.157,61.776,56.375,62.155,54.947,204.667,69.993,59.993,52.917,36.580,60.760,518.833,71.325,70.305
99,88.875,66.036,66.025,480.909,63.913,69.251,317.333,70.233,67.762,101.125,73.587,60.578,378.500,73.497,72.352,372.550,75.716,76.978,308.875,68.203,70.777,245.500,42.292,56.409,229.048,67.335,74.898,280.889,76.141,67.785,689.625,67.760,95.115,171.615,62.450,61.818,262.625,60.844,69.984,103.833,68.099,56.475,220.300,67.158,61.816,37.188,62.316,54.826,125.333,69.957,59.986,41.333,36.091,60.700,299.500,71.249,70.275
100,123.500,66.060,66.059,339.909,63.943,69.250,187.833,70.307,67.661,177.250,73.450,60.762,458.875,73.526,72.377,310.750,75.765,77.052,348.375,68.223,70.716,247.250,42.243,56.478,234.619,67.302,74.955,233.000,76.111,67.836,706.750,67.756,95.132,164.577,62.473,61.638,236.750,60.845,70.028,226.917,68.037,56.422,288.100,67.206,61.835,47.375,62.243,54.676,166.667,69.953,60.096,76.083,36.366,60.761,282.500,71.468,70.275
101,143.625,66.087,66.130,458.091,63.963,69.126,179.167,70.301,67.662,186.375,73.440,60.686,419.000,73.469,72.382,376.050,75.776,76.974,330.125,68.237,70.732,160.875,42.425,56.407,320.000,67.262,74.891,327.111,76.076,67.734,731.375,67.764,95.136,156.077,62.510,61.685,300.875,60.896,70.021,128.833,68.185,56.330,330.600,67.169,61.730,66.500,62.219,54.921,135.833,69.909,59.957,29.000,36.617,60.654,273.333,71.369,70.205
102,116.938,66.099,66.160,362.182,63.934,69.234,172.000,70.279,67.723,143.500,73.573,60.829,468.750,73.483,72.465,334.300,75.737,77.008,517.750,68.238,70.688,101.125,42.365,56.451,351.476,67.285,74.916,337.889,76.148,67.757,566.250,67.746,95.167,189.731,62.483,61.682,313.500,60.844,70.098,168.833,68.094,56.434,252.400,67.171,61.704,31.062,62.420,54.840,180.500,69.934,60.014,54.833,36.238,60.776,282.833,71.220,70.263
103,91.188,65.902,66.217,269.000,63.904,69.266,321.917,70.288,67.649,35.125,73.563,60.688,383.375,73.498,72.464,497.700,75.754,77.009,296.125,68.282,70.707,123.000,42.107,56.352,590.762,67.274,74.875,187.000,76.126,67.791,542.125,67.727,95.146,322.769,62.493,61.676,230.750,60.844,70.109,169.833,68.053,56.458,236.400,67.175,61.721,28.812,62.379,54.884,111.667,69.823,60.054,80.000,36.390,60.774,432.667,71.315,70.225
104,150.188,66.002,66.039,433.909,63.898,69.159,207.000,70.275,67.644,186.250,73.462,60.715,357.750,73.446,72.443,350.350,75.766,76.946,291.125,68.162,70.614,152.375,42.274,56.334,794.762,67.309,74.922,304.889,76.099,67.716,414.250,67.775,95.112,246.692,62.610,61.678,312.375,60.809,69.984,247.500,68.135,56.335,207.900,67.164,61.730,79.000,62.178,54.760,131.833,69.925,59.937,75.417,36.414,60.757,343.667,71.276,70.283
105,95.062,65.842,66.174,525.182,63.959,69.185,328.167,70.311,67.528,118.125,73.423,60.753,310.250,73.427,72.421,402.300,75.762,76.918,315.750,68.207,70.742,140.250,42.178,56.437,1374.571,67.278,74.905,247.667,76.139,67.821,631.250,67.748,95.131,244.808,62.540,61.654,281.375,60.857,70.001,194.500,68.133,56.315,251.800,67.171,61.868,26.375,62.001,54.766,142.167,69.990,59.987,56.583,36.608,60.732,310.667,71.348,70.274
106,199.438,65.953,66.251,710.364,63.909,69.202,277.667,70.352,67.713,131.125,73.529,60.615,259.625,73.537,72.412,1094.200,75.739,76.952,424.125,68.288,70.790,138.125,42.501,56.428,995.000,67.273,74.932,243.889,76.142,67.669,497.375,67.715,95.109,204.423,62.431,61.671,268.500,60.802,70.023,193.583,68.043,56.364,320.500,67.190,61.698,32.438,62.374,54.608,189.000,69.942,59.995,88.833,36.145,60.676,337.667,71.357,70.267
107,87.125,65.989,66.167,750.818,63.933,69.173,264.333,70.229,67.677,153.625,73.526,60.680,517.500,73.470,72.449,1906.900,75.755,76.975,238.625,68.260,70.723,205.125,42.301,56.396,1048.048,67.310,74.939,297.000,76.121,67.757,597.500,67.787,95.189,169.269,62.543,61.630,469.875,60.868,70.006,109.167,67.989,56.346,305.200,67.163,61.756,65.312,62.343,54.689,254.667,69.901,59.966,65.667,35.964,60.612,619.000,71.409,70.258
