 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27
300,640.889,34.254,112.963,63.500,72.080,106.495,373.750,47.001,94.488,161.833,31.301,121.770,117.333,28.307,114.393,101.111,66.298,80.959,91.000,54.850,80.563,180.182,41.674,83.547,172.500,23.614,104.440,105.375,82.921,54.832,139.375,75.182,54.583,148.625,43.870,88.254,313.250,45.965,102.998,280.333,50.497,92.088,175.636,69.358,103.097,135.125,72.797,102.481,186.000,25.445,101.666,174.667,59.109,82.559,70.667,37.634,91.347,95.455,87.067,118.215,252.250,48.355,99.807,166.250,46.049,83.220,327.750,49.287,96.075,128.889,50.758,88.343,83.500,86.065,73.519,67.600,80.231,75.300,238.250,55.222,92.482
301,358.889,34.319,113.064,48.250,72.208,106.371,293.500,47.025,94.546,182.667,31.301,121.741,150.762,28.547,114.580,102.222,66.240,81.180,133.667,54.918,80.249,196.000,41.762,83.446,122.250,23.634,104.269,193.750,83.040,54.748,150.250,75.078,54.528,183.250,43.850,88.325,262.375,46.005,103.060,255.167,50.599,92.027,238.182,69.278,103.068,251.500,72.852,102.438,156.500,25.481,101.894,140.667,59.036,82.749,72.667,37.196,91.038,73.091,87.050,118.361,184.000,48.356,99.783,66.000,46.077,83.345,195.250,49.243,96.133,134.222,50.671,88.549,133.000,86.029,73.422,149.600,80.251,75.291,195.250,55.249,92.755
302,458.444,34.231,112.925,173.250,72.298,106.549,363.500,46.934,94.508,305.167,31.352,121.793,210.000,28.408,114.462,102.222,66.085,81.009,111.833,54.764,80.319,156.545,41.735,83.306,170.375,23.455,104.466,163.375,82.922,54.593,149.250,75.241,54.648,104.375,43.902,88.302,405.875,45.931,103.025,330.000,50.543,92.191,184.545,69.261,103.106,197.375,72.877,102.449,114.833,25.564,101.718,125.778,59.115,82.482,71.000,37.466,91.125,182.182,86.946,118.256,252.500,48.390,99.876,132.750,46.115,83.401,263.750,49.115,96.110,148.889,50.628,88.594,93.000,85.948,73.604,181.600,80.371,75.273,210.500,55.083,92.550
303,529.778,34.279,113.016,179.000,72.214,106.446,310.375,46.885,94.616,250.000,31.472,121.916,92.190,28.232,114.549,84.222,66.189,81.176,135.000,54.921,80.578,175.273,41.596,83.572,162.500,23.629,104.278,134.750,82.729,54.572,148.625,75.280,54.442,111.375,43.950,88.264,308.125,45.885,103.055,225.833,50.575,92.009,229.818,69.275,103.104,229.375,72.755,102.491,106.333,25.378,101.778,163.333,59.079,82.596,80.167,37.517,91.082,67.273,86.785,118.170,216.500,48.362,99.849,56.000,45.898,83.318,279.750,49.157,96.011,146.444,50.607,88.529,130.250,85.873,73.502,176.400,80.527,75.363,197.500,55.207,92.558
304,526.889,34.249,112.984,131.750,72.384,106.417,330.875,47.001,94.511,164.333,31.324,121.670,134.095,28.205,114.524,41.778,66.375,81.146,101.333,54.841,80.414,133.091,41.686,83.592,104.000,23.535,104.279,142.000,82.859,54.698,118.000,75.340,54.605,107.625,43.725,88.423,362.375,45.882,103.077,201.333,50.499,92.057,159.273,69.299,102.969,161.750,72.819,102.390,111.333,25.594,101.674,142.222,58.974,82.683,117.500,37.591,91.142,103.636,87.017,118.297,257.000,48.403,99.866,138.000,46.085,83.391,183.750,49.330,96.093,72.667,50.731,88.388,31.750,85.949,73.569,174.600,80.324,75.293,116.500,55.178,92.657
305,536.222,34.297,113.022,133.250,72.402,106.558,370.125,46.921,94.554,253.667,31.225,121.882,135.238,28.327,114.535,92.222,66.132,80.896,103.667,54.865,80.528,156.727,41.690,83.613,147.375,23.612,104.316,120.625,82.820,54.706,240.875,75.183,54.625,185.500,43.787,88.400,367.500,46.006,103.067,167.667,50.653,92.158,295.818,69.209,103.077,171.250,72.789,102.348,119.000,25.282,101.650,99.111,58.997,82.756,145.000,37.477,91.057,140.545,86.944,118.198,216.250,48.389,99.875,75.500,46.031,83.367,214.250,49.292,96.077,88.667,50.797,88.481,109.250,85.995,73.468,158.200,80.376,75.278,262.750,55.167,92.547
306,528.000,34.239,112.945,65.750,72.293,106.361,313.875,47.020,94.566,216.333,31.392,121.850,155.524,28.448,114.603,86.889,66.279,80.988,107.500,54.886,80.512,153.273,41.771,83.609,97.625,23.565,104.452,193.625,83.034,54.604,183.125,75.108,54.581,290.875,43.937,88.434,273.000,45.952,103.079,143.000,50.361,92.057,209.818,69.298,102.968,215.875,72.889,102.530,125.833,25.537,101.639,237.556,59.194,82.604,120.500,37.564,91.193,93.455,86.959,118.283,202.750,48.316,99.904,100.750,46.095,83.307,219.500,49.194,96.086,134.000,50.685,88.371,51.750,85.956,73.531,173.600,80.494,75.369,216.250,55.327,92.586
307,650.667,34.195,113.097,200.750,72.253,106.444,344.250,47.004,94.501,174.333,31.134,121.845,189.238,28.366,114.484,79.111,66.268,81.035,102.000,54.937,80.610,149.455,41.719,83.694,178.125,23.602,104.353,86.500,82.939,54.683,145.250,75.210,54.710,184.625,43.847,88.456,306.625,45.956,103.042,236.667,50.590,92.116,141.091,69.199,103.178,119.750,72.921,102.685,265.000,25.442,101.670,110.889,59.087,82.670,77.500,37.621,91.046,84.727,86.865,118.391,333.000,48.367,99.824,88.500,46.090,83.308,187.000,49.194,96.139,185.556,50.617,88.549,77.500,85.832,73.481,61.200,80.493,75.244,229.750,55.197,92.570
308,520.000,34.279,112.935,136.250,72.255,106.597,363.125,47.064,94.579,275.667,31.231,121.896,144.190,28.561,114.650,18.222,66.472,81.352,113.333,54.875,80.492,107.455,41.779,83.524,163.000,23.582,104.184,77.000,83.010,54.708,252.625,75.220,54.678,161.250,43.747,88.315,262.875,45.934,103.100,330.333,50.522,92.108,224.909,69.334,103.178,163.500,72.739,102.689,114.500,25.496,101.710,82.667,59.009,82.726,83.500,37.416,91.151,105.091,86.896,118.149,324.500,48.377,99.871,142.500,46.128,83.475,286.250,49.275,96.093,50.889,50.651,88.351,129.500,85.982,73.447,200.400,80.505,75.380,185.000,55.210,92.358
309,508.000,34.282,113.051,166.000,72.244,106.418,330.375,46.966,94.585,201.000,31.356,121.790,175.619,28.371,114.566,96.444,66.185,81.109,130.833,54.912,80.271,154.545,41.704,83.560,129.375,23.475,104.351,160.125,82.897,54.625,139.125,74.972,54.614,170.750,43.900,88.384,306.875,45.973,102.869,313.333,50.498,92.029,214.182,69.245,103.102,193.375,72.877,102.389,162.667,25.400,101.629,146.889,58.962,82.565,78.000,37.427,91.120,91.636,86.903,118.213,204.500,48.422,99.749,103.500,45.946,83.413,389.250,49.198,96.085,249.333,50.666,88.524,47.000,85.755,73.424,115.400,80.360,75.361,154.250,55.170,92.613
310,452.889,34.212,113.024,109.750,72.102,106.465,327.500,46.933,94.507,110.667,31.127,121.705,143.905,28.277,114.671,31.111,66.108,81.375,117.667,54.826,80.510,107.273,41.620,83.474,185.500,23.632,104.242,148.375,82.953,54.554,176.375,75.255,54.619,137.375,43.915,88.302,331.625,45.899,103.118,245.000,50.564,92.047,188.182,69.306,103.064,176.250,72.748,102.365,110.500,25.410,101.841,208.667,59.161,82.698,95.167,37.586,91.056,173.091,86.989,118.425,287.500,48.326,99.715,213.750,46.119,83.327,388.000,49.057,96.181,121.778,50.691,88.429,136.250,85.992,73.531,107.800,80.463,75.338,120.000,55.286,92.658
311,544.667,34.248,113.007,101.500,72.242,106.469,348.625,46.954,94.529,272.500,31.313,121.831,113.905,28.386,114.555,120.444,66.408,81.052,144.833,54.819,80.258,218.727,41.720,83.356,94.125,23.530,104.315,149.000,82.885,54.632,198.625,75.218,54.664,183.875,43.829,88.291,528.750,45.962,103.007,231.500,50.493,92.121,191.091,69.319,103.139,193.875,72.784,102.492,140.167,25.446,101.694,173.333,59.092,82.607,88.167,37.339,91.044,167.455,86.927,118.383,277.500,48.354,99.781,156.250,45.982,83.326,295.750,49.239,96.131,133.111,50.751,88.483,88.250,85.958,73.534,138.200,80.493,75.282,106.250,55.196,92.508
312,549.778,34.265,112.959,86.000,72.189,106.539,375.000,46.984,94.503,292.000,31.250,121.746,122.667,28.458,114.556,124.667,66.158,80.966,174.000,54.879,80.180,200.727,41.802,83.644,125.375,23.585,104.308,153.875,83.035,54.573,238.500,75.071,54.580,82.750,43.770,88.397,758.375,45.910,103.054,194.167,50.506,92.182,171.455,69.344,103.146,187.125,72.771,102.366,203.833,25.498,101.682,232.667,59.106,82.603,39.833,37.600,91.187,171.273,86.923,118.254,218.000,48.388,99.911,120.750,45.925,83.423,251.000,49.271,96.094,145.333,50.745,88.566,181.000,85.989,73.562,109.200,80.377,75.295,278.250,55.249,92.460
313,400.667,34.291,113.090,273.250,72.166,106.476,380.625,46.998,94.573,241.333,31.282,121.778,128.857,28.465,114.460,81.333,66.217,81.170,106.167,54.979,80.572,156.727,41.558,83.574,107.250,23.651,104.368,142.375,82.968,54.629,209.250,75.294,54.485,157.250,43.910,88.280,665.875,45.908,103.095,199.833,50.507,92.071,182.182,69.237,103.138,133.125,72.820,102.432,155.167,25.455,101.701,231.111,59.025,82.674,98.667,37.185,91.043,199.091,86.967,118.316,262.000,48.334,99.847,36.000,46.091,83.285,248.250,49.155,96.060,80.889,50.682,88.632,134.250,86.049,73.521,122.200,80.460,75.374,302.500,55.260,92.584
314,504.222,34.266,112.998,141.750,72.160,106.593,388.125,46.946,94.578,184.333,31.341,121.862,138.857,28.524,114.532,97.111,66.206,81.142,112.833,54.841,80.330,159.455,41.697,83.592,176.750,23.686,104.366,135.375,83.165,54.634,138.375,75.268,54.638,211.875,43.948,88.455,433.000,45.888,103.022,264.667,50.496,92.036,198.182,69.228,103.103,175.625,72.811,102.452,234.333,25.452,101.711,264.222,59.080,82.556,116.500,37.421,91.068,263.273,87.023,118.206,340.000,48.351,99.772,73.000,45.986,83.451,243.500,49.099,96.093,141.778,50.603,88.387,74.250,85.888,73.344,99.600,80.307,75.288,228.250,55.321,92.452
315,564.000,34.249,112.975,166.000,72.187,106.418,391.000,46.966,94.575,169.500,31.442,121.760,141.143,28.377,114.749,55.778,66.186,80.955,228.000,54.952,80.555,125.273,41.736,83.566,107.000,23.531,104.223,149.250,82.900,54.533,199.500,75.241,54.659,158.625,43.992,88.445,336.500,45.901,103.037,224.000,50.602,92.044,159.091,69.298,103.025,148.875,72.758,102.464,180.167,25.419,101.762,194.222,59.017,82.652,16.167,37.646,91.416,413.273,86.969,118.341,156.000,48.351,99.858,95.000,45.950,83.257,160.000,49.266,96.072,123.778,50.627,88.481,112.250,86.071,73.355,62.800,80.439,75.309,165.750,55.271,92.630
316,667.111,34.273,113.036,127.000,72.137,106.556,296.875,46.982,94.594,292.833,31.249,121.819,142.571,28.352,114.494,118.222,66.218,81.147,88.667,54.811,80.264,259.455,41.685,83.508,89.125,23.605,104.222,186.250,82.990,54.677,219.875,75.254,54.575,175.625,43.871,88.159,309.625,45.894,103.045,248.333,50.522,92.066,169.091,69.207,102.987,235.125,72.885,102.320,101.333,25.387,101.752,178.444,59.047,82.666,41.167,37.591,90.964,279.091,86.932,118.191,314.250,48.306,99.871,172.500,46.076,83.380,207.750,49.240,96.083,101.111,50.688,88.572,102.750,86.010,73.458,186.800,80.254,75.439,181.250,55.231,92.505
317,538.222,34.220,113.049,109.250,72.236,106.493,464.875,46.881,94.501,182.667,31.330,121.782,86.667,28.382,114.292,63.556,66.125,81.088,72.333,55.007,80.374,172.727,41.688,83.525,141.625,23.535,104.332,196.250,82.849,54.561,153.750,75.210,54.572,245.000,43.825,88.393,359.125,45.902,103.047,142.333,50.453,92.032,79.636,69.344,102.970,199.500,72.862,102.494,111.000,25.566,101.758,293.333,59.043,82.557,113.000,37.723,91.086,149.818,86.999,118.288,206.750,48.392,99.874,124.000,45.857,83.329,227.750,49.299,96.084,149.556,50.806,88.536,96.500,85.966,73.361,134.000,80.177,75.253,147.750,55.155,92.569
318,422.444,34.176,113.035,84.750,72.273,106.448,317.500,46.944,94.524,346.667,31.297,121.821,122.762,28.395,114.483,2.889,66.185,81.375,86.833,54.888,80.433,158.182,41.673,83.523,143.625,23.650,104.219,187.250,83.074,54.572,148.875,75.115,54.596,120.625,43.878,88.370,369.500,45.886,102.958,186.167,50.530,92.122,254.000,69.347,103.142,158.500,72.863,102.447,124.333,25.250,101.702,159.333,59.129,82.620,72.000,37.553,91.178,157.818,86.926,118.199,220.750,48.314,99.615,169.500,45.921,83.373,182.750,49.196,96.104,188.667,50.668,88.655,77.750,85.978,73.525,152.400,80.294,75.354,224.000,55.229,92.568
319,554.222,34.244,113.007,160.500,72.201,106.399,334.000,46.984,94.516,390.333,31.408,121.805,124.857,28.343,114.589,75.333,66.084,81.124,187.833,54.956,80.078,197.091,41.666,83.506,137.375,23.499,104.151,118.750,82.892,54.552,174.875,75.180,54.615,219.750,43.934,88.384,245.875,45.917,102.982,254.667,50.542,92.174,206.000,69.292,103.096,183.375,72.851,102.374,135.167,25.382,101.689,298.444,58.967,82.662,108.500,37.456,91.164,147.273,87.075,118.268,291.500,48.395,99.706,127.500,46.039,83.237,199.500,49.170,96.043,147.556,50.602,88.417,165.250,85.975,73.553,128.600,80.502,75.320,132.250,55.123,92.513
320,575.111,34.253,113.018,293.250,72.193,106.464,474.250,46.906,94.494,430.667,31.338,121.793,119.143,28.364,114.466,52.222,66.272,81.130,118.000,54.844,80.374,111.273,41.531,83.488,128.500,23.641,104.271,98.750,83.144,54.784,197.500,75.110,54.612,230.250,43.703,88.312,314.500,45.868,102.993,211.167,50.422,91.956,201.636,69.253,103.080,147.000,72.836,102.588,108.667,25.385,101.596,333.111,58.994,82.672,57.000,37.615,91.203,85.455,87.016,118.204,259.250,48.386,99.946,131.000,46.084,83.402,218.750,49.412,96.127,194.444,50.715,88.502,79.750,85.939,73.520,127.200,80.239,75.292,171.000,55.245,92.520
321,516.222,34.238,112.946,100.500,72.205,106.502,279.000,46.909,94.576,502.000,31.326,121.746,97.429,28.333,114.451,72.222,66.046,80.905,101.833,54.812,80.340,201.818,41.576,83.391,121.750,23.560,104.255,123.625,83.040,54.672,177.625,75.283,54.467,201.500,44.059,88.337,266.250,45.942,103.013,156.833,50.511,91.946,209.818,69.227,103.146,135.000,72.762,102.374,174.000,25.401,101.673,188.000,59.102,82.533,81.500,37.588,91.058,133.455,86.937,118.218,154.000,48.349,99.712,86.750,45.954,83.340,305.750,49.268,96.037,121.556,50.759,88.560,61.750,85.969,73.349,97.600,80.873,75.357,176.250,55.208,92.530
322,544.000,34.210,113.021,102.000,72.142,106.538,397.375,46.884,94.595,366.333,31.293,121.821,160.000,28.379,114.335,75.778,66.316,81.142,142.167,54.936,80.255,109.455,41.664,83.521,148.250,23.518,104.320,159.250,82.894,54.509,209.125,75.193,54.572,584.500,43.829,88.412,366.250,45.855,103.050,183.500,50.564,92.094,118.000,69.342,103.168,194.750,72.890,102.252,154.000,25.671,101.631,238.889,59.081,82.716,43.000,37.327,91.187,212.545,86.992,118.208,273.000,48.343,99.898,91.000,45.923,83.250,318.250,49.144,96.157,108.222,50.690,88.576,194.000,86.039,73.480,132.200,80.426,75.324,107.750,55.364,92.606
323,673.111,34.187,113.009,84.250,72.381,106.571,321.500,46.930,94.631,279.333,31.359,121.755,187.238,28.394,114.464,142.444,66.147,80.992,65.500,54.863,80.469,129.636,41.780,83.427,147.375,23.580,104.425,120.750,82.958,54.817,194.625,75.145,54.615,645.500,43.922,88.368,283.000,45.848,102.936,273.000,50.512,92.177,150.364,69.327,103.106,158.375,72.763,102.422,149.167,25.488,101.661,212.667,59.086,82.670,77.000,37.529,91.298,345.091,87.014,118.305,248.750,48.393,99.638,120.000,46.067,83.324,326.250,49.234,96.121,85.556,50.628,88.458,179.250,86.037,73.422,167.200,80.444,75.341,181.000,55.238,92.603
324,503.556,34.304,113.024,182.000,72.307,106.612,317.375,46.982,94.504,412.167,31.318,121.776,90.952,28.341,114.537,56.444,66.074,81.113,163.500,54.848,80.395,143.091,41.720,83.592,130.750,23.695,104.437,165.125,82.988,54.462,118.375,74.996,54.584,512.875,43.892,88.344,368.375,45.953,103.133,251.833,50.596,92.012,187.636,69.266,102.951,208.125,72.867,102.417,174.500,25.469,101.537,274.222,59.085,82.562,161.500,37.583,91.212,481.636,86.993,118.190,205.000,48.334,99.905,79.750,46.047,83.442,250.500,49.249,96.096,72.000,50.677,88.472,82.000,86.124,73.451,133.000,80.458,75.251,230.750,55.252,92.514
325,533.111,34.241,112.967,161.250,72.258,106.612,297.875,46.919,94.623,358.333,31.310,121.797,154.571,28.510,114.588,121.333,66.376,81.117,110.000,54.806,80.402,147.636,41.700,83.797,101.625,23.497,104.419,150.250,82.954,54.614,153.000,75.099,54.506,548.125,43.922,88.359,343.750,45.823,103.002,325.000,50.680,92.032,214.909,69.284,103.140,103.875,72.829,102.435,142.667,25.296,101.776,227.333,59.017,82.655,79.000,37.415,90.994,552.545,86.966,118.232,270.500,48.342,99.888,35.500,46.260,83.558,260.000,49.265,96.147,74.444,50.700,88.489,64.750,86.059,73.571,116.200,80.398,75.348,125.500,55.162,92.663
326,527.556,34.269,113.023,163.500,72.161,106.518,337.250,46.967,94.576,228.500,31.438,121.777,102.476,28.351,114.574,56.444,66.386,81.093,113.667,54.923,80.361,44.545,41.724,83.698,108.500,23.633,104.300,178.500,83.096,54.633,158.750,75.098,54.446,499.750,43.909,88.352,214.000,45.894,103.076,226.667,50.512,91.984,221.636,69.354,103.128,154.625,72.814,102.576,126.667,25.485,101.685,187.556,59.067,82.641,42.167,37.454,91.171,478.364,86.922,118.265,220.250,48.350,99.944,246.750,46.007,83.494,313.250,49.214,96.052,89.778,50.592,88.518,36.750,86.272,73.433,192.600,80.411,75.298,234.500,55.306,92.552
327,618.667,34.281,113.031,158.250,72.308,106.511,305.000,46.990,94.539,352.833,31.407,121.810,121.524,28.231,114.519,173.333,66.013,80.947,91.833,54.926,80.574,137.091,41.593,83.734,157.375,23.667,104.400,83.750,82.889,54.670,153.375,75.130,54.487,292.625,43.793,88.353,282.375,45.970,103.168,237.333,50.465,92.108,205.818,69.273,102.975,158.625,72.935,102.463,143.000,25.385,101.656,158.889,58.993,82.444,87.833,37.548,91.251,444.545,86.945,118.186,314.250,48.413,99.746,84.750,45.851,83.237,265.000,49.253,96.147,162.000,50.704,88.578,90.250,86.016,73.363,125.000,80.139,75.341,166.750,55.148,92.588
328,728.000,34.255,113.029,181.750,72.284,106.526,370.375,46.831,94.475,236.667,31.322,121.839,179.333,28.474,114.652,74.444,65.995,81.258,213.333,54.825,80.394,129.636,41.761,83.364,213.125,23.620,104.349,128.875,82.986,54.653,173.375,75.175,54.632,239.000,43.893,88.431,298.875,45.907,102.972,348.333,50.554,92.083,232.182,69.319,103.041,201.250,72.779,102.556,192.000,25.639,101.650,124.889,58.955,82.587,108.667,37.506,91.057,232.000,86.849,118.240,103.500,48.362,99.768,95.750,45.965,83.499,235.750,49.149,96.052,173.111,50.809,88.484,63.500,85.968,73.369,204.000,80.405,75.290,88.000,55.431,92.485
329,667.778,34.287,113.050,112.250,72.210,106.601,437.375,46.972,94.578,220.833,31.210,121.854,105.429,28.410,114.498,139.556,66.184,81.007,175.833,54.857,80.344,195.455,41.694,83.553,69.250,23.487,104.466,149.875,82.874,54.560,120.500,75.127,54.621,154.750,43.816,88.416,385.375,45.982,103.051,241.000,50.474,92.056,181.636,69.305,103.066,142.875,72.930,102.484,185.167,25.432,101.627,279.556,59.069,82.557,44.167,37.413,91.046,250.182,87.003,118.318,204.500,48.333,99.866,84.250,45.890,83.386,305.000,49.342,96.121,183.111,50.784,88.450,61.250,85.934,73.572,96.200,80.689,75.383,114.500,54.938,92.433
330,423.778,34.276,113.026,118.500,72.243,106.276,344.250,47.019,94.588,297.333,31.287,121.796,69.429,28.105,114.524,130.889,66.142,80.934,47.500,54.913,80.685,113.273,41.768,83.505,202.250,23.652,104.359,144.125,82.972,54.612,176.500,75.169,54.542,213.750,43.942,88.369,325.375,46.040,103.047,322.000,50.532,92.097,208.364,69.293,102.995,167.750,72.733,102.587,93.333,25.406,101.820,171.111,59.097,82.607,113.833,37.623,91.031,348.182,86.977,118.273,463.250,48.347,99.881,163.000,46.120,83.356,316.500,49.383,96.032,206.667,50.744,88.473,141.750,86.004,73.520,69.600,80.260,75.411,336.750,55.258,92.490
331,567.111,34.219,113.001,166.250,72.272,106.589,390.875,47.022,94.602,247.000,31.217,121.844,100.667,28.494,114.565,77.778,66.080,80.981,82.500,54.910,80.350,75.818,41.814,83.468,127.375,23.538,104.360,91.500,82.950,54.674,200.250,75.137,54.583,237.500,43.796,88.255,239.875,45.898,102.922,281.333,50.599,92.061,181.455,69.225,103.008,139.625,72.846,102.454,91.333,25.368,101.875,175.778,59.152,82.594,77.000,37.743,91.090,371.636,86.959,118.307,287.750,48.335,99.720,34.250,46.030,83.366,264.500,49.223,96.102,80.444,50.606,88.481,67.000,85.950,73.229,90.400,80.513,75.355,107.750,55.067,92.518
332,646.444,34.251,112.969,147.750,72.298,106.509,394.625,46.910,94.592,283.667,31.303,121.852,99.619,28.487,114.517,141.778,66.375,81.186,76.833,54.886,80.377,161.091,41.738,83.425,112.875,23.606,104.338,191.750,82.879,54.514,174.125,75.135,54.627,171.125,43.851,88.424,262.000,45.913,102.978,268.167,50.472,92.063,162.727,69.268,103.007,205.875,72.858,102.500,199.333,25.477,101.668,123.333,59.027,82.621,114.000,37.625,91.210,246.182,86.973,118.365,253.750,48.430,99.818,169.000,46.123,83.455,267.500,49.198,96.092,147.778,50.572,88.588,28.750,86.136,73.366,126.400,80.398,75.261,228.000,55.360,92.414
333,428.000,34.234,112.947,228.750,72.253,106.572,352.250,46.984,94.609,610.833,31.311,121.811,103.333,28.349,114.528,76.444,66.211,81.091,116.667,54.897,80.483,114.545,41.659,83.681,143.750,23.592,104.320,91.250,82.908,54.540,148.625,75.201,54.576,174.375,43.859,88.271,283.625,45.844,103.015,158.000,50.628,92.096,145.818,69.334,103.100,142.750,72.814,102.323,78.833,25.302,101.830,120.667,59.013,82.721,70.500,37.408,91.006,189.636,86.963,118.351,295.750,48.354,99.782,98.000,46.108,83.546,210.750,49.073,96.063,166.222,50.641,88.572,79.000,85.967,73.508,139.600,80.505,75.334,330.250,55.119,92.482
334,520.667,34.291,113.003,178.750,72.172,106.479,402.250,46.987,94.534,431.167,31.291,121.770,140.000,28.339,114.506,62.444,66.367,80.964,119.167,54.787,80.290,120.182,41.754,83.580,164.500,23.656,104.263,138.250,83.060,54.694,157.000,75.130,54.650,161.625,43.844,88.318,335.500,45.873,102.913,321.833,50.466,92.067,271.273,69.247,103.125,150.750,72.873,102.510,76.667,25.293,101.774,154.667,58.985,82.636,91.500,37.601,91.145,190.182,87.050,118.229,502.250,48.342,99.866,224.250,46.017,83.409,219.500,49.226,96.095,161.333,50.591,88.502,90.500,86.085,73.497,93.000,80.556,75.422,184.500,55.359,92.558
335,491.111,34.229,112.988,77.500,72.079,106.413,451.250,46.946,94.554,378.500,31.392,121.799,162.476,28.496,114.464,109.333,65.985,80.923,120.500,54.902,80.644,176.000,41.621,83.473,140.500,23.466,104.289,164.750,82.915,54.512,206.125,75.170,54.672,191.125,43.781,88.289,380.875,45.962,103.041,271.333,50.565,92.107,176.364,69.259,103.064,173.375,72.860,102.507,148.333,25.407,101.803,160.000,59.047,82.694,113.333,37.548,91.216,212.909,86.974,118.147,1562.500,48.354,99.809,112.750,46.003,83.285,185.000,49.296,96.124,163.111,50.731,88.377,107.000,85.971,73.488,174.800,80.569,75.348,290.250,55.205,92.676
336,440.444,34.277,112.941,176.750,72.369,106.410,335.000,46.964,94.532,236.333,31.293,121.780,114.762,28.362,114.583,92.667,66.177,80.936,103.667,54.837,80.325,122.545,41.673,83.547,140.125,23.450,104.394,123.125,82.835,54.575,171.875,75.158,54.564,133.625,43.921,88.238,308.125,45.854,103.005,319.833,50.546,92.057,238.909,69.237,103.010,169.375,72.891,102.417,228.500,25.465,101.595,210.889,58.992,82.702,86.667,37.545,90.949,79.091,87.024,118.260,1326.000,48.359,99.814,223.250,45.963,83.447,457.250,49.165,96.150,169.556,50.730,88.507,103.500,86.016,73.606,106.600,80.417,75.275,188.750,55.047,92.622
337,448.222,34.186,113.101,116.000,72.253,106.581,473.500,47.044,94.583,322.333,31.366,121.744,130.286,28.391,114.591,42.667,65.878,81.205,192.000,54.860,80.510,172.909,41.770,83.531,164.500,23.510,104.390,164.000,82.825,54.612,127.875,74.956,54.603,151.625,43.826,88.293,446.625,45.915,103.056,204.667,50.467,92.132,224.909,69.380,103.029,130.625,72.770,102.471,113.500,25.385,101.830,148.889,58.980,82.615,55.000,37.316,91.202,89.636,86.832,118.222,1085.250,48.361,99.784,702.500,46.102,83.402,1227.000,49.293,96.089,294.222,50.681,88.514,111.750,85.994,73.557,121.600,80.554,75.395,127.750,55.333,92.485
338,649.778,34.303,113.043,104.750,72.429,106.452,417.000,46.979,94.530,394.000,31.335,121.776,144.286,28.453,114.631,33.111,66.435,81.277,140.500,54.847,80.525,188.000,41.623,83.521,160.250,23.654,104.136,129.125,82.839,54.614,184.000,75.086,54.601,193.875,43.992,88.214,320.750,45.909,103.026,249.167,50.662,92.113,131.636,69.243,103.124,193.375,72.786,102.512,192.167,25.422,101.813,204.889,59.044,82.560,47.000,37.445,91.233,160.545,86.780,118.145,796.250,48.392,99.823,304.500,46.054,83.436,711.500,49.239,96.072,235.556,50.631,88.480,108.500,85.924,73.612,173.800,80.430,75.260,269.750,55.134,92.501
339,582.000,34.226,112.964,223.000,72.255,106.561,353.500,46.916,94.515,329.833,31.375,121.783,192.381,28.464,114.532,45.556,66.044,81.073,66.167,54.921,80.446,210.909,41.719,83.536,94.750,23.688,104.321,129.625,83.084,54.653,181.000,75.182,54.409,171.750,43.806,88.352,409.750,45.883,103.008,208.500,50.581,92.020,151.455,69.210,103.062,189.875,72.893,102.492,177.167,25.423,101.747,216.000,59.063,82.602,77.167,37.310,91.206,54.909,86.880,118.329,684.250,48.393,99.772,277.500,46.099,83.482,583.750,49.260,96.085,117.111,50.724,88.337,190.500,85.850,73.536,57.000,80.531,75.316,236.750,55.141,92.520
340,510.222,34.265,113.012,93.250,72.233,106.474,323.375,47.010,94.633,225.333,31.355,121.767,182.857,28.246,114.490,136.444,66.211,81.179,164.167,54.888,80.391,125.455,41.779,83.445,193.000,23.610,104.343,155.000,82.812,54.655,147.750,75.202,54.621,154.875,43.933,88.442,239.875,45.990,103.060,255.000,50.501,92.004,170.182,69.292,103.051,154.000,72.861,102.421,126.000,25.443,101.824,230.222,59.087,82.669,82.000,37.509,91.011,154.182,86.975,118.288,554.750,48.361,99.884,179.250,46.153,83.322,350.000,49.291,96.048,178.222,50.647,88.435,135.750,86.058,73.522,90.600,80.910,75.313,104.750,55.274,92.634
