 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18
313,123.500,96.400,84.461,361.111,76.127,110.897,200.000,88.239,101.068,190.333,80.728,87.422,244.375,94.455,98.324,113.250,86.341,57.956,25.500,91.660,79.339,196.375,79.053,64.334,242.500,70.273,109.698,178.250,88.911,42.724,104.400,80.921,57.792,66.762,90.871,83.377,111.167,93.656,104.170,70.667,81.447,35.591,141.125,92.196,90.062,165.750,63.001,89.882,168.200,88.992,109.820,127.875,87.414,89.342
314,77.625,96.565,84.564,411.778,76.084,110.783,179.111,88.233,100.809,223.500,80.632,87.521,230.375,94.386,98.151,45.250,86.330,57.611,60.875,91.608,79.598,202.625,79.045,64.230,317.000,70.214,109.782,89.750,88.955,42.633,80.600,80.853,58.088,140.286,91.031,83.613,87.667,93.609,104.047,77.833,81.655,35.666,114.875,92.240,89.954,75.750,63.115,90.035,230.000,89.009,109.777,101.125,87.313,89.307
315,143.625,96.653,84.371,436.222,76.122,110.872,130.000,88.214,100.932,68.167,80.462,87.549,213.125,94.391,98.354,69.250,86.171,57.887,24.625,91.602,79.712,303.250,79.021,64.324,129.250,70.303,109.835,86.000,89.166,42.659,171.600,80.828,57.725,58.381,91.044,83.493,77.833,93.631,104.289,116.000,81.559,35.546,88.625,92.431,90.028,54.500,63.193,89.748,111.200,88.968,109.776,42.375,87.369,89.293
316,105.875,96.438,84.622,404.000,76.110,110.884,237.778,88.198,101.016,233.167,80.566,87.432,263.750,94.371,98.244,54.500,86.359,58.189,76.875,91.706,79.787,244.375,78.995,64.363,153.250,70.201,109.667,94.250,89.049,42.699,86.600,80.921,57.712,70.857,90.968,83.787,145.833,93.536,104.024,124.333,81.431,35.682,153.250,92.187,89.973,31.750,63.029,90.253,128.200,88.930,109.793,56.000,87.426,89.290
317,87.875,96.715,84.638,274.000,76.112,110.846,144.222,88.118,100.814,218.167,80.595,87.467,161.250,94.405,98.241,48.750,86.505,57.828,48.375,91.610,79.329,152.250,79.071,64.299,208.000,70.284,109.736,91.250,89.009,42.473,161.400,80.965,57.815,147.429,90.938,83.599,147.667,93.538,104.258,111.500,81.522,35.757,116.250,92.160,89.883,43.500,63.122,89.804,122.600,88.948,110.028,123.750,87.192,89.417
318,82.375,96.412,84.620,179.333,76.105,110.800,157.556,88.191,100.959,184.000,80.686,87.464,295.750,94.304,98.346,127.750,86.353,58.010,81.000,91.864,79.561,261.875,79.035,64.351,231.250,70.145,109.714,50.500,88.981,42.608,71.400,80.838,58.024,58.476,91.102,83.476,116.000,93.634,104.122,87.833,81.401,35.728,170.375,92.189,89.839,156.750,63.137,89.871,127.600,88.867,110.036,72.500,87.526,89.149
319,103.500,96.766,84.661,190.889,76.064,110.789,190.222,88.175,100.874,155.333,80.597,87.422,196.875,94.370,98.248,87.500,86.230,58.073,69.250,91.626,79.738,167.500,78.997,64.431,177.500,70.229,109.772,144.500,88.904,42.607,84.600,80.822,57.515,123.714,91.058,83.487,102.333,93.627,104.059,169.500,81.406,35.680,136.375,92.248,89.875,118.000,63.090,90.017,163.000,88.964,109.834,99.250,87.217,89.334
320,87.125,96.550,84.722,79.111,76.183,110.788,291.778,88.255,100.849,212.667,80.632,87.443,214.125,94.442,98.370,61.750,86.317,58.027,54.875,91.860,79.732,228.625,79.090,64.353,315.750,70.251,109.848,67.250,88.825,42.725,131.200,80.884,57.688,98.286,90.826,83.679,65.833,93.538,104.085,162.167,81.575,35.566,107.625,92.095,89.876,42.500,63.231,89.834,193.200,89.003,109.916,66.125,87.264,89.309
321,111.250,96.638,84.485,116.444,76.141,110.727,194.000,88.199,101.038,214.167,80.560,87.422,272.625,94.410,98.281,75.000,86.334,57.877,65.875,91.552,79.609,194.500,79.093,64.348,263.000,70.104,109.631,56.750,88.993,42.676,139.000,80.913,57.773,73.333,90.969,83.519,91.667,93.579,104.184,106.167,81.450,35.681,163.125,92.216,89.895,105.750,63.080,89.900,191.200,88.985,109.715,69.375,87.220,89.252
322,124.250,96.477,84.693,170.889,76.073,110.853,161.778,88.197,100.773,208.167,80.623,87.402,267.875,94.586,98.157,114.750,86.317,58.076,24.000,91.632,79.441,182.250,79.073,64.410,287.750,70.253,109.756,145.750,88.975,42.659,170.200,80.911,57.956,151.619,90.974,83.473,126.500,93.593,104.131,53.333,81.487,35.680,100.500,92.380,89.787,99.250,63.067,89.896,183.400,88.971,109.952,111.375,87.327,89.379
323,84.250,96.605,84.659,86.000,76.027,110.725,206.667,88.318,100.901,310.000,80.577,87.391,250.875,94.448,98.210,114.500,86.455,57.915,42.125,91.833,79.670,217.750,79.062,64.328,268.500,70.237,109.738,106.250,89.159,42.613,190.000,80.880,57.901,102.476,90.865,83.569,117.667,93.523,104.165,100.000,81.636,35.840,108.375,92.205,89.877,68.500,63.194,89.891,75.400,88.990,109.767,95.750,87.320,89.345
324,117.750,96.682,84.552,121.111,76.165,110.815,237.556,88.120,100.961,124.833,80.533,87.189,319.250,94.489,98.271,79.500,86.272,57.949,113.750,91.895,79.461,183.000,79.043,64.314,351.000,70.243,109.765,104.500,88.880,42.639,163.200,80.869,57.547,141.619,90.963,83.614,100.500,93.555,104.163,95.500,81.533,35.630,110.125,92.250,89.860,55.000,62.844,89.908,193.200,89.037,109.842,109.250,87.303,89.438
325,147.875,96.570,84.674,136.667,76.023,110.838,218.000,88.207,100.874,158.167,80.725,87.365,227.500,94.414,98.287,78.000,86.231,57.978,73.250,91.822,79.500,139.250,79.035,64.264,303.500,70.297,109.701,114.000,88.840,42.486,53.800,80.992,57.574,161.333,90.962,83.603,146.000,93.641,104.129,108.500,81.619,35.647,119.625,92.184,89.925,54.000,63.085,90.005,205.600,88.932,109.743,53.250,87.141,89.239
326,95.250,96.534,84.685,118.444,75.978,110.899,250.444,88.077,100.980,151.333,80.634,87.472,278.375,94.537,98.253,125.250,86.282,57.988,20.875,91.627,79.444,210.250,79.023,64.358,330.750,70.225,109.694,81.250,89.099,42.663,156.600,80.852,57.877,77.714,90.978,83.658,110.667,93.561,104.294,109.833,81.360,35.639,131.875,92.333,89.930,80.750,63.059,89.869,147.800,88.958,109.821,92.375,86.971,89.414
327,77.750,96.351,84.684,45.333,76.240,110.855,243.556,88.135,100.983,228.667,80.614,87.431,350.125,94.463,98.306,79.500,86.366,58.061,30.000,91.879,79.351,156.250,79.168,64.326,280.000,70.240,109.832,105.000,88.898,42.782,159.000,80.919,58.040,65.333,91.096,83.585,66.167,93.609,103.928,38.167,81.489,35.513,162.375,92.415,89.970,97.500,63.142,89.857,96.800,89.025,109.775,91.500,87.249,89.368
328,100.375,96.681,84.572,111.111,76.024,110.994,255.333,88.176,100.880,134.667,80.722,87.380,993.375,94.450,98.268,131.250,86.283,57.902,35.250,91.650,79.352,260.875,79.116,64.319,338.250,70.255,109.745,109.250,88.837,42.520,172.200,81.003,57.834,135.143,91.105,83.563,63.167,93.483,104.064,101.167,81.588,35.606,137.125,92.231,89.888,76.250,63.091,90.117,300.800,89.006,109.936,89.875,87.133,89.366
329,173.500,96.349,84.513,178.444,76.123,110.766,275.556,88.102,100.938,167.667,80.598,87.451,1288.125,94.400,98.278,178.250,86.228,57.996,38.125,91.817,79.920,212.125,79.011,64.365,192.750,70.361,109.794,15.500,89.065,42.315,65.400,80.869,57.708,104.571,90.911,83.762,108.000,93.590,104.275,149.333,81.503,35.796,138.375,92.145,89.926,146.750,63.231,89.918,118.000,88.989,109.784,97.125,87.273,89.323
330,62.125,96.399,84.562,136.444,76.081,110.868,241.111,88.044,100.920,170.833,80.623,87.357,1413.250,94.421,98.276,100.250,86.344,58.054,40.875,91.988,79.423,202.375,78.885,64.180,205.250,70.127,109.766,36.000,88.968,42.664,162.000,80.927,57.770,101.905,90.968,83.488,176.833,93.470,104.099,84.667,81.762,35.799,119.625,92.220,89.877,62.250,63.145,89.975,110.400,88.971,109.862,88.750,87.347,89.390
331,58.875,96.502,84.701,107.778,76.094,110.654,137.111,88.235,100.800,138.833,80.540,87.430,1033.125,94.403,98.306,165.000,86.317,57.922,54.500,91.673,79.488,228.250,79.071,64.186,189.750,70.288,109.593,42.750,89.020,42.409,394.600,80.929,57.768,115.905,91.028,83.462,62.500,93.740,104.255,129.000,81.719,35.700,55.000,91.977,90.049,94.000,62.983,90.046,103.600,89.023,109.859,69.000,87.379,89.100
332,98.125,96.594,84.488,37.778,76.048,110.929,168.222,88.209,100.817,184.500,80.489,87.383,902.750,94.425,98.278,43.000,86.112,57.846,31.750,91.884,79.591,171.750,78.984,64.231,250.750,70.174,109.766,51.750,88.956,42.613,713.800,80.901,57.804,159.143,90.829,83.611,146.333,93.506,104.174,147.500,81.336,35.528,123.625,92.307,89.842,84.500,63.041,90.200,200.600,88.988,109.881,67.625,87.201,89.454
333,92.750,96.658,84.427,120.889,76.246,110.921,314.889,88.270,100.998,199.500,80.572,87.289,650.000,94.432,98.273,46.750,86.335,57.956,69.125,91.625,79.429,209.000,79.111,64.379,234.000,70.236,109.791,81.000,89.017,42.487,762.400,80.905,57.881,86.476,91.026,83.534,71.167,93.533,104.247,81.000,81.580,35.363,157.125,92.301,89.992,66.000,62.990,89.927,173.600,88.954,110.024,48.375,87.497,89.237
334,126.000,96.527,84.593,72.444,76.172,110.901,261.556,88.129,100.884,179.500,80.535,87.348,838.000,94.435,98.287,279.500,86.336,58.289,55.875,91.783,79.410,131.625,79.102,64.290,248.250,70.241,109.721,47.000,88.904,42.544,850.600,80.920,57.747,104.381,91.109,83.527,96.667,93.687,104.059,107.167,81.470,35.815,140.375,92.272,89.993,95.000,63.096,89.935,171.400,88.909,110.053,43.875,87.446,89.408
335,149.500,96.617,84.474,83.778,76.010,110.749,196.444,88.103,100.808,120.333,80.570,87.501,403.875,94.451,98.246,41.750,86.335,58.034,29.500,91.918,79.754,253.250,79.165,64.409,277.000,70.226,109.815,83.250,88.867,42.679,503.000,80.904,57.850,125.429,90.912,83.576,118.667,93.617,104.069,65.833,81.615,35.514,140.375,92.137,89.804,104.000,63.063,89.888,185.200,88.984,109.897,122.750,87.266,89.305
336,90.625,96.667,84.759,77.111,76.202,111.089,333.333,88.105,100.986,188.500,80.559,87.272,279.125,94.347,98.349,99.750,86.229,58.076,34.125,91.966,79.573,221.000,79.067,64.319,236.750,70.267,109.856,67.000,88.895,42.822,673.400,80.937,57.822,64.667,90.975,83.581,110.000,93.732,104.237,96.500,81.469,35.603,79.125,92.326,90.069,49.000,63.109,89.838,174.800,89.086,109.887,100.250,87.250,89.227
337,78.125,96.733,84.539,100.444,76.199,110.827,308.444,88.189,100.964,192.333,80.608,87.458,158.125,94.380,98.123,107.750,86.244,58.044,109.500,91.855,79.536,196.125,79.074,64.273,444.500,70.251,109.697,142.750,88.992,42.578,523.200,80.891,57.699,85.048,90.900,83.668,93.833,93.488,104.241,95.000,81.475,35.564,128.375,92.234,89.867,55.500,63.212,89.864,186.200,88.964,109.981,110.875,87.385,89.239
338,140.000,96.667,84.614,106.222,76.135,110.676,186.000,88.252,100.982,125.833,80.652,87.390,213.750,94.399,98.322,66.750,86.257,58.120,30.375,91.897,79.567,208.750,79.147,64.496,246.500,70.209,109.657,87.000,88.905,42.671,286.600,80.880,57.774,73.524,90.778,83.490,89.667,93.537,104.352,108.833,81.460,35.719,82.500,92.026,89.916,51.000,63.030,89.976,108.200,88.953,109.896,90.375,87.272,89.188
339,111.875,96.437,84.585,125.333,76.090,110.673,317.111,88.235,100.899,128.167,80.616,87.392,190.750,94.352,98.242,81.750,86.387,58.011,44.625,91.732,79.450,157.125,79.156,64.244,317.500,70.195,109.800,43.250,88.917,42.802,255.600,80.909,57.698,87.524,90.846,83.518,90.167,93.533,103.998,141.667,81.459,35.758,170.750,92.114,89.883,117.500,63.044,89.854,163.800,88.993,109.766,97.250,87.316,89.355
340,113.625,96.400,84.612,96.889,76.020,110.869,137.778,88.229,100.774,235.000,80.585,87.451,212.875,94.399,98.260,158.000,86.382,57.906,61.125,91.608,79.372,162.375,79.021,64.446,294.500,70.174,109.761,87.000,88.950,42.671,158.800,80.946,57.604,70.095,91.044,83.340,147.667,93.727,104.209,78.333,81.516,35.506,131.750,92.199,89.973,50.250,63.040,89.797,154.200,89.027,109.850,140.000,87.293,89.375
341,157.250,96.501,84.532,84.000,76.171,110.855,114.222,88.288,100.879,173.167,80.720,87.356,196.750,94.503,98.372,100.500,86.385,57.891,63.625,91.720,79.352,240.625,79.050,64.283,365.500,70.265,109.750,200.000,88.874,42.687,163.200,80.912,58.002,115.238,91.059,83.511,60.000,93.654,104.166,180.000,81.550,35.584,167.000,92.116,89.927,128.750,63.185,89.892,162.200,88.925,109.755,36.250,87.083,89.297
342,165.875,96.687,84.586,97.333,76.179,110.790,149.778,88.306,100.931,250.833,80.690,87.488,242.000,94.382,98.331,107.000,86.482,58.048,98.875,91.855,79.435,221.750,79.126,64.315,335.500,70.234,109.644,192.750,89.189,42.609,123.600,80.903,57.958,73.714,90.967,83.515,93.167,93.362,103.968,182.667,81.473,35.668,104.500,92.314,90.105,64.750,63.144,89.792,130.600,88.890,110.092,65.500,87.237,89.351
343,98.750,96.487,84.559,127.778,76.192,110.750,202.222,88.125,100.862,186.833,80.598,87.427,220.500,94.401,98.235,131.000,86.154,58.028,110.250,91.751,79.606,186.625,78.983,64.178,289.750,70.295,109.710,224.000,88.923,42.508,128.200,80.972,57.801,72.857,91.036,83.258,73.833,93.538,104.148,215.667,81.581,35.590,114.125,92.290,89.932,109.250,63.047,90.129,147.200,88.914,109.621,84.000,87.292,89.157
344,95.500,96.557,84.789,107.778,75.994,110.704,250.000,88.240,100.878,198.833,80.627,87.311,246.875,94.324,98.194,126.000,86.374,58.069,53.500,91.822,79.595,255.250,78.960,64.152,231.750,70.251,109.809,92.250,88.986,42.585,136.000,80.890,57.984,98.952,91.044,83.481,87.167,93.504,104.199,137.667,81.636,35.570,128.875,92.271,89.950,191.000,63.052,89.931,189.800,88.913,109.924,105.750,87.227,89.370
345,93.375,96.388,84.645,137.778,76.129,110.825,231.333,88.164,100.907,239.333,80.643,87.350,265.875,94.459,98.282,102.000,86.444,57.958,41.750,91.741,79.640,177.125,79.116,64.248,121.250,70.244,109.833,164.000,88.870,42.544,83.600,80.857,57.716,105.429,90.875,83.667,98.333,93.617,104.352,146.667,81.580,35.727,127.125,92.242,89.863,72.000,62.936,89.932,138.600,88.889,109.718,117.500,87.108,89.454
346,109.125,96.678,84.509,143.333,76.251,110.901,189.778,88.271,100.904,216.667,80.531,87.413,204.000,94.383,98.292,77.500,86.542,57.887,45.625,91.762,79.361,248.750,79.054,64.357,324.000,70.224,109.688,80.750,89.124,42.780,146.000,80.861,57.912,108.190,90.768,83.538,99.167,93.545,104.252,79.500,81.592,35.675,183.000,92.240,89.926,105.250,62.965,90.032,150.400,88.972,110.115,144.875,87.345,89.340
347,102.625,96.728,84.522,178.000,76.100,110.740,168.444,88.290,100.888,211.000,80.590,87.441,248.875,94.419,98.238,85.750,86.378,57.745,52.125,91.718,79.769,177.500,79.050,64.230,227.000,70.168,109.685,231.500,89.084,42.690,183.600,80.911,57.683,103.714,90.861,83.680,105.667,93.449,104.133,91.500,81.351,35.650,166.625,92.127,89.990,102.000,63.142,90.216,193.400,88.913,109.786,49.625,87.445,89.276
348,100.500,96.500,84.517,53.778,75.951,110.593,113.556,88.206,100.838,125.167,80.585,87.325,246.750,94.505,98.303,148.250,86.452,57.801,45.750,91.723,79.772,157.250,79.051,64.336,213.750,70.158,109.668,295.500,88.877,42.627,187.000,80.836,57.888,82.190,90.944,83.509,100.667,93.398,104.348,103.833,81.525,35.694,119.250,92.240,89.827,125.000,62.963,89.907,178.400,88.962,109.866,55.625,87.151,89.036
349,82.375,96.686,84.733,74.000,75.956,110.886,175.556,88.080,100.836,120.833,80.806,87.490,206.625,94.430,98.303,119.250,86.350,57.937,37.875,91.737,79.673,138.750,79.011,64.207,188.000,70.280,109.740,247.750,88.791,42.698,129.800,80.946,57.691,91.524,90.890,83.410,79.500,93.636,104.265,75.667,81.654,35.532,155.875,92.191,89.895,128.750,63.019,89.811,104.000,88.960,109.563,45.750,87.425,89.210
350,86.250,96.807,84.693,72.667,75.994,110.895,173.333,88.175,100.847,228.500,80.647,87.276,213.250,94.414,98.280,49.250,86.507,57.878,17.375,91.529,79.415,179.125,78.987,64.241,219.750,70.207,109.570,128.250,88.837,42.723,186.600,80.927,58.033,67.524,90.946,83.407,73.333,93.645,104.149,104.500,81.553,35.515,119.375,92.064,89.957,79.250,62.887,89.743,157.400,88.902,109.641,111.000,87.294,89.218
351,106.875,96.564,84.621,91.111,76.095,110.672,367.333,88.181,100.888,146.500,80.670,87.301,211.500,94.446,98.283,125.000,86.385,57.924,57.250,91.671,79.709,226.750,78.971,64.394,202.500,70.148,109.767,204.000,88.927,42.588,63.600,80.824,57.873,95.048,90.960,83.523,107.500,93.448,104.139,152.000,81.570,35.801,112.125,92.263,89.905,35.500,63.129,90.081,172.600,88.999,109.972,80.125,87.532,89.291
352,62.125,96.488,84.648,127.556,76.078,110.713,304.889,88.181,100.878,128.000,80.546,87.516,143.250,94.356,98.222,62.250,86.400,57.993,25.000,91.948,79.606,124.125,78.971,64.452,328.250,70.232,109.769,54.000,88.857,42.685,69.200,80.994,57.895,114.000,90.972,83.320,135.833,93.591,104.077,102.167,81.673,35.600,170.125,92.171,89.901,69.000,63.069,90.000,141.400,88.954,109.789,85.375,87.316,89.357
353,173.500,96.759,84.674,152.222,75.997,110.735,132.667,88.101,101.037,237.667,80.518,87.487,246.750,94.422,98.301,63.250,86.454,58.048,83.250,91.558,79.287,181.500,79.026,64.388,172.250,70.220,109.809,26.750,88.708,42.654,128.000,80.950,57.769,123.429,90.974,83.306,115.333,93.601,104.190,171.500,81.306,35.724,102.875,92.424,90.071,90.500,63.027,89.793,197.000,88.980,109.874,107.125,87.497,89.460
354,132.750,96.799,84.541,106.000,76.149,110.981,225.778,88.232,100.985,172.333,80.582,87.475,237.625,94.493,98.222,58.250,86.261,58.017,21.250,91.784,79.274,183.125,78.906,64.324,209.750,70.163,109.744,20.000,88.924,42.517,176.400,80.915,57.684,144.381,91.000,83.587,54.000,93.552,104.272,106.000,81.517,35.802,138.500,92.329,89.944,67.500,63.263,89.923,99.200,89.010,109.880,73.125,87.122,89.321
355,112.500,96.552,84.788,92.889,76.032,110.886,198.444,88.311,100.958,110.167,80.770,87.413,185.375,94.507,98.215,55.500,86.341,58.126,54.500,91.682,79.580,258.375,79.069,64.253,229.500,70.221,109.830,44.500,88.792,42.588,123.000,80.900,57.939,75.048,90.860,83.365,75.000,93.688,104.259,119.667,81.403,35.609,153.375,92.228,89.936,63.500,63.022,90.165,117.600,89.049,109.841,72.750,87.278,89.151
356,114.500,96.513,84.601,68.000,76.106,110.726,181.778,88.168,100.903,174.167,80.606,87.356,188.500,94.412,98.300,40.750,86.341,58.026,59.375,91.837,79.601,158.500,79.102,64.302,142.250,70.252,109.628,11.750,88.967,42.493,96.000,80.876,57.733,126.095,91.023,83.511,22.167,93.409,104.341,118.833,81.561,35.625,136.500,92.102,89.914,174.500,62.990,89.905,184.400,88.981,109.818,60.625,87.267,89.129
357,197.625,96.452,84.643,54.444,75.999,110.580,223.556,88.153,100.971,317.167,80.559,87.379,193.125,94.367,98.306,55.250,86.324,58.090,63.500,92.087,79.545,211.250,79.126,64.489,329.750,70.201,109.735,37.750,88.990,42.535,124.200,80.862,57.727,61.524,90.961,83.229,133.667,93.676,104.132,118.167,81.547,35.565,118.125,92.374,89.872,143.000,62.887,89.831,296.800,88.996,110.044,38.250,87.245,89.151
358,82.000,96.491,84.656,100.889,75.975,110.684,86.667,88.092,100.946,288.833,80.515,87.432,275.375,94.428,98.314,139.250,86.239,58.009,64.875,91.885,79.420,226.250,78.940,64.388,111.750,70.229,109.838,84.750,89.048,42.708,141.800,80.919,57.947,120.857,91.165,83.291,34.167,93.507,104.279,88.667,81.464,35.670,169.750,92.141,89.952,331.500,63.154,89.942,102.200,89.030,109.677,63.125,87.156,89.490
359,95.625,96.507,84.816,144.222,75.973,110.570,95.778,88.114,101.017,424.500,80.554,87.423,212.625,94.404,98.307,145.250,86.496,57.935,42.500,91.905,79.634,164.625,78.973,64.467,232.750,70.139,109.756,69.500,88.976,42.599,128.400,80.835,57.790,64.286,90.809,83.814,106.667,93.465,104.098,126.500,81.546,35.713,151.875,92.277,90.043,182.750,62.923,89.995,185.200,88.991,109.802,99.375,87.421,89.244
360,145.625,96.493,84.648,154.444,76.140,110.844,250.222,88.180,100.863,271.167,80.579,87.376,220.875,94.509,98.347,171.750,86.360,58.007,111.875,91.825,79.451,185.125,79.147,64.352,219.000,70.195,109.849,28.000,88.959,42.655,74.800,80.877,57.966,103.048,91.049,83.498,107.167,93.443,104.127,144.167,81.391,35.714,140.375,92.296,89.900,95.000,63.009,90.017,85.200,89.062,110.043,32.250,87.282,89.010
361,130.250,96.469,84.701,120.444,76.143,110.665,264.222,88.301,100.917,309.667,80.555,87.423,216.250,94.416,98.341,160.250,86.342,58.059,56.375,91.815,79.160,190.750,79.128,64.374,237.000,70.132,109.780,61.500,88.857,42.631,128.800,80.896,57.924,87.143,90.841,83.500,101.500,93.411,104.125,74.333,81.701,35.539,145.500,92.244,89.781,77.000,63.217,89.893,213.800,88.926,109.882,71.000,87.374,89.292
362,90.250,96.589,84.652,131.333,76.172,110.874,162.222,88.151,100.817,582.667,80.605,87.455,328.375,94.495,98.319,125.750,86.216,57.942,46.500,91.716,79.455,240.750,79.052,64.272,225.250,70.172,109.674,89.000,89.084,42.516,112.800,80.920,58.028,134.095,91.161,83.457,86.167,93.637,104.277,94.500,81.595,35.581,122.625,92.312,89.908,95.250,63.032,89.946,138.600,88.927,110.121,71.125,87.252,89.268
363,117.000,96.358,84.669,178.444,76.098,110.880,232.667,88.241,100.865,541.500,80.628,87.478,205.250,94.331,98.373,75.250,86.293,58.054,32.625,91.890,79.598,170.500,79.108,64.215,245.750,70.306,109.709,106.750,88.938,42.730,156.800,80.835,57.740,88.095,90.998,83.492,81.833,93.665,104.275,52.833,81.652,35.536,120.500,92.409,89.973,74.750,63.077,89.705,228.600,88.901,110.051,117.500,87.320,89.142
364,99.000,96.437,84.553,24.889,75.911,110.734,187.778,88.130,100.890,581.000,80.625,87.454,208.000,94.407,98.378,98.250,86.270,57.869,74.125,91.743,79.578,221.750,79.175,64.437,181.250,70.098,109.606,50.500,89.061,42.674,133.200,80.863,57.810,96.476,91.121,83.420,59.667,93.658,104.114,46.333,81.567,35.721,139.750,92.248,89.842,74.500,63.154,89.892,210.600,88.947,109.907,54.250,87.158,89.196
365,126.625,96.477,84.621,216.667,76.047,110.796,211.111,88.030,100.892,381.167,80.639,87.473,219.500,94.404,98.279,97.250,86.156,57.842,86.375,91.734,79.513,158.125,79.115,64.257,174.250,70.322,109.700,123.000,88.981,42.578,119.600,80.885,57.906,123.810,90.988,83.433,109.333,93.506,104.160,59.500,81.557,35.627,165.125,92.320,89.896,125.250,63.203,89.936,187.000,88.963,109.910,107.875,87.234,89.246
366,139.875,96.536,84.755,90.444,76.093,110.657,204.444,88.172,100.816,287.667,80.587,87.539,294.000,94.411,98.353,198.000,86.414,58.107,41.000,91.921,79.376,186.625,79.050,64.387,295.500,70.219,109.849,45.000,88.810,42.442,88.600,80.871,57.918,57.429,90.783,83.393,116.333,93.477,104.145,98.000,81.826,35.757,85.500,92.142,89.804,143.500,63.144,89.732,202.400,88.927,109.891,161.000,87.219,89.359
367,46.250,96.658,84.474,112.667,75.991,110.815,283.778,88.185,100.933,233.833,80.687,87.440,227.125,94.497,98.276,208.000,86.340,58.047,27.000,92.037,79.209,184.125,79.103,64.238,292.500,70.252,109.719,69.000,88.820,42.581,109.800,80.860,57.929,105.048,91.055,83.706,67.833,93.577,104.232,80.667,81.492,35.771,133.500,92.087,89.835,80.750,63.143,89.758,146.800,89.014,109.912,76.250,87.385,89.164
368,109.000,96.596,84.764,172.667,76.122,110.856,211.778,88.193,100.909,241.667,80.667,87.450,131.500,94.337,98.404,124.250,86.312,58.016,22.875,92.008,79.512,214.250,79.098,64.169,188.000,70.366,109.682,136.000,88.843,42.483,132.600,80.810,57.855,83.333,91.006,83.499,109.167,93.536,104.100,113.500,81.555,35.541,131.125,92.199,89.975,52.000,62.854,89.818,103.600,88.905,110.134,72.375,87.061,89.153
369,81.000,96.425,84.706,135.556,75.901,110.948,159.333,88.110,100.970,185.167,80.542,87.324,249.250,94.426,98.385,138.250,86.262,58.002,54.875,91.823,79.533,198.375,79.032,64.358,258.750,70.202,109.675,167.500,89.042,42.544,90.000,80.843,57.690,103.143,90.962,83.453,94.500,93.631,104.085,96.167,81.461,35.706,128.875,91.999,89.917,156.000,63.017,89.918,69.000,88.985,109.849,94.500,87.376,89.292
370,128.250,96.489,84.598,163.778,76.055,110.862,180.222,88.145,100.898,161.667,80.701,87.460,215.750,94.452,98.254,101.750,86.356,58.018,57.125,91.830,79.405,225.250,79.110,64.280,185.750,70.285,109.646,144.750,89.056,42.704,155.200,80.896,57.765,128.762,91.112,83.681,44.500,93.659,104.213,87.500,81.537,35.675,59.875,92.068,90.009,159.000,63.023,89.984,195.400,88.936,109.750,69.875,87.639,89.386
371,80.000,96.466,84.717,141.778,76.156,110.745,92.222,88.164,100.977,257.167,80.767,87.399,234.625,94.448,98.303,65.750,86.217,58.005,67.000,91.579,79.351,178.250,79.106,64.313,133.750,70.070,109.737,173.750,89.067,42.588,134.800,80.956,58.040,125.524,91.111,83.551,128.333,93.563,104.116,156.667,81.493,35.608,138.750,92.328,89.960,23.750,63.212,89.765,174.200,88.944,109.559,68.625,87.184,89.227
372,95.250,96.528,84.554,98.000,76.065,110.935,250.000,88.191,100.839,190.500,80.627,87.366,269.875,94.450,98.279,89.750,86.402,58.075,52.750,91.766,79.163,214.625,79.092,64.352,104.250,70.170,109.812,285.250,89.091,42.678,139.800,80.924,57.835,92.476,91.105,83.493,55.167,93.458,104.265,116.000,81.639,35.655,95.125,92.012,90.054,88.750,62.971,89.853,98.200,88.992,109.747,73.000,87.243,89.273
373,68.625,96.554,84.703,218.000,76.015,110.870,210.000,88.184,100.930,203.667,80.560,87.412,266.250,94.279,98.296,100.750,86.335,57.987,69.375,91.860,79.551,224.750,79.162,64.438,263.250,70.262,109.691,362.500,88.998,42.608,139.000,80.946,58.096,194.571,91.006,83.490,94.167,93.639,104.269,114.333,81.534,35.592,193.500,92.100,89.935,30.500,63.365,90.055,145.200,88.993,109.773,94.750,87.239,89.300
374,106.875,96.790,84.652,143.778,76.071,110.965,293.778,88.159,100.844,122.333,80.581,87.391,186.750,94.377,98.219,90.250,86.319,57.971,65.125,91.736,79.723,246.750,79.143,64.205,224.750,70.274,109.831,223.000,88.929,42.606,105.400,80.993,57.666,120.571,90.854,83.608,40.000,93.850,104.178,69.000,81.415,35.604,224.500,92.345,89.970,148.500,63.193,90.000,212.400,88.974,109.741,85.625,87.237,89.259
375,72.500,96.628,84.633,167.778,76.075,110.807,255.778,88.127,100.880,175.333,80.668,87.511,175.750,94.332,98.224,60.000,86.259,58.093,68.875,91.781,79.505,190.625,79.157,64.378,243.250,70.226,109.663,107.000,89.047,42.599,178.800,80.894,57.959,160.952,90.972,83.513,27.333,93.510,104.154,80.500,81.545,35.739,141.750,92.156,89.922,51.500,63.186,89.953,217.800,88.980,109.857,109.000,87.295,89.163
