 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
182,105.682,145.443,169.449,193.167,147.377,175.188,6.839,167.766,180.166,294.500,198.918,170.511,68.545,140.973,161.102,59.000,93.500,73.937,85.167,87.270,61.026,45.167,90.925,56.749,37.878,200.633,159.168,90.471,164.235,167.357,111.125,199.465,131.829,33.362,146.467,80.700,56.000,114.227,72.952,197.098,84.272,66.654,284.722,87.647,74.700,73.135,94.490,68.105,31.725,164.206,161.701,123.333,152.923,170.894,14.067,128.362,69.465,374.375,116.245,66.313,273.364,115.230,47.761,0.194,140.275,133.455,46.973,157.533,182.259,184.706,142.749,157.248,156.627,195.049,108.649,105.711,133.934,174.763,185.600,95.026,178.954,79.077,127.275,171.337,73.000,140.002,106.846,50.308,192.949,127.264,27.000,196.148,91.891,52.757,174.154,78.056,55.385,110.968,69.493,197.103,171.154,161.167,153.259,112.432,137.183,74.909,167.798,119.184,63.433,157.943,124.000,50.346,209.089,159.275,100.706,141.648,179.855,47.083,149.654,181.776,153.833,154.695,166.171,21.154,184.887,142.889,21.333,179.824,173.678,40.312,190.903,157.842,21.828,200.944,146.521,150.865,93.574,59.570,106.167,107.140,54.278,51.688,158.897,116.321,45.694,172.228,96.913,17.412,132.080,162.746,272.000,89.971,67.299,9.250,141.222,172.848
183,80.091,145.314,169.404,154.444,147.346,175.110,13.871,166.949,180.242,91.875,198.693,170.664,152.545,140.781,160.843,74.231,93.553,73.981,90.833,87.276,61.180,44.806,90.702,56.835,33.633,201.233,159.229,45.059,164.408,167.586,104.188,199.335,131.876,21.021,146.560,80.500,28.095,113.945,72.815,174.863,84.184,66.625,210.778,87.708,74.608,63.243,94.810,67.983,35.569,163.946,161.895,134.433,152.921,171.056,14.000,128.502,68.903,48.625,116.282,66.207,40.364,115.101,47.683,3.613,139.655,132.835,65.892,157.474,182.441,123.000,142.485,157.316,143.529,195.213,108.577,1912.165,133.998,174.663,196.333,95.184,178.694,53.692,127.260,171.487,57.727,139.997,106.671,48.615,192.936,126.851,14.000,196.141,91.648,18.216,174.150,78.265,46.923,110.740,69.521,148.069,171.191,161.224,129.638,112.188,137.178,92.636,167.510,119.096,43.800,157.704,124.119,68.577,208.842,159.376,155.176,141.940,179.969,34.333,149.680,181.971,165.375,154.624,166.140,12.385,184.617,143.136,7.889,179.776,173.126,41.375,190.555,158.066,13.517,200.980,146.292,199.351,93.510,59.703,138.467,107.133,54.257,60.062,158.687,116.804,37.583,172.173,96.999,8.765,132.313,162.610,269.500,89.888,67.207,6.500,141.503,173.752
184,94.591,145.366,169.212,128.944,147.240,175.109,27.161,167.484,180.342,88.812,198.731,170.583,1360.636,140.767,161.046,86.692,93.355,73.738,130.222,87.217,61.047,812.833,90.857,56.921,27.469,201.696,159.202,45.412,164.235,167.016,106.500,199.359,131.882,22.468,146.686,80.282,66.762,113.710,73.046,209.922,84.161,66.645,156.444,87.660,74.591,53.405,94.605,68.342,28.902,163.750,161.334,137.400,153.230,171.123,15.100,128.302,69.639,18.688,116.698,66.483,39.864,114.780,48.064,4.903,139.537,133.378,43.405,157.300,182.729,191.765,142.448,157.141,157.569,195.088,108.848,511.505,133.959,174.735,182.433,95.036,178.654,104.385,127.206,171.348,75.136,140.219,106.736,61.308,193.072,127.163,15.389,196.212,91.552,42.541,173.945,78.214,51.269,110.630,69.403,142.345,171.237,161.156,150.534,112.584,137.278,58.909,167.655,118.996,56.567,158.028,123.641,49.462,208.788,159.276,56.941,141.714,179.927,47.167,149.801,181.916,187.125,154.660,166.023,10.538,184.349,143.280,62.778,179.893,173.899,20.688,190.327,158.327,15.931,199.997,146.523,402.270,93.307,59.490,131.467,107.294,54.017,51.438,158.678,116.528,28.889,172.796,96.963,13.765,132.007,162.513,305.062,89.901,67.239,7.375,141.216,173.745
185,117.000,145.342,169.225,104.500,147.441,175.117,6.968,166.814,180.822,43.188,198.661,170.634,1349.091,140.723,161.035,52.000,93.513,74.195,1032.222,87.388,61.028,579.722,90.790,56.919,33.878,201.048,159.226,29.294,164.232,167.500,144.688,199.404,131.749,27.957,146.431,80.549,52.190,113.823,73.041,209.137,84.319,66.485,280.056,87.764,74.702,76.757,94.611,68.214,28.471,163.781,161.433,107.533,153.204,170.839,7.067,128.419,70.335,17.188,115.956,66.534,14.500,114.864,47.693,0.000,NaN,NaN,45.730,157.652,182.604,160.647,142.736,157.265,160.667,195.010,108.559,128.928,134.072,174.689,182.267,95.048,178.800,96.538,127.397,171.432,63.773,139.725,106.615,56.462,193.073,126.985,26.944,196.391,91.858,32.216,174.176,78.141,34.269,110.934,69.532,122.621,171.235,161.228,122.155,112.573,137.319,120.227,167.576,118.935,59.967,157.899,123.957,88.269,208.856,159.262,115.529,141.701,179.894,54.333,149.686,182.417,169.875,154.634,166.049,38.231,184.601,142.990,14.000,180.089,173.198,28.375,190.832,158.354,11.276,200.259,146.788,220.108,93.315,59.601,143.167,107.335,54.222,62.312,158.708,116.248,26.194,172.450,96.922,21.882,132.214,162.401,200.875,89.936,67.249,11.375,141.551,173.862
186,85.591,145.557,169.212,107.056,147.412,175.052,17.419,167.007,180.728,67.000,198.881,170.443,682.500,140.847,161.059,36.923,93.513,73.680,272.889,87.441,61.038,350.306,90.826,56.959,38.163,201.356,159.373,53.353,164.368,167.407,126.812,199.389,131.919,34.298,146.990,80.406,51.714,113.796,73.030,219.608,84.207,66.707,241.944,87.644,74.705,74.865,94.588,68.064,30.353,163.719,161.670,85.500,152.973,171.147,10.000,128.540,69.636,31.375,116.368,66.278,14.136,115.320,47.969,0.000,NaN,NaN,48.973,157.621,182.464,893.353,142.725,157.177,166.667,195.204,108.655,116.598,134.096,174.783,197.467,95.085,178.631,110.615,127.398,171.557,71.318,139.984,106.610,43.846,192.987,127.028,25.167,196.092,91.485,19.892,173.507,78.524,50.423,110.887,69.601,125.034,171.169,161.303,162.948,112.446,137.251,94.091,167.775,118.899,55.833,158.150,123.995,84.115,209.064,159.546,129.765,141.969,179.870,57.583,149.896,182.193,157.917,154.715,166.018,22.154,184.786,143.155,541.611,180.085,173.555,14.312,190.687,157.941,18.724,200.531,146.679,228.541,93.390,59.453,161.267,107.327,54.263,79.000,158.659,116.875,35.694,172.411,97.045,10.176,132.163,162.907,284.562,89.831,67.375,20.312,141.505,173.630
187,109.045,145.222,169.165,159.556,147.234,175.033,18.258,167.222,180.874,62.000,198.930,170.671,1339.455,140.869,160.988,38.769,93.461,74.027,134.722,87.331,61.214,38.722,90.976,56.752,34.571,201.420,159.157,335.588,164.277,167.098,141.375,199.356,131.762,31.191,146.300,80.585,20.857,113.744,73.192,152.000,84.229,66.726,195.833,87.657,74.663,44.324,94.803,68.192,81.490,163.835,161.939,157.467,153.117,170.916,13.133,128.902,69.685,18.375,116.517,66.513,21.273,115.270,47.892,0.903,139.854,133.234,81.622,157.298,182.506,1456.765,142.699,157.227,119.647,195.193,108.777,131.320,133.938,174.859,223.433,95.071,178.756,76.615,127.353,171.401,67.500,139.952,106.705,39.154,193.038,127.318,32.667,196.242,90.969,23.405,173.873,78.075,21.192,110.639,69.674,390.862,171.196,161.216,178.086,112.271,137.290,63.273,167.860,118.985,54.100,158.096,124.144,51.769,209.071,159.215,59.647,141.925,179.861,49.833,149.538,181.865,171.250,154.718,166.158,6.846,184.591,143.438,29.222,180.336,173.904,24.562,190.728,158.074,9.862,200.225,146.695,203.622,93.488,59.751,124.767,107.334,54.421,48.938,158.656,116.879,39.917,172.483,96.856,18.765,132.075,161.981,237.125,89.788,67.264,7.375,141.116,173.568
188,149.091,145.308,169.499,118.556,147.314,175.210,13.806,167.309,180.249,73.875,198.926,170.692,102.591,141.224,160.920,91.538,93.655,73.810,103.667,87.472,61.050,47.278,90.850,56.674,28.163,201.273,159.162,433.941,164.385,167.166,105.688,199.432,131.714,16.000,146.252,80.548,38.000,113.757,73.149,256.627,84.153,66.466,204.167,87.631,74.658,394.757,94.874,68.431,57.647,163.756,162.078,135.367,153.122,170.883,7.400,128.478,69.973,15.062,116.444,66.417,21.909,115.202,47.826,0.000,NaN,NaN,56.973,157.371,182.478,843.706,142.683,157.217,149.216,195.189,108.719,112.515,134.015,174.655,260.800,95.139,178.709,54.462,127.428,171.749,40.227,140.191,106.629,66.615,192.944,127.101,31.556,196.324,91.339,19.676,174.063,78.091,136.000,110.954,69.635,900.690,171.180,161.232,169.517,112.538,137.260,127.500,167.631,119.095,38.033,158.230,124.033,39.962,208.895,159.156,122.941,141.764,179.948,69.583,149.621,182.169,190.125,154.728,166.322,20.538,184.375,142.814,30.389,180.015,173.745,34.375,190.800,157.823,5.966,200.532,146.622,172.757,93.532,59.834,147.533,107.062,54.372,56.438,158.777,116.507,141.472,172.454,96.834,8.824,131.911,163.048,212.688,89.916,67.271,7.625,141.556,173.430
189,89.545,145.292,169.389,158.667,147.252,175.133,7.806,167.445,180.229,68.250,198.849,170.347,82.864,141.006,161.042,46.154,93.406,73.958,89.000,87.591,61.275,53.861,90.871,57.019,39.837,200.997,159.299,234.765,164.375,167.285,190.188,199.328,131.771,360.723,146.479,80.354,34.381,113.782,73.257,187.373,84.310,66.628,222.111,87.655,74.578,69.946,94.689,68.276,22.784,163.486,161.792,152.567,153.108,170.956,12.767,128.757,69.387,15.500,116.548,66.344,29.409,114.922,47.983,3.097,139.035,134.075,54.649,157.058,182.522,129.647,142.743,157.185,115.922,195.172,108.722,123.258,134.180,174.688,223.500,95.039,178.751,76.538,127.093,171.291,34.227,139.890,106.653,84.538,193.017,127.220,37.000,196.148,91.637,23.027,173.753,77.619,71.654,110.677,69.464,143.931,171.150,161.141,195.241,112.226,137.218,90.091,167.834,119.053,52.433,157.695,124.032,77.923,209.031,159.061,30.235,141.735,179.781,42.833,149.664,181.930,227.250,154.773,166.063,12.769,184.835,143.091,25.000,179.861,174.057,17.688,190.861,158.399,22.690,200.463,146.556,2865.892,93.517,59.812,102.100,107.175,54.385,76.375,158.872,116.642,41.444,172.376,96.890,23.529,132.193,162.823,235.812,89.913,67.329,1.125,140.585,173.445
190,72.500,145.154,169.504,142.389,147.369,175.201,12.710,166.740,180.062,58.500,198.836,170.589,73.318,140.901,160.778,77.000,93.351,74.231,90.167,87.426,61.051,51.750,90.766,56.835,16.082,201.846,159.475,28.588,164.300,166.964,165.438,199.349,132.025,453.787,146.607,80.358,23.333,114.135,73.152,190.902,84.219,66.454,220.722,87.660,74.734,35.243,94.517,68.142,49.059,163.649,161.674,127.567,153.284,171.166,7.667,128.854,69.571,16.500,116.898,66.267,21.000,115.492,47.858,3.290,140.403,133.084,58.378,157.363,182.593,140.765,142.658,157.150,1922.667,195.164,108.648,126.948,133.955,174.695,691.700,95.025,178.826,96.308,127.320,171.390,85.455,140.086,106.841,66.308,192.907,127.343,33.000,196.451,91.935,33.189,173.894,78.286,32.423,110.616,69.607,155.621,171.144,161.065,176.500,112.324,137.236,83.455,167.443,118.851,50.567,158.081,123.875,61.731,208.997,159.247,108.588,141.908,179.987,64.000,149.589,181.976,184.958,154.739,166.160,11.846,184.692,143.560,18.389,180.170,173.815,21.688,190.454,158.067,15.621,200.359,146.770,2540.757,93.515,59.819,157.400,107.083,54.193,129.375,158.806,116.540,20.861,172.592,96.915,20.059,131.862,162.719,284.875,89.817,67.266,7.062,141.578,174.249
191,143.955,145.280,169.449,160.278,147.440,175.183,26.065,167.052,180.162,87.812,198.815,170.471,59.273,140.954,161.101,51.923,93.480,74.314,139.389,87.199,61.082,34.778,90.888,56.676,44.367,201.247,159.145,25.588,164.336,167.450,141.125,199.298,131.763,171.362,146.400,80.367,44.000,114.004,73.418,177.529,84.170,66.435,253.167,87.702,74.791,37.027,94.747,68.336,52.902,164.215,161.613,156.900,153.017,171.019,13.067,128.172,69.600,21.938,116.266,66.470,16.955,115.101,47.458,2.065,139.965,133.765,33.838,157.178,182.546,110.941,142.634,157.249,2160.235,195.158,108.656,131.588,133.996,174.812,968.233,95.102,178.776,78.000,127.091,171.540,74.909,139.837,106.505,64.769,192.986,126.995,15.667,196.345,91.833,27.027,173.540,78.325,46.500,110.853,69.496,170.345,171.293,161.081,170.914,112.143,137.257,61.364,167.725,118.769,36.633,157.895,123.883,86.500,208.912,159.283,150.353,141.629,179.894,42.500,149.647,182.096,198.500,154.685,166.300,39.692,184.519,143.313,19.167,180.176,173.802,13.812,190.994,158.127,19.897,200.595,146.715,1938.919,93.493,59.839,117.567,107.175,54.319,101.375,158.644,116.755,30.222,172.297,96.643,10.706,132.051,162.489,247.750,89.942,67.447,5.688,141.426,173.806
192,99.136,145.189,169.588,124.944,147.289,175.196,21.613,167.356,180.102,60.125,199.014,170.651,89.409,140.719,160.835,47.769,93.308,74.146,108.278,87.335,61.189,54.667,90.744,56.874,33.020,201.188,159.322,22.235,164.384,167.221,107.188,199.299,131.884,36.085,145.901,80.439,48.857,113.714,73.313,182.941,84.204,66.587,224.111,87.665,74.681,69.730,94.749,68.092,34.431,163.916,161.897,148.933,152.873,171.036,11.700,128.514,70.175,31.938,116.460,65.933,32.727,115.216,47.860,5.484,139.972,133.145,66.162,157.546,182.611,123.176,142.563,157.000,830.745,195.204,108.668,123.649,134.067,174.626,354.233,95.212,178.743,37.385,127.522,171.357,44.136,139.819,106.691,57.769,192.951,127.177,43.444,196.707,91.565,13.784,173.888,78.219,40.923,110.734,69.527,125.966,171.232,161.137,186.586,112.303,137.308,111.909,167.619,119.233,392.267,158.113,123.894,53.192,208.938,158.966,77.059,141.664,180.089,40.500,149.678,181.901,169.875,154.777,166.154,20.538,184.902,143.179,19.167,180.195,173.875,15.000,190.883,158.002,9.000,200.269,147.102,444.486,93.541,59.895,149.633,107.128,54.423,62.938,158.501,116.909,41.944,172.262,97.212,17.706,131.925,162.275,245.625,89.906,67.231,4.375,141.798,173.356
193,70.318,145.416,169.599,151.556,147.243,175.138,11.742,167.378,180.592,473.188,198.780,170.513,92.864,140.920,161.039,45.692,93.473,74.148,136.056,87.477,61.293,28.028,90.838,56.753,33.755,201.347,159.226,28.765,164.435,167.469,142.062,199.327,131.621,33.660,146.749,80.273,9.524,113.953,73.154,186.235,84.291,66.558,229.500,87.760,74.608,44.973,94.543,68.149,31.137,164.052,161.840,118.633,153.145,171.115,7.933,128.298,68.854,19.125,116.135,66.402,29.773,114.945,47.908,10.710,139.282,132.884,56.270,157.387,182.364,119.765,142.752,157.134,142.000,194.971,108.685,134.680,133.952,174.596,155.733,95.085,178.796,69.692,127.245,171.318,752.273,139.939,106.795,87.692,192.884,127.042,27.167,196.353,91.826,31.622,174.288,77.950,50.308,110.597,69.356,152.931,171.115,161.254,193.552,112.416,137.334,93.682,167.669,118.746,412.967,158.038,123.974,77.308,208.997,159.206,132.353,141.700,179.934,69.917,149.847,181.671,186.083,154.588,166.238,20.923,185.130,143.083,40.611,180.037,173.403,654.312,190.696,158.163,11.828,200.814,146.752,144.973,93.438,59.847,190.567,107.255,54.217,73.938,158.738,116.025,31.611,172.701,96.922,8.059,131.656,162.747,311.688,90.040,67.345,39.000,141.466,173.403
194,66.500,145.350,169.604,123.778,147.290,175.085,18.968,167.675,180.329,591.188,198.891,170.559,96.182,140.836,160.985,90.923,93.453,74.235,139.000,87.308,60.976,50.972,90.697,56.876,26.531,201.766,159.106,61.588,164.628,167.109,120.875,199.399,131.813,33.064,146.770,80.648,22.381,113.568,72.791,181.451,84.052,66.504,212.444,87.634,74.589,66.919,94.789,68.295,21.765,164.227,162.212,97.967,152.977,171.074,12.633,128.192,69.285,41.062,116.238,66.469,17.818,114.798,47.966,13.742,139.365,132.901,40.054,157.366,182.566,141.235,142.726,157.275,164.706,195.111,108.756,141.175,133.870,174.625,200.233,95.039,178.870,68.154,127.040,171.567,1385.773,139.977,106.713,73.462,193.020,127.300,59.278,196.409,91.269,18.162,173.929,77.808,329.692,110.823,69.596,134.069,171.201,161.104,187.672,112.331,137.269,89.545,167.664,118.992,104.200,157.964,124.079,80.115,208.896,159.369,107.412,141.688,179.890,66.417,149.797,182.189,226.167,154.706,166.195,34.692,184.560,142.897,22.778,179.960,173.388,213.938,190.700,158.225,7.793,200.381,146.596,147.946,93.478,59.841,141.067,107.299,54.360,38.750,158.736,116.719,28.056,172.342,97.030,19.588,132.060,162.035,269.188,89.890,67.082,2.250,141.825,173.996
195,82.273,145.213,169.350,204.444,147.208,175.150,39.290,167.155,180.301,78.625,198.920,170.773,75.318,140.838,160.903,33.000,93.467,74.137,104.167,87.351,60.951,51.750,90.750,56.992,35.959,201.524,159.188,525.765,164.263,167.182,121.125,199.406,131.692,16.809,146.541,80.331,7.810,114.197,73.349,233.882,84.166,66.558,285.722,87.731,74.587,67.351,94.615,67.997,83.373,163.812,162.150,129.600,153.237,170.964,11.767,128.178,69.821,12.250,116.030,66.183,19.000,115.181,47.684,0.000,NaN,NaN,71.838,157.224,182.583,115.176,142.820,157.257,123.098,194.998,108.549,123.402,134.030,174.893,228.367,95.026,178.790,66.462,127.329,171.585,1286.773,139.913,106.650,35.692,192.962,127.087,41.500,196.646,91.256,25.189,174.207,78.273,46.423,110.558,69.647,140.828,171.202,161.168,180.569,112.456,137.349,60.136,167.738,119.119,49.467,158.129,124.043,54.923,209.153,159.235,155.294,142.018,179.996,81.000,149.796,182.047,199.667,154.619,166.145,10.308,184.922,143.296,14.444,179.984,173.658,9.812,190.414,157.781,16.517,200.652,147.109,201.243,93.473,59.934,163.867,107.171,54.253,36.438,158.391,116.565,71.222,172.377,96.957,19.235,132.071,162.626,360.750,89.878,67.265,17.812,141.318,173.356
196,115.818,145.317,169.325,191.056,147.266,175.041,26.581,167.423,180.463,100.688,198.848,170.428,79.227,140.819,161.007,101.231,93.492,73.997,102.167,87.289,61.238,34.806,90.589,56.958,31.469,201.658,159.370,175.882,164.183,167.225,72.125,199.417,132.022,23.277,146.630,80.420,25.905,114.276,73.128,166.824,84.217,66.680,211.611,87.785,74.684,53.622,94.369,68.140,39.804,164.073,162.001,320.133,153.001,171.098,59.367,128.632,69.401,19.125,116.695,66.122,38.909,115.181,47.894,1.806,139.035,133.455,50.703,157.138,182.619,160.412,142.918,157.357,136.941,195.225,108.738,124.887,134.042,174.789,219.967,95.012,178.945,56.846,127.390,171.431,133.182,139.935,106.605,49.231,193.141,127.252,23.333,196.249,91.192,29.892,174.383,78.271,72.423,110.693,69.602,117.138,171.120,161.078,1615.914,112.473,137.258,72.909,167.566,118.860,42.467,157.945,123.814,47.385,209.013,159.368,77.294,141.731,179.932,50.417,149.779,182.105,230.917,154.766,166.067,11.154,184.744,143.016,12.389,180.614,173.587,16.375,190.739,158.300,17.138,200.331,146.753,149.351,93.582,59.620,115.800,107.334,54.301,51.938,158.871,116.625,28.306,172.355,96.819,38.235,132.309,162.649,248.438,89.918,67.290,3.625,141.114,173.573
197,106.864,145.450,169.322,615.000,147.238,175.165,7.097,167.276,180.152,61.750,198.847,170.818,77.273,140.956,160.759,35.769,93.478,73.646,124.333,87.352,61.193,43.861,90.901,56.873,40.980,201.431,159.291,472.118,164.411,167.198,136.625,199.419,131.794,32.340,146.880,80.442,13.810,113.662,73.490,173.255,84.125,66.549,236.389,87.610,74.642,37.405,94.751,68.145,54.431,163.866,161.845,1495.233,153.121,170.971,10.600,128.126,69.428,13.438,116.706,65.918,37.636,115.117,47.977,10.323,139.808,132.835,122.811,157.391,182.508,177.176,142.443,157.367,145.529,195.073,108.764,136.577,134.160,174.632,223.300,95.072,178.858,116.000,127.295,171.403,74.682,140.089,106.370,85.154,192.988,127.145,29.944,196.068,91.415,67.514,173.820,78.554,32.423,110.930,69.890,193.172,171.326,161.179,528.638,112.055,137.269,122.182,167.698,119.146,38.233,158.084,123.853,48.115,209.086,159.335,132.824,141.504,179.888,47.083,149.602,181.981,227.750,154.595,166.074,6.538,184.518,142.810,14.167,179.739,173.660,10.000,190.780,157.825,4.517,200.699,146.541,111.027,93.438,59.594,154.600,107.353,54.390,81.875,158.627,116.473,27.806,172.562,96.878,41.588,132.194,162.428,254.250,89.920,67.282,4.125,141.825,174.065
198,122.909,145.345,169.373,166.444,147.473,175.109,11.161,167.620,180.209,119.000,198.795,170.511,109.636,141.016,160.945,43.154,93.624,74.050,84.722,87.350,61.100,34.944,90.598,57.094,17.102,201.834,159.222,29.706,164.256,167.142,112.000,199.412,131.716,16.340,146.296,80.598,19.333,113.751,72.955,180.941,84.242,66.607,254.667,87.731,74.731,31.405,94.542,68.163,37.098,163.642,161.920,302.600,153.130,171.037,11.067,128.631,69.548,20.500,116.249,66.396,35.045,115.250,47.770,2.065,139.277,132.932,73.730,157.237,182.504,120.588,142.789,157.137,131.922,195.334,108.796,116.845,134.086,174.546,228.967,95.124,178.787,290.154,127.183,171.364,56.455,139.951,106.590,61.077,192.698,127.173,30.778,196.364,91.652,42.216,173.912,78.136,41.692,111.028,69.585,144.621,171.207,160.914,183.190,112.141,137.289,75.182,167.385,118.851,43.467,158.357,124.062,63.269,209.075,159.310,93.882,141.566,179.836,46.750,149.747,182.128,212.875,154.644,165.987,27.692,184.622,143.306,24.278,180.034,173.643,17.062,191.343,158.355,21.759,200.164,147.069,187.838,93.596,59.976,167.600,107.366,54.307,57.562,158.610,116.832,29.111,172.353,97.064,16.765,132.073,162.336,299.500,89.925,67.259,8.812,141.706,173.867
199,127.182,145.379,169.233,176.944,147.099,175.059,18.000,167.378,180.362,58.625,198.897,170.321,79.500,141.320,160.861,66.385,93.408,73.769,91.778,87.247,61.293,46.861,90.794,56.862,31.265,201.345,159.351,36.294,164.267,167.294,76.438,199.414,131.788,30.383,146.485,80.445,29.810,113.817,73.312,272.549,84.144,66.534,155.833,87.666,74.568,70.595,94.599,68.071,21.333,163.907,161.974,108.367,152.938,170.978,3.033,128.485,69.942,21.438,116.614,66.485,27.409,115.351,47.630,0.452,139.965,132.835,75.297,157.545,182.789,160.059,142.677,157.281,146.235,195.076,108.682,119.196,134.179,174.581,165.200,95.147,178.710,174.846,127.223,171.173,93.545,139.963,106.633,59.846,193.002,127.300,48.611,196.344,91.639,32.162,174.259,78.278,27.769,110.625,69.620,118.724,171.199,161.266,209.483,112.324,137.299,59.182,167.667,118.970,54.900,158.039,123.896,79.615,208.922,159.189,98.235,141.950,179.766,24.750,149.742,181.953,196.167,154.726,166.046,23.077,185.108,143.059,21.333,180.068,173.541,30.750,190.632,158.198,9.138,200.495,146.391,1522.973,93.473,59.841,170.433,107.143,54.296,86.188,158.615,116.419,29.194,172.044,97.095,18.882,131.813,162.698,248.562,89.900,67.245,6.188,141.086,173.254
200,77.409,145.385,169.542,101.167,147.293,175.047,21.677,167.401,180.461,84.500,198.987,170.441,81.455,140.821,161.142,70.077,93.483,73.995,66.500,87.315,60.943,29.917,90.790,57.194,34.816,201.460,159.285,52.000,164.245,167.230,159.938,199.369,131.824,18.681,146.736,80.648,52.476,113.832,73.233,180.118,84.231,66.653,243.944,87.638,74.593,44.811,94.533,68.116,48.980,163.922,161.868,97.133,153.231,171.124,15.500,128.452,69.447,13.250,116.417,66.631,16.500,115.368,48.123,0.968,139.035,132.835,37.946,157.197,182.747,140.353,142.597,157.287,146.196,195.178,108.791,108.825,134.007,174.732,173.833,95.036,178.714,86.154,127.424,171.459,76.136,139.821,106.523,50.692,193.066,126.929,18.611,196.304,91.310,25.135,173.962,78.181,44.038,110.773,69.557,176.621,171.151,161.283,197.138,112.181,137.281,93.182,167.388,118.949,48.600,157.900,124.050,39.538,208.654,159.281,141.412,141.957,179.833,57.917,149.687,182.095,193.042,154.706,166.061,36.615,184.660,143.225,32.889,180.060,173.296,17.062,190.694,157.735,9.310,200.428,146.751,1878.649,93.530,59.808,161.100,107.195,54.320,84.688,158.694,116.594,49.139,172.210,97.080,43.353,132.206,162.560,213.188,89.940,67.235,8.688,140.743,173.322
201,82.227,145.220,169.363,127.556,147.242,174.969,16.323,167.045,180.515,76.375,198.854,170.279,98.682,140.873,161.117,122.308,93.374,73.979,99.056,87.209,61.101,37.778,90.956,56.725,28.204,201.469,159.412,36.588,164.299,167.059,145.125,199.397,132.082,27.574,146.196,80.514,35.714,113.673,73.277,211.608,84.303,66.798,258.500,87.620,74.760,150.270,94.813,68.278,28.627,163.716,161.845,130.967,153.223,171.074,12.467,128.334,69.177,31.938,116.384,66.528,17.955,115.208,47.545,1.419,139.796,133.680,62.811,157.294,182.615,132.294,142.562,157.285,133.098,195.129,108.606,117.959,134.009,174.694,181.000,95.095,178.867,73.231,127.221,171.477,51.773,139.967,106.876,57.462,193.122,127.304,54.944,196.202,91.861,19.730,174.035,78.150,51.923,110.630,69.726,134.448,171.193,161.144,208.586,112.382,137.251,79.091,167.772,118.636,36.633,158.191,124.024,76.115,209.245,159.494,52.824,141.835,180.014,59.750,149.752,182.366,163.208,154.707,166.164,20.692,184.679,142.745,12.778,180.126,173.321,35.312,190.654,158.407,13.621,201.247,146.502,291.135,93.474,59.810,116.567,107.118,54.273,60.312,158.508,116.784,26.944,172.281,97.026,11.882,132.187,163.187,267.375,89.890,67.277,2.438,141.300,173.540
202,112.318,145.403,169.340,142.333,147.346,175.246,15.806,167.068,180.400,51.938,198.594,170.737,101.864,140.935,160.923,614.308,93.405,74.104,132.556,87.405,61.142,47.306,90.804,56.819,19.347,201.176,159.167,31.118,164.476,167.353,122.500,199.439,131.760,28.809,146.660,80.533,55.238,113.736,72.888,192.039,84.126,66.520,183.278,87.660,74.705,100.216,94.654,68.135,45.843,163.591,161.731,129.200,153.236,171.030,13.767,128.566,69.780,14.688,116.352,66.209,27.773,115.231,47.710,11.742,139.536,133.298,51.405,157.307,182.531,175.471,142.577,157.280,182.039,195.220,108.558,103.010,134.100,174.453,155.633,95.272,178.773,93.692,127.215,171.147,64.864,140.059,106.686,54.769,193.023,126.851,44.167,196.516,91.738,14.757,173.887,78.071,23.846,110.622,69.626,118.172,171.258,161.056,186.259,112.323,137.236,92.818,167.845,118.892,57.400,158.033,124.173,130.000,209.009,159.080,181.059,141.855,179.912,61.667,149.824,181.861,200.542,154.787,166.175,17.615,184.715,143.367,15.944,180.604,173.544,17.312,190.893,158.089,86.276,200.496,146.650,164.054,93.562,60.022,136.700,107.178,54.281,26.750,158.891,116.393,44.750,172.373,97.014,17.529,132.126,162.320,257.562,89.836,67.297,7.000,141.767,173.899
