 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45
89,209.600,44.421,153.830,27.118,31.560,130.678,101.810,30.566,125.396,67.923,64.533,148.961,95.125,116.053,194.832,230.000,57.275,170.473,131.742,60.468,175.927,36.811,65.615,176.634,100.400,66.411,172.092,39.353,39.852,138.188,2137.161,60.310,167.279,44.333,112.951,198.016,57.000,61.492,160.041,58.900,68.048,155.092,17.048,47.313,123.692,37.500,68.619,144.651,79.062,116.095,182.908,117.188,90.258,169.740,238.476,113.745,190.077,24.379,85.648,152.807,169.231,78.211,216.943,29.830,95.786,180.864,130.692,93.867,198.749,35.000,87.211,187.575,174.706,85.050,174.325,116.762,88.258,198.911,383.892,47.489,165.365,93.941,88.778,190.898,121.688,72.612,218.787,401.250,62.682,186.003,215.667,65.835,183.274,213.833,74.394,212.227,134.962,77.304,154.594,30.310,41.385,94.199,82.333,51.716,128.151,83.657,55.115,154.219,65.500,81.914,221.809,205.730,52.717,143.433,257.373,24.375,127.302,32.769,38.528,131.237,110.367,59.982,155.031,27.514,53.592,114.664,45.771,60.855,144.471,109.167,75.352,146.391,201.312,79.251,210.729
90,190.233,44.509,153.811,10.765,31.699,130.590,153.429,30.605,125.566,54.231,64.790,149.216,81.875,116.079,194.581,137.935,57.251,170.307,167.355,60.556,176.071,20.000,65.940,176.357,110.700,66.302,172.153,48.471,40.412,138.566,819.742,60.250,167.308,59.857,112.984,197.790,33.389,61.614,160.241,84.200,68.169,154.920,6.476,47.412,124.141,25.833,68.669,144.863,85.750,115.985,182.936,133.062,90.362,170.044,283.190,113.835,190.024,44.034,85.910,152.691,175.231,78.002,216.972,23.915,95.882,181.266,111.231,93.771,198.574,42.182,87.501,187.319,173.608,85.063,174.405,136.381,88.315,199.141,336.162,47.504,165.267,72.529,88.726,191.293,108.250,72.590,218.877,389.500,62.768,185.959,205.833,65.717,183.270,194.042,74.412,212.322,158.692,77.173,154.458,40.241,41.466,94.393,40.944,51.820,128.420,71.857,55.203,153.985,66.200,81.803,221.745,150.649,52.701,143.430,252.353,24.393,127.203,78.154,38.758,131.628,85.500,59.876,154.958,14.811,53.468,115.128,42.571,60.375,144.594,98.250,75.235,146.308,226.688,79.463,210.712
91,194.767,44.516,153.586,49.059,31.790,130.761,169.619,30.727,125.485,63.462,64.581,148.428,61.312,116.218,194.670,155.548,57.176,170.265,146.065,60.333,175.925,33.351,65.571,176.724,151.600,66.203,171.979,51.176,40.052,138.382,1615.419,60.302,167.234,51.571,112.848,197.485,65.667,61.589,159.602,85.900,68.151,155.137,3.667,47.194,123.140,21.667,68.904,144.514,73.062,116.098,183.101,175.750,90.312,169.911,252.810,113.711,190.109,53.828,85.571,153.319,109.692,77.858,216.960,19.787,95.790,181.177,93.692,93.928,198.748,39.455,87.325,187.649,154.902,84.841,174.525,137.429,88.404,198.910,429.784,47.531,165.238,91.235,88.633,191.077,86.875,72.496,218.679,351.500,62.731,185.973,264.667,65.683,183.307,274.583,74.446,212.142,78.654,77.307,154.711,31.517,41.359,94.992,42.111,51.765,127.822,69.686,55.289,154.380,28.600,81.489,221.958,182.973,52.591,143.409,286.196,24.364,127.321,24.462,38.505,131.860,70.700,60.043,155.186,13.351,53.526,114.586,34.143,60.656,144.309,133.750,75.302,146.431,138.188,79.242,210.996
92,224.067,44.379,153.727,44.000,31.413,130.700,136.238,30.788,125.458,84.846,64.692,148.451,97.625,115.908,194.878,70.387,57.289,170.498,94.581,60.168,176.029,39.459,65.500,176.331,141.900,66.207,172.045,53.706,40.323,138.377,307.806,60.311,167.348,37.857,112.947,197.302,43.444,61.762,160.023,86.400,68.222,154.933,21.762,47.521,123.942,36.458,68.808,144.878,75.875,116.004,183.070,177.125,90.299,169.994,259.143,113.644,190.086,48.862,85.913,152.176,158.769,78.003,217.142,4.766,95.793,181.771,138.308,94.102,198.639,31.545,87.252,187.861,147.765,84.919,174.211,121.571,88.411,198.834,476.973,47.527,165.251,73.824,88.881,191.119,96.688,72.599,218.796,348.500,62.782,186.005,199.167,65.634,183.147,186.708,74.447,212.282,83.115,77.277,154.549,74.586,41.495,94.414,58.667,51.984,128.164,99.686,55.053,154.269,25.100,82.422,221.746,172.703,52.513,143.472,218.157,24.306,127.097,7.385,38.685,131.505,95.933,60.045,155.071,40.919,53.602,115.448,46.486,60.447,144.622,117.833,75.449,146.385,184.312,79.386,210.785
93,198.500,44.453,153.843,50.765,31.560,130.553,147.476,30.807,125.539,17.692,64.622,149.107,187.500,116.193,194.776,171.226,57.244,170.460,116.323,60.298,175.966,40.865,65.353,176.274,121.400,66.195,172.076,22.235,40.427,138.363,194.839,60.266,167.389,39.286,112.973,197.203,60.944,61.757,159.483,69.600,68.534,155.014,24.619,47.110,123.909,39.000,68.791,144.709,105.250,116.117,183.226,110.125,90.206,169.756,249.238,113.668,190.038,24.448,85.743,152.228,116.615,77.911,217.023,14.213,96.008,180.747,118.692,93.856,198.626,74.091,87.395,187.312,195.961,84.974,174.397,120.857,88.156,199.054,479.892,47.566,165.383,71.235,88.678,190.897,118.875,72.572,218.922,425.250,62.787,186.000,129.833,65.485,183.336,236.708,74.460,212.257,147.346,77.246,154.658,52.103,41.539,94.983,27.667,51.905,128.192,114.543,55.220,154.238,36.200,82.081,221.863,156.703,52.785,143.518,217.922,24.529,127.209,87.000,38.585,131.534,81.933,60.036,154.907,23.676,53.419,115.352,51.714,60.604,144.504,79.833,75.205,146.438,140.125,79.456,210.756
94,225.767,44.563,153.752,42.412,31.659,130.220,116.619,30.857,125.555,46.308,65.006,148.676,965.312,116.213,194.684,109.097,57.367,170.451,159.419,60.193,175.754,44.216,65.543,176.769,155.600,66.186,172.016,44.000,39.956,138.326,225.742,60.319,167.492,77.714,113.092,197.559,38.333,61.788,159.826,123.200,68.148,154.777,18.810,47.619,123.983,46.042,68.606,144.935,71.812,116.148,182.861,144.312,90.358,169.854,285.810,113.793,190.074,44.241,85.578,153.012,162.885,78.069,217.054,15.447,96.058,181.121,113.846,93.822,198.493,23.409,87.189,187.606,169.451,84.932,174.513,149.190,88.257,198.911,439.676,47.565,165.301,83.529,88.602,191.348,126.062,72.410,218.773,378.917,62.713,186.012,174.833,65.609,183.317,208.667,74.483,212.348,123.846,77.260,154.503,37.207,41.515,94.954,33.389,51.873,128.013,137.314,55.014,154.385,34.400,82.326,221.803,156.108,52.780,143.389,280.745,24.446,127.241,31.846,38.481,131.830,102.900,59.939,154.971,7.730,53.586,115.239,38.657,60.477,144.502,111.833,75.329,146.267,156.625,79.430,210.927
95,140.167,44.407,153.825,31.353,31.530,130.535,124.952,30.714,125.404,41.615,64.331,149.150,122.000,116.184,194.584,118.839,57.355,170.473,154.516,60.263,175.895,40.324,65.436,176.272,120.200,66.167,172.189,25.882,40.185,138.229,162.581,60.007,167.177,66.571,112.869,197.177,45.389,61.708,159.804,89.300,68.083,154.944,18.190,47.772,123.752,25.708,68.646,144.303,49.312,115.616,182.926,137.750,90.399,169.913,349.190,113.800,190.068,29.517,85.533,152.951,119.769,78.147,217.014,22.128,95.856,181.576,136.615,94.051,198.585,38.636,87.210,187.315,138.706,84.890,174.158,141.667,88.380,199.160,392.432,47.605,165.257,76.471,88.702,191.090,106.750,72.478,218.630,389.750,62.788,186.069,194.333,65.711,183.295,265.125,74.394,212.540,150.462,77.325,154.702,31.000,41.397,94.541,36.556,51.723,127.883,132.229,55.126,154.454,34.900,81.800,221.889,145.892,52.804,143.627,215.098,24.446,127.290,66.077,38.796,131.503,94.400,59.994,154.896,8.973,53.378,114.980,55.057,60.600,144.456,85.000,75.371,146.353,217.688,79.359,210.740
96,149.433,44.378,153.846,31.176,31.569,130.959,98.667,30.874,125.527,102.615,64.457,148.886,71.000,115.951,194.623,145.161,57.252,170.412,104.645,60.358,175.924,19.351,65.326,176.749,92.600,66.012,172.256,36.353,40.197,138.172,152.323,60.313,167.083,107.190,112.712,197.532,58.000,61.737,159.929,128.100,68.244,154.848,20.905,47.368,123.589,646.958,68.776,144.733,78.625,115.994,182.819,116.750,90.325,169.703,271.714,113.722,189.998,55.931,85.601,152.748,120.231,78.099,217.089,9.957,95.917,181.334,123.769,94.065,198.561,37.773,87.321,187.668,153.882,85.031,174.364,187.190,88.266,198.852,376.000,47.568,165.239,89.706,88.937,191.111,124.875,72.504,218.868,404.333,62.705,185.944,218.833,65.613,183.134,199.125,74.363,212.485,122.962,77.521,154.380,37.276,41.505,94.369,40.222,51.477,127.844,115.686,55.169,154.129,55.600,81.653,221.679,119.838,52.654,143.503,204.000,24.369,127.330,55.846,38.616,131.852,82.667,59.676,155.000,23.730,53.315,115.641,59.486,60.442,144.599,120.083,75.390,146.413,209.312,79.409,210.888
97,192.167,44.353,153.849,64.941,31.837,130.411,93.190,30.563,125.477,141.769,64.586,148.675,36.562,116.340,194.448,146.065,57.323,170.319,143.935,60.509,175.708,19.892,65.798,176.735,130.200,66.189,172.125,29.941,39.722,138.301,191.677,60.215,167.345,42.619,113.007,197.512,31.222,61.732,159.986,108.100,67.936,155.101,29.524,47.306,124.195,125.917,68.833,144.970,69.500,115.889,182.967,100.375,90.360,169.639,311.143,113.804,190.156,73.310,85.687,152.747,132.423,78.087,217.042,15.106,96.148,180.853,107.923,93.884,198.629,23.682,87.041,187.831,170.314,84.993,174.362,197.048,88.133,198.888,424.378,47.520,165.279,78.706,88.618,190.901,375.250,72.620,218.764,373.333,62.790,186.005,246.167,65.638,183.252,241.333,74.379,212.459,128.654,77.525,154.482,18.414,41.437,94.529,36.611,52.144,128.135,105.629,55.281,154.168,43.900,81.331,221.815,116.595,52.725,143.545,235.255,24.337,127.247,38.154,38.633,131.531,88.600,60.007,155.005,30.324,53.089,114.838,53.086,60.278,144.285,128.208,75.230,146.224,211.562,79.408,210.744
98,141.733,44.259,153.860,25.235,31.400,130.866,74.667,30.750,125.504,53.000,64.901,148.741,42.250,116.196,194.558,100.710,57.132,170.348,160.516,60.376,175.834,36.703,65.248,176.373,110.900,65.905,171.978,45.765,40.222,138.423,250.452,60.347,167.473,27.048,112.872,197.771,38.222,61.693,159.387,156.900,68.319,155.154,230.762,47.443,124.032,19.250,68.690,144.569,71.938,116.047,183.011,106.438,90.412,169.977,281.333,113.721,190.119,46.759,85.856,152.615,164.654,78.083,217.079,16.085,96.031,180.393,108.769,94.061,198.365,31.818,87.095,187.349,180.118,84.953,174.456,157.143,88.257,198.869,374.595,47.531,165.298,92.000,88.679,190.840,636.500,72.530,218.732,369.250,62.741,185.976,163.000,65.705,183.101,241.458,74.485,212.400,117.885,77.377,154.327,32.655,41.385,94.578,55.667,51.573,127.738,92.457,55.015,154.384,35.100,81.207,221.824,120.000,52.698,143.529,161.451,24.554,127.267,30.000,38.702,131.624,74.133,59.912,155.139,10.973,53.264,115.295,40.286,60.450,144.528,137.042,75.289,146.305,222.750,79.411,210.807
99,151.700,44.270,153.832,53.353,31.575,130.620,78.952,30.827,125.365,88.385,64.559,148.951,71.812,116.196,194.397,188.387,57.241,170.161,133.419,60.338,175.738,42.865,65.458,176.634,74.800,66.238,171.950,31.647,39.988,138.655,233.161,60.202,167.197,54.762,112.994,197.832,42.111,61.679,159.465,121.400,68.295,155.084,62.810,47.456,124.184,21.833,68.563,144.406,41.750,115.824,183.122,138.250,90.333,169.803,249.667,113.716,190.143,78.414,85.740,152.783,119.885,77.935,217.115,4.340,95.830,180.554,113.846,94.052,198.453,57.727,87.245,187.460,193.922,84.881,174.197,138.524,88.269,199.047,383.730,47.486,165.322,52.647,88.692,190.974,142.625,72.819,218.951,298.000,62.781,186.091,318.333,65.788,183.162,235.208,74.478,212.246,148.808,77.363,154.484,38.103,41.585,94.428,66.556,52.001,127.991,82.457,55.199,154.282,18.800,81.095,221.680,180.649,52.604,143.345,260.627,24.442,127.167,40.769,38.621,131.896,70.433,59.932,154.970,19.838,53.563,115.223,45.143,60.489,144.580,91.542,75.407,146.223,200.875,79.393,210.926
100,191.133,44.633,153.737,24.941,31.333,130.450,161.429,30.889,125.434,7.846,64.304,148.447,65.812,116.001,194.803,1650.129,57.213,170.342,125.290,60.295,175.886,30.432,65.563,176.609,89.100,66.211,172.090,43.941,40.310,138.577,251.806,60.258,167.460,75.429,112.916,197.998,82.833,61.668,159.471,122.700,68.284,154.856,52.095,47.444,123.945,8.333,68.825,144.303,90.500,115.726,183.145,109.438,90.421,169.976,272.810,113.730,190.048,49.931,85.514,153.063,135.962,78.155,217.072,11.957,95.992,181.122,1582.308,94.000,198.604,37.409,87.511,187.554,284.275,84.917,174.353,158.857,88.308,198.996,358.108,47.492,165.326,126.647,88.719,191.031,98.812,72.573,218.839,349.667,62.732,186.003,282.667,65.644,183.320,216.875,74.379,212.300,163.500,77.419,154.516,58.448,41.600,94.416,26.222,51.860,128.467,83.171,55.147,154.288,17.300,81.214,221.495,111.081,52.688,143.509,314.314,24.593,127.257,53.000,38.749,131.565,96.933,60.034,155.200,30.703,53.548,114.981,40.771,60.310,144.912,81.750,75.453,146.453,209.312,79.336,210.742
101,172.033,44.553,153.670,69.941,31.530,130.759,142.524,30.775,125.355,49.308,64.528,148.720,50.500,116.394,194.547,827.419,57.195,170.318,140.839,60.563,175.931,32.811,65.225,176.546,125.600,66.114,172.154,27.706,39.740,138.129,217.613,60.279,167.282,39.238,112.744,197.511,35.556,61.945,159.635,82.800,68.184,155.130,17.190,47.196,124.031,32.708,68.947,144.904,45.188,116.079,183.140,123.500,90.342,169.907,330.143,113.779,189.998,67.966,85.629,152.751,109.962,78.089,216.969,16.979,95.752,181.618,709.385,93.980,198.575,919.909,87.401,187.511,2316.823,84.853,174.343,173.619,88.249,198.942,348.865,47.642,165.202,90.412,88.608,191.109,132.812,72.638,218.701,358.917,62.798,185.967,194.167,65.588,183.187,177.958,74.312,212.230,178.731,77.316,154.513,19.552,41.605,94.315,59.889,51.708,128.088,63.743,55.091,154.473,45.100,81.932,221.591,87.459,52.730,143.512,254.000,24.408,127.227,72.154,38.780,131.793,86.433,59.891,155.101,24.162,53.549,114.799,51.914,60.128,144.514,118.917,75.482,146.296,237.750,79.498,210.835
102,188.200,44.255,153.737,17.824,31.660,130.842,123.429,30.499,125.392,41.308,64.652,148.758,65.438,115.987,194.488,164.710,57.250,170.292,129.871,60.342,175.775,39.946,65.489,176.558,132.400,66.211,172.191,50.706,39.929,138.246,194.000,60.320,167.262,75.429,113.036,197.797,93.722,61.744,159.547,49.400,68.526,155.038,14.619,47.226,123.978,24.708,68.765,144.934,68.812,115.809,183.062,125.000,90.392,169.752,283.286,113.784,190.139,46.655,85.751,152.880,152.269,77.976,216.963,1.447,95.863,181.751,1419.308,93.976,198.538,325.136,87.440,187.592,1903.333,84.879,174.395,1445.571,88.346,199.169,435.892,47.542,165.242,117.412,88.709,191.223,83.812,72.275,218.672,413.167,62.702,186.047,507.167,65.766,183.298,182.958,74.434,212.242,149.769,77.388,154.492,56.724,41.410,94.677,46.500,51.761,128.134,93.571,55.051,154.143,26.700,81.946,221.666,111.081,52.441,143.525,181.451,24.421,127.224,73.538,38.387,131.659,68.333,59.875,155.116,27.784,53.682,114.737,50.571,60.417,144.676,126.917,75.575,146.161,219.562,79.417,211.008
103,186.733,44.463,153.805,47.176,31.806,130.776,85.381,30.581,125.474,49.692,64.638,148.961,81.312,116.174,194.787,111.742,57.295,170.251,109.613,60.355,175.928,37.838,65.309,176.331,147.500,66.072,171.980,41.882,39.801,138.426,146.258,60.158,167.173,14.714,113.222,196.826,40.278,61.798,159.688,64.400,68.301,154.983,27.857,47.723,123.468,23.500,68.731,144.886,72.375,116.061,182.718,121.812,90.363,170.039,305.095,113.741,190.006,43.241,85.740,152.974,123.538,78.152,216.999,12.340,95.894,180.785,740.231,93.955,198.629,59.591,87.101,187.418,826.196,84.911,174.322,1240.143,88.349,199.192,3888.432,47.585,165.366,92.412,88.623,191.124,141.312,72.515,218.691,311.250,62.761,185.940,174.833,65.631,183.172,193.083,74.423,212.393,219.692,77.449,154.484,41.862,41.555,94.425,94.167,51.762,128.086,100.314,55.152,154.140,86.300,81.631,221.870,158.865,52.580,143.553,271.843,24.447,127.283,51.692,38.830,131.620,79.067,59.925,154.994,15.243,53.306,114.934,44.371,60.637,144.101,112.333,75.397,146.328,225.562,79.395,210.848
104,163.433,44.471,153.852,30.176,31.765,130.644,114.429,30.470,125.342,33.231,64.449,149.001,41.125,116.037,194.671,92.645,57.109,170.567,129.355,60.277,175.946,15.622,65.672,176.573,126.800,66.146,172.089,48.941,40.097,138.395,146.387,60.391,167.310,37.857,113.033,197.602,50.500,61.723,159.869,84.000,68.451,154.858,17.714,47.335,123.675,43.458,68.666,144.847,87.625,115.946,183.095,165.875,90.381,169.936,290.857,113.700,190.154,42.345,85.544,152.974,186.231,78.023,217.151,9.532,96.094,181.090,229.538,93.854,198.571,36.773,87.345,187.628,172.588,84.906,174.436,768.095,88.325,199.191,2089.622,47.632,165.323,69.059,88.612,191.080,121.750,72.534,218.646,276.417,62.756,185.894,273.167,65.703,183.211,177.000,74.264,212.384,138.846,77.408,154.592,54.276,41.738,94.543,78.667,51.728,128.192,93.514,55.265,154.132,32.300,81.037,221.807,108.108,52.525,143.385,229.725,24.515,127.215,83.231,38.631,131.853,67.867,59.696,154.920,5.081,53.472,115.254,48.400,60.713,144.618,103.583,75.569,146.353,222.125,79.261,210.787
105,209.567,44.541,153.691,44.647,31.636,130.560,121.286,30.825,125.526,63.000,64.689,148.814,109.062,116.191,194.730,127.806,57.274,170.573,148.323,60.357,175.877,26.432,65.639,176.234,185.200,65.973,172.052,40.588,40.145,138.212,132.000,60.317,167.190,45.143,112.844,198.017,44.167,61.678,159.897,83.100,67.947,155.158,9.810,47.901,123.270,10.958,68.877,144.075,75.375,116.098,182.713,129.562,90.351,170.091,260.333,113.835,190.137,72.069,85.410,153.254,165.692,78.270,217.124,26.426,95.743,180.917,124.308,94.079,198.535,59.727,87.435,187.365,166.863,84.842,174.389,106.571,88.307,198.892,598.865,47.564,165.277,67.529,88.687,191.091,115.188,72.344,218.715,308.750,62.722,186.042,166.500,65.866,183.187,227.292,74.355,212.492,197.692,77.368,154.621,83.069,41.327,94.648,73.222,51.835,127.921,94.143,55.147,154.206,61.700,81.302,221.825,90.703,52.706,143.388,244.000,24.610,127.276,27.231,38.474,131.646,82.700,59.875,155.204,20.216,53.795,114.405,44.171,60.268,144.266,109.042,75.610,146.214,161.250,79.536,210.996
106,185.567,44.472,153.774,23.118,31.516,130.578,102.476,30.500,125.352,75.385,64.673,148.723,83.500,116.102,194.461,171.290,57.252,170.536,123.290,60.444,175.967,29.676,65.656,175.863,120.900,66.314,172.138,35.235,39.973,138.408,211.097,60.331,167.311,91.238,112.855,197.800,65.722,61.664,159.695,86.900,68.124,155.068,8.714,47.463,123.833,28.167,68.694,144.749,59.812,116.015,183.007,94.625,90.271,169.872,282.190,113.720,190.273,45.690,85.571,153.074,123.269,78.184,217.066,180.596,95.995,180.812,106.308,93.906,198.662,67.591,87.299,187.801,110.431,84.999,174.328,137.000,88.157,198.854,392.054,47.525,165.189,61.588,88.848,191.207,102.500,72.476,218.782,312.083,62.810,185.922,136.833,65.726,183.116,271.083,74.447,212.498,195.962,77.539,154.452,48.828,41.614,94.309,75.167,51.782,128.050,102.543,55.002,154.159,31.600,82.169,221.746,133.676,52.537,143.346,276.275,24.505,127.361,64.462,38.780,132.054,61.700,60.022,155.307,3.946,53.709,115.178,47.200,60.436,144.545,105.208,75.367,146.232,213.438,79.295,210.831
107,200.900,44.578,153.728,54.706,31.865,130.386,143.667,30.416,125.305,74.769,64.709,148.693,74.125,116.303,194.452,146.258,57.220,170.397,105.548,60.293,175.883,33.027,65.525,176.228,121.200,66.088,172.076,46.471,39.768,138.545,165.355,60.215,167.317,285.476,112.960,197.248,30.167,61.766,159.828,77.700,68.600,155.012,9.524,47.433,124.640,21.375,68.782,144.990,63.750,116.320,183.018,127.750,90.326,169.827,231.571,113.783,190.210,59.138,85.656,152.584,133.154,78.152,217.137,191.277,95.922,180.876,147.231,93.757,198.531,66.955,87.371,187.685,132.157,84.861,174.111,131.667,88.337,199.109,382.649,47.555,165.219,855.235,88.699,191.368,107.312,72.247,218.826,304.667,62.755,185.960,236.333,65.762,183.144,179.000,74.415,212.382,160.346,77.451,154.511,53.103,41.483,94.673,66.222,52.100,127.972,80.543,55.143,154.385,64.100,81.734,221.760,156.000,52.625,143.193,200.941,24.396,127.079,63.308,38.928,131.787,90.433,59.736,155.069,2.378,53.024,115.024,40.057,60.421,144.470,124.792,75.391,146.323,175.500,79.424,210.835
108,214.700,44.380,153.578,38.059,31.894,130.540,131.381,30.485,125.394,48.615,64.957,148.164,101.125,116.098,194.639,154.129,57.271,170.359,142.194,60.387,175.987,15.459,65.475,176.842,199.700,66.066,172.067,46.353,40.276,138.400,188.258,60.244,167.378,369.952,112.942,197.303,65.167,61.900,159.775,111.200,68.222,154.912,30.476,47.705,124.140,17.167,68.998,144.861,115.750,116.198,182.925,110.562,90.332,170.079,251.952,113.848,189.943,39.034,85.916,153.035,101.846,78.014,216.986,90.681,95.816,180.659,84.923,93.848,198.343,50.682,87.392,187.720,183.804,84.897,174.334,132.857,88.306,199.245,415.351,47.469,165.289,811.235,88.744,191.350,126.500,72.484,218.760,329.333,62.686,185.970,170.000,65.681,183.281,207.167,74.386,212.392,136.538,77.470,154.403,47.207,41.461,94.486,55.778,51.887,128.172,95.514,55.203,154.167,50.600,81.276,221.757,114.486,52.668,143.302,219.490,24.340,127.329,74.923,38.850,131.648,103.067,59.869,155.146,24.973,53.546,114.850,25.114,60.301,144.507,144.125,75.475,146.490,210.875,79.445,210.874
109,171.467,44.292,153.598,56.059,31.479,130.686,126.381,30.746,125.282,60.154,64.523,149.028,64.562,116.144,194.631,139.871,57.323,170.488,170.452,60.301,176.002,53.189,65.530,176.305,189.100,65.995,171.957,753.235,40.049,138.547,223.935,60.211,167.234,116.476,112.873,197.539,47.611,61.590,159.634,54.100,68.135,155.080,16.381,47.929,123.930,57.792,68.855,144.760,82.188,115.978,183.063,156.812,90.131,169.924,266.048,113.729,190.050,47.000,85.556,152.375,116.769,78.247,217.026,27.745,95.856,181.296,57.923,93.837,198.635,74.273,87.322,187.466,132.549,84.925,174.488,100.476,88.253,198.785,381.784,47.522,165.232,142.412,88.842,191.147,134.562,72.348,218.753,355.583,62.915,186.005,260.167,65.685,183.284,210.375,74.442,212.312,177.692,77.405,154.413,36.034,41.594,94.528,48.556,51.935,128.406,94.657,55.110,154.123,58.300,81.691,221.646,119.622,52.555,143.456,165.137,24.236,127.192,73.308,38.733,131.731,96.667,59.909,155.376,25.459,53.731,115.709,44.000,60.599,144.442,98.208,75.464,146.292,186.938,79.473,210.861
110,225.067,44.328,153.605,24.765,32.069,130.554,86.381,30.356,125.328,121.385,64.487,148.450,92.938,116.384,194.608,183.419,57.109,170.482,176.839,60.170,176.018,19.081,65.324,176.405,64.300,66.284,171.981,104.294,40.310,138.293,152.774,60.415,167.152,390.476,112.920,197.172,45.833,61.492,159.907,65.800,68.418,155.083,14.143,47.518,123.779,27.917,69.049,144.703,73.812,116.101,183.113,130.000,90.378,169.849,277.333,113.810,190.038,37.931,85.736,152.912,139.038,78.123,217.092,14.894,95.734,180.156,113.000,93.721,198.590,30.591,87.468,186.942,156.157,84.894,174.351,117.143,88.303,199.326,432.432,47.546,165.347,49.353,88.417,190.894,135.438,72.247,218.794,345.417,62.830,185.979,252.333,65.652,183.176,166.042,74.372,212.293,157.500,77.290,154.438,52.069,41.689,94.410,47.278,51.729,128.123,101.286,54.905,154.394,25.400,82.589,221.744,102.811,52.695,143.362,210.941,24.537,127.091,58.385,38.936,131.737,72.767,59.897,154.998,14.216,53.731,114.797,36.257,60.187,144.653,91.167,75.223,146.325,174.875,79.382,210.957
111,1381.700,44.419,153.725,41.176,31.757,130.524,117.333,30.622,125.414,67.231,64.782,148.741,52.625,116.140,194.580,136.903,57.214,170.461,165.742,60.278,175.895,51.514,65.595,176.499,141.600,66.305,172.088,37.118,40.565,138.452,170.774,60.233,167.250,107.143,113.035,197.479,31.667,61.583,159.824,87.800,68.167,155.115,36.143,47.294,123.594,48.833,68.657,144.687,60.688,115.973,183.029,165.625,90.422,169.751,276.143,113.732,190.179,60.690,85.558,152.954,152.692,78.157,216.963,15.021,95.720,180.644,112.231,93.600,198.420,20.227,87.284,187.754,175.804,85.020,174.428,174.000,88.326,199.033,416.216,47.588,165.311,63.941,88.874,191.021,104.375,72.381,218.774,276.000,62.807,185.994,247.167,65.690,183.195,177.000,74.449,212.316,171.038,77.292,154.430,26.276,41.583,94.795,53.389,51.735,128.087,75.000,54.979,154.004,67.200,81.692,221.852,96.649,52.490,143.350,228.000,24.534,127.155,39.615,38.877,132.012,110.933,60.037,155.131,15.297,53.670,114.960,33.457,60.127,144.704,120.958,75.240,146.333,216.125,79.473,210.930
112,565.733,44.383,153.817,32.588,31.429,130.648,87.143,30.373,125.470,31.769,64.724,148.559,67.000,116.230,194.544,1057.871,57.196,170.399,173.548,60.390,175.833,34.919,65.519,176.720,79.900,66.188,172.094,44.588,40.133,138.281,239.806,60.103,167.196,49.048,112.983,197.454,36.000,62.033,159.951,175.900,68.115,154.944,36.429,47.081,123.507,36.333,68.844,144.750,89.000,116.006,183.012,161.625,90.414,170.155,307.810,113.806,190.038,51.172,85.556,152.956,126.462,78.122,217.085,22.596,96.205,181.444,128.077,94.064,198.702,43.909,87.274,187.582,125.451,84.889,174.400,180.571,88.336,199.061,367.676,47.552,165.268,75.588,88.861,191.184,125.000,72.357,218.901,341.000,62.730,186.012,202.000,65.764,183.239,163.667,74.421,212.223,178.154,77.217,154.356,53.759,41.624,94.534,55.889,51.825,128.042,81.343,55.079,154.359,5.100,81.800,221.495,105.189,52.597,143.264,193.804,24.479,127.236,67.923,38.794,131.604,97.800,59.825,154.893,8.541,53.765,114.423,45.200,60.651,144.646,101.708,75.555,146.305,157.062,79.506,210.834
