 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18
425,69.056,166.266,98.778,405.500,185.445,70.402,26.267,64.193,52.792,19.567,181.892,100.455,20.562,209.793,131.610,246.516,191.426,73.519,3.538,214.136,135.005,19.686,191.168,123.292,244.409,184.013,78.936,15.143,135.139,69.064,154.700,148.017,66.597,20.381,120.569,79.481,71.405,198.968,108.079,62.367,198.769,115.058,357.111,155.965,56.906,6.857,176.285,42.457,37.804,161.494,30.612,29.818,171.543,90.550
426,91.139,166.059,98.581,472.667,185.460,70.312,13.967,64.847,52.468,12.600,181.820,100.090,31.562,209.651,131.248,178.710,191.704,73.605,15.923,213.769,134.707,32.157,190.613,123.749,225.955,184.068,78.980,11.714,134.740,68.926,106.867,148.160,66.834,37.881,120.421,79.109,40.432,199.330,108.100,57.400,198.644,115.258,325.167,155.906,56.916,14.857,176.773,42.166,38.392,161.667,30.492,29.455,171.923,90.348
427,74.056,166.164,98.549,331.722,185.382,70.394,11.400,64.152,52.823,22.533,181.804,100.451,17.125,209.221,131.079,182.903,191.556,73.649,5.615,213.732,134.704,47.412,191.148,123.691,203.364,184.048,78.794,28.143,134.996,68.873,118.933,148.139,66.863,16.667,120.483,78.983,50.865,199.132,107.901,65.533,198.496,115.278,312.000,155.846,56.803,8.214,176.940,41.443,64.039,161.356,30.668,26.773,171.843,90.563
428,85.806,166.127,98.442,461.611,185.338,70.368,8.033,64.394,52.829,29.033,182.137,100.018,22.312,209.425,131.142,216.903,191.699,73.592,5.615,213.949,135.574,50.627,190.975,123.535,211.273,184.111,78.914,10.905,135.162,68.731,121.300,148.170,66.981,18.476,120.936,79.417,37.892,198.993,107.952,36.633,198.570,115.142,417.444,155.891,56.990,3.179,176.768,43.255,42.157,161.682,30.491,22.364,172.126,90.879
429,79.806,166.295,98.279,385.111,185.265,70.299,23.800,64.379,53.184,27.900,182.284,100.538,27.375,209.327,131.386,307.355,191.708,73.538,18.538,213.622,135.219,45.373,190.994,123.722,212.227,184.109,78.840,15.905,135.102,68.710,168.467,148.209,66.741,24.548,120.749,78.975,88.432,199.072,107.923,55.733,198.575,115.070,296.667,155.942,56.987,12.143,176.369,42.759,48.745,161.557,30.562,27.455,171.459,90.588
430,73.722,166.244,98.537,434.111,185.434,70.368,17.500,63.853,53.223,18.100,182.082,100.179,38.375,209.444,131.333,220.516,191.780,73.536,5.077,213.421,135.540,66.471,190.824,123.486,214.000,184.240,78.875,18.571,135.037,68.806,104.500,148.141,66.763,21.476,120.807,79.263,96.324,199.172,108.077,63.167,198.448,114.748,299.944,155.877,56.958,6.071,176.436,41.535,48.510,161.584,30.638,32.273,171.644,90.500
431,95.611,166.371,98.381,326.111,185.429,70.464,16.900,64.093,52.753,17.033,181.998,99.761,14.188,209.410,131.278,206.968,191.603,73.626,14.385,213.493,134.768,44.353,190.927,123.668,235.682,184.181,78.885,3.524,135.361,69.247,116.133,148.103,67.018,14.071,120.711,78.730,76.378,199.242,107.837,76.167,198.608,115.228,367.389,155.900,56.854,5.500,176.442,42.891,48.235,161.621,30.637,51.409,171.949,90.572
432,89.333,166.159,98.522,394.778,185.397,70.297,17.933,64.006,52.614,20.167,181.728,100.576,26.125,209.498,131.149,229.548,191.622,73.697,14.923,213.325,135.136,40.784,190.654,123.487,235.273,184.049,79.059,37.095,135.076,68.766,122.100,148.239,66.694,17.286,120.483,79.302,75.351,199.157,108.161,97.433,198.564,115.327,394.000,155.818,56.841,8.286,176.835,42.367,54.235,161.498,30.694,21.364,171.656,90.548
433,89.778,166.355,98.557,396.722,185.551,70.416,15.500,64.330,53.226,8.000,181.836,100.289,44.062,209.620,131.329,234.774,191.623,73.674,4.077,214.055,135.935,56.392,190.970,123.560,169.091,184.049,78.838,26.048,135.207,68.561,139.967,148.165,66.834,30.143,120.338,79.436,38.378,198.988,108.008,61.200,198.709,114.877,335.889,155.886,56.946,9.714,176.341,42.308,52.275,161.487,30.791,19.773,171.593,90.721
434,65.667,166.149,98.413,398.278,185.391,70.373,21.967,63.800,52.886,22.800,181.878,100.757,23.812,209.638,131.257,247.032,191.638,73.593,22.615,213.320,135.242,43.961,190.627,123.553,190.045,183.853,78.937,51.619,134.898,68.763,104.233,148.282,67.020,36.286,120.636,79.387,82.649,199.226,108.155,64.167,198.785,115.244,390.000,155.977,56.981,17.393,177.203,42.552,38.549,161.460,30.399,39.136,171.583,90.486
435,88.750,166.161,98.512,357.444,185.491,70.317,23.167,64.546,52.893,17.233,181.955,100.512,18.750,209.634,131.344,167.613,191.441,73.527,15.385,213.809,135.021,37.333,190.626,123.680,187.591,183.975,78.873,5.952,135.454,68.092,151.833,148.116,66.836,16.048,120.751,78.866,68.757,199.021,107.929,44.300,198.817,115.112,306.889,155.904,56.997,14.679,176.213,42.954,57.373,161.545,30.592,25.545,171.754,90.622
436,69.528,166.483,98.677,501.389,185.364,70.398,20.000,64.715,53.245,32.333,182.208,100.222,32.625,209.237,131.300,304.065,191.640,73.620,21.077,213.515,134.779,56.392,190.952,123.533,223.318,184.046,78.831,14.190,134.741,68.782,102.267,148.145,66.785,23.167,121.109,79.024,98.162,198.882,108.017,61.033,198.677,115.421,271.000,155.836,56.820,3.357,177.020,42.727,51.569,161.202,30.624,43.000,171.469,91.017
437,67.194,166.412,98.644,406.056,185.406,70.338,32.767,64.695,52.709,23.467,181.439,100.230,21.438,209.188,131.299,193.226,191.685,73.519,3.231,213.406,135.625,45.059,190.980,123.604,186.091,184.042,78.922,7.952,134.686,68.375,119.167,148.199,66.680,19.000,119.751,79.076,60.216,199.256,108.016,89.300,198.506,115.112,434.222,155.859,57.053,4.321,176.194,41.938,50.549,161.700,30.420,13.818,171.760,90.517
438,88.667,166.143,98.558,424.000,185.379,70.428,14.900,64.685,52.419,21.767,181.816,99.892,9.688,209.511,131.957,252.452,191.631,73.510,14.308,213.770,135.195,44.078,190.740,123.638,151.273,184.196,78.911,26.762,134.994,69.155,135.700,148.288,66.739,15.810,120.343,78.967,88.757,199.253,107.966,71.500,198.450,115.225,377.500,155.894,57.032,15.214,176.789,41.814,41.255,161.513,30.585,37.591,171.614,90.784
439,67.833,166.368,98.485,368.722,185.422,70.348,46.267,64.613,52.625,35.500,181.521,100.589,58.562,209.410,131.432,260.129,191.628,73.624,25.615,213.439,135.500,48.549,190.583,123.346,250.727,184.204,78.855,11.714,135.145,67.836,103.500,148.181,66.708,12.143,120.236,78.833,97.838,199.090,107.942,69.267,198.500,115.377,394.000,155.889,56.905,14.214,177.090,42.463,45.608,161.699,30.916,21.591,171.575,90.434
440,59.639,166.091,98.490,383.222,185.323,70.380,35.067,64.397,52.545,21.367,181.953,100.578,11.188,209.367,131.808,253.161,191.739,73.663,19.154,213.383,135.666,67.882,190.951,123.710,262.000,184.136,78.905,10.857,135.145,68.990,107.533,148.108,66.947,9.905,120.873,79.008,69.730,199.175,107.779,69.533,198.357,115.303,354.889,155.939,56.968,8.679,176.727,42.966,42.941,161.288,30.688,24.727,171.594,90.969
441,87.056,166.123,98.472,443.556,185.393,70.333,17.833,64.592,52.831,24.033,181.590,100.141,20.812,209.299,130.955,224.581,191.721,73.519,10.923,213.939,135.075,66.078,190.961,123.723,197.682,184.025,78.923,25.429,134.986,67.724,117.567,148.344,66.923,23.571,120.217,79.046,59.297,199.299,108.433,52.633,198.749,115.335,353.111,155.876,57.017,5.107,177.228,42.963,44.196,161.332,30.033,19.227,171.498,90.679
442,88.972,166.237,98.705,399.111,185.410,70.394,19.567,64.514,53.035,12.933,181.915,100.577,14.688,209.678,130.860,310.645,191.708,73.707,16.769,214.048,135.268,82.157,190.844,123.495,235.500,184.095,79.031,12.762,135.069,68.808,95.767,148.048,66.903,29.119,120.587,78.911,68.649,199.372,108.384,63.733,198.378,115.218,338.333,155.899,56.983,4.857,176.404,43.227,49.059,161.344,30.733,18.045,171.589,90.663
443,102.583,166.180,98.404,417.500,185.498,70.404,18.500,64.304,52.567,20.400,181.547,100.358,3.250,209.095,131.285,293.419,191.673,73.636,18.154,213.451,135.494,32.000,190.617,123.640,242.818,183.961,78.875,7.810,134.795,68.597,80.533,148.023,66.886,13.333,120.292,78.805,59.676,198.766,108.089,70.700,198.470,114.995,442.944,155.861,56.926,3.929,177.064,42.772,40.941,161.599,30.249,13.727,171.482,90.883
444,76.222,166.297,98.730,397.611,185.324,70.372,26.033,64.795,52.851,15.067,181.408,100.759,31.688,209.349,131.086,207.290,191.702,73.662,22.923,213.643,135.325,78.275,191.093,123.361,279.091,184.096,79.000,19.524,135.171,68.593,87.033,148.203,66.722,21.167,120.881,79.308,99.135,198.902,107.971,76.300,198.716,115.009,442.167,155.842,57.028,12.679,176.701,41.933,92.000,161.560,30.436,37.682,171.684,90.666
445,68.083,166.209,98.604,367.611,185.307,70.434,16.767,64.398,53.085,7.500,182.563,100.913,17.688,209.678,131.218,220.258,191.611,73.585,13.154,213.533,135.308,64.667,190.654,123.803,236.182,184.124,78.865,31.143,134.846,68.893,129.133,147.987,66.680,14.214,120.141,79.267,51.892,199.122,108.112,79.267,198.587,115.321,359.000,155.843,56.928,10.286,176.869,43.036,47.843,161.373,30.523,18.364,171.830,91.216
446,55.028,166.424,98.495,481.444,185.323,70.415,15.267,64.322,52.687,24.400,181.896,100.347,24.000,209.637,131.587,245.806,191.729,73.621,10.692,214.196,135.502,81.804,190.987,123.601,208.591,184.133,78.993,22.000,135.247,68.232,136.633,148.248,66.672,16.429,120.783,78.925,90.486,199.233,108.152,91.833,198.580,115.082,366.278,155.907,56.867,20.357,176.578,43.025,61.176,161.530,30.509,36.273,171.475,90.703
447,72.361,166.158,98.422,505.278,185.373,70.394,17.867,64.754,52.405,28.233,181.787,99.677,13.562,209.569,131.246,312.129,191.677,73.715,3.769,213.985,135.764,43.255,190.858,123.648,241.545,184.036,78.906,31.857,134.882,68.627,108.367,148.204,66.781,11.738,120.868,78.865,64.108,199.246,107.915,92.867,198.530,115.245,355.167,155.918,57.018,9.500,176.510,42.613,59.137,161.462,30.575,24.864,171.147,90.966
448,115.861,166.204,98.656,387.056,185.362,70.371,20.867,64.262,52.949,37.767,181.976,100.558,24.625,209.773,131.294,268.129,191.584,73.604,8.615,213.380,135.044,87.882,190.785,123.547,209.455,184.025,78.972,19.857,134.722,68.090,93.867,148.144,66.566,30.405,120.749,79.468,54.432,199.020,108.291,60.967,198.398,115.033,349.333,155.914,56.978,16.893,176.974,42.233,46.078,161.320,30.458,34.000,171.402,90.583
449,90.472,166.319,98.474,389.222,185.297,70.370,26.633,64.656,52.962,14.733,181.987,100.450,14.312,209.065,131.150,191.871,191.653,73.583,31.923,213.330,135.032,34.941,190.970,123.574,253.727,184.173,78.924,12.000,135.164,68.664,95.333,147.943,66.843,18.476,120.514,79.475,69.892,199.396,108.024,88.233,198.709,115.348,395.222,155.933,57.040,9.964,177.007,42.908,23.529,161.819,30.708,35.591,171.573,90.580
450,82.750,166.124,98.790,456.611,185.352,70.402,18.433,64.613,52.780,12.167,181.857,100.444,15.125,209.779,131.768,275.484,191.703,73.587,11.385,213.301,135.053,50.235,190.778,123.587,231.955,184.035,78.980,18.238,134.816,68.501,129.400,148.190,66.785,17.929,120.345,79.490,71.568,199.017,107.913,111.867,198.778,114.995,411.389,155.905,56.890,9.714,176.959,42.946,47.412,161.295,30.418,34.727,171.960,90.901
451,98.972,166.181,98.838,436.611,185.438,70.404,20.100,64.523,52.356,20.000,181.853,100.549,14.688,209.367,130.958,197.161,191.691,73.680,3.385,213.308,135.526,50.157,190.753,123.423,209.818,184.099,79.012,26.810,135.131,68.617,118.433,148.108,66.802,20.476,120.528,79.013,107.676,199.470,107.916,53.567,198.744,115.053,350.889,155.957,57.006,7.071,176.836,42.890,31.451,161.605,30.629,33.545,171.422,90.609
452,71.528,166.099,98.625,411.722,185.344,70.368,21.000,64.674,52.427,28.733,181.682,100.404,15.688,209.592,131.430,254.839,191.791,73.582,27.615,213.310,135.437,81.020,190.797,123.495,204.864,184.028,78.858,27.048,134.858,69.095,118.800,148.102,66.531,11.238,120.993,79.133,89.297,199.106,108.029,94.233,198.827,114.869,333.167,155.819,56.919,18.929,176.769,42.457,47.569,161.279,30.532,22.727,171.879,91.007
453,67.917,166.257,98.794,496.278,185.404,70.390,4.067,64.533,53.213,21.033,182.046,99.893,26.438,209.816,131.099,187.806,191.732,73.518,8.692,213.698,135.721,41.647,191.029,123.522,207.318,184.081,78.907,24.857,135.258,68.718,105.367,148.227,66.401,23.071,121.079,79.054,96.649,199.344,108.228,60.867,198.763,115.141,313.444,155.842,56.908,7.679,176.943,41.637,44.510,161.721,30.698,31.455,171.599,90.987
454,66.111,166.287,98.384,459.000,185.359,70.342,30.033,64.562,52.925,34.367,181.886,99.967,17.938,209.813,131.674,219.613,191.683,73.703,1.692,213.125,134.695,46.235,190.914,123.508,225.227,184.079,78.948,16.762,134.850,68.172,79.167,148.096,66.680,26.452,120.771,79.161,49.946,198.925,108.081,76.567,198.926,115.008,322.222,155.947,56.999,25.071,176.405,42.737,88.627,161.667,30.601,20.909,171.397,90.961
455,94.528,166.257,98.863,395.167,185.346,70.356,12.300,64.734,52.534,21.833,181.697,100.035,29.625,209.971,130.898,205.290,191.608,73.564,17.385,213.826,135.266,66.588,190.867,123.703,238.682,184.128,78.949,16.667,135.089,68.313,104.733,148.150,66.789,16.262,120.546,79.046,60.324,199.272,108.020,49.367,198.745,115.364,264.333,155.875,57.004,8.607,176.539,43.119,51.804,161.427,30.641,31.545,171.454,90.629
456,85.194,166.241,99.005,361.056,185.381,70.403,11.567,64.753,52.496,15.067,181.780,100.412,28.812,209.302,131.552,242.323,191.705,73.655,37.308,213.976,135.304,48.275,190.779,123.556,233.636,184.110,78.975,7.286,135.222,67.998,88.967,148.025,66.833,19.762,121.487,78.853,41.027,199.153,107.984,50.067,198.536,115.216,372.833,155.970,57.116,3.607,177.159,41.419,40.745,161.422,30.374,34.091,172.073,90.614
457,74.139,166.276,98.569,555.500,185.307,70.428,17.967,64.162,52.457,45.300,181.838,100.394,40.125,209.596,131.061,241.032,191.620,73.665,0.000,NaN,NaN,54.745,191.116,123.647,298.091,184.189,78.945,39.762,135.130,68.191,110.333,148.181,66.725,21.286,120.833,78.858,55.892,199.299,108.392,54.767,198.668,115.107,355.000,155.843,56.926,15.107,176.632,41.921,33.529,161.612,30.460,43.364,171.443,90.751
458,75.639,166.147,98.733,431.167,185.470,70.350,22.500,64.333,52.423,965.633,181.827,100.162,22.750,209.580,131.469,256.065,191.684,73.541,23.615,213.765,135.170,76.667,190.827,123.597,271.227,184.148,78.761,1.429,134.809,68.407,99.400,147.877,66.470,25.262,120.777,79.021,80.649,199.107,108.080,78.067,199.089,115.356,400.500,155.863,56.980,10.500,176.392,43.063,43.765,161.373,30.559,32.909,171.480,90.627
459,69.194,166.356,98.637,470.778,185.381,70.421,26.267,64.775,52.682,609.800,181.851,100.256,18.062,209.266,131.502,230.968,191.772,73.595,4.538,213.467,135.142,51.176,190.608,123.707,285.364,184.072,78.699,24.095,135.007,68.882,111.633,148.078,66.808,26.881,120.619,78.993,67.243,199.278,108.112,61.733,198.658,114.917,443.444,155.899,56.915,18.071,176.495,42.173,77.412,161.641,30.611,35.364,171.493,90.746
460,47.278,166.106,98.601,505.833,185.372,70.428,21.367,64.253,52.317,638.733,181.860,100.247,32.375,209.434,131.359,774.774,191.800,73.578,7.154,213.712,135.262,42.431,190.790,123.615,4077.295,184.139,78.896,6.810,134.743,68.793,107.367,148.173,66.698,37.095,120.962,79.034,87.730,199.245,108.002,60.333,198.997,115.300,433.556,155.883,57.139,6.250,176.513,43.270,52.863,161.319,30.450,41.136,171.613,90.863
461,70.583,166.157,98.377,485.167,185.382,70.486,13.667,64.310,52.646,110.300,181.734,99.904,0.750,209.999,130.717,2740.290,191.639,73.567,28.846,213.295,134.862,65.373,190.567,123.550,3523.227,184.135,78.880,23.571,135.143,68.627,137.367,148.147,66.779,23.690,120.339,79.177,50.703,199.097,108.033,63.733,198.926,115.268,384.611,155.901,56.754,1.071,176.700,41.881,59.647,161.488,30.734,30.818,171.843,91.242
462,77.444,166.457,98.817,409.333,185.385,70.305,36.067,64.368,52.805,15.233,181.483,100.438,8.625,209.196,131.575,3025.032,191.649,73.602,9.000,213.772,135.670,26.902,190.751,123.469,2591.114,184.129,78.841,23.000,134.809,69.315,83.833,148.055,66.598,21.905,120.783,78.902,71.027,199.227,108.102,68.167,198.686,115.219,383.778,155.894,56.904,10.179,176.908,43.345,49.569,161.506,31.005,40.909,171.895,90.818
463,76.472,166.316,99.105,336.944,185.359,70.427,31.833,64.506,52.346,34.867,181.651,100.118,13.375,209.664,131.121,3454.258,191.662,73.596,11.846,214.180,135.488,68.745,190.990,123.398,1933.727,184.074,78.862,17.857,135.337,68.234,130.767,148.057,66.770,14.714,120.463,79.452,89.297,199.314,108.208,90.000,198.943,115.375,393.222,155.898,56.932,16.214,176.725,42.340,76.980,161.363,30.328,23.727,172.108,90.791
464,77.361,166.106,98.346,412.944,185.351,70.396,30.100,63.773,52.889,12.167,182.187,100.481,41.688,209.998,131.523,975.419,191.609,73.559,1.846,213.603,135.457,45.333,190.525,123.393,2436.364,184.093,78.887,27.524,134.875,68.032,132.100,148.076,66.639,21.262,120.758,78.918,43.189,199.139,107.689,63.400,198.729,115.173,314.111,155.893,56.985,7.036,177.127,42.656,47.922,161.514,30.628,29.727,171.638,90.719
465,82.944,166.272,98.489,387.556,185.332,70.359,76.500,63.994,53.007,5.400,181.893,99.856,16.812,209.403,131.715,357.355,191.729,73.594,11.615,213.339,135.354,67.569,190.681,123.509,2191.591,184.091,78.832,18.381,134.731,68.998,119.800,148.102,66.471,29.833,120.675,79.083,103.351,199.333,108.213,51.200,198.739,114.684,381.000,155.837,56.883,15.964,176.672,42.731,52.392,161.447,30.365,31.500,171.922,90.781
466,55.444,166.116,98.607,346.778,185.574,70.357,21.200,64.174,52.964,35.767,181.843,100.285,29.562,209.765,131.514,3348.194,191.693,73.610,3.769,214.055,134.695,76.235,190.816,123.594,492.182,184.062,78.860,28.762,135.223,68.693,118.200,148.109,67.025,23.119,120.310,79.374,58.703,199.257,108.307,57.633,199.006,115.177,355.944,155.932,56.792,8.893,176.579,42.915,74.275,161.388,30.758,44.864,171.721,90.733
467,70.722,166.234,98.777,385.111,185.455,70.410,30.400,64.379,52.696,20.833,181.705,100.647,9.250,209.535,130.849,348.323,191.636,73.614,30.385,213.601,135.839,60.157,190.554,123.593,303.409,184.093,78.754,16.286,135.059,68.658,117.100,148.100,66.820,11.762,120.689,79.033,107.189,199.400,108.111,61.567,198.980,114.993,411.722,155.896,56.934,0.500,176.589,41.850,42.314,161.511,30.330,93.227,171.814,91.171
468,62.889,166.132,98.631,462.444,185.385,70.381,19.667,64.084,53.050,26.733,181.848,100.250,10.938,209.807,131.305,279.419,191.667,73.578,1.077,214.276,135.359,24.118,191.317,123.470,247.273,184.112,78.989,17.762,134.525,68.187,119.033,148.092,66.576,20.500,120.666,79.335,95.027,198.811,108.031,75.067,199.005,115.161,373.833,155.870,56.860,12.214,176.763,42.998,31.961,161.469,30.769,57.091,171.877,90.849
469,80.083,166.167,98.538,369.556,185.392,70.310,12.600,64.347,52.862,20.233,181.744,100.187,31.000,209.538,131.323,191.419,191.846,73.537,8.538,213.133,134.729,60.196,190.873,123.595,208.727,184.067,78.922,15.762,135.270,68.054,103.733,147.970,66.620,20.143,120.767,79.304,104.054,199.335,108.121,52.767,198.732,114.939,356.611,155.907,56.966,4.357,176.982,41.510,27.176,161.364,30.242,17.091,171.541,90.926
470,55.333,166.264,98.423,415.611,185.305,70.448,16.167,63.909,52.558,27.300,181.588,100.914,23.625,209.503,131.488,176.903,191.497,73.670,28.462,213.727,135.460,27.804,191.152,123.486,217.273,184.033,78.884,12.143,134.907,69.143,73.933,148.253,66.906,19.857,120.561,78.949,118.649,199.156,108.078,41.300,198.745,114.851,379.944,155.850,56.975,15.393,176.816,42.499,25.020,161.293,30.432,23.318,172.024,90.791
471,60.639,166.355,98.495,394.667,185.350,70.459,21.433,64.749,52.536,21.433,181.693,100.568,26.188,209.813,130.965,227.871,191.559,73.606,25.308,214.072,135.376,85.765,190.687,123.586,239.227,184.106,78.810,12.143,134.947,68.834,115.067,148.081,66.805,25.429,121.240,78.777,62.973,199.018,107.984,42.700,198.720,115.131,383.556,155.875,57.003,6.429,176.612,42.344,30.235,161.622,30.393,31.909,171.546,90.938
472,85.361,166.191,98.608,516.000,185.312,70.402,16.067,64.250,53.018,27.333,181.715,100.353,14.250,209.484,131.380,200.258,191.628,73.517,12.462,213.940,135.015,36.863,191.024,123.410,186.909,184.150,78.657,16.238,134.845,68.711,112.433,148.441,66.760,23.119,120.539,79.427,76.703,199.335,107.942,30.567,198.820,114.952,416.000,155.864,56.909,4.607,177.035,43.259,31.020,161.754,30.458,36.727,171.797,90.731
473,77.194,166.287,98.558,479.944,185.466,70.306,18.067,64.598,52.565,20.367,181.846,100.499,44.812,209.613,131.203,197.548,191.474,73.624,8.615,213.656,135.550,48.314,190.888,123.393,197.136,184.088,78.829,10.714,135.089,68.876,127.867,148.187,66.684,31.048,120.394,79.058,55.568,199.153,108.120,35.200,198.460,115.187,294.722,155.898,56.944,10.536,176.440,43.472,65.294,161.548,30.213,21.455,171.536,90.756
474,89.694,166.206,98.705,462.611,185.434,70.412,127.133,63.823,52.997,31.000,181.773,100.213,27.875,209.777,131.700,220.065,191.577,73.497,16.923,213.601,135.050,60.471,190.844,123.705,189.500,183.881,78.825,13.619,134.898,69.176,145.767,148.242,66.577,20.071,120.398,79.298,83.838,199.456,108.111,51.033,198.854,115.076,303.889,155.838,57.016,18.679,176.702,42.121,96.510,161.762,30.565,26.182,171.725,90.473
475,68.944,166.369,98.882,449.222,185.413,70.432,172.967,64.596,53.130,25.567,181.794,100.166,10.938,209.623,131.172,219.161,191.598,73.622,14.538,213.140,135.625,83.216,190.834,123.510,193.727,183.901,78.976,27.619,134.717,68.950,107.000,148.082,66.617,26.071,120.655,79.469,77.676,199.205,107.930,58.800,198.799,115.190,319.778,155.956,56.972,10.143,176.817,43.063,76.235,161.396,30.446,36.273,171.725,90.764
476,76.611,166.209,98.574,423.444,185.404,70.368,153.467,64.506,53.088,12.400,181.821,100.524,34.750,209.746,131.496,265.290,191.830,73.634,15.385,213.599,135.470,28.588,190.907,123.686,269.045,183.958,78.914,14.667,135.409,68.365,95.133,148.350,67.005,13.310,120.827,79.034,62.108,199.380,107.851,51.167,198.798,115.059,322.778,155.805,56.851,15.786,177.395,42.294,48.078,161.452,30.418,23.455,171.556,90.546
477,84.500,166.240,98.562,390.000,185.508,70.469,108.833,64.536,52.947,24.567,182.105,100.307,27.938,209.470,131.226,203.484,191.625,73.526,10.308,213.236,135.736,71.059,191.067,123.736,263.136,184.150,78.917,7.333,134.774,68.822,79.200,148.041,66.791,38.048,121.333,79.379,80.216,199.068,107.823,57.967,198.764,114.900,447.611,155.822,56.957,15.214,176.584,43.406,49.451,161.521,30.198,41.409,171.473,90.742
478,57.944,166.225,98.716,403.556,185.419,70.371,65.967,64.727,53.254,28.333,181.742,100.558,7.125,209.546,131.334,214.968,191.606,73.457,1.231,213.745,135.005,41.333,190.858,123.338,255.864,184.049,78.923,13.143,135.159,68.209,109.800,148.225,66.931,6.810,120.459,79.148,94.757,199.228,108.063,60.833,198.642,115.134,422.278,155.911,56.913,12.607,177.027,41.742,33.961,161.460,30.618,56.909,171.697,90.452
479,58.556,166.266,98.595,550.611,185.444,70.472,48.400,64.509,53.070,33.800,182.139,100.194,18.688,209.708,131.424,254.194,191.664,73.520,26.923,214.005,135.385,42.078,190.875,123.547,235.727,184.087,79.034,17.333,135.078,68.281,110.767,148.142,66.695,18.976,121.114,79.172,60.865,198.968,107.860,62.633,198.867,115.227,368.889,155.878,56.923,12.607,176.709,43.207,66.196,161.488,30.325,23.682,171.302,91.396
480,74.694,166.253,98.457,581.778,185.418,70.422,19.533,64.898,53.231,24.667,181.530,100.435,28.562,209.499,131.989,230.645,191.474,73.773,3.692,213.616,135.405,55.373,190.965,123.359,223.864,183.999,78.926,12.905,135.352,68.834,91.200,148.111,66.668,19.738,120.264,79.177,78.649,198.980,107.964,43.767,198.554,114.905,388.833,155.893,56.855,3.679,176.702,42.228,54.078,161.225,30.432,57.818,171.391,90.642
481,62.139,166.377,98.993,407.278,185.419,70.416,29.867,64.580,53.200,16.333,181.672,100.652,35.938,209.457,131.447,232.387,191.587,73.584,11.077,213.939,135.151,48.824,190.692,123.464,191.455,184.009,78.779,14.333,135.274,68.267,100.167,148.143,66.983,25.024,120.507,78.971,78.270,199.193,107.962,55.800,198.803,114.799,396.611,155.941,57.001,1.464,176.984,42.595,39.176,161.361,30.232,48.864,171.666,90.919
482,71.750,166.182,99.049,342.556,185.301,70.414,13.400,64.109,52.568,18.367,181.480,100.587,506.438,209.603,131.497,275.290,191.606,73.685,14.846,213.769,135.297,52.510,190.599,123.522,260.455,184.175,78.804,16.333,135.311,68.424,122.533,148.223,66.448,17.976,120.481,78.903,102.108,199.162,108.095,58.500,198.781,114.914,332.889,155.892,56.930,18.214,176.606,42.460,58.235,161.803,30.479,19.545,171.700,90.834
483,70.889,166.052,98.928,386.611,185.396,70.393,14.800,64.638,52.674,11.800,181.650,99.997,134.500,209.736,131.551,172.129,191.492,73.492,30.385,213.703,135.629,32.471,191.325,123.448,261.455,183.880,78.738,3.905,134.752,68.665,134.000,147.983,66.607,26.357,120.515,79.391,116.000,199.220,108.151,74.300,198.908,114.833,382.278,155.778,56.953,10.143,176.588,42.641,50.667,161.556,30.476,56.045,171.543,90.675
484,82.639,166.300,98.943,492.778,185.427,70.410,10.767,64.866,52.829,20.067,181.761,100.307,37.750,209.294,131.570,293.419,191.637,73.637,18.846,213.645,135.226,41.608,190.944,123.556,214.818,184.008,78.848,55.190,134.948,68.688,93.000,148.238,66.730,34.000,120.578,78.889,65.351,199.332,107.832,45.133,198.569,114.902,272.722,155.828,56.890,12.714,176.836,42.497,57.922,161.346,30.205,46.500,171.738,91.024
485,78.083,166.270,98.435,361.278,185.356,70.388,22.733,64.107,52.683,12.933,181.904,100.239,26.250,209.781,131.485,282.000,191.745,73.562,22.077,213.241,135.045,38.706,190.927,123.900,204.227,184.171,78.792,27.333,134.756,68.091,127.567,148.202,66.863,38.143,120.686,79.133,112.757,198.970,108.147,42.500,198.681,115.173,359.167,155.915,56.876,11.821,176.888,42.600,52.078,161.614,30.527,19.091,171.913,90.741
486,98.694,166.198,98.812,407.889,185.442,70.401,20.867,64.374,52.577,11.733,182.484,100.487,17.188,209.601,131.718,256.581,191.659,73.518,31.308,213.693,135.186,59.765,190.626,123.715,201.864,184.005,79.003,32.714,134.943,68.537,111.033,148.029,66.724,988.667,120.729,79.269,93.297,199.232,108.111,43.833,198.816,114.989,350.778,155.870,56.956,11.679,176.690,43.263,45.412,161.779,30.742,30.773,171.939,90.414
487,78.583,166.188,98.614,448.944,185.427,70.327,29.000,64.502,52.470,34.500,181.733,99.688,44.875,209.543,131.636,220.323,191.556,73.682,21.692,213.543,135.045,30.275,191.044,123.532,211.364,184.076,78.853,18.381,135.007,68.466,112.233,148.239,66.732,217.810,120.968,79.120,90.432,199.044,108.108,53.267,198.547,114.951,348.389,155.871,56.869,6.036,177.248,42.322,53.882,161.588,30.561,20.091,171.442,90.413
