 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63,Mean64,XM64,YM64,Mean65,XM65,YM65,Mean66,XM66,YM66,Mean67,XM67,YM67,Mean68,XM68,YM68,Mean69,XM69,YM69,Mean70,XM70,YM70,Mean71,XM71,YM71,Mean72,XM72,YM72,Mean73,XM73,YM73,Mean74,XM74,YM74,Mean75,XM75,YM75,Mean76,XM76,YM76,Mean77,XM77,YM77,Mean78,XM78,YM78,Mean79,XM79,YM79,Mean80,XM80,YM80,Mean81,XM81,YM81,Mean82,XM82,YM82,Mean83,XM83,YM83,Mean84,XM84,YM84,Mean85,XM85,YM85,Mean86,XM86,YM86,Mean87,XM87,YM87,Mean88,XM88,YM88,Mean89,XM89,YM89,Mean90,XM90,YM90,Mean91,XM91,YM91,Mean92,XM92,YM92,Mean93,XM93,YM93,Mean94,XM94,YM94,Mean95,XM95,YM95,Mean96,XM96,YM96,Mean97,XM97,YM97,Mean98,XM98,YM98,Mean99,XM99,YM99,Mean100,XM100,YM100,Mean101,XM101,YM101,Mean102,XM102,YM102,Mean103,XM103,YM103,Mean104,XM104,YM104
380,37.097,83.390,149.716,198.308,31.400,100.779,13.312,86.799,175.644,120.833,46.871,137.807,277.892,47.861,121.137,59.529,58.408,172.558,32.568,42.866,90.969,270.516,36.896,193.706,256.986,38.146,188.539,469.000,18.066,136.430,15.806,64.843,222.230,9.154,43.641,147.212,7.167,84.422,185.749,70.323,78.580,175.951,54.636,85.214,138.666,9.059,23.920,145.934,210.000,47.299,134.445,89.226,36.335,132.004,111.875,58.138,139.640,201.625,20.795,120.269,3826.750,21.064,102.603,113.375,17.164,131.809,79.167,12.118,136.700,209.385,30.304,96.127,332.667,101.366,144.737,8.222,77.345,151.745,190.333,56.635,117.974,63.636,67.574,107.520,0.500,74.555,106.485,550.125,55.960,111.030,153.500,48.355,203.205,71.625,43.727,120.601,70.000,39.754,143.939,32.727,36.852,140.005,5.871,10.273,141.065,3087.562,63.544,137.812,471.500,53.339,139.184,69.250,73.707,154.662,10.500,84.704,158.403,517.875,65.255,83.022,314.545,46.429,100.958,17.000,56.771,161.442,266.250,42.048,98.152,345.455,13.746,123.276,87.833,38.359,174.110,86.000,19.855,183.287,26.500,79.787,144.599,44.400,61.161,129.572,107.000,63.058,191.032,38.833,29.695,176.344,474.333,80.530,165.887,182.250,70.154,92.377,644.375,62.742,108.575,417.800,59.769,77.529,62.500,76.902,192.709,208.452,76.546,161.141,465.810,72.463,165.573,264.538,66.634,72.125,1.875,22.165,162.595,251.643,73.138,175.418,279.905,33.281,109.350,2605.810,60.296,104.583,319.500,38.661,111.340,379.429,63.438,93.969,23.100,19.367,126.066,24.800,54.773,182.543,37.182,35.966,181.571,174.222,88.221,170.813,572.125,74.593,185.241,430.952,31.098,131.606,101.062,30.369,186.293,410.545,84.528,153.853,346.200,29.075,118.730,895.214,55.969,205.508,137.500,74.652,109.203,174.774,96.462,139.627,72.529,75.373,101.831,486.875,52.309,135.226,189.750,60.138,134.861,222.875,26.734,111.082,288.400,46.727,113.283,9.500,23.095,192.355,8.750,15.642,186.872,337.500,34.260,89.890,304.375,68.994,189.873,88.000,41.910,182.104,86.100,56.844,189.047,19.625,48.515,188.049,148.000,80.415,189.138,246.385,63.109,165.810,417.091,49.976,116.696,274.750,12.165,118.415,229.900,18.247,141.848,207.400,33.147,114.425,154.000,20.770,113.827,159.231,66.523,183.105,122.167,58.717,123.905,150.222,24.259,167.233,85.524,32.302,167.470,254.774,65.795,89.395,44.000,16.794,145.855,17.250,15.035,162.285,248.417,48.105,105.318,101.250,58.127,167.689
381,71.742,83.671,149.227,306.231,31.468,100.738,15.750,87.424,176.009,192.583,46.720,137.803,27.622,47.566,120.649,75.588,58.424,172.953,33.205,43.437,90.827,131.806,37.023,193.609,254.174,38.219,188.766,402.278,17.965,136.392,2.323,64.945,221.185,1.846,44.317,147.237,38.833,84.205,185.841,89.161,78.606,176.090,39.409,85.354,138.673,44.529,24.267,145.807,199.091,47.233,134.193,104.194,36.200,131.993,145.688,58.274,139.810,313.375,20.714,120.206,1113.833,21.003,102.599,30.125,17.139,131.424,157.500,12.283,136.739,285.923,30.255,96.117,380.667,101.407,144.805,0.000,NaN,NaN,88.333,56.599,117.822,33.636,67.174,107.640,32.250,74.555,106.175,296.250,56.012,110.882,119.333,48.377,202.905,138.250,43.715,120.471,0.000,NaN,NaN,24.727,36.550,140.341,17.613,10.148,140.977,1172.125,63.506,137.815,339.333,53.408,139.140,44.375,73.525,154.782,0.000,NaN,NaN,528.625,65.277,83.054,179.455,46.368,100.704,0.000,NaN,NaN,389.000,42.235,98.172,456.727,13.795,123.280,65.833,38.597,174.219,66.762,20.224,183.548,25.750,79.515,144.234,84.000,61.669,129.609,6.250,63.035,191.375,1151.333,29.790,176.449,450.167,80.474,165.834,253.500,69.978,92.241,502.250,62.752,108.500,539.400,59.805,77.525,109.000,76.901,192.796,275.419,76.555,161.170,279.048,72.341,165.706,276.308,66.639,72.045,16.500,21.954,163.264,117.643,73.224,175.358,308.476,33.413,109.312,1032.571,60.307,104.618,2459.750,38.580,111.274,349.857,63.394,93.877,96.800,19.698,126.248,15.100,55.033,182.737,67.455,35.856,181.564,187.389,87.912,170.686,407.875,74.758,185.374,373.905,31.241,131.612,58.562,30.687,185.903,375.818,84.484,153.793,407.600,29.065,118.731,692.286,55.927,205.583,127.750,74.673,109.114,272.258,96.488,139.971,53.882,75.201,101.599,334.500,52.159,135.216,388.875,60.061,134.980,335.500,26.698,111.091,363.700,46.801,113.266,0.000,NaN,NaN,16.375,15.037,187.395,542.500,34.286,89.879,349.875,69.098,189.808,62.875,41.777,181.803,70.700,56.596,188.927,55.750,48.569,187.802,43.100,80.761,189.051,198.692,63.163,165.649,343.636,50.096,116.665,338.500,12.086,118.322,397.900,18.213,141.714,86.600,33.140,114.327,104.727,20.660,113.991,94.615,66.489,183.205,67.667,58.621,124.131,58.889,24.519,167.451,81.238,32.250,167.189,313.935,65.795,89.516,5.333,16.217,146.368,90.250,15.312,162.622,293.167,48.096,105.414,103.250,57.907,167.563
382,26.194,83.422,150.008,320.077,31.615,100.695,26.062,87.892,175.874,178.167,46.772,137.965,9.243,47.812,120.555,148.706,58.233,172.821,32.659,42.909,90.864,198.000,37.188,193.449,306.754,38.279,188.592,352.333,18.045,136.416,2.194,63.960,221.924,18.077,43.558,147.211,38.722,84.516,186.131,58.258,78.896,176.113,49.136,85.147,138.361,59.412,23.894,146.075,180.909,47.312,134.389,147.806,36.436,131.885,152.938,58.271,139.699,191.250,20.830,120.294,610.500,21.037,102.663,74.500,17.146,131.868,120.167,12.291,136.804,202.615,30.046,96.130,448.000,101.465,144.720,15.333,77.035,151.435,51.333,56.499,117.955,2.909,67.735,107.589,9.250,75.158,106.183,387.500,56.061,111.038,124.667,48.246,202.923,100.875,43.228,120.475,24.750,39.469,143.851,65.636,36.530,140.236,5.871,10.385,140.793,3319.188,63.554,137.779,547.500,53.405,139.180,54.750,74.038,154.532,19.000,84.475,158.255,426.000,65.225,83.089,198.364,46.418,100.946,46.500,56.513,160.967,370.250,42.108,98.198,433.273,13.804,123.233,39.500,38.565,174.342,54.286,19.777,183.138,20.375,79.776,144.879,66.700,61.496,129.608,113.750,62.990,190.851,1278.000,29.744,176.382,339.667,80.604,165.856,152.250,70.180,92.185,389.375,62.705,108.332,558.300,59.817,77.469,75.500,76.949,192.984,285.097,76.620,161.106,393.048,72.372,165.636,236.308,66.632,72.010,15.625,22.475,163.510,304.786,73.133,175.544,480.571,33.498,109.406,342.190,60.307,104.582,3362.375,38.616,111.286,418.143,63.366,93.924,89.900,19.430,126.070,37.100,55.037,182.976,77.636,35.786,181.568,109.778,88.212,170.819,437.500,74.647,185.266,383.524,31.131,131.621,52.562,30.456,185.889,409.273,84.485,153.962,271.300,29.017,118.735,278.071,56.049,205.525,44.500,74.491,109.043,443.161,96.584,139.884,100.882,75.318,101.888,369.000,52.371,135.170,224.750,59.968,135.031,230.250,26.769,111.262,387.100,46.882,113.245,39.500,22.497,192.227,23.250,15.070,187.187,403.000,34.193,89.830,309.625,69.101,189.930,76.000,41.772,182.228,94.900,56.683,188.974,39.375,48.640,187.882,164.900,80.638,189.057,224.769,63.096,165.720,436.909,49.945,116.706,351.250,12.128,118.376,272.500,18.284,141.831,121.000,33.323,114.325,178.545,20.672,113.960,86.077,66.680,183.100,120.500,58.598,123.935,26.222,24.167,167.295,25.143,32.442,167.047,296.774,65.921,89.448,46.667,16.376,145.700,41.750,15.345,162.595,150.333,48.057,105.464,157.625,58.193,167.403
383,19.355,83.990,149.493,453.846,31.440,100.916,28.812,87.186,175.856,192.750,46.872,137.957,25.351,47.584,120.471,131.353,58.165,172.872,31.841,42.884,90.620,163.742,37.210,193.528,199.739,38.317,188.592,355.389,17.990,136.398,2.581,64.697,221.619,36.308,43.596,147.171,20.444,84.232,186.321,80.258,78.390,175.751,52.727,85.403,138.811,24.294,24.503,146.152,192.545,47.263,134.377,120.194,36.384,131.803,141.375,58.134,139.788,149.375,20.794,120.083,335.667,21.099,102.611,134.250,17.253,131.622,177.833,12.261,136.620,205.462,30.291,96.096,403.500,101.418,144.813,0.000,NaN,NaN,75.833,56.596,117.953,15.273,67.215,107.352,10.000,74.865,106.408,405.500,55.954,111.035,71.167,48.374,202.858,103.625,43.503,120.585,9.500,39.329,143.995,8.909,36.317,140.275,6.258,10.634,140.738,2758.000,63.572,137.785,585.500,53.289,139.180,90.375,74.110,154.511,17.250,84.915,158.035,541.500,65.251,83.104,376.000,46.399,100.812,14.500,56.265,161.355,158.000,41.949,98.044,397.636,13.742,123.190,35.167,38.655,174.381,36.190,20.299,183.338,3.000,79.515,144.615,41.000,61.716,129.595,188.000,63.154,190.991,786.167,29.854,176.440,437.667,80.599,165.807,177.250,69.852,92.194,480.125,62.769,108.535,438.200,59.826,77.533,59.000,76.921,192.980,251.161,76.394,161.160,364.476,72.388,165.675,264.615,66.576,72.120,16.250,22.382,162.771,236.143,73.222,175.555,2604.905,33.360,109.339,445.143,60.312,104.547,2775.062,38.597,111.285,341.000,63.414,93.980,42.200,19.765,126.132,25.800,54.678,182.519,63.364,36.022,181.703,142.278,87.799,170.630,464.750,74.686,185.311,289.714,31.137,131.608,75.375,30.407,186.106,424.000,84.538,153.920,375.100,29.085,118.674,95.071,55.944,205.415,229.000,74.661,109.085,271.935,96.492,140.092,46.059,75.552,102.063,499.500,52.246,135.140,265.625,60.174,135.019,310.625,26.700,111.191,242.900,46.913,113.115,2.500,22.475,192.355,13.250,15.848,187.278,273.500,34.191,89.804,252.750,69.029,189.836,90.625,41.635,181.967,145.900,56.656,189.113,39.625,48.582,187.690,91.800,80.792,189.190,264.077,63.029,165.690,356.364,49.997,116.748,253.750,12.173,118.219,361.300,18.244,141.636,196.200,33.018,114.372,194.364,20.617,113.839,128.385,66.622,183.122,76.667,58.567,124.077,99.111,24.257,167.095,70.000,32.382,167.248,197.290,66.123,89.578,43.000,16.352,145.850,54.500,15.237,162.440,205.083,47.932,105.365,216.750,57.995,167.548
384,27.161,83.399,149.504,252.385,31.435,100.759,36.875,87.494,175.614,204.167,46.858,137.763,23.135,47.574,121.046,159.176,58.275,172.686,16.682,43.050,90.566,234.774,37.009,193.500,227.246,38.154,188.589,490.167,17.955,136.367,0.000,NaN,NaN,26.385,43.440,146.731,65.500,84.568,185.924,77.548,78.803,175.739,82.318,85.072,138.838,14.765,24.571,146.327,110.364,47.294,134.307,168.387,36.548,131.894,138.812,58.343,139.688,191.875,20.726,120.109,477.333,21.058,102.602,174.625,17.193,131.591,178.500,12.313,136.766,243.385,30.194,96.181,453.333,101.282,144.715,0.000,NaN,NaN,83.000,56.826,117.713,26.364,67.395,107.847,14.250,75.153,106.197,389.250,55.959,111.025,114.333,48.388,202.954,147.500,43.512,120.639,27.000,39.215,144.305,40.727,36.901,140.228,2.903,10.867,140.929,913.875,63.543,137.707,450.667,53.341,139.077,80.375,73.914,154.918,4.250,84.785,157.635,493.625,65.226,83.119,439.636,46.389,100.913,34.250,56.885,161.355,222.250,42.103,98.107,320.727,13.735,123.242,35.667,38.328,173.958,48.571,19.965,183.132,13.750,80.073,144.824,31.000,61.586,129.426,25.500,63.383,191.115,360.833,29.694,176.390,508.667,80.582,165.904,142.500,70.200,92.174,272.000,62.818,108.450,511.300,59.779,77.559,57.125,77.282,192.776,274.968,76.507,161.096,378.667,72.435,165.657,228.154,66.714,72.051,12.500,22.593,163.187,170.357,73.236,175.379,1274.000,33.318,109.381,497.905,60.209,104.641,1914.625,38.570,111.282,213.571,63.312,94.138,57.300,19.466,125.990,7.700,54.792,182.717,64.318,36.234,181.561,92.000,88.075,170.490,327.625,74.746,185.423,445.333,31.140,131.550,71.438,30.482,185.950,421.636,84.478,153.808,351.300,29.031,118.719,74.357,56.138,205.558,120.000,74.656,109.057,240.903,96.436,139.922,70.059,74.986,101.577,254.750,52.140,135.224,211.625,60.043,134.728,328.625,26.709,111.081,292.200,46.820,113.191,53.750,22.475,192.325,42.500,14.885,187.348,447.250,34.324,89.907,393.375,69.136,189.864,70.625,41.556,181.818,137.700,56.855,189.250,4.750,48.205,188.015,124.000,80.687,189.142,155.308,63.000,165.818,478.000,50.021,116.715,245.750,12.093,118.321,381.500,18.444,141.666,251.600,33.063,114.426,292.182,20.505,113.984,116.231,66.353,183.314,56.333,58.692,123.750,43.778,24.529,167.129,113.143,32.282,167.284,167.677,65.802,89.427,59.667,16.188,145.884,56.250,15.345,162.322,229.083,47.953,105.265,98.125,57.957,167.444
385,40.645,83.632,149.881,292.154,31.534,100.698,12.750,86.821,175.636,168.083,46.740,137.788,40.703,48.231,120.889,67.118,58.372,172.992,41.636,42.781,90.843,177.677,37.192,193.504,232.754,38.413,188.558,516.611,18.002,136.487,0.774,64.480,222.270,5.615,43.580,147.537,54.778,84.363,186.073,96.258,78.563,175.912,48.091,85.275,138.822,31.588,24.666,146.155,166.182,47.280,134.572,53.290,36.320,131.754,94.562,58.132,139.801,240.375,20.797,119.941,379.167,21.062,102.565,111.375,17.129,131.864,137.833,12.082,136.666,216.923,30.143,96.013,348.833,101.346,144.807,0.667,77.035,151.745,2116.667,56.462,117.786,18.182,67.450,107.148,37.000,74.865,106.175,440.000,56.043,110.951,94.833,48.184,202.901,89.500,43.474,120.454,12.250,39.462,144.210,42.182,36.957,140.275,230.839,10.470,140.749,363.375,63.536,137.841,614.000,53.397,139.088,11.500,73.625,155.155,64.500,84.942,158.255,565.375,65.256,83.064,267.091,46.338,100.887,0.000,NaN,NaN,272.500,42.211,98.073,346.727,13.742,123.133,126.167,38.425,174.219,17.714,20.095,183.447,36.250,79.751,144.538,55.300,61.340,129.657,41.500,62.930,190.956,90.333,29.800,176.367,410.333,80.656,165.864,138.250,70.138,92.197,568.750,62.815,108.474,528.000,59.928,77.602,120.250,77.097,192.610,280.710,76.629,161.042,330.000,72.407,165.671,4007.692,66.656,72.073,22.125,22.165,163.308,199.571,73.327,175.376,687.810,33.369,109.345,367.810,60.355,104.563,1248.500,38.563,111.330,359.429,63.426,93.935,38.100,19.513,126.423,101.700,54.913,182.669,48.636,35.987,181.494,125.222,88.084,170.755,320.625,74.696,185.259,406.286,31.174,131.560,44.312,30.362,185.751,522.909,84.430,153.923,295.700,29.079,118.690,129.643,55.867,205.615,46.750,74.401,109.154,132.968,96.338,140.050,64.824,75.096,101.976,382.125,52.232,135.271,210.625,60.076,134.929,291.000,26.749,111.144,422.800,46.782,113.192,10.250,22.475,192.045,6.750,15.506,186.924,486.000,34.249,89.791,228.625,69.242,189.916,86.500,41.731,182.181,87.000,56.726,188.980,56.375,48.885,187.462,112.500,80.733,189.187,209.231,63.093,165.814,518.364,50.093,116.749,260.000,12.136,118.243,278.000,18.344,141.740,164.400,33.007,114.393,107.636,20.646,114.003,157.385,66.444,183.236,77.833,58.633,124.141,160.000,24.356,167.174,98.571,32.450,166.962,98.129,65.739,89.335,0.000,NaN,NaN,50.750,15.345,162.624,257.583,47.795,105.344,140.500,58.022,167.611
386,20.903,83.579,149.694,301.000,31.394,100.655,29.875,87.076,176.088,102.333,46.723,137.989,13.189,48.258,121.455,99.765,58.386,172.800,31.977,42.879,90.612,199.032,37.157,193.584,232.319,38.047,188.689,424.556,17.948,136.259,8.000,64.510,221.998,20.385,43.075,147.234,43.611,84.913,186.068,73.226,78.712,175.865,29.500,85.266,138.495,19.471,23.853,146.364,139.091,47.415,134.140,71.548,36.655,131.921,151.312,58.407,139.805,184.375,20.848,120.176,442.167,21.157,102.685,137.750,17.214,131.923,185.000,12.210,136.514,194.923,30.236,96.091,334.167,101.386,144.747,29.111,77.655,151.125,1679.333,56.416,117.775,13.455,67.655,107.805,25.750,74.856,105.883,290.625,55.870,110.971,194.333,48.395,203.118,166.000,43.619,120.472,595.500,39.260,143.949,64.182,36.859,140.325,172.258,10.583,140.779,243.875,63.534,137.890,447.500,53.293,139.091,42.875,73.788,154.684,3.000,84.785,158.565,616.000,65.174,83.068,424.182,46.302,100.882,0.250,56.575,161.355,271.000,42.212,98.098,456.182,13.814,123.258,83.333,38.326,174.209,46.190,19.806,183.250,8.000,79.617,144.823,97.600,61.322,129.443,57.750,63.068,191.020,151.500,29.956,176.361,293.333,80.564,165.942,111.750,69.972,92.144,522.875,62.780,108.459,679.800,59.850,77.534,100.125,76.838,192.843,302.839,76.533,161.044,397.143,72.220,165.662,3496.500,66.671,72.062,4.750,21.855,162.595,180.286,73.157,175.567,278.095,33.332,109.298,426.190,60.303,104.567,266.250,38.651,111.399,418.714,63.386,93.924,75.100,19.366,126.151,2.900,54.982,182.766,47.091,35.972,181.512,176.833,88.171,170.863,398.750,74.708,185.245,477.714,31.126,131.573,43.500,30.572,186.013,407.273,84.369,153.896,403.700,29.109,118.695,131.071,55.703,205.425,209.500,74.710,109.085,137.742,96.441,140.152,76.941,75.363,101.919,370.500,52.288,135.135,279.250,60.246,134.999,148.125,26.638,111.315,348.300,46.768,113.166,13.000,22.475,192.665,24.750,15.594,187.287,358.250,34.308,89.824,328.250,69.119,189.803,79.250,41.697,181.861,122.300,56.557,189.204,25.250,48.490,187.650,182.500,80.575,189.112,239.923,63.160,165.938,518.000,50.026,116.702,303.250,12.168,118.200,312.900,18.313,141.636,172.000,33.185,114.449,272.182,20.608,114.031,124.308,66.423,183.297,194.333,58.497,124.083,71.111,24.582,167.168,129.905,32.484,167.150,98.516,66.007,89.348,66.000,16.544,146.266,37.750,15.651,162.390,184.583,47.968,105.410,119.750,58.088,167.600
387,27.226,83.690,149.646,350.385,31.443,100.577,30.625,87.703,175.752,352.583,46.768,137.683,15.514,47.598,120.722,100.471,58.367,172.963,22.045,42.784,90.918,190.645,37.142,193.473,255.391,38.246,188.738,314.444,17.997,136.464,9.355,63.889,222.329,24.769,43.718,146.903,27.556,84.297,185.403,109.355,78.836,176.202,39.045,85.187,138.708,15.353,24.130,146.129,240.182,47.293,134.352,98.194,36.275,131.979,142.125,58.301,139.737,249.625,20.719,120.183,460.667,21.212,102.675,62.000,17.323,131.787,126.500,12.031,136.640,203.923,30.194,96.187,279.333,101.397,144.667,6.222,77.345,151.745,871.000,56.441,117.771,2.000,67.481,106.908,20.500,74.865,105.865,237.500,56.061,110.970,72.333,48.304,203.053,109.250,43.315,120.503,478.750,39.399,143.962,1132.182,36.705,140.277,88.903,10.536,140.711,298.375,63.514,137.666,485.500,53.266,139.161,30.000,73.940,154.284,9.250,84.944,158.255,671.125,65.216,83.066,284.364,46.349,100.836,57.500,56.776,161.137,255.750,42.209,98.016,563.091,13.978,123.341,1.667,38.595,173.755,129.333,20.246,183.288,6.750,79.802,144.007,64.400,61.265,129.661,42.000,62.943,191.030,33.167,29.526,176.305,276.333,80.501,165.855,110.750,70.224,92.355,754.250,62.757,108.535,593.000,59.853,77.453,42.000,76.978,192.691,230.774,76.522,161.025,380.095,72.429,165.649,2015.692,66.631,72.053,9.375,22.239,163.335,273.143,73.196,175.412,213.238,33.329,109.502,406.381,60.338,104.655,290.000,38.633,111.303,368.000,63.382,94.004,112.400,19.371,126.034,24.600,54.692,182.745,43.864,35.733,181.586,117.889,88.083,170.815,489.750,74.749,185.278,440.381,31.137,131.605,67.875,30.504,186.000,362.545,84.434,153.822,358.100,29.084,118.708,99.571,56.376,205.586,95.250,74.706,109.060,108.323,96.514,140.007,75.294,75.078,102.002,646.750,52.307,135.212,225.625,60.166,135.000,362.750,26.688,111.173,446.400,46.874,113.295,47.500,22.672,192.469,15.625,14.911,187.167,426.000,34.271,90.002,333.875,69.216,189.924,142.125,41.917,182.196,85.900,56.827,189.287,26.500,48.667,187.685,152.000,80.733,189.160,277.846,63.004,165.779,574.545,50.065,116.783,250.250,12.173,118.208,345.900,18.378,141.561,184.000,32.943,114.465,191.091,20.660,113.977,169.769,66.322,183.141,35.000,58.496,124.242,97.778,24.284,167.299,140.667,32.429,167.154,129.677,65.860,89.349,19.000,16.215,145.850,42.750,15.207,162.124,236.000,47.962,105.478,191.500,57.929,167.388
388,32.581,83.654,149.888,199.692,31.474,100.706,8.812,87.241,175.021,194.500,46.871,137.934,31.027,47.764,121.038,79.294,58.431,172.814,42.136,42.895,90.677,131.548,37.122,193.509,247.304,38.249,188.659,307.111,17.974,136.416,5.613,64.945,221.495,21.154,44.063,147.141,10.500,84.859,185.596,102.645,78.889,175.905,29.364,85.030,138.831,22.647,24.452,145.952,84.000,47.097,134.271,101.290,36.455,131.769,175.375,58.128,139.723,89.500,20.798,120.006,517.333,21.009,102.628,88.875,17.203,131.650,87.500,12.134,136.489,251.538,30.258,96.088,545.000,101.350,144.755,1.333,77.345,151.125,114.833,56.339,117.956,12.909,67.272,107.336,48.750,74.964,106.377,383.375,56.056,111.022,230.167,48.341,203.004,132.125,43.514,120.527,471.250,39.287,144.014,413.091,36.725,140.196,53.161,10.554,140.728,254.000,63.597,137.804,532.500,53.304,139.148,66.250,74.063,154.781,21.500,84.616,158.086,543.125,65.252,83.108,246.909,46.331,100.939,11.250,56.575,161.155,208.000,42.237,98.184,253.273,13.854,123.181,51.333,38.587,174.301,64.381,20.150,183.292,0.000,NaN,NaN,61.300,61.473,129.606,55.250,63.084,190.614,4.500,29.502,176.511,260.833,80.622,165.869,249.250,70.019,92.132,649.000,62.811,108.501,449.100,59.709,77.576,50.000,77.020,192.974,184.000,76.588,161.071,327.333,72.261,165.677,573.846,66.497,72.142,14.250,21.980,163.079,169.857,73.232,175.233,388.952,33.230,109.488,456.476,60.284,104.554,292.000,38.661,111.262,440.714,63.378,93.935,56.700,19.558,125.843,319.900,54.904,182.485,57.364,36.072,181.533,121.111,87.996,170.606,653.000,74.655,185.155,391.619,31.185,131.672,37.188,30.173,185.981,418.182,84.557,153.919,331.100,29.008,118.635,101.429,55.973,205.466,141.750,74.752,109.058,155.226,96.564,139.975,43.294,75.039,102.185,626.625,52.263,135.172,218.750,60.144,135.169,3144.625,26.643,111.143,381.000,46.851,113.337,15.500,22.785,192.355,17.875,15.128,187.055,376.250,34.280,89.913,259.125,69.152,189.891,1864.000,41.728,181.930,113.500,56.645,189.059,67.375,48.592,187.962,100.400,80.708,189.071,166.154,63.110,165.699,403.455,50.013,116.712,246.500,12.065,118.359,314.500,18.275,141.643,237.800,32.988,114.464,441.818,20.676,113.952,100.231,66.544,183.221,70.000,58.627,124.099,82.889,24.294,167.123,79.429,32.392,167.100,172.452,65.861,89.490,0.000,NaN,NaN,68.500,15.253,162.254,219.833,48.072,105.395,129.625,57.990,167.482
389,63.419,83.558,149.251,303.538,31.413,100.653,8.875,87.202,176.480,104.417,46.725,137.930,16.054,47.499,121.346,40.294,58.262,172.640,18.295,42.993,90.784,149.161,37.006,193.575,300.725,38.235,188.641,295.778,17.920,136.488,13.871,64.468,222.039,25.615,43.271,147.224,21.778,84.757,186.315,85.484,78.704,176.011,34.227,85.277,138.670,43.647,24.054,146.028,86.000,47.240,134.485,38.516,36.032,131.734,192.938,58.412,139.788,196.875,20.819,119.881,386.667,21.120,102.761,55.875,17.156,131.660,61.667,12.165,136.632,286.462,30.158,96.097,367.167,101.448,144.718,0.000,NaN,NaN,113.000,56.435,117.819,44.727,67.210,107.436,0.000,NaN,NaN,369.375,55.947,111.005,50.667,48.349,203.092,75.250,43.722,120.603,29.750,39.293,144.227,81.091,36.695,140.233,16.581,10.099,140.741,268.875,63.705,137.841,536.167,53.314,139.221,8.125,73.921,154.826,52.000,84.958,158.109,624.625,65.207,83.035,233.455,46.378,100.841,9.500,56.599,161.045,181.500,42.081,97.949,284.182,13.828,123.219,126.667,38.658,174.306,55.143,20.010,183.574,13.000,79.855,144.025,44.600,61.276,129.453,43.000,63.072,191.164,74.667,30.001,176.178,337.833,80.562,165.881,260.750,70.070,92.294,545.875,62.772,108.431,590.200,59.867,77.496,58.625,77.157,192.725,277.871,76.453,161.098,377.524,72.322,165.660,269.846,66.682,72.191,28.125,22.636,162.997,223.143,73.148,175.200,352.095,33.317,109.442,324.190,60.223,104.664,280.250,38.529,111.331,376.286,63.447,93.957,81.100,19.664,126.191,280.200,54.846,182.483,94.227,36.282,181.499,149.444,88.047,170.713,462.125,74.727,185.318,428.667,31.155,131.617,71.875,30.443,186.316,420.182,84.538,153.926,426.600,29.013,118.725,86.929,55.896,205.577,107.250,74.365,109.019,132.581,96.452,139.786,101.647,75.288,101.949,344.500,52.133,135.287,174.375,60.143,134.847,2479.562,26.641,111.157,321.700,46.841,113.147,21.000,22.674,192.078,26.500,15.520,187.345,305.750,34.193,89.959,283.250,69.180,189.862,1310.750,41.746,181.968,101.300,56.700,189.010,19.000,48.858,187.950,95.700,80.638,189.080,308.615,63.094,165.885,590.909,49.990,116.753,198.000,12.044,118.333,424.100,18.304,141.606,151.200,33.071,114.427,332.727,20.548,113.844,72.923,66.319,183.432,26.000,58.582,124.274,11.111,24.025,167.555,76.286,32.167,167.266,270.323,65.882,89.313,110.667,16.263,145.693,13.000,15.655,162.285,217.083,48.023,105.346,220.750,57.983,167.433
