 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55,Mean56,XM56,YM56,Mean57,XM57,YM57,Mean58,XM58,YM58,Mean59,XM59,YM59,Mean60,XM60,YM60,Mean61,XM61,YM61,Mean62,XM62,YM62,Mean63,XM63,YM63,Mean64,XM64,YM64,Mean65,XM65,YM65,Mean66,XM66,YM66,Mean67,XM67,YM67,Mean68,XM68,YM68,Mean69,XM69,YM69,Mean70,XM70,YM70,Mean71,XM71,YM71,Mean72,XM72,YM72,Mean73,XM73,YM73,Mean74,XM74,YM74,Mean75,XM75,YM75,Mean76,XM76,YM76,Mean77,XM77,YM77,Mean78,XM78,YM78,Mean79,XM79,YM79,Mean80,XM80,YM80,Mean81,XM81,YM81,Mean82,XM82,YM82,Mean83,XM83,YM83,Mean84,XM84,YM84,Mean85,XM85,YM85,Mean86,XM86,YM86,Mean87,XM87,YM87,Mean88,XM88,YM88,Mean89,XM89,YM89,Mean90,XM90,YM90,Mean91,XM91,YM91,Mean92,XM92,YM92,Mean93,XM93,YM93,Mean94,XM94,YM94,Mean95,XM95,YM95
298,153.385,143.906,113.346,163.312,137.177,198.584,64.000,139.478,175.748,859.077,133.293,145.231,159.115,101.789,63.044,28.312,45.403,78.883,13.097,188.108,93.236,19.136,113.070,166.780,272.000,126.844,135.749,39.471,171.294,74.726,244.054,148.100,67.729,70.258,84.764,111.551,81.708,104.884,81.955,107.625,107.177,74.351,220.682,112.951,81.102,134.706,214.621,208.115,154.745,177.895,127.845,88.923,95.348,51.975,229.111,132.987,68.813,3038.364,163.179,49.427,122.054,55.305,113.308,134.286,138.513,66.321,78.500,182.897,99.061,34.324,195.950,93.589,157.125,64.795,92.580,121.875,154.047,73.443,16.238,142.244,146.970,37.643,151.229,152.331,223.846,152.563,35.127,164.091,118.824,198.429,76.611,103.530,141.738,106.708,117.446,69.965,32.286,143.293,157.217,90.818,87.480,101.482,161.469,181.036,139.249,166.273,101.414,123.178,126.757,129.101,129.814,266.500,157.966,63.673,276.941,159.598,68.376,161.714,142.624,27.387,165.625,155.360,58.544,56.054,95.471,110.514,197.333,137.555,116.550,66.625,107.764,92.023,40.941,104.046,179.421,318.312,112.629,66.059,27.250,175.274,67.471,16.581,180.561,66.133,10.857,166.625,182.101,40.000,97.969,141.192,105.000,100.528,52.387,162.600,148.498,27.391,67.161,143.816,23.314,207.833,153.391,24.338,87.375,119.179,104.144,164.875,110.392,99.237,128.412,168.020,60.998,407.077,171.844,82.677,198.062,128.512,101.758,35.714,155.216,84.291,357.111,140.138,121.908,203.097,94.981,23.183,150.216,77.402,80.897,218.938,100.913,92.878,86.952,116.088,121.095,27.000,104.924,34.986,170.333,101.050,104.118,21.227,123.882,72.623,119.243,70.261,78.655,159.676,146.167,36.065,3330.643,146.300,17.525,17.724,76.905,104.825,116.692,163.604,32.764,43.125,68.375,99.476,44.562,98.464,40.561,73.630,174.133,120.740,199.514,94.297,119.139,374.125,120.952,118.005,204.467,78.291,89.507,114.312,122.931,97.170,41.027,107.265,116.147,70.000,160.344,57.000,260.706,96.530,60.413,82.529,180.724,118.398,278.865,111.984,118.214,41.692,87.667,33.438,215.167,169.294,108.429,63.588,80.240,37.864,364.500,93.902,72.691,86.625,176.602,112.780,264.389,185.682,111.953,163.571,176.556,58.365,264.706,174.242,52.019,156.318,187.153,104.633,71.875,168.725,128.817
299,215.231,143.708,113.298,85.188,137.308,199.071,48.929,139.633,175.841,192.462,133.346,145.295,91.577,101.510,63.002,7.500,45.555,79.120,11.419,188.272,93.864,21.136,112.500,166.346,176.765,127.060,135.889,13.765,171.523,74.702,394.054,148.000,67.619,36.258,84.661,111.365,46.667,105.371,81.767,141.875,106.914,74.174,340.000,112.955,80.922,107.765,214.877,207.986,107.451,178.093,128.011,109.385,95.458,51.791,159.556,132.968,68.681,2200.182,163.195,49.451,137.351,55.283,113.254,132.857,138.565,66.250,87.733,183.220,99.040,42.378,195.974,93.523,100.500,64.600,92.860,150.188,154.142,73.434,16.381,141.878,147.210,19.786,151.090,152.316,272.769,152.428,35.186,158.455,119.001,198.423,116.444,103.817,141.594,84.833,117.471,69.930,9.238,143.433,157.277,30.182,87.466,101.398,135.688,180.728,139.274,166.091,101.212,123.193,116.757,129.261,129.556,326.222,157.715,63.642,275.882,159.594,68.473,202.762,142.660,27.367,160.812,155.276,58.430,100.378,95.369,110.528,199.278,137.730,116.589,120.656,108.058,91.670,15.765,104.366,179.223,244.812,112.617,66.077,36.562,175.476,67.731,10.194,180.544,65.704,57.857,166.555,181.807,89.429,97.910,142.042,73.846,100.572,52.496,131.500,148.436,27.114,149.677,143.310,23.478,140.667,153.425,24.299,90.375,119.289,104.085,94.562,110.500,99.228,62.235,168.031,61.040,354.308,171.881,82.724,75.062,128.323,101.942,71.333,155.090,84.605,230.944,140.163,122.011,230.839,95.049,23.097,116.054,77.276,80.889,247.438,100.945,93.023,70.667,115.970,121.309,31.938,105.052,34.600,190.833,101.008,104.036,16.682,123.619,72.714,138.378,70.280,78.686,134.324,146.083,36.012,3390.500,146.328,17.534,22.414,76.887,104.407,83.923,163.408,33.192,27.438,68.371,99.737,56.562,98.840,40.735,68.630,174.324,120.958,141.405,94.528,119.495,212.000,120.795,118.088,300.900,78.356,89.503,121.375,122.849,97.286,74.486,107.137,115.862,41.714,160.332,56.408,308.000,96.256,60.264,53.235,180.809,118.467,306.378,111.973,118.309,60.154,87.436,33.157,184.000,169.201,108.437,132.824,80.573,37.685,513.500,93.974,72.765,115.062,176.680,113.100,305.556,185.535,111.953,229.571,176.504,58.481,185.824,174.108,51.868,187.591,187.052,104.486,75.000,168.142,128.772
300,210.538,144.080,113.188,120.062,137.120,198.942,32.214,139.471,175.586,34.000,133.044,144.872,149.231,101.866,63.009,39.500,45.441,78.868,10.645,187.981,93.783,8.591,112.793,166.700,169.588,126.919,135.719,59.000,171.078,74.689,280.270,147.798,67.777,46.903,85.025,111.205,51.583,104.986,81.843,139.125,106.962,74.323,292.545,112.988,80.822,214.627,214.682,207.944,112.549,177.901,127.841,246.538,95.256,51.809,149.111,133.013,68.895,1571.455,163.231,49.473,208.973,55.482,113.314,132.667,138.600,66.369,58.867,183.438,98.847,73.730,196.123,93.654,113.125,64.700,92.804,197.500,154.101,73.525,25.476,141.972,146.547,9.643,150.985,152.608,272.462,152.411,35.437,149.409,119.040,198.324,82.889,103.620,141.637,69.125,117.576,69.738,32.571,142.983,156.831,46.182,87.294,101.136,137.656,181.206,139.125,191.909,101.342,123.226,78.486,129.192,129.901,133.444,157.914,63.537,267.235,159.618,68.418,152.905,142.641,27.554,169.688,155.347,58.271,49.459,95.580,110.787,246.167,137.685,116.674,78.281,107.643,91.690,13.059,104.145,178.793,273.250,112.766,66.049,36.188,175.505,68.221,13.806,180.985,65.772,11.143,166.474,182.125,11.714,98.039,141.746,53.846,100.633,52.416,147.600,148.602,27.333,73.806,143.430,23.365,278.833,153.326,24.141,93.125,118.824,103.813,77.312,110.468,99.079,161.471,167.875,61.128,242.846,171.852,82.674,110.312,128.485,101.713,62.190,155.067,84.692,200.333,140.019,121.869,240.774,95.098,23.204,119.459,77.266,80.900,162.812,100.953,93.052,62.857,115.960,121.123,24.250,104.599,34.949,1143.833,101.075,104.099,16.909,123.321,72.103,106.595,70.282,78.331,132.162,145.806,36.266,3278.857,146.264,17.551,36.138,76.982,103.942,89.808,163.438,32.477,46.250,68.647,99.997,65.312,98.763,40.805,92.000,174.394,120.630,174.811,94.414,119.269,223.188,120.833,118.172,196.867,78.391,89.625,105.750,122.937,97.286,26.595,107.043,115.441,92.000,160.426,56.847,265.706,96.498,60.471,65.000,180.546,118.274,312.919,112.116,118.357,15.846,87.270,33.218,247.333,169.231,108.685,115.824,80.432,37.504,339.167,93.909,72.833,122.125,176.464,112.885,295.611,185.706,112.069,206.429,176.647,58.207,134.588,174.249,52.230,148.273,186.892,104.630,109.375,168.320,128.973
301,161.423,143.984,113.266,167.438,137.348,198.364,27.286,139.651,175.709,24.077,133.134,145.057,671.500,101.718,62.802,32.500,45.489,78.558,14.645,187.913,94.190,15.591,113.337,165.991,151.588,126.909,135.843,36.706,171.045,74.574,317.297,148.147,67.882,56.710,84.679,111.532,200.042,104.987,81.956,123.125,106.948,74.240,301.591,113.062,81.037,104.000,214.661,208.201,145.843,178.079,128.065,210.385,95.342,51.777,133.167,133.047,68.804,856.182,163.191,49.369,147.622,55.392,113.320,92.238,138.593,66.131,69.467,183.484,99.192,66.054,195.967,93.836,69.500,64.617,93.222,174.375,154.071,73.550,29.667,141.959,147.281,19.714,151.210,152.258,210.077,152.605,35.371,154.091,118.989,198.212,86.444,103.832,141.562,110.833,117.761,69.857,49.048,143.860,156.882,38.045,87.460,101.532,120.562,181.173,139.123,129.727,101.413,123.122,168.703,129.167,129.707,217.333,157.909,63.534,287.765,159.432,68.307,192.762,142.562,27.704,167.812,155.287,58.881,86.865,95.628,110.563,230.667,137.561,116.659,98.875,107.642,91.837,29.471,104.570,179.537,311.875,112.630,65.940,27.625,175.386,67.791,22.903,180.789,65.583,16.143,166.625,182.125,59.714,98.228,141.773,92.692,100.795,52.503,114.700,148.582,27.272,162.839,143.626,23.402,289.167,153.421,24.204,122.312,118.961,103.814,111.188,110.371,99.152,64.588,168.072,61.240,427.154,171.881,82.836,41.750,128.349,101.837,67.333,155.375,84.388,260.278,139.962,121.751,269.548,95.012,23.156,158.108,77.207,80.715,128.062,100.861,92.826,90.238,115.836,121.434,27.125,104.816,34.709,959.500,101.026,104.064,47.682,123.725,72.265,84.054,70.142,78.651,136.108,145.875,35.997,3372.643,146.302,17.538,54.276,76.898,105.119,96.385,163.210,32.786,59.125,68.547,99.882,48.125,98.193,40.899,67.704,174.401,120.843,205.297,94.432,119.201,305.562,120.940,118.144,232.600,78.159,89.664,105.375,122.738,97.539,72.216,107.183,115.445,162.571,160.523,56.755,347.176,96.495,60.297,75.588,180.601,118.418,358.541,111.997,118.280,24.615,87.249,33.097,199.500,169.287,108.569,34.882,80.392,37.935,413.167,93.999,72.683,141.375,176.489,113.244,248.389,185.592,111.982,274.500,176.721,58.341,219.941,174.351,51.927,213.909,186.862,104.614,105.375,168.653,128.957
302,113.423,143.777,113.095,101.062,137.145,198.552,41.071,139.628,175.910,24.385,132.981,145.144,561.423,101.691,62.891,56.688,45.312,78.808,17.419,187.737,93.675,2.909,112.704,166.906,192.882,127.120,135.699,18.941,171.179,74.498,290.432,148.126,67.571,48.065,84.771,111.032,660.208,105.064,81.874,188.500,106.982,74.117,293.545,113.121,81.002,136.039,214.785,208.285,144.902,178.144,127.926,106.308,95.462,51.826,179.722,133.022,68.873,520.727,163.113,49.468,115.459,55.221,113.110,164.476,138.682,66.257,110.167,183.313,98.873,27.081,196.178,93.493,142.500,65.132,92.675,265.438,153.998,73.479,24.905,142.217,147.040,22.857,151.267,151.935,151.615,152.509,35.595,157.682,119.114,198.358,47.000,103.763,141.815,77.583,117.536,70.262,23.048,143.198,156.933,66.955,87.449,101.026,158.875,180.969,139.227,180.273,101.271,123.074,40.216,128.808,129.851,218.556,158.045,63.695,225.353,159.521,68.384,120.238,142.639,27.231,117.500,155.314,58.385,104.541,95.559,110.675,149.167,137.563,116.470,86.625,108.034,91.654,51.529,104.225,179.095,263.250,112.645,66.062,34.188,175.680,67.838,18.774,180.726,65.803,27.429,166.372,181.377,91.286,97.988,141.398,67.462,100.706,52.662,138.800,148.582,27.256,113.032,143.250,23.280,273.000,153.391,24.083,95.688,118.847,103.872,144.500,110.488,99.163,159.235,167.949,61.106,430.769,171.839,82.827,100.312,128.480,102.304,29.238,155.523,84.397,351.833,139.967,121.758,218.839,94.984,22.975,166.270,77.401,80.703,217.812,101.015,93.063,112.095,115.980,121.194,9.750,104.625,33.995,789.278,101.097,104.040,20.091,123.868,72.875,168.811,70.160,78.648,104.703,145.857,36.107,3349.190,146.295,17.553,23.586,77.052,104.476,89.962,163.347,32.590,49.188,68.182,99.194,59.188,97.965,40.933,56.370,174.261,120.686,114.595,94.500,119.267,312.062,120.787,118.100,202.633,78.376,89.507,83.688,122.803,97.169,29.892,107.102,115.310,100.000,160.436,56.418,341.647,96.416,60.285,62.941,180.875,118.519,279.676,112.064,118.324,34.077,87.453,33.694,293.167,169.311,108.568,54.176,80.471,37.961,410.000,93.919,72.777,167.625,176.507,113.025,291.500,185.777,111.911,246.286,176.987,58.296,156.706,174.195,52.121,144.545,187.091,104.489,62.750,168.113,129.093
303,176.615,143.885,113.192,115.875,137.121,198.579,26.000,139.558,176.366,22.385,133.324,145.140,452.769,101.719,62.769,48.250,45.676,79.455,18.258,187.465,93.442,5.636,112.070,166.238,176.882,126.943,135.905,32.647,170.751,74.554,385.514,148.045,67.697,103.871,84.977,111.306,309.542,105.137,81.918,153.000,106.922,74.215,337.318,112.915,80.915,121.137,214.826,207.974,84.471,178.081,127.857,192.077,95.351,51.800,174.944,132.911,68.589,291.455,163.145,49.497,188.973,55.194,113.140,168.143,138.658,66.103,46.933,183.064,99.224,96.000,196.033,93.611,55.500,64.831,92.793,181.750,153.882,73.628,30.857,142.169,147.102,17.000,151.035,152.401,278.000,152.355,35.497,219.909,118.946,198.232,43.444,103.817,141.747,69.458,117.426,69.941,20.857,143.190,157.028,61.227,87.452,101.447,142.375,181.252,139.127,215.727,101.395,123.108,80.703,129.167,129.710,165.778,157.800,63.678,272.941,159.653,68.411,148.905,142.706,27.584,161.188,155.295,58.497,100.000,95.244,110.727,150.111,137.702,116.628,51.562,107.451,91.452,27.235,104.665,179.034,338.438,112.599,66.167,63.500,175.347,67.887,44.968,180.596,66.032,11.429,166.594,181.067,84.714,98.026,142.000,63.154,100.538,52.374,169.800,148.557,27.451,157.032,143.699,23.196,294.833,153.295,24.258,79.938,118.984,103.829,121.750,110.196,99.322,71.824,168.016,61.335,262.231,171.854,82.668,88.812,128.449,101.986,48.190,155.225,84.553,283.944,140.095,121.881,253.806,95.290,23.013,160.541,77.344,80.987,178.312,100.877,92.707,110.190,115.921,121.471,6.125,104.995,34.552,865.611,101.039,104.215,20.182,123.333,72.466,121.892,70.123,78.675,118.432,145.975,36.075,3300.095,146.275,17.568,25.310,76.907,104.289,72.962,163.853,32.815,77.688,68.450,99.964,38.688,98.221,40.896,61.815,174.310,120.720,189.568,94.485,119.097,299.438,121.030,118.164,203.400,78.293,89.580,124.250,122.968,97.129,48.054,106.838,115.964,97.000,160.322,56.780,300.471,96.584,60.352,87.235,180.301,118.298,214.108,112.085,118.176,96.000,87.505,33.641,161.500,169.221,108.735,113.353,80.491,37.854,289.833,93.934,72.759,182.000,176.585,112.874,281.056,185.599,112.038,309.643,176.650,58.283,236.941,174.249,52.190,130.727,186.992,104.533,58.750,168.827,128.909
304,127.538,143.829,113.331,132.500,137.014,198.547,48.143,139.489,176.102,11.385,133.310,145.139,337.346,101.840,62.878,26.438,45.622,79.098,30.000,187.746,94.066,17.045,113.063,167.035,246.353,126.928,135.753,33.059,171.443,74.412,530.216,148.026,67.788,60.774,84.495,111.558,206.083,105.138,81.883,128.375,107.123,74.128,263.000,113.046,81.092,131.961,214.709,208.241,133.412,178.217,127.968,193.769,95.314,51.600,189.278,132.889,68.863,321.818,163.209,49.481,129.622,55.199,113.207,110.762,138.468,66.315,44.667,183.014,99.188,72.973,196.077,93.682,118.375,64.651,92.975,270.125,154.002,73.620,19.048,141.899,146.706,1.357,151.484,151.353,226.538,152.264,35.394,283.455,118.841,198.395,77.889,103.556,141.786,105.333,117.437,69.985,23.810,143.365,156.495,73.273,87.452,101.107,134.781,180.838,138.991,152.182,101.428,123.253,50.486,129.557,129.732,145.333,157.678,63.815,274.647,159.645,68.342,123.238,142.555,27.553,189.875,155.388,58.502,78.811,95.506,110.619,276.111,137.607,116.506,92.938,107.748,91.509,31.529,104.314,179.107,370.750,112.652,66.104,54.125,175.490,67.980,37.871,181.033,66.069,5.571,166.585,182.125,159.714,97.993,141.653,132.769,100.589,52.557,125.800,148.486,27.187,62.581,143.565,23.224,184.667,153.356,24.193,143.000,119.198,103.825,161.250,110.154,99.261,23.647,168.058,60.863,362.000,171.892,82.672,115.875,128.399,102.281,51.524,154.980,84.530,364.333,140.232,121.821,243.419,94.996,23.015,166.973,77.367,80.811,163.625,100.863,93.012,82.952,115.977,121.159,36.750,104.617,35.054,770.722,101.051,104.125,16.000,123.770,72.525,136.432,70.146,78.578,115.892,145.783,36.180,3282.452,146.272,17.532,37.931,77.044,105.265,89.231,163.485,32.911,47.875,68.319,99.684,29.312,97.902,40.746,58.778,174.146,120.829,151.297,94.402,119.145,338.688,120.949,118.313,220.767,78.237,89.618,130.438,123.061,97.370,36.541,106.916,115.527,180.000,160.442,56.746,284.118,96.424,60.286,58.000,180.812,118.625,224.649,112.169,118.117,78.615,87.782,33.533,152.000,169.264,108.797,93.824,80.465,37.956,468.417,93.931,72.792,131.688,176.545,112.877,252.944,185.748,112.081,320.786,176.568,58.271,197.059,174.189,52.008,153.000,187.246,104.677,46.375,168.495,128.991
305,150.423,144.064,113.217,81.688,137.316,199.064,28.571,139.439,176.206,32.615,133.222,145.172,161.538,101.928,62.919,38.938,45.352,79.001,23.419,188.280,93.381,0.318,113.925,166.005,131.059,126.841,135.921,27.529,170.571,74.809,3968.676,148.029,67.750,59.677,84.858,111.555,47.417,105.210,82.305,117.875,106.937,74.491,316.545,113.027,80.942,144.627,214.727,208.377,106.549,177.856,127.918,156.692,95.267,51.880,229.056,133.005,68.808,384.909,163.236,49.542,196.811,55.390,113.302,122.095,138.607,66.297,49.600,183.208,99.165,61.351,196.329,93.665,109.125,64.660,92.813,179.062,154.146,73.627,10.857,142.536,146.317,38.357,151.206,152.558,216.462,152.297,35.380,1335.500,118.925,198.408,65.722,103.662,141.817,136.750,117.595,70.063,59.905,143.718,156.689,62.455,87.452,101.336,181.750,180.804,139.550,262.864,101.328,123.172,98.108,129.185,129.529,140.556,157.609,63.678,271.059,159.669,68.326,184.571,142.480,27.406,218.562,155.270,58.262,59.730,94.970,110.786,308.500,137.797,116.562,92.219,107.826,91.739,10.353,104.889,179.596,283.562,112.607,66.241,42.625,175.594,67.750,41.613,180.638,65.986,13.000,166.857,181.348,81.143,98.251,141.794,59.231,100.652,52.221,174.500,148.448,27.320,95.613,143.446,23.301,350.167,153.377,24.176,86.000,119.253,104.024,109.625,110.381,99.138,57.118,168.225,61.417,341.462,171.838,82.754,114.750,128.533,102.009,34.762,155.053,84.333,352.444,140.003,121.821,290.065,94.948,23.218,161.189,77.279,80.900,178.750,100.969,93.089,85.381,116.019,121.411,21.875,104.587,35.014,690.278,101.001,104.128,17.682,123.584,72.379,128.811,70.192,78.820,146.108,146.027,36.140,3337.881,146.286,17.572,18.552,77.076,103.924,99.923,163.350,32.737,80.688,68.169,100.240,24.438,98.619,40.777,67.852,174.436,121.000,115.081,94.392,119.077,285.750,120.793,118.206,171.567,78.184,89.647,131.312,123.255,97.268,37.243,106.966,115.328,64.000,160.492,56.473,234.647,96.439,60.434,38.529,180.810,118.488,237.730,112.187,118.343,54.769,87.339,33.474,125.000,169.227,108.707,65.118,80.304,37.663,335.250,93.867,72.912,132.938,176.597,112.982,210.944,185.701,111.968,183.143,176.723,58.389,262.529,174.156,52.175,130.455,186.951,104.676,35.500,168.602,129.140
306,247.231,143.736,113.132,106.562,137.207,198.576,80.857,139.654,175.704,28.923,132.992,145.125,94.962,102.020,62.842,60.375,45.462,78.620,5.290,188.068,93.518,12.227,112.732,166.711,179.765,126.661,135.641,21.059,171.372,74.633,3043.649,148.072,67.696,57.935,84.737,111.096,29.000,105.142,82.141,103.750,107.040,74.192,294.864,112.990,81.079,189.098,214.676,208.229,117.490,178.012,127.850,241.154,95.225,51.803,153.111,132.933,68.905,356.545,163.065,49.398,271.838,55.375,113.234,136.905,138.503,66.040,67.800,183.361,99.059,59.784,195.945,93.916,77.625,64.740,92.794,148.125,154.107,73.728,40.238,141.811,147.015,11.286,150.970,151.939,254.462,152.392,35.310,1914.727,118.890,198.415,78.833,103.789,141.738,83.250,117.681,69.974,9.905,142.988,156.577,64.364,87.742,101.229,180.500,181.133,139.249,211.500,101.448,123.106,94.649,128.948,129.582,216.611,157.932,63.643,275.235,159.685,68.291,182.000,142.732,27.252,101.062,155.266,58.324,69.622,95.268,110.385,284.000,137.501,116.493,95.750,108.217,91.402,27.765,104.722,178.761,307.500,112.548,66.039,29.500,175.448,67.913,19.548,180.720,65.796,33.143,166.454,181.327,97.857,98.106,141.611,135.538,100.524,52.300,93.900,148.564,27.411,176.258,143.601,23.048,189.667,153.352,24.181,131.938,119.118,103.989,163.438,110.362,99.244,121.176,168.043,61.242,442.154,171.880,82.669,65.875,128.245,101.968,42.095,154.864,84.558,437.333,140.026,121.826,225.290,95.080,23.062,145.838,77.368,80.796,203.375,100.824,92.834,147.667,116.064,121.604,52.688,104.899,34.459,520.444,101.099,104.152,25.409,123.400,72.801,99.784,70.253,79.088,197.297,145.875,35.775,3147.452,146.278,17.548,36.690,77.079,105.087,155.962,163.486,32.659,33.688,68.533,99.422,70.688,98.436,40.392,50.926,174.228,120.786,138.541,94.626,119.080,382.188,120.829,118.215,290.933,78.237,89.563,115.625,122.868,97.088,18.649,106.918,115.641,99.286,160.387,57.041,194.529,96.426,60.053,91.824,180.712,118.646,248.703,112.204,118.394,58.769,87.141,33.115,172.167,169.176,108.315,103.647,80.360,37.660,396.000,93.956,72.612,198.812,176.503,113.041,218.889,185.573,111.934,221.571,176.843,58.419,208.118,174.290,52.198,178.227,187.015,104.701,116.375,168.318,128.879
307,176.731,143.942,113.429,143.562,137.269,198.760,51.143,139.424,175.754,22.231,133.283,145.127,108.308,101.866,62.760,61.938,45.437,78.787,19.871,188.234,93.727,18.227,112.755,165.925,178.882,127.026,135.589,24.647,170.814,74.878,1754.811,148.046,67.751,47.677,85.051,111.456,38.875,105.094,81.674,203.375,106.829,74.169,256.864,112.994,80.966,112.784,214.713,208.213,90.471,178.024,127.910,253.000,95.309,51.829,285.444,133.064,68.865,320.909,163.253,49.533,178.919,55.393,113.225,226.905,138.452,66.320,34.700,183.207,98.763,55.081,196.038,93.690,104.375,64.816,93.011,187.938,153.975,73.489,13.095,142.009,146.803,35.500,151.315,152.109,194.538,152.358,35.413,619.045,118.881,198.433,18.944,103.370,141.741,112.958,117.611,70.146,12.095,142.965,156.747,62.727,87.336,100.582,153.562,181.185,139.273,188.227,101.429,123.103,131.027,129.060,129.782,208.111,157.828,63.817,293.059,159.685,68.388,145.190,142.540,27.420,199.562,155.172,58.632,86.432,95.634,110.496,195.556,137.576,116.572,59.781,107.998,91.856,15.824,104.899,178.997,318.438,112.553,66.258,27.062,175.878,67.846,41.806,180.973,66.390,92.286,166.472,181.590,108.143,98.102,141.623,52.846,100.692,52.430,156.200,148.579,27.141,230.710,143.689,23.142,260.167,153.491,24.243,136.562,118.878,104.059,128.062,110.299,99.171,168.529,167.991,61.184,419.154,171.719,82.840,143.062,128.631,101.862,44.000,155.411,84.188,351.833,140.279,121.753,224.194,95.039,23.194,160.432,77.477,81.264,164.625,100.969,92.758,73.476,115.973,121.359,74.812,104.640,34.708,357.778,101.020,104.105,32.500,123.963,72.888,108.000,70.236,78.689,96.703,146.012,36.031,3311.714,146.283,17.550,72.000,77.226,105.073,89.462,163.491,32.349,80.688,68.423,99.773,25.750,98.268,40.469,82.259,174.413,120.834,167.892,94.342,119.342,252.812,120.938,118.059,246.267,78.209,89.618,109.500,123.070,97.162,32.703,107.095,115.467,91.143,160.458,56.828,302.176,96.509,60.313,83.765,180.656,118.482,297.135,112.004,118.429,10.846,87.909,33.085,240.833,169.280,108.752,92.412,80.190,37.976,396.667,93.984,72.820,118.500,176.688,113.137,265.889,185.597,111.861,229.643,176.620,58.325,154.765,174.313,51.959,132.727,187.278,104.694,49.500,168.794,128.847
308,160.538,143.854,113.322,96.750,137.262,198.766,25.429,139.564,175.991,23.923,133.095,144.789,129.885,102.037,62.842,76.875,45.244,79.143,23.742,187.922,93.801,13.273,112.802,167.190,161.882,126.986,135.827,25.706,171.755,74.434,991.027,148.024,67.704,87.290,84.771,111.345,38.875,104.768,81.882,128.250,107.012,74.151,320.136,112.944,80.831,163.373,214.588,208.207,141.059,178.138,127.693,1340.077,95.218,51.756,181.778,133.048,68.890,313.091,163.178,49.364,140.973,55.517,113.275,212.810,138.532,66.302,51.267,183.317,98.941,93.676,196.124,93.638,124.250,64.805,92.877,233.625,153.940,73.476,15.524,141.901,146.397,5.143,151.246,152.081,241.462,152.346,35.313,175.364,118.813,198.280,90.556,103.798,141.762,81.375,117.392,69.898,48.476,143.482,156.556,47.318,87.624,100.930,139.094,180.844,139.343,165.727,101.558,123.287,134.054,129.116,129.688,243.833,158.018,63.684,297.588,159.546,68.289,187.429,142.602,27.519,162.625,155.066,58.610,71.514,95.506,110.605,187.111,137.440,116.609,80.969,108.064,91.824,22.059,104.623,179.775,275.875,112.725,66.192,71.625,175.390,67.829,11.419,181.193,65.875,23.143,166.480,181.415,91.714,98.018,141.416,73.000,100.601,52.529,93.900,148.469,27.145,152.000,143.557,23.170,299.333,153.288,24.124,87.125,119.142,103.876,209.688,110.279,99.364,129.412,168.034,60.997,360.538,171.773,82.615,111.500,128.419,102.158,8.952,155.049,84.386,435.667,140.096,121.851,289.355,95.029,23.119,121.027,77.319,80.909,118.375,100.821,93.074,60.143,115.755,121.224,22.000,104.581,34.860,248.500,101.046,104.035,20.227,123.626,72.829,131.297,70.155,78.781,127.622,145.996,36.478,3042.976,146.259,17.548,32.966,77.108,105.502,116.654,163.644,32.851,40.812,68.108,99.681,21.000,98.660,40.521,59.963,174.168,120.733,86.216,94.464,119.460,250.438,120.959,118.383,201.100,78.233,89.561,91.188,123.008,97.214,39.405,106.775,115.721,149.000,160.471,56.745,261.471,96.301,60.298,61.824,180.921,118.266,237.297,112.186,118.269,67.692,87.824,33.345,95.833,169.299,107.930,131.529,80.497,37.950,412.667,93.939,72.868,230.375,176.607,112.886,239.611,185.541,112.112,290.500,176.751,58.185,259.529,174.161,52.196,120.000,187.201,104.574,56.875,168.551,129.024
