 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52
59,386.500,53.327,132.577,501.750,31.859,90.101,49.810,99.438,121.682,442.750,48.749,185.087,217.400,60.787,133.554,137.250,59.646,64.994,542.000,62.650,105.748,127.750,75.512,175.388,396.000,73.930,76.928,111.800,56.475,57.767,587.500,77.180,126.133,277.600,39.835,138.450,360.824,57.039,103.631,281.000,29.146,131.605,146.857,34.933,113.632,269.905,56.569,120.430,350.400,58.553,82.465,220.400,65.713,82.193,193.143,52.066,81.117,318.833,93.893,103.047,71.167,99.887,101.747,260.600,47.260,114.751,186.000,45.103,137.565,73.846,100.608,107.893,321.312,54.256,187.198,262.125,14.038,160.249,186.375,20.458,157.580,109.700,75.930,85.748,258.600,77.893,149.887,176.429,28.399,170.008,195.800,18.874,170.707,121.667,52.713,116.469,263.250,87.365,121.671,204.667,29.354,127.072,58.545,91.291,98.837,127.571,86.095,106.206,191.875,35.193,132.763,49.500,49.440,135.897,436.500,68.655,78.808,522.500,64.170,62.205,255.000,74.081,122.238,212.222,41.333,108.389,228.000,61.050,75.943,156.889,36.054,176.859,297.000,36.518,88.839,60.500,71.529,147.605,315.750,67.877,117.478,391.750,36.569,83.429,70.182,47.232,86.619,67.200,73.701,169.637,97.750,69.706,141.855,231.556,39.778,134.359
60,350.500,53.279,132.558,412.500,31.879,89.974,65.714,99.408,121.578,302.750,48.769,185.108,194.800,60.703,133.525,103.000,59.521,64.901,529.167,62.593,105.771,114.250,75.427,175.521,201.176,73.957,77.053,139.600,56.453,57.708,344.750,77.202,126.288,280.800,39.835,138.687,371.882,56.982,103.734,249.375,29.124,131.590,137.714,34.926,113.697,422.095,56.492,120.367,310.800,58.605,82.439,176.400,65.726,82.084,157.429,51.881,81.029,281.667,93.875,103.140,81.667,99.812,101.742,150.900,47.230,114.684,225.455,45.090,137.440,68.769,100.660,108.098,304.000,54.217,187.299,411.000,13.881,160.192,253.438,20.483,157.487,148.100,75.914,85.679,247.000,77.842,150.136,224.714,28.372,169.919,287.000,18.917,170.875,117.833,52.813,116.515,198.000,87.410,121.641,200.381,29.346,127.383,82.364,91.407,98.719,258.571,86.021,105.863,115.375,35.232,132.796,104.250,49.473,135.879,328.250,68.683,78.803,576.125,64.168,62.170,346.500,74.153,122.178,197.111,41.461,108.352,206.250,61.027,75.940,155.111,36.191,176.898,276.214,36.495,88.897,114.917,71.569,147.730,244.500,67.866,117.524,369.750,36.533,83.395,108.909,47.341,86.885,84.000,73.829,169.665,78.875,69.619,141.572,255.333,39.929,134.475
61,538.500,53.273,132.490,372.000,31.909,90.037,99.810,99.296,121.644,345.500,48.796,185.091,217.600,60.708,133.471,159.625,59.416,65.001,680.833,62.675,105.679,103.000,75.351,175.528,273.529,73.943,76.957,179.800,56.434,57.538,516.250,77.168,126.166,340.000,39.835,138.482,256.000,57.021,103.719,330.250,29.183,131.457,146.667,34.931,113.612,405.429,56.524,120.491,281.800,58.612,82.445,183.100,65.678,82.171,259.000,52.187,81.046,352.833,93.866,102.935,58.833,99.940,101.651,146.800,47.080,114.809,274.545,45.108,137.538,68.692,100.550,108.056,362.250,54.233,187.358,286.625,14.020,160.112,241.312,20.512,157.588,177.600,75.904,85.649,334.100,77.817,150.026,127.429,28.212,169.976,212.900,18.813,170.857,161.667,52.672,116.565,170.375,87.470,121.678,199.333,29.207,127.357,79.273,91.271,98.665,128.714,85.976,106.050,164.500,35.179,132.662,78.750,49.436,135.632,335.750,68.630,78.705,658.625,64.143,62.124,421.167,74.140,122.130,259.556,41.373,108.306,374.500,61.086,75.949,179.111,36.135,176.691,225.143,36.495,88.875,97.833,71.510,147.464,271.000,67.873,117.427,407.750,36.572,83.387,95.091,47.338,86.792,104.400,73.871,169.742,119.750,69.867,141.863,188.222,39.859,134.288
62,518.000,53.299,132.538,437.875,31.923,90.100,80.857,99.285,121.837,320.750,48.847,185.097,266.300,60.650,133.633,102.750,59.460,64.834,600.833,62.612,105.715,74.750,75.487,175.578,253.529,73.943,76.888,135.800,56.372,57.576,562.000,77.170,126.168,279.600,39.835,138.688,311.000,57.059,103.677,406.875,29.202,131.645,141.810,34.935,113.783,345.810,56.502,120.459,275.400,58.617,82.506,205.800,65.628,82.170,197.857,52.179,81.115,302.000,93.904,103.236,70.667,99.765,101.717,150.500,47.069,114.897,281.273,45.120,137.579,81.615,100.638,107.859,388.625,54.255,187.239,249.750,13.932,160.131,249.125,20.518,157.443,123.100,75.897,85.564,359.800,77.843,150.070,282.571,28.340,169.969,326.800,18.950,170.746,160.833,52.895,116.541,232.750,87.489,121.715,247.905,29.207,127.350,190.545,91.329,98.798,183.429,86.042,106.049,120.750,35.318,132.675,161.000,49.364,135.862,420.250,68.737,78.790,670.625,64.171,62.175,456.667,74.116,122.153,154.222,41.423,108.403,238.750,61.081,76.039,163.111,36.077,176.807,252.214,36.577,88.909,102.333,71.533,147.762,336.250,67.881,117.558,401.750,36.533,83.363,144.000,47.311,86.963,98.600,73.793,170.008,123.000,69.521,141.937,269.333,39.851,134.387
63,278.500,53.314,132.603,400.875,31.887,90.076,49.333,99.329,121.741,430.250,48.814,185.089,268.500,60.730,133.550,97.500,59.437,64.898,547.333,62.639,105.742,69.500,75.400,175.485,242.471,73.936,76.894,192.900,56.488,57.698,339.500,77.186,126.268,128.400,39.835,138.567,372.765,57.051,103.814,449.500,29.214,131.608,178.476,34.774,113.737,363.619,56.580,120.492,293.200,58.567,82.357,224.000,65.792,82.158,231.000,52.096,81.036,264.417,93.896,103.093,206.167,99.844,101.681,94.500,47.348,114.662,186.545,45.132,137.408,407.769,100.637,108.014,1122.250,54.318,187.180,322.875,13.941,160.162,217.938,20.605,157.532,197.700,75.851,85.487,406.800,77.849,150.011,277.857,28.318,169.759,156.200,18.858,170.809,159.833,52.618,116.632,245.625,87.490,121.682,261.333,29.262,127.246,137.455,91.399,98.769,121.429,86.045,106.080,188.375,35.215,132.799,148.500,49.452,135.798,314.000,68.664,78.765,723.625,64.142,62.166,439.333,74.064,122.172,259.556,41.478,108.278,175.000,61.044,75.880,141.556,36.153,176.951,200.429,36.505,88.768,85.333,71.618,147.818,258.750,67.894,117.528,524.750,36.597,83.410,116.909,47.423,86.723,124.800,73.761,169.529,78.625,69.879,141.899,180.889,39.814,134.486
64,260.500,53.366,132.524,355.250,31.906,90.082,84.286,99.423,121.556,348.750,48.833,185.035,211.500,60.759,133.548,176.250,59.466,64.957,449.000,62.629,105.648,83.750,75.503,175.303,282.824,73.943,76.954,175.200,56.407,57.585,444.250,77.219,126.138,64.800,39.835,138.765,323.353,56.966,103.775,392.625,29.143,131.596,187.905,34.767,113.726,258.381,56.515,120.398,318.500,58.599,82.430,240.600,65.768,82.163,251.286,52.044,81.069,217.583,93.937,102.911,363.500,99.810,101.760,108.500,47.024,114.595,165.818,45.061,137.364,362.692,100.634,107.974,1524.375,54.389,187.215,287.000,13.853,160.169,317.750,20.390,157.537,92.900,75.991,85.765,337.100,77.843,150.000,147.000,28.284,169.840,235.000,18.957,170.809,112.500,52.745,116.435,217.000,87.488,121.484,325.905,29.243,127.273,140.182,91.307,98.706,156.857,86.066,106.119,108.875,35.196,132.729,134.500,49.531,135.852,338.250,68.634,78.769,605.125,64.187,62.193,367.167,74.133,122.152,189.333,41.318,108.279,280.500,61.019,75.890,141.556,36.178,177.064,249.929,36.533,88.742,109.500,71.544,147.630,283.750,67.878,117.538,367.750,36.630,83.353,94.000,47.240,86.857,77.400,73.824,169.584,63.125,69.819,141.713,202.444,39.930,134.462
65,315.500,53.343,132.550,363.750,31.864,90.065,63.333,99.395,121.669,457.250,48.800,185.080,267.600,60.816,133.614,100.750,59.618,64.934,619.833,62.599,105.649,77.250,75.477,175.390,541.176,73.973,76.960,156.200,56.429,57.701,518.000,77.191,126.143,292.400,39.835,138.593,348.588,57.095,103.728,585.875,29.090,131.576,118.381,34.954,113.535,306.571,56.516,120.444,317.200,58.554,82.486,231.500,65.672,82.267,251.143,52.062,81.027,278.833,93.969,103.310,263.667,99.805,101.744,107.400,47.142,114.776,153.455,45.130,137.493,274.923,100.518,107.968,1150.250,54.331,187.227,334.875,13.991,160.144,174.062,20.456,157.516,173.400,75.954,85.706,414.300,77.858,150.066,165.714,28.355,169.841,294.600,18.896,170.847,131.500,52.653,116.574,184.250,87.469,121.534,346.000,29.254,127.307,145.818,91.270,98.768,89.857,85.976,106.252,162.375,35.292,132.718,129.750,49.461,135.783,394.500,68.605,78.720,705.750,64.151,62.169,395.167,74.156,122.093,161.111,41.453,108.397,260.250,61.089,75.958,145.778,36.148,176.988,234.071,36.552,88.782,89.500,71.566,147.617,303.250,67.885,117.397,359.000,36.539,83.366,102.000,47.319,86.943,133.000,73.795,169.526,146.125,69.947,141.831,180.667,39.892,134.383
66,313.500,53.258,132.529,342.250,31.935,90.095,42.381,99.499,121.513,487.000,48.892,185.024,243.400,60.706,133.584,122.000,59.330,64.843,745.000,62.618,105.654,120.750,75.468,175.402,676.471,73.953,77.096,221.600,56.471,57.606,768.000,77.194,126.132,389.200,39.835,138.900,338.882,57.047,103.747,500.500,29.135,131.698,145.714,34.829,113.605,252.857,56.503,120.434,307.300,58.505,82.402,251.300,65.746,82.174,216.571,52.182,81.070,233.917,93.919,103.087,238.000,99.803,101.661,107.300,47.288,114.638,306.364,45.117,137.606,158.077,100.611,108.037,1093.312,54.361,187.174,556.750,14.005,160.110,306.188,20.487,157.609,188.300,75.947,85.510,404.100,77.817,149.896,181.143,28.394,169.940,218.400,18.885,170.873,103.833,52.595,116.605,190.750,87.369,121.611,242.190,29.281,127.209,255.091,91.233,98.558,169.143,86.028,106.017,118.875,35.283,132.801,52.500,49.415,135.708,535.500,68.666,78.750,646.500,64.178,62.178,408.833,74.185,122.165,221.556,41.505,108.337,249.250,61.049,75.973,236.889,36.090,176.991,284.214,36.512,88.742,119.833,71.570,147.661,205.500,67.903,117.511,378.750,36.699,83.437,108.182,47.324,86.995,93.400,73.768,169.717,61.750,69.796,141.777,265.556,39.856,134.471
67,342.250,53.313,132.554,405.000,31.948,90.010,55.048,99.523,121.396,422.750,48.752,185.057,322.200,60.819,133.568,91.750,59.437,65.261,656.500,62.687,105.741,102.250,75.393,175.570,648.824,73.917,76.981,216.500,56.472,57.600,680.000,77.198,126.120,306.400,39.835,138.746,312.000,57.009,103.620,551.125,29.120,131.573,202.095,34.819,113.623,174.667,56.662,120.489,303.900,58.538,82.446,226.700,65.728,82.196,254.286,51.886,81.121,252.333,93.881,103.130,253.000,99.811,101.656,101.700,47.111,114.765,164.364,45.157,137.593,135.538,100.612,107.996,801.750,54.330,187.214,1337.375,13.964,160.115,251.188,20.448,157.539,188.500,75.995,85.688,369.700,77.801,150.095,74.000,28.433,169.809,170.200,18.980,170.832,261.167,52.700,116.584,261.750,87.388,121.739,330.571,29.232,127.221,161.091,91.203,98.785,120.429,86.021,106.110,127.375,35.012,132.714,72.750,49.513,135.759,375.250,68.621,78.703,688.375,64.132,62.222,397.500,74.073,122.243,223.778,41.331,108.277,313.250,61.113,75.945,130.889,36.037,176.897,337.357,36.527,88.980,74.667,71.598,147.549,321.500,67.913,117.452,476.500,36.709,83.366,143.273,47.241,87.012,165.400,73.811,169.946,64.250,69.814,141.826,118.444,39.895,134.350
68,373.750,53.346,132.590,359.750,31.906,90.091,75.048,99.568,121.897,353.000,48.785,185.109,285.800,60.734,133.590,92.875,59.425,64.933,576.667,62.623,105.705,45.000,75.385,175.596,834.000,73.893,77.047,247.900,56.427,57.729,712.000,77.172,126.133,171.600,39.835,138.872,337.529,57.049,103.696,496.375,29.151,131.564,179.048,34.925,113.509,221.905,56.603,120.348,277.200,58.617,82.359,185.600,65.762,82.101,291.857,52.030,81.094,307.000,93.951,103.144,138.333,99.848,101.627,92.700,47.243,114.654,145.091,45.147,137.308,101.385,100.511,107.737,805.062,54.327,187.257,1245.500,13.881,160.116,321.750,20.449,157.564,151.200,75.896,85.510,562.900,77.789,150.014,186.000,28.325,170.052,290.500,18.976,170.826,186.667,52.728,116.558,228.750,87.421,121.696,325.905,29.154,127.424,146.182,91.254,98.824,138.000,86.030,106.083,93.000,35.204,132.761,185.000,49.413,135.762,337.500,68.674,78.845,699.000,64.148,62.159,358.500,74.071,122.184,201.333,41.451,108.356,368.250,61.120,75.992,185.778,36.137,176.981,359.857,36.538,88.860,111.333,71.622,147.674,177.500,67.876,117.607,436.250,36.652,83.412,102.727,47.258,86.775,142.000,73.732,169.599,80.375,69.934,141.793,258.444,39.894,134.460
69,466.000,53.334,132.538,415.750,31.968,90.033,60.571,99.427,121.483,325.000,48.846,185.034,346.000,60.763,133.450,196.250,59.434,64.951,514.833,62.655,105.703,143.000,75.483,175.344,628.941,73.913,76.968,149.400,56.424,57.588,564.250,77.220,126.295,315.200,39.835,138.465,364.824,57.020,103.581,446.000,29.122,131.522,220.857,34.877,113.625,265.238,56.582,120.463,379.700,58.574,82.442,178.700,65.648,82.138,267.571,52.127,81.130,332.167,93.995,103.050,117.500,100.020,101.589,69.200,47.423,114.538,228.364,45.085,137.381,59.462,100.525,108.049,990.062,54.311,187.239,912.875,13.930,160.104,858.688,20.449,157.443,155.200,75.991,85.527,420.400,77.873,150.046,160.714,28.265,169.798,229.500,18.891,170.696,168.333,52.672,116.697,165.125,87.491,121.640,219.238,29.208,127.183,121.273,91.325,98.821,180.857,86.066,105.935,111.000,35.257,132.716,71.250,49.419,135.756,447.500,68.575,78.696,858.250,64.185,62.141,367.167,74.018,122.119,152.667,41.385,108.376,271.000,61.029,75.826,72.889,36.207,176.881,305.643,36.584,88.859,103.083,71.606,147.392,240.500,67.849,117.575,277.500,36.576,83.355,170.727,47.225,86.911,111.200,73.789,169.954,94.875,69.748,141.912,131.556,40.038,134.327
70,178.000,53.366,132.549,385.250,31.937,90.022,90.381,99.301,121.715,374.500,48.794,185.099,167.500,60.788,133.558,627.375,59.532,64.919,682.000,62.583,105.797,76.000,75.560,175.531,911.176,73.937,76.998,154.500,56.413,57.604,406.000,77.205,126.112,418.800,39.835,138.582,305.529,56.997,103.651,370.375,29.188,131.600,195.429,34.766,113.615,287.714,56.535,120.519,233.300,58.600,82.545,229.600,65.776,82.184,309.714,52.056,81.058,224.833,93.946,102.963,75.667,99.969,101.727,115.500,47.365,114.724,275.455,45.135,137.395,93.462,100.532,107.981,767.562,54.373,187.245,519.375,13.950,160.091,577.125,20.443,157.441,90.200,75.974,85.663,444.800,77.838,150.034,141.429,28.403,170.130,285.200,18.944,170.955,204.500,52.678,116.625,212.125,87.293,121.609,335.143,29.246,127.374,123.091,91.253,98.612,128.000,86.007,105.973,103.000,35.366,132.619,64.250,49.441,135.717,482.500,68.679,78.806,624.000,64.179,62.127,431.333,74.101,122.098,274.444,41.418,108.377,222.000,61.152,75.926,65.333,35.933,177.031,196.786,36.559,88.832,135.500,71.579,147.660,229.000,67.941,117.571,549.500,36.635,83.355,100.727,47.255,86.805,172.200,73.692,169.699,64.750,69.629,141.761,216.000,39.929,134.501
71,303.250,53.359,132.496,421.875,31.984,89.996,49.810,99.297,121.424,238.750,48.824,185.046,263.400,60.786,133.649,310.000,59.530,64.916,580.333,62.626,105.665,94.500,75.423,175.176,836.235,73.949,77.067,157.400,56.526,57.707,546.500,77.134,126.152,236.800,39.835,138.580,328.294,57.057,103.723,342.000,29.199,131.555,134.381,34.780,113.509,313.714,56.673,120.375,281.400,58.470,82.442,228.900,65.748,82.075,223.571,51.955,81.033,247.083,93.962,103.020,88.333,99.835,101.932,82.100,47.385,114.695,210.545,45.099,137.477,71.462,100.667,107.749,816.188,54.354,187.278,368.875,13.990,160.084,572.750,20.508,157.397,156.800,76.003,85.701,468.300,77.788,149.947,100.000,28.310,169.839,316.200,19.045,170.828,133.167,52.855,116.542,260.250,87.494,121.629,245.048,29.253,127.342,139.455,91.343,98.786,182.714,86.053,106.104,155.750,35.311,132.678,97.000,49.425,135.874,288.250,68.607,78.685,668.375,64.145,62.165,348.667,74.135,122.159,239.111,41.369,108.386,236.000,61.078,75.978,106.222,36.139,176.834,187.214,36.576,88.782,91.417,71.615,147.842,268.500,67.942,117.412,470.000,36.514,83.386,68.000,47.409,86.851,86.200,73.839,169.896,57.375,69.825,141.800,189.556,39.771,134.272
72,262.750,53.173,132.544,405.125,31.871,90.061,28.381,99.355,121.905,395.750,48.829,185.004,253.500,60.736,133.526,206.750,59.521,64.924,420.500,62.631,105.742,109.000,75.457,175.348,391.765,73.892,77.129,153.100,56.456,57.608,306.750,77.199,126.163,224.000,39.835,138.651,343.176,57.045,103.749,276.000,29.116,131.572,166.190,34.896,113.794,261.143,56.627,120.455,278.600,58.541,82.433,290.800,65.746,82.146,218.714,52.006,81.112,212.083,94.019,103.142,114.667,99.957,101.801,131.800,47.214,114.616,218.545,45.108,137.366,105.846,100.451,107.917,880.688,54.380,187.264,247.250,13.905,160.158,273.438,20.430,157.393,143.700,76.021,85.622,548.100,77.819,150.064,116.429,28.318,169.773,245.800,18.980,170.949,113.500,52.535,116.512,191.000,87.464,121.789,325.143,29.198,127.305,92.364,91.312,98.726,188.429,86.072,106.043,180.875,35.152,132.665,64.750,49.547,135.814,324.250,68.674,78.825,724.875,64.188,62.140,407.500,74.183,122.129,237.111,41.421,108.319,187.500,61.036,76.060,140.444,36.059,176.792,273.643,36.571,88.822,75.167,71.642,148.028,249.250,67.871,117.662,255.250,36.614,83.377,100.364,47.182,86.849,139.400,73.795,169.847,83.125,69.714,141.649,280.889,39.822,134.324
73,346.500,53.292,132.534,434.625,31.905,90.084,101.143,99.266,121.743,438.750,48.908,185.027,302.100,60.771,133.527,645.875,59.516,64.978,635.667,62.653,105.728,141.000,75.536,175.549,223.412,73.885,77.041,230.700,56.482,57.600,531.500,77.166,126.222,339.600,39.835,138.647,316.412,56.997,103.703,321.125,29.151,131.558,241.524,34.843,113.668,200.190,56.598,120.482,317.300,58.537,82.372,159.800,65.668,82.281,235.857,52.173,81.067,227.917,93.977,103.025,110.167,99.996,101.773,159.300,47.191,114.782,174.545,45.107,137.504,67.923,100.502,108.131,919.188,54.361,187.237,263.625,14.007,160.192,280.000,20.404,157.544,134.900,75.917,85.644,459.400,77.793,150.026,157.714,28.320,169.873,266.100,18.929,170.727,79.333,52.669,116.656,181.125,87.369,121.591,286.286,29.243,127.350,106.727,91.247,98.741,158.857,86.063,105.934,137.000,35.284,132.586,66.000,49.251,135.644,406.000,68.634,78.654,676.625,64.149,62.167,307.667,74.060,122.096,287.111,41.361,108.304,211.000,61.124,76.037,121.333,36.166,176.788,260.286,36.535,88.898,102.833,71.439,147.498,272.250,67.925,117.567,402.000,36.537,83.378,57.818,47.174,86.930,111.400,73.919,169.648,110.375,69.671,141.893,232.889,39.805,134.368
74,410.750,53.263,132.528,354.250,31.898,90.073,63.429,99.383,121.719,428.000,48.823,185.055,282.900,60.822,133.481,594.500,59.443,64.897,472.667,62.629,105.758,19.000,75.469,175.297,172.941,73.936,77.067,173.400,56.432,57.731,481.250,77.184,126.306,168.800,39.835,138.456,340.118,57.099,103.643,353.500,29.095,131.673,189.143,34.859,113.617,277.333,56.562,120.461,301.700,58.391,82.513,239.500,65.745,81.985,286.143,52.023,81.073,205.500,93.915,103.065,95.667,99.882,101.557,67.700,47.222,114.559,132.727,45.068,137.566,45.846,100.598,107.812,849.125,54.295,187.234,295.500,13.932,160.162,273.250,20.425,157.498,118.100,75.914,85.571,510.200,77.819,150.045,140.286,28.322,169.901,217.200,18.936,170.860,177.833,52.688,116.409,270.500,87.488,121.634,218.095,29.168,127.333,139.091,91.269,98.869,198.143,86.078,106.039,80.250,35.326,132.662,49.500,49.299,135.725,439.250,68.695,78.767,597.875,64.155,62.210,430.333,74.075,122.132,295.556,41.455,108.394,165.250,61.116,75.850,211.333,36.136,176.857,230.000,36.495,88.960,133.000,71.611,147.432,213.250,67.902,117.364,482.250,36.662,83.446,84.182,47.279,86.796,53.800,73.657,169.716,74.000,69.678,141.678,217.556,39.980,134.442
75,297.750,53.278,132.537,345.125,31.914,90.041,96.857,99.357,121.810,429.000,48.794,185.016,254.600,60.749,133.583,346.625,59.504,64.832,565.500,62.674,105.731,103.000,75.524,175.422,178.353,73.904,77.151,168.500,56.389,57.709,434.250,77.169,126.199,254.800,39.835,138.633,350.294,57.087,103.739,306.625,29.130,131.522,122.095,34.864,113.595,215.810,56.577,120.442,304.700,58.559,82.456,206.000,65.719,82.128,222.571,52.062,81.000,133.917,93.937,103.226,57.667,99.793,101.676,100.400,47.201,114.887,123.818,45.069,137.440,76.538,100.498,107.971,763.688,54.378,187.285,387.500,14.009,160.153,270.625,20.437,157.533,211.600,75.996,85.594,641.300,77.812,150.033,157.143,28.290,169.784,310.200,18.878,170.881,140.167,52.782,116.537,206.500,87.467,121.785,232.381,29.175,127.253,109.636,91.328,98.802,153.429,86.040,106.133,121.250,35.204,132.601,118.000,49.294,135.800,453.500,68.652,78.757,637.625,64.151,62.214,403.833,74.209,122.103,183.778,41.283,108.379,129.750,61.114,75.827,83.778,36.233,176.904,213.429,36.560,88.968,94.667,71.472,147.632,229.250,67.894,117.489,669.750,36.733,83.299,146.182,47.306,86.951,202.200,73.799,169.717,58.125,69.819,141.736,152.000,39.788,134.307
76,333.250,53.276,132.633,436.125,31.928,90.133,70.762,99.269,121.856,544.750,48.858,185.035,266.000,60.730,133.531,192.625,59.595,64.937,429.667,62.632,105.735,49.250,75.260,175.563,256.118,73.964,77.023,174.200,56.468,57.607,483.500,77.216,125.994,298.800,39.835,138.776,338.176,57.027,103.714,326.500,29.191,131.546,245.905,34.790,113.549,240.000,56.524,120.439,297.800,58.591,82.401,350.400,65.732,82.168,244.714,52.089,81.012,230.250,93.896,103.131,101.333,99.903,101.775,100.600,47.387,114.668,244.182,44.978,137.619,53.769,100.430,107.912,545.062,54.357,187.275,280.000,14.061,160.098,236.438,20.520,157.479,312.700,75.946,85.689,521.700,77.804,150.044,106.286,28.436,169.853,238.500,18.946,170.903,156.333,52.688,116.583,188.375,87.355,121.712,265.524,29.325,127.337,173.455,91.298,98.829,126.571,85.917,106.147,130.125,35.265,132.713,98.250,49.392,135.659,335.000,68.706,78.800,738.125,64.133,62.192,358.667,74.078,122.191,281.111,41.497,108.308,165.750,61.037,75.853,75.778,36.229,176.837,241.929,36.530,88.907,122.167,71.737,147.733,266.000,67.889,117.665,472.000,36.632,83.404,141.273,47.326,86.947,96.200,73.752,169.437,45.875,69.800,141.702,117.111,39.930,134.569
77,493.500,53.352,132.496,421.125,31.906,90.045,31.429,99.183,121.726,421.750,48.855,185.056,228.100,60.759,133.563,112.375,59.508,65.006,532.833,62.674,105.769,69.000,75.452,175.278,185.647,73.912,77.016,207.000,56.351,57.705,426.500,77.172,126.237,304.400,39.835,138.604,301.294,56.960,103.655,441.000,29.149,131.512,147.048,34.859,113.758,296.667,56.491,120.333,322.600,58.639,82.515,347.800,65.719,82.214,250.286,52.088,81.069,210.750,93.982,103.149,153.000,99.861,101.676,109.500,47.219,114.728,180.000,45.099,137.555,49.308,100.562,107.991,400.000,54.280,187.323,298.375,14.023,160.146,248.125,20.404,157.523,364.600,75.944,85.650,649.600,77.857,149.977,104.286,28.419,169.905,184.200,18.926,170.782,119.333,52.677,116.492,264.875,87.349,121.652,259.238,29.333,127.260,83.273,91.225,98.848,196.571,85.991,105.955,138.250,35.275,132.861,128.500,49.403,135.829,249.000,68.651,78.684,677.625,64.177,62.184,285.833,74.166,122.143,208.889,41.439,108.389,183.250,61.094,75.906,189.556,36.178,176.987,202.143,36.522,88.806,103.583,71.667,147.558,267.750,67.880,117.491,308.000,36.615,83.344,85.636,47.334,86.809,86.800,73.795,169.532,76.125,69.760,141.589,140.889,39.850,134.370
78,421.000,53.321,132.491,357.250,31.953,90.126,34.857,99.330,121.611,340.250,48.730,185.112,255.200,60.723,133.540,95.375,59.543,65.084,646.667,62.609,105.772,111.000,75.539,175.334,146.588,73.892,77.263,129.700,56.534,57.782,281.000,77.162,126.153,391.200,39.835,138.793,433.588,57.097,103.751,331.375,29.135,131.537,217.810,34.812,113.617,267.333,56.549,120.460,257.800,58.563,82.533,280.200,65.779,82.166,233.714,52.087,81.071,157.583,93.879,103.185,104.667,100.004,101.835,91.700,47.316,114.751,223.091,45.085,137.539,72.692,100.568,108.038,325.500,54.227,187.275,307.875,13.949,160.123,164.750,20.553,157.577,387.400,75.989,85.595,466.400,77.818,149.973,122.714,28.346,169.947,187.500,18.889,170.869,92.167,52.916,116.443,157.750,87.375,121.625,213.524,29.166,127.278,159.273,91.309,98.677,206.143,85.945,105.988,96.250,35.230,132.635,133.000,49.567,135.884,454.500,68.570,78.775,722.250,64.111,62.183,388.500,74.077,121.996,218.222,41.338,108.368,290.750,61.082,75.991,150.000,36.138,176.767,252.643,36.462,88.898,109.750,71.592,147.762,287.500,67.863,117.479,350.000,36.641,83.414,42.182,47.499,87.051,62.600,73.718,169.782,139.500,69.751,141.770,203.556,39.880,134.432
79,260.000,53.311,132.515,394.250,31.910,90.035,53.048,99.389,121.735,585.750,48.847,185.063,238.400,60.832,133.412,126.625,59.572,64.921,488.333,62.656,105.731,141.250,75.464,175.414,192.588,73.852,76.875,164.500,56.396,57.625,470.000,77.230,126.049,408.800,39.835,138.741,324.118,57.075,103.699,257.500,29.143,131.597,200.762,34.765,113.669,287.619,56.509,120.342,270.000,58.542,82.428,237.400,65.774,82.036,298.857,52.117,81.056,189.250,93.929,102.922,77.667,99.782,101.771,131.200,47.126,114.624,111.091,45.089,137.641,51.769,100.735,107.910,299.250,54.179,187.297,261.125,14.031,160.150,250.125,20.413,157.575,372.900,75.993,85.621,577.300,77.833,150.022,112.571,28.281,169.893,261.800,18.904,170.936,144.500,52.667,116.614,179.250,87.374,121.653,226.190,29.241,127.320,241.818,91.212,98.830,189.714,86.045,106.001,123.250,35.361,132.700,88.500,49.554,135.523,374.000,68.628,78.729,778.750,64.171,62.126,399.333,74.040,122.195,257.556,41.338,108.308,410.500,61.079,76.016,180.667,36.148,176.917,212.929,36.500,88.814,118.583,71.718,147.658,362.750,67.894,117.489,311.000,36.572,83.393,62.182,47.374,86.973,132.400,73.816,169.691,103.750,69.849,141.697,144.000,39.924,134.418
