 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32
36,280.250,36.927,87.217,20.750,40.029,44.791,894.000,46.646,33.468,467.250,50.894,48.051,107.636,58.543,58.158,138.100,51.607,77.143,114.000,55.048,49.926,859.750,60.320,44.010,451.667,39.703,67.144,594.250,48.708,65.535,192.250,56.363,45.572,276.364,51.653,88.753,161.111,48.564,86.435,421.000,45.455,96.141,796.889,44.214,68.664,167.250,39.657,72.293,249.333,34.717,69.033,86.000,60.490,81.221,383.000,54.500,80.396,125.636,61.254,48.746,58.250,65.278,43.337,47.333,61.959,40.162,154.500,55.618,104.258,246.200,57.964,77.683,238.167,47.186,38.935,344.333,44.971,100.827,601.000,51.335,98.577,153.500,63.748,52.423,309.625,62.023,76.685,124.500,56.016,65.564,172.250,32.510,74.222,1424.444,53.771,26.834
37,197.000,36.945,87.267,103.000,39.869,44.858,723.667,46.658,33.488,361.500,50.786,48.099,193.091,58.440,57.992,98.500,51.555,76.851,164.500,55.003,49.966,768.750,60.324,44.046,455.333,39.618,67.135,652.750,48.764,65.562,391.500,56.375,45.549,113.455,51.593,88.825,167.778,48.536,86.247,493.143,45.400,96.165,881.778,44.171,68.621,103.500,39.795,72.474,99.333,34.703,69.095,257.778,60.585,81.373,215.250,54.715,80.593,151.273,61.360,48.831,68.500,65.226,43.265,108.286,61.713,40.042,262.500,55.470,104.176,224.200,57.937,77.589,186.500,47.214,39.011,268.167,45.002,100.716,454.750,51.351,98.576,128.250,63.736,52.329,528.875,62.032,76.701,270.500,55.951,65.779,106.500,32.535,74.122,1130.889,53.786,26.772
38,229.750,36.902,87.172,81.250,39.686,44.787,697.667,46.659,33.464,270.500,50.840,47.944,290.909,58.484,58.124,134.700,51.447,76.638,259.000,54.971,49.852,799.125,60.312,43.990,449.333,39.690,67.152,801.250,48.577,65.518,324.500,56.186,45.569,150.909,51.521,88.646,205.111,48.474,86.311,531.000,45.454,96.157,909.111,44.158,68.738,103.000,39.801,72.478,137.333,34.868,69.255,164.889,60.590,81.249,114.500,54.689,80.457,113.818,61.088,48.782,56.750,65.189,43.294,57.048,61.559,40.072,239.000,55.494,104.365,163.000,57.960,77.494,167.500,47.068,38.910,283.500,44.876,100.684,298.500,51.308,98.539,203.750,63.711,52.476,380.625,62.078,76.717,190.500,55.896,65.741,85.750,32.715,74.302,959.111,53.789,26.819
39,284.750,36.899,87.307,66.500,39.861,44.990,783.333,46.611,33.496,294.500,50.794,48.071,257.091,58.474,58.143,159.500,51.517,76.936,274.500,55.116,49.822,839.250,60.320,44.063,423.333,39.681,67.157,680.750,48.705,65.575,387.250,56.290,45.471,106.182,51.577,88.764,286.000,48.467,86.404,385.857,45.414,96.081,695.111,44.185,68.700,140.000,39.687,72.402,149.667,34.784,69.104,157.111,60.570,81.532,374.000,54.409,80.502,175.455,61.182,48.745,136.750,65.090,43.280,56.095,62.087,40.392,246.000,55.510,104.285,334.800,57.990,77.688,198.833,47.025,39.147,327.667,44.942,100.806,342.000,51.261,98.534,182.500,63.667,52.421,377.625,61.987,76.769,219.000,55.957,65.837,195.500,32.462,74.205,1159.556,53.760,26.799
40,205.000,36.903,87.293,23.500,39.733,44.884,1062.667,46.608,33.545,301.000,50.834,48.074,556.364,58.523,58.025,145.900,51.366,76.955,98.250,54.995,49.907,721.000,60.334,43.998,396.333,39.685,67.207,684.750,48.709,65.558,367.500,56.278,45.448,199.273,51.607,88.914,181.333,48.637,86.461,429.000,45.432,96.092,865.111,44.204,68.626,54.250,39.478,72.574,93.333,34.713,68.869,154.000,60.491,81.363,172.250,54.628,80.423,97.091,61.186,48.824,185.250,65.231,43.259,82.000,61.914,40.027,194.000,55.537,104.381,196.000,57.928,77.638,185.333,47.231,39.142,304.000,44.938,100.711,618.000,51.336,98.579,123.875,63.610,52.330,435.625,61.930,76.594,192.250,55.985,65.892,84.750,32.453,74.338,856.000,53.760,26.864
41,314.250,36.766,87.221,18.750,39.608,44.845,761.333,46.636,33.530,257.750,50.797,47.918,588.545,58.429,58.075,223.400,51.369,76.752,169.500,55.029,49.893,804.125,60.319,43.991,403.667,39.650,67.162,837.500,48.609,65.579,226.250,56.295,45.692,160.909,51.702,88.706,180.444,48.584,86.303,411.429,45.422,96.061,668.222,44.141,68.727,168.000,39.856,72.368,120.333,34.779,68.847,123.333,60.502,81.450,94.250,54.515,80.334,212.182,61.165,48.780,165.750,65.037,43.184,59.429,61.955,39.989,142.500,55.618,104.340,220.400,57.973,77.656,164.500,47.020,38.981,239.667,44.966,100.915,523.500,51.325,98.532,134.875,63.814,52.409,308.750,61.957,76.750,291.750,56.017,65.725,153.750,32.512,74.156,876.444,53.764,26.799
42,187.250,36.874,87.317,81.250,39.738,45.114,728.333,46.750,33.486,287.750,50.859,48.123,583.273,58.457,58.038,143.400,51.411,77.013,201.000,55.027,49.772,724.250,60.287,44.040,496.667,39.693,67.117,529.000,48.676,65.602,335.750,56.282,45.570,227.818,51.552,88.933,157.111,48.482,86.316,389.857,45.398,96.159,1010.444,44.157,68.671,73.250,39.619,72.473,111.333,34.760,69.018,183.333,60.631,81.516,167.250,54.620,80.455,215.818,61.136,48.751,152.000,65.131,43.145,50.571,61.872,40.155,221.000,55.629,104.373,313.200,58.009,77.606,134.333,47.134,38.962,262.167,44.911,100.653,441.750,51.327,98.635,152.250,63.553,52.377,404.625,61.857,76.715,215.000,55.945,65.804,97.250,32.596,74.213,666.222,53.736,26.827
43,336.250,36.893,87.271,29.750,39.835,45.282,916.000,46.575,33.516,222.250,50.843,48.075,334.909,58.445,58.230,154.700,51.532,76.947,51.500,54.942,49.784,831.875,60.344,44.084,395.333,39.677,67.152,988.250,48.700,65.536,262.000,56.216,45.527,196.000,51.580,88.861,294.222,48.499,86.511,353.286,45.424,96.164,827.111,44.208,68.658,70.250,39.758,72.325,172.000,34.718,68.967,138.889,60.466,81.409,231.750,54.507,80.454,103.818,61.191,48.908,36.250,65.202,43.106,69.619,61.705,39.919,172.750,55.529,104.290,210.800,58.024,77.503,235.833,47.024,39.036,227.167,44.844,100.712,432.250,51.394,98.672,84.750,63.616,52.304,329.875,61.954,76.714,176.500,55.872,65.664,77.000,32.550,74.186,556.222,53.748,26.831
44,245.250,37.039,87.249,69.750,39.788,45.039,758.333,46.622,33.471,363.000,50.865,48.003,177.455,58.411,58.134,159.000,51.300,76.819,141.750,55.087,49.900,832.000,60.230,43.978,343.667,39.702,67.067,577.000,48.666,65.595,280.750,56.326,45.532,242.909,51.669,88.971,276.667,48.586,86.411,431.000,45.442,96.217,788.000,44.216,68.707,95.750,39.798,72.418,86.667,34.787,68.889,102.889,60.770,81.338,233.500,54.411,80.461,106.364,61.329,48.802,78.750,65.270,43.120,55.429,61.986,40.076,205.250,55.602,104.203,199.800,57.934,77.662,286.333,47.130,38.989,308.333,44.879,100.757,469.000,51.360,98.598,82.375,63.904,52.292,308.500,62.016,76.699,224.250,55.888,65.652,128.000,32.597,74.281,592.000,53.756,26.713
45,180.000,36.790,87.314,138.250,39.931,44.905,748.667,46.624,33.496,312.250,50.777,48.035,102.364,58.378,58.182,84.500,51.464,76.972,244.250,55.012,50.047,654.750,60.274,44.044,724.667,39.705,67.089,823.500,48.669,65.527,241.250,56.268,45.538,285.091,51.676,88.638,187.111,48.460,86.191,386.714,45.432,96.072,680.889,44.170,68.678,93.000,39.693,72.290,111.667,34.674,68.996,199.778,60.608,81.423,133.750,54.622,80.488,101.636,61.110,48.792,88.250,65.127,43.348,56.857,61.747,39.950,138.250,55.587,104.349,222.400,57.979,77.778,308.500,47.134,39.039,340.333,44.942,100.824,511.750,51.235,98.550,94.250,63.790,52.473,413.000,61.966,76.627,263.750,56.063,65.779,65.250,32.668,74.137,794.222,53.797,26.764
46,179.000,37.002,87.223,72.750,39.937,44.749,753.000,46.638,33.502,208.250,50.889,47.993,119.818,58.367,58.021,136.800,51.425,76.907,121.500,54.996,49.899,677.375,60.320,44.050,610.333,39.696,67.153,523.250,48.672,65.544,279.250,56.291,45.567,136.364,51.604,88.935,181.333,48.543,86.388,373.857,45.400,96.115,967.556,44.152,68.675,94.000,39.584,72.320,144.667,34.639,69.039,143.111,60.707,81.408,206.250,54.636,80.372,207.091,61.190,48.836,114.750,65.127,43.103,24.286,61.895,40.044,173.000,55.260,104.207,241.400,57.952,77.554,239.833,47.203,39.084,331.667,44.932,100.724,429.250,51.311,98.600,88.250,63.639,52.306,547.250,62.017,76.733,167.500,55.889,65.770,74.500,32.447,74.280,839.333,53.836,26.810
47,169.750,36.884,87.269,57.250,39.853,44.776,641.333,46.654,33.512,301.750,50.841,48.121,145.818,58.377,58.029,154.900,51.547,76.905,187.750,54.994,49.903,756.500,60.304,43.979,424.333,39.664,67.050,730.750,48.694,65.515,199.000,56.354,45.495,180.545,51.645,88.657,182.889,48.449,86.340,467.000,45.446,96.106,894.667,44.155,68.692,157.000,39.831,72.270,91.000,34.741,69.183,305.556,60.594,81.376,204.500,54.562,80.376,166.909,61.339,48.814,181.250,65.355,43.257,66.095,61.847,40.229,246.500,55.571,104.372,168.400,57.995,77.456,171.500,47.073,38.998,299.500,44.893,100.653,571.500,51.254,98.577,123.500,63.600,52.387,560.250,61.956,76.650,340.500,55.949,65.724,90.500,32.423,74.212,701.111,53.770,26.838
48,339.750,36.855,87.261,67.250,39.759,44.928,828.333,46.675,33.499,278.500,50.856,47.934,150.000,58.342,57.965,327.700,51.409,76.745,144.000,55.048,49.936,825.375,60.359,43.995,420.000,39.678,67.040,664.750,48.720,65.574,385.750,56.302,45.589,139.818,51.712,88.887,165.333,48.513,86.312,521.000,45.394,96.189,753.556,44.204,68.627,95.750,39.680,72.417,107.667,34.626,68.827,196.222,60.594,81.268,106.000,54.685,80.470,137.455,61.188,48.730,132.750,65.181,43.394,39.048,61.974,40.043,230.750,55.475,104.384,257.600,57.977,77.721,163.167,47.070,39.047,339.500,44.919,100.797,368.250,51.294,98.631,189.625,63.680,52.476,377.250,62.027,76.763,280.500,55.976,65.834,91.000,32.698,74.295,704.222,53.799,26.831
49,332.250,36.919,87.308,42.750,39.728,44.797,741.000,46.684,33.486,337.000,50.806,48.118,134.000,58.554,58.104,707.500,51.505,76.909,129.250,54.936,49.921,744.750,60.263,44.041,485.667,39.632,67.183,738.750,48.656,65.492,212.000,56.236,45.618,178.727,51.632,88.811,210.000,48.521,86.235,425.143,45.436,96.180,794.000,44.183,68.644,122.250,39.474,72.376,123.667,34.625,68.934,161.556,60.531,81.375,145.500,54.629,80.405,197.273,61.270,48.957,85.750,65.485,43.262,52.000,61.767,40.160,164.750,55.455,104.211,215.000,57.956,77.654,171.167,47.217,39.045,248.333,44.977,100.698,609.250,51.316,98.596,201.125,63.792,52.372,438.500,61.969,76.701,264.250,55.949,65.739,137.500,32.508,74.230,634.222,53.836,26.778
50,257.750,36.901,87.215,24.750,39.735,45.005,621.000,46.641,33.526,192.750,50.767,48.084,141.273,58.412,58.163,434.700,51.441,76.856,118.250,55.059,49.836,778.125,60.369,44.040,509.333,39.671,67.112,619.250,48.656,65.508,375.750,56.301,45.585,304.909,51.635,88.841,177.111,48.519,86.280,303.286,45.433,96.136,818.000,44.223,68.646,58.250,39.722,72.299,189.333,34.743,68.907,78.000,60.408,81.322,239.500,54.470,80.488,172.545,61.374,48.822,38.750,65.251,43.325,55.238,61.879,40.133,232.750,55.542,104.333,158.400,58.039,77.538,202.667,47.153,39.117,391.667,44.954,100.751,573.500,51.345,98.564,146.000,63.454,52.384,419.750,61.888,76.702,219.750,55.842,65.678,109.250,32.505,74.250,787.333,53.783,26.767
51,153.250,37.018,87.347,19.250,39.916,44.912,705.333,46.664,33.489,435.250,50.870,47.976,144.182,58.385,57.966,460.500,51.454,76.861,125.750,55.104,49.957,866.375,60.337,43.972,447.333,39.681,67.099,613.500,48.687,65.539,296.500,56.303,45.547,201.636,51.661,88.822,269.111,48.559,86.328,422.000,45.388,96.019,729.333,44.253,68.682,97.750,39.938,72.351,16.000,34.798,68.969,283.556,60.583,81.330,142.250,54.662,80.448,79.455,61.073,48.875,99.750,65.238,42.983,91.810,61.775,40.087,259.000,55.547,104.347,181.800,58.017,77.366,183.667,47.139,39.149,257.333,44.983,100.744,589.500,51.278,98.535,151.000,63.695,52.403,426.250,61.986,76.657,275.250,55.980,65.909,141.500,32.427,74.367,712.889,53.837,26.778
52,405.250,36.970,87.224,86.250,39.658,45.008,1124.000,46.662,33.453,417.500,50.844,48.049,120.909,58.442,57.960,346.700,51.358,76.743,142.250,55.118,49.889,830.375,60.254,43.987,417.000,39.699,67.107,743.000,48.661,65.519,269.500,56.268,45.532,142.909,51.593,88.987,164.222,48.553,86.248,343.714,45.368,96.120,790.889,44.207,68.718,117.000,39.674,72.422,87.333,34.688,69.013,116.889,60.706,81.462,178.000,54.502,80.523,112.727,61.425,48.833,120.250,65.171,43.305,67.048,61.951,40.053,314.500,55.561,104.276,231.000,57.981,77.479,185.333,47.136,38.949,226.667,44.924,100.695,437.750,51.295,98.527,125.750,63.638,52.366,510.500,61.982,76.724,260.500,56.009,65.742,188.000,32.500,74.264,688.222,53.826,26.796
53,191.500,36.851,87.290,47.000,39.779,45.148,638.333,46.603,33.464,373.750,50.829,48.143,154.909,58.462,58.035,291.600,51.525,76.932,301.750,54.998,49.904,616.125,60.279,43.984,559.000,39.702,67.024,482.250,48.659,65.572,322.000,56.282,45.576,265.091,51.631,88.888,188.889,48.497,86.375,437.571,45.392,96.207,907.778,44.176,68.677,143.750,39.665,72.466,195.333,34.670,68.968,241.333,60.440,81.298,252.250,54.544,80.392,180.545,61.225,48.777,98.250,65.238,43.296,57.619,61.871,40.205,231.500,55.523,104.227,254.400,57.946,77.567,185.167,47.145,39.062,269.000,44.969,100.742,584.250,51.365,98.743,127.375,63.745,52.397,333.750,62.001,76.803,145.000,55.975,65.863,38.750,32.683,74.277,616.000,53.780,26.837
54,216.500,36.894,87.271,20.000,40.091,45.051,928.667,46.637,33.435,343.500,50.784,48.180,117.636,58.523,58.039,167.100,51.448,76.850,147.750,55.044,49.972,645.250,60.311,44.014,507.667,39.650,67.174,608.250,48.751,65.546,253.750,56.333,45.599,278.909,51.618,88.855,159.778,48.433,86.316,488.714,45.370,96.158,1039.556,44.208,68.628,90.500,39.748,72.464,163.000,34.681,69.070,198.444,60.540,81.458,144.250,54.546,80.339,195.818,61.217,48.766,177.500,65.176,43.350,87.048,61.763,40.084,270.750,55.396,104.236,134.400,57.975,77.496,260.833,47.181,38.956,350.000,44.983,100.811,521.250,51.299,98.515,139.875,63.834,52.486,386.250,62.016,76.728,161.500,55.976,65.785,90.250,32.516,74.176,522.667,53.776,26.879
55,315.750,37.045,87.238,28.500,39.710,45.021,660.667,46.724,33.447,267.250,50.831,47.911,94.364,58.504,58.093,204.600,51.345,76.784,154.000,54.964,49.985,837.250,60.299,44.012,493.667,39.703,67.121,495.000,48.712,65.577,392.500,56.295,45.581,156.909,51.556,88.713,83.111,48.442,86.215,531.857,45.368,96.166,897.556,44.176,68.697,97.750,39.796,72.396,143.000,34.623,68.947,225.333,60.614,81.465,162.750,54.505,80.242,149.455,61.248,48.888,132.500,65.159,43.298,96.952,61.872,40.158,139.500,55.494,104.377,145.000,57.973,77.372,157.000,47.026,38.950,255.500,44.915,100.724,573.750,51.273,98.660,165.750,63.718,52.388,399.250,61.982,76.670,227.250,56.018,65.776,117.000,32.476,74.356,760.667,53.799,26.798
56,174.250,36.842,87.219,80.750,39.849,44.795,951.000,46.598,33.504,280.000,50.885,48.108,181.091,58.443,58.102,132.600,51.436,76.675,231.000,54.927,49.979,747.500,60.325,44.047,337.667,39.730,67.103,621.250,48.626,65.584,245.750,56.315,45.530,139.455,51.716,88.893,128.889,48.472,86.409,444.000,45.371,96.021,1015.556,44.123,68.604,145.500,39.869,72.333,54.333,34.759,69.000,106.667,60.407,81.535,243.250,54.357,80.420,119.636,61.261,48.803,98.500,65.265,43.184,86.952,62.143,40.055,268.000,55.550,104.202,235.000,57.997,77.682,215.167,47.213,39.125,217.667,45.037,100.792,606.000,51.348,98.642,152.500,63.576,52.442,462.375,61.882,76.707,117.750,55.988,65.534,232.250,32.459,74.291,863.556,53.845,26.773
57,310.750,36.877,87.327,93.500,39.857,44.788,590.667,46.675,33.470,179.250,50.861,48.051,180.909,58.461,58.161,124.700,51.403,76.842,139.750,54.990,49.926,712.500,60.281,44.043,393.333,39.670,67.169,531.500,48.730,65.557,300.500,56.328,45.620,188.000,51.667,88.745,215.778,48.543,86.246,407.286,45.408,96.117,685.111,44.196,68.642,80.750,39.553,72.357,73.000,34.695,68.831,264.444,60.646,81.393,160.000,54.532,80.354,132.000,61.364,48.871,152.250,65.235,43.302,35.524,61.564,39.964,211.750,55.541,104.369,170.000,57.914,77.638,167.833,47.217,38.917,332.667,45.027,100.726,452.250,51.246,98.619,89.000,63.749,52.468,339.125,62.052,76.617,198.500,56.033,65.795,77.000,32.579,74.191,702.889,53.767,26.746
58,246.250,36.867,87.232,43.250,39.839,45.006,818.667,46.606,33.536,290.500,50.875,48.067,146.545,58.297,58.046,111.500,51.490,76.866,145.000,54.952,49.892,685.625,60.355,44.028,491.000,39.680,67.109,653.000,48.645,65.551,249.500,56.329,45.628,235.273,51.665,88.889,295.556,48.541,86.192,526.857,45.368,96.087,775.333,44.158,68.694,86.250,39.753,72.312,92.000,34.684,69.073,159.333,60.553,81.365,277.000,54.606,80.482,120.182,61.053,48.759,111.000,64.946,43.248,46.571,61.764,40.056,250.000,55.392,104.374,186.400,57.889,77.585,229.833,47.144,39.025,235.500,45.002,100.740,588.000,51.287,98.661,78.250,63.870,52.431,325.875,61.844,76.796,194.500,55.967,65.791,103.000,32.512,74.162,647.778,53.793,26.802
59,348.250,37.061,87.262,52.500,39.835,45.123,624.000,46.634,33.423,228.000,50.828,47.913,92.182,58.417,57.973,113.800,51.488,76.754,716.000,55.031,50.058,845.875,60.313,44.040,687.333,39.681,67.050,843.000,48.691,65.514,430.750,56.353,45.530,222.000,51.690,88.866,302.000,48.524,86.324,430.429,45.416,96.161,791.556,44.209,68.674,158.000,39.799,72.350,55.667,34.639,69.086,241.778,60.761,81.402,256.000,54.601,80.390,90.727,61.292,48.775,151.500,65.289,43.247,53.333,61.944,40.203,390.750,55.549,104.387,215.000,57.986,77.471,187.333,47.195,38.962,283.833,44.919,100.752,366.000,51.305,98.519,177.000,63.683,52.413,368.000,61.919,76.716,229.500,55.994,65.643,96.500,32.613,74.243,552.667,53.748,26.760
60,189.750,36.917,87.200,75.750,39.904,45.054,772.667,46.589,33.484,237.500,50.899,48.017,117.818,58.297,58.336,160.000,51.451,76.931,1507.000,55.039,49.907,1304.625,60.294,43.950,517.000,39.676,67.178,582.250,48.589,65.524,339.250,56.292,45.546,226.545,51.594,88.718,319.778,48.503,86.338,453.714,45.395,96.118,789.778,44.153,68.643,53.250,39.668,72.541,108.667,34.807,68.895,150.444,60.597,81.381,134.750,54.608,80.442,53.818,61.461,48.906,110.000,65.223,43.194,100.000,61.951,40.043,303.750,55.492,104.313,119.000,57.994,77.749,178.000,47.241,39.123,337.333,44.917,100.628,445.750,51.319,98.641,155.250,63.696,52.273,379.000,61.962,76.695,118.500,55.836,65.829,91.750,32.323,74.366,776.444,53.769,26.817
61,119.250,36.953,87.279,47.750,39.674,45.124,659.667,46.681,33.445,221.500,50.852,48.145,240.727,58.434,58.079,149.500,51.527,76.837,1019.000,55.014,49.843,3917.688,60.304,44.015,410.333,39.707,67.144,654.750,48.676,65.602,394.250,56.336,45.544,255.636,51.645,88.823,251.778,48.472,86.366,409.000,45.402,96.067,833.778,44.224,68.692,110.000,39.573,72.464,167.333,34.742,68.979,155.333,60.644,81.376,273.000,54.575,80.501,165.455,61.309,48.801,74.250,65.115,43.102,53.238,61.888,40.238,296.750,55.511,104.371,169.000,57.956,77.634,230.833,46.970,39.170,246.167,44.916,100.784,418.000,51.332,98.550,142.500,63.626,52.399,417.250,61.972,76.705,100.500,55.816,65.577,172.500,32.439,74.371,531.111,53.855,26.796
62,216.250,36.801,87.208,51.000,39.688,44.701,956.667,46.638,33.475,147.250,50.855,48.083,162.000,58.426,58.064,134.700,51.292,76.930,749.000,54.990,49.878,4025.000,60.305,44.017,431.667,39.702,67.136,645.500,48.668,65.581,444.500,56.225,45.562,163.818,51.617,88.727,306.222,48.436,86.294,444.571,45.363,96.115,831.778,44.166,68.697,84.500,39.900,72.519,222.667,34.676,69.078,170.000,60.691,81.275,191.000,54.530,80.440,110.364,61.253,48.798,102.000,64.963,43.171,87.048,61.750,40.155,371.750,55.520,104.320,244.600,57.927,77.553,250.500,47.161,39.042,373.500,44.899,100.656,569.750,51.327,98.659,122.875,63.718,52.406,360.375,61.955,76.617,200.000,56.002,65.790,104.750,32.596,74.262,534.222,53.773,26.801
63,284.500,36.922,87.211,9.250,39.776,44.854,771.000,46.616,33.462,144.250,50.832,48.205,98.000,58.345,57.978,148.700,51.390,76.792,783.750,55.028,49.900,3573.500,60.346,44.016,446.667,39.664,67.157,724.000,48.715,65.560,243.000,56.238,45.536,258.545,51.551,88.801,298.889,48.574,86.239,641.571,45.432,96.141,1098.000,44.146,68.675,57.750,39.611,72.396,46.000,34.702,68.973,214.000,60.594,81.393,144.250,54.532,80.561,127.455,61.326,48.869,62.500,65.218,43.178,119.048,61.836,40.198,351.750,55.503,104.384,251.400,57.922,77.752,211.000,47.163,39.024,323.167,45.026,100.716,449.750,51.334,98.589,210.500,63.640,52.463,259.750,62.019,76.706,135.250,55.978,65.873,73.750,32.640,74.320,500.889,53.734,26.845
64,227.750,36.892,87.289,43.250,39.828,44.974,747.000,46.618,33.472,337.500,50.883,48.029,138.000,58.448,58.002,82.000,51.412,77.013,364.250,55.179,49.933,3276.500,60.335,44.025,549.000,39.658,67.159,521.000,48.689,65.570,278.000,56.242,45.576,291.455,51.667,88.900,180.889,48.432,86.410,608.286,45.413,96.125,952.667,44.205,68.615,135.500,39.737,72.450,120.000,34.754,69.115,186.000,60.589,81.405,255.500,54.496,80.427,153.273,61.225,48.752,42.750,65.139,43.026,90.476,61.701,40.005,335.000,55.482,104.270,199.600,57.962,77.734,186.000,47.134,38.992,362.833,44.898,100.801,485.500,51.270,98.494,190.250,63.611,52.262,363.000,61.928,76.716,231.250,56.029,65.693,153.000,32.489,74.163,614.000,53.755,26.834
