 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45,Mean46,XM46,YM46,Mean47,XM47,YM47,Mean48,XM48,YM48,Mean49,XM49,YM49,Mean50,XM50,YM50,Mean51,XM51,YM51,Mean52,XM52,YM52,Mean53,XM53,YM53,Mean54,XM54,YM54,Mean55,XM55,YM55
242,19.468,128.656,176.895,138.115,232.092,234.974,14.897,239.362,205.562,48.444,245.121,205.691,542.919,231.443,180.403,842.367,238.765,179.398,5.731,218.826,252.270,7.938,240.310,213.313,18.812,235.588,220.590,49.750,228.070,248.368,5.871,171.561,193.466,26.933,197.943,175.026,5.806,196.647,215.770,135.985,192.648,220.439,417.238,212.008,181.538,34.875,247.336,230.387,63.688,231.585,254.444,60.438,244.515,194.836,386.960,217.885,215.675,48.238,198.101,200.841,260.765,232.827,243.979,105.688,241.292,166.823,50.167,210.939,203.453,472.889,206.079,189.962,121.081,195.667,187.409,203.667,206.461,212.500,262.765,220.663,209.739,446.941,203.060,229.862,812.385,198.910,192.230,21.188,255.441,236.201,179.938,221.840,206.154,68.062,243.911,161.130,139.938,170.290,151.571,84.154,186.200,199.890,42.323,151.908,180.524,24.000,141.365,181.350,372.769,234.314,175.188,631.500,219.807,190.037,576.100,243.348,185.013,914.538,212.504,189.523,442.000,202.823,185.524,277.682,205.566,195.764,1834.143,210.615,227.317,211.646,221.674,247.080,97.355,226.401,198.315,23.297,183.272,173.762,74.000,255.904,215.521,180.500,185.104,226.150,296.100,177.409,222.162,68.839,180.189,212.197,324.452,216.856,194.085,179.429,189.103,234.163,11.188,191.238,167.536,21.484,192.385,174.107,15.538,232.488,208.929
243,32.253,128.853,176.843,84.808,232.137,234.942,14.931,239.535,205.838,39.611,245.133,205.749,526.378,231.404,180.499,793.900,238.653,179.390,26.423,218.871,252.753,20.750,239.674,213.430,14.000,235.420,220.673,28.250,228.296,248.122,7.032,172.151,193.561,15.167,197.906,174.530,16.645,196.590,215.418,149.382,192.656,220.725,301.286,211.964,181.458,23.000,247.515,230.766,66.750,231.466,254.657,86.250,244.350,194.911,407.580,217.936,215.729,48.238,198.036,200.968,337.059,232.811,244.036,62.688,241.364,166.655,256.778,211.011,203.456,411.556,206.004,189.907,118.162,195.649,187.227,204.548,206.395,212.644,189.706,220.563,209.744,430.000,203.042,229.937,936.615,198.870,192.257,11.938,255.577,236.289,163.625,221.981,206.125,57.500,244.119,161.211,146.812,170.356,151.613,67.538,186.246,199.992,35.097,152.181,180.386,48.100,141.217,181.938,374.385,234.258,175.111,811.000,219.800,189.988,683.500,243.336,185.123,740.769,212.541,189.534,468.700,202.728,185.622,264.545,205.523,195.720,471.304,210.627,227.199,180.810,221.768,246.977,112.258,226.543,198.140,36.757,183.621,173.972,43.419,255.895,215.615,168.000,185.167,226.031,288.100,177.341,222.274,49.161,179.687,212.032,2430.968,216.850,194.196,93.000,189.173,233.818,18.688,191.266,167.143,6.774,192.296,174.715,25.231,233.325,208.986
244,14.481,128.691,176.618,91.000,232.109,235.209,14.690,239.386,205.448,44.278,244.894,205.871,481.135,231.394,180.425,845.700,238.651,179.380,10.808,219.136,252.330,40.062,239.629,213.660,23.062,235.455,220.960,50.000,227.884,248.034,9.677,172.414,193.793,13.033,198.229,174.553,9.161,196.732,215.747,126.838,192.562,220.653,313.810,212.055,181.425,19.688,247.507,230.509,35.375,231.230,254.646,53.688,244.420,194.945,435.900,217.895,215.675,73.048,197.836,200.616,289.118,232.800,244.032,103.062,241.252,166.471,255.500,210.966,203.461,391.833,206.083,189.895,135.946,195.849,187.524,190.667,206.454,212.316,249.176,220.608,209.579,433.412,203.083,230.018,752.231,198.839,192.183,28.688,255.694,235.933,105.188,221.844,206.349,73.500,243.781,161.052,218.312,170.192,151.536,57.000,186.306,199.803,37.871,151.742,180.243,6.600,141.412,181.937,419.769,234.270,175.070,681.200,219.775,189.955,708.600,243.343,185.193,807.077,212.516,189.550,449.700,202.832,185.460,288.500,205.718,195.992,275.929,210.632,227.544,141.696,221.760,246.971,113.613,226.363,198.259,32.108,183.313,173.666,58.000,255.981,215.550,140.929,185.068,226.005,283.200,177.452,222.208,58.903,179.997,212.131,1333.806,216.851,194.092,102.571,189.089,234.134,8.688,191.394,166.926,27.484,192.062,174.522,1.846,233.314,209.715
245,50.734,128.676,176.899,94.000,231.877,234.925,19.172,239.466,205.900,48.944,245.388,206.127,489.027,231.445,180.493,772.633,238.660,179.308,5.615,218.826,252.735,20.562,239.813,213.786,48.188,235.620,220.514,52.125,228.285,247.989,11.871,172.352,193.669,19.067,197.775,174.486,12.516,196.808,215.827,175.544,192.687,220.798,286.571,211.951,181.641,38.000,246.879,230.981,47.812,231.357,254.646,19.938,244.314,194.941,411.460,217.921,215.638,52.238,197.992,200.550,267.118,232.834,243.962,117.562,241.486,166.405,107.333,210.911,203.378,414.556,206.117,189.955,149.784,195.879,187.328,198.024,206.428,212.454,200.647,220.591,209.801,455.118,203.037,229.910,765.462,198.845,192.175,11.500,255.860,236.159,192.812,221.930,206.122,47.188,243.981,161.293,126.250,170.250,151.749,86.154,186.227,199.869,69.677,151.889,180.539,25.800,141.334,182.442,350.923,234.267,175.086,612.500,219.740,189.940,675.500,243.341,185.041,976.077,212.523,189.447,429.600,202.744,185.499,227.773,205.735,195.852,294.054,210.619,227.365,233.570,221.842,247.016,193.226,226.397,198.281,27.243,183.584,173.963,86.903,255.975,215.626,162.286,185.098,225.957,216.700,177.432,222.313,105.613,180.024,212.257,555.806,216.910,194.096,146.714,189.170,234.121,29.375,190.982,167.368,4.000,191.665,174.595,14.923,232.868,209.335
246,36.000,128.999,176.547,103.346,232.206,234.858,14.828,239.502,205.376,37.556,245.075,205.679,286.108,231.444,180.277,822.500,238.723,179.299,9.962,219.045,251.894,34.000,239.934,213.657,20.812,235.338,220.438,25.375,228.321,248.102,12.581,172.354,193.460,14.733,197.826,174.550,10.452,196.295,214.765,131.471,192.592,220.800,454.476,211.936,181.479,20.438,246.973,231.130,56.375,231.448,254.471,50.625,244.667,194.533,393.100,217.955,215.602,24.857,198.189,201.014,235.059,232.903,244.115,115.438,241.399,166.678,53.667,211.103,203.072,369.889,206.162,189.942,121.459,195.844,187.340,207.190,206.397,212.145,278.294,220.704,209.843,408.824,203.065,229.924,442.385,198.860,192.050,30.562,255.810,236.426,227.000,221.835,206.062,96.375,243.920,161.203,179.938,170.243,151.677,44.154,185.906,199.517,37.097,152.028,180.317,18.600,141.158,182.147,348.308,234.230,175.162,627.500,219.753,190.098,415.700,243.353,184.978,974.769,212.492,189.366,283.300,202.799,185.457,290.000,205.761,195.812,250.482,210.603,227.463,179.722,221.765,247.029,247.806,226.421,198.381,24.757,183.716,173.917,59.161,255.922,215.490,104.286,185.200,225.860,263.500,177.306,222.229,86.710,179.698,212.220,128.387,216.829,194.141,125.571,189.068,234.052,50.062,190.928,167.553,23.419,192.244,174.553,7.769,232.953,209.562
247,31.139,128.720,176.667,103.192,232.053,234.992,11.897,239.622,205.914,44.444,245.301,205.976,534.432,231.425,180.437,870.800,238.704,179.324,10.385,219.039,252.271,34.500,240.061,213.574,23.562,235.562,220.506,99.125,228.252,248.259,22.452,172.185,193.534,7.967,198.104,174.576,12.774,196.354,215.181,141.368,192.625,220.521,359.952,211.924,181.414,24.062,247.593,230.995,70.125,231.526,254.591,55.688,244.415,194.771,361.860,217.891,215.596,67.190,197.957,200.891,263.941,232.885,244.093,557.438,241.383,166.678,95.833,210.831,203.202,398.278,206.050,189.885,140.432,195.580,187.296,210.810,206.458,212.651,253.176,220.670,209.624,3103.456,203.047,230.100,854.077,198.873,192.179,8.688,255.820,236.460,246.250,221.966,206.188,463.500,243.977,161.248,141.125,170.124,151.682,57.077,185.876,199.816,26.000,152.040,180.154,23.500,141.233,181.380,390.846,234.222,175.111,498.500,219.845,189.932,634.700,243.300,185.075,786.923,212.481,189.420,359.500,202.772,185.561,319.318,205.616,195.958,288.893,210.626,227.495,181.544,221.555,247.033,113.097,226.416,198.269,29.189,183.364,173.510,41.032,256.229,215.563,158.143,185.218,225.853,188.300,177.208,222.332,71.161,179.963,212.247,478.000,216.908,194.127,194.571,189.092,234.289,15.375,190.809,167.782,14.839,192.265,174.127,6.462,232.614,208.785
248,20.127,128.891,176.573,81.346,232.054,234.799,74.448,239.231,205.517,47.167,245.111,206.053,434.108,231.413,180.385,797.633,238.691,179.394,3.731,218.970,251.706,13.438,239.896,213.801,19.250,235.314,220.316,35.125,228.146,248.198,9.935,172.026,193.305,19.667,197.867,174.636,10.903,196.528,215.873,159.397,192.410,220.753,311.429,211.933,181.533,27.125,247.641,230.762,49.812,231.667,254.465,61.312,244.388,195.487,355.000,217.983,215.756,37.143,198.194,200.953,348.235,232.900,244.002,231.625,241.327,166.606,57.944,210.862,203.427,411.500,206.142,189.826,155.405,195.719,187.455,174.405,206.460,212.248,219.588,220.477,209.606,2392.309,203.023,229.977,730.923,198.809,192.203,21.125,255.322,235.785,128.062,222.127,206.104,156.188,244.021,161.314,169.250,170.230,151.495,39.615,186.353,199.811,31.419,152.087,180.130,13.400,141.367,182.463,334.846,234.262,175.105,477.600,219.745,190.049,650.400,243.307,185.105,704.385,212.515,189.446,418.000,202.738,185.516,266.364,205.679,195.908,223.179,210.614,227.231,172.203,221.775,247.058,140.000,226.499,198.261,31.243,183.659,174.003,92.194,256.061,215.605,121.857,185.068,225.933,270.500,177.224,222.167,114.129,180.111,212.142,424.387,216.865,194.098,170.714,189.087,234.297,16.625,191.165,167.503,6.581,191.595,174.709,50.462,233.017,209.312
249,33.392,128.842,176.621,98.577,232.130,234.932,33.103,239.165,205.296,42.056,245.072,205.704,1621.027,231.445,180.271,786.367,238.723,179.286,8.500,218.391,252.428,16.375,240.159,213.150,26.812,235.478,220.909,38.500,228.077,248.243,16.452,172.014,193.619,20.467,198.112,174.316,9.226,196.554,215.234,97.500,192.306,220.749,365.952,211.968,181.530,39.875,247.382,230.532,50.562,231.343,254.537,46.500,244.238,194.851,454.180,217.906,215.741,81.048,197.920,200.667,182.294,232.984,243.925,71.688,241.301,166.523,52.167,210.833,203.384,359.667,206.074,190.023,165.297,195.911,187.328,196.976,206.443,212.348,171.706,220.588,209.590,1568.441,203.053,230.033,669.846,198.849,192.244,12.750,255.287,236.911,206.000,221.760,206.172,62.250,243.784,161.331,156.875,170.155,151.794,19.615,186.533,199.581,52.258,152.095,180.326,38.800,141.314,181.988,2471.808,234.136,175.263,660.000,219.796,190.028,517.900,243.342,185.085,896.385,212.534,189.400,453.500,202.762,185.421,267.500,205.568,195.845,330.446,210.615,227.580,214.025,221.613,247.065,153.484,226.335,198.253,25.189,183.879,173.967,42.645,255.934,215.752,133.429,185.217,225.970,230.000,177.287,222.353,126.452,179.975,212.155,428.000,216.836,194.125,223.286,189.129,234.184,36.750,190.766,167.731,6.323,191.937,173.986,28.692,232.922,209.421
250,13.595,129.168,176.954,88.731,232.164,234.995,26.724,239.010,205.669,64.556,245.247,206.151,1524.486,231.425,180.419,866.833,238.690,179.344,9.077,218.361,251.886,42.000,239.906,213.671,20.062,235.296,220.890,48.625,228.124,248.163,1.742,173.135,193.905,39.867,197.493,174.288,17.484,196.312,215.918,110.765,192.452,220.716,331.143,211.928,181.384,19.562,247.981,231.012,43.625,231.506,254.503,39.500,244.542,195.217,439.740,217.969,215.771,78.333,198.062,200.763,288.824,232.797,244.032,67.875,241.235,167.148,72.389,210.732,203.464,390.889,206.095,189.941,128.865,195.772,187.468,225.071,206.449,212.698,219.529,220.604,209.590,926.265,203.073,230.065,629.077,198.867,192.164,21.750,255.157,235.786,199.562,221.828,206.178,74.250,243.980,161.287,149.750,170.326,151.484,46.308,186.269,200.010,29.613,151.900,180.532,19.000,141.587,181.990,1173.462,234.211,175.170,522.200,219.769,190.066,526.000,243.384,185.163,834.615,212.537,189.455,395.000,202.869,185.430,271.045,205.670,195.983,360.732,210.675,227.471,202.076,221.695,246.958,150.774,226.357,198.163,8.649,183.342,173.399,75.355,255.966,215.602,131.214,185.159,226.132,271.600,177.219,222.277,63.161,179.982,212.176,489.226,216.862,194.093,180.000,189.087,234.165,26.312,191.158,166.790,24.839,192.136,174.386,34.000,233.174,209.244
251,40.101,128.929,176.252,83.500,232.314,234.789,20.069,239.898,205.604,31.222,245.375,206.044,1685.459,231.426,180.389,729.633,238.654,179.424,9.846,218.929,252.438,39.438,239.880,213.587,39.562,235.495,220.237,73.000,228.231,248.395,5.419,172.131,193.909,13.933,197.825,174.313,23.226,196.388,214.987,104.412,192.353,220.573,292.619,211.942,181.244,23.438,246.918,230.979,35.000,231.662,254.548,1151.375,244.303,194.907,405.960,217.840,215.766,96.524,198.063,200.562,290.882,232.823,244.013,79.438,241.377,166.374,57.833,211.206,203.417,346.833,206.049,189.872,153.297,195.923,187.526,214.310,206.415,211.827,218.647,220.638,209.814,335.559,203.034,230.214,779.462,198.825,192.218,23.812,255.322,236.017,218.438,221.999,206.120,48.062,244.008,161.037,162.625,170.176,151.521,78.000,186.245,199.860,61.742,151.944,180.659,11.100,141.110,182.008,3047.615,234.236,175.142,606.500,219.815,190.083,605.900,243.374,185.159,833.000,212.512,189.505,463.800,202.787,185.526,292.455,205.605,196.023,365.857,210.585,227.496,259.215,221.606,246.937,132.194,226.355,198.490,30.162,183.386,174.123,67.419,256.003,215.747,177.071,185.088,225.969,259.800,177.318,222.278,134.581,179.983,212.193,609.161,216.812,194.063,158.286,189.150,234.245,9.812,190.945,167.427,11.484,191.834,174.495,7.615,232.715,209.089
252,35.367,129.077,176.565,97.692,231.911,235.086,20.759,239.567,205.275,37.167,245.057,206.372,1911.730,231.389,180.486,843.200,238.667,179.315,7.154,219.077,252.980,14.688,240.314,213.679,27.750,235.624,220.234,73.125,228.104,248.167,17.871,172.535,193.819,28.267,198.047,174.610,27.548,196.694,215.776,102.824,192.456,220.656,311.571,211.942,181.330,27.312,247.421,230.652,42.500,231.297,254.665,518.438,244.466,195.023,418.620,217.919,215.845,77.810,197.808,200.717,298.588,232.817,244.122,52.125,241.564,166.753,25.000,211.017,203.272,353.444,206.104,189.972,176.000,195.582,187.304,208.071,206.476,212.325,192.235,220.670,209.645,362.441,203.046,230.063,731.154,198.856,192.217,12.000,255.199,236.611,199.188,222.020,206.197,30.312,244.003,161.237,199.938,170.217,151.688,47.769,186.110,199.886,48.774,152.030,180.597,14.900,141.072,182.015,1808.462,234.241,175.106,639.500,219.758,190.017,785.900,243.342,185.123,917.692,212.529,189.455,547.600,202.776,185.401,348.818,205.670,195.955,358.411,210.662,227.478,174.481,221.625,246.954,185.226,226.508,198.267,6.270,183.584,174.086,94.968,255.994,215.806,162.929,185.031,226.027,164.500,177.337,222.190,117.161,179.923,212.308,468.839,216.837,194.139,153.143,189.130,234.178,40.625,191.137,167.423,6.000,191.905,174.355,35.308,232.966,209.214
253,30.734,128.904,176.552,109.154,232.148,235.111,5.931,239.015,204.959,34.222,245.297,205.549,638.108,231.467,180.517,905.000,238.709,179.407,5.692,218.988,252.214,30.688,239.510,213.461,29.438,235.390,220.235,76.875,228.333,248.369,17.161,172.211,193.971,13.633,198.338,174.033,16.065,196.970,215.106,91.765,192.360,220.668,342.095,211.938,181.355,44.125,247.296,231.271,25.812,231.694,254.620,260.500,244.308,195.002,492.720,217.926,215.939,69.190,198.111,200.750,358.353,232.930,244.093,66.625,241.452,166.394,52.000,210.900,203.192,382.500,206.072,189.978,128.973,195.918,187.443,187.238,206.439,212.593,238.294,220.728,209.787,321.500,203.045,229.754,764.077,198.856,192.114,17.375,255.673,236.247,176.188,221.867,206.224,89.438,243.951,161.267,147.188,170.256,151.475,18.769,186.203,199.571,67.871,151.990,180.522,13.200,141.433,181.625,478.308,234.321,175.048,649.100,219.804,190.053,596.500,243.325,185.152,850.231,212.530,189.437,405.800,202.787,185.449,277.273,205.670,195.843,298.482,210.608,227.324,174.911,221.869,246.898,129.935,226.550,198.192,21.027,183.471,173.211,93.742,255.938,215.503,210.571,185.088,226.022,203.900,177.340,222.287,92.839,179.946,212.227,609.484,216.800,194.117,82.714,189.078,234.282,12.062,191.023,166.644,0.516,191.968,174.918,22.615,233.103,209.041
254,31.696,129.123,176.772,113.962,232.061,235.002,15.172,239.108,205.133,36.556,245.203,205.820,507.027,231.404,180.439,756.467,238.709,179.378,9.231,219.140,252.811,17.625,239.722,213.969,20.562,235.734,220.334,52.500,228.324,248.131,3.742,171.692,193.536,16.667,198.314,174.393,18.710,196.911,215.589,101.221,192.690,220.349,287.429,211.919,181.338,18.562,247.305,231.030,22.750,231.209,255.008,373.625,244.388,194.814,473.640,217.907,215.920,84.762,197.907,200.688,269.235,232.696,244.032,60.875,241.345,166.721,57.444,210.756,203.495,440.500,206.133,189.984,189.838,195.812,187.371,214.690,206.412,212.588,199.235,220.623,209.781,318.324,203.016,229.978,691.923,198.879,192.236,32.500,255.275,236.312,151.812,221.902,206.310,78.312,244.224,161.195,140.625,170.217,151.594,57.923,186.249,199.771,36.323,152.085,180.446,25.300,141.193,181.979,400.692,234.201,175.200,868.700,219.848,190.020,614.200,243.344,185.075,869.769,212.570,189.439,480.700,202.718,185.490,283.909,205.605,195.740,420.786,210.632,227.289,170.987,221.734,246.863,130.903,226.366,198.331,23.027,183.405,173.528,100.000,256.008,215.691,174.286,185.072,225.981,254.400,177.357,222.097,111.290,180.025,212.372,659.226,216.828,194.130,134.286,189.078,234.606,37.062,191.260,167.905,43.226,192.186,173.965,40.615,232.927,209.205
255,22.886,128.589,176.797,108.923,232.031,235.097,15.966,239.325,205.970,30.611,245.382,206.187,3017.135,231.391,180.537,940.567,238.731,179.337,5.615,219.450,252.635,27.750,240.073,213.422,63.938,235.374,220.402,29.375,228.087,247.894,9.742,172.702,193.655,22.267,197.830,174.485,6.000,196.595,215.715,96.824,192.520,220.287,349.238,212.170,181.394,34.875,247.559,230.799,73.625,231.476,254.399,67.562,244.481,194.820,464.020,217.928,215.804,51.381,198.138,200.992,354.529,232.867,244.035,58.312,241.467,166.739,50.444,210.721,203.097,400.722,206.102,190.004,1185.676,195.788,187.371,223.524,206.452,212.532,195.941,220.682,209.713,303.647,203.047,229.912,750.154,198.848,192.224,9.688,255.421,236.169,172.938,221.919,206.303,63.438,244.036,161.203,157.000,170.095,151.494,79.846,186.299,199.846,24.194,152.134,180.175,18.800,141.479,181.518,391.154,234.230,175.047,649.400,219.868,190.018,606.700,243.374,185.117,742.538,212.537,189.432,403.500,202.726,185.363,281.500,205.675,195.781,394.250,210.645,227.473,207.114,221.801,246.910,120.710,226.475,198.298,33.784,183.437,174.066,85.871,255.993,215.742,148.714,185.178,226.138,171.100,177.455,222.289,63.548,180.095,212.251,585.226,216.856,194.121,85.286,189.047,234.017,42.750,191.065,167.149,99.484,192.154,174.029,112.385,232.909,209.240
256,35.595,128.638,176.500,120.115,232.148,235.006,39.310,239.368,205.867,26.944,245.463,206.313,2884.676,231.388,180.525,1136.300,238.630,179.313,11.154,218.926,252.566,14.750,239.616,213.294,13.000,235.323,220.267,33.125,227.791,248.066,8.065,172.597,193.325,16.800,198.230,174.262,15.226,196.598,215.202,86.809,192.467,220.791,336.238,211.956,181.512,21.688,247.158,230.857,91.688,231.407,255.009,110.125,244.492,194.802,393.160,217.909,215.755,78.667,198.213,200.709,308.647,232.823,244.034,102.438,241.436,166.906,43.500,210.812,202.957,419.944,206.108,189.961,207.135,195.699,187.335,197.595,206.428,212.654,165.706,220.646,209.596,349.382,203.103,229.866,810.846,198.816,192.181,10.625,255.438,235.987,199.062,222.049,206.162,88.000,243.725,161.281,151.062,170.097,151.541,74.231,186.080,200.089,46.968,151.915,180.450,14.100,141.115,181.773,325.231,234.215,175.148,522.700,219.842,189.973,481.700,243.354,185.126,804.692,212.505,189.485,449.900,202.744,185.411,299.364,205.645,196.042,403.393,210.688,227.404,202.101,221.606,246.963,134.839,226.438,198.566,31.892,183.593,174.050,72.581,255.962,215.379,145.857,185.018,225.938,188.700,177.209,222.275,98.452,180.093,212.318,466.839,216.927,194.086,203.571,189.111,234.283,35.062,190.954,167.359,75.226,192.217,174.094,73.846,233.045,209.249
257,21.595,128.902,176.944,118.654,232.145,235.001,14.069,239.385,205.326,25.000,245.100,206.054,1985.297,231.389,180.548,4049.550,238.699,179.335,13.038,218.542,251.730,34.062,239.933,213.481,7.562,235.302,219.727,60.250,228.309,247.929,7.484,172.352,193.627,16.333,197.888,174.526,17.355,196.619,215.039,97.074,192.483,220.421,297.190,211.964,181.455,28.875,247.310,230.900,44.125,231.408,254.759,105.375,244.245,195.271,369.100,217.878,215.687,105.952,198.015,200.763,242.353,232.849,244.002,104.625,241.428,166.597,90.944,210.940,203.489,637.944,206.064,189.890,267.135,195.853,187.416,207.690,206.475,212.528,177.176,220.605,209.583,356.147,203.036,230.131,3974.500,198.861,192.195,8.375,255.248,235.605,128.375,222.032,206.253,47.000,243.995,161.347,150.188,169.981,151.721,115.846,186.138,199.784,25.548,151.886,180.206,10.000,141.205,181.945,387.154,234.156,175.106,658.500,219.764,190.132,613.700,243.342,184.996,693.462,212.509,189.401,451.800,202.836,185.400,266.182,205.599,195.853,399.929,210.614,227.324,199.114,221.809,247.083,171.290,226.415,198.251,4.108,184.266,173.800,49.290,256.052,215.461,73.714,184.945,226.132,134.100,177.231,222.279,99.161,180.032,212.337,600.774,216.833,194.084,137.286,189.038,233.851,19.562,191.354,167.262,42.452,192.226,174.176,8.923,232.823,209.263
258,29.038,129.275,177.187,122.115,232.080,234.899,47.000,239.647,205.431,86.667,245.092,205.917,1021.027,231.439,180.523,2294.983,238.674,179.352,3.692,219.044,252.466,10.438,239.666,213.507,20.688,235.280,220.794,43.125,228.222,248.132,24.000,171.674,193.515,24.100,197.854,174.550,6.774,196.937,215.038,105.824,192.432,220.694,288.810,212.014,181.423,42.500,247.601,230.973,22.062,231.464,254.833,83.875,244.323,194.793,429.020,217.919,215.815,82.143,197.912,200.655,211.529,232.785,244.029,36.375,241.535,166.463,56.167,210.603,203.234,413.667,206.094,189.904,189.730,195.941,187.506,186.905,206.431,212.829,189.882,220.533,209.806,277.794,203.068,230.104,3620.231,198.848,192.171,11.750,255.453,236.523,165.438,221.779,206.200,24.500,243.605,161.508,152.062,170.102,151.489,30.154,186.205,200.099,26.645,151.958,180.550,14.500,141.320,181.727,519.538,234.181,175.172,534.900,219.799,190.057,685.100,243.364,185.127,824.154,212.474,189.427,477.100,202.738,185.529,331.227,205.618,195.993,389.250,210.635,227.233,173.570,221.728,247.042,122.387,226.339,198.224,17.892,183.984,173.917,106.968,256.073,216.077,115.500,185.128,225.889,200.700,177.304,222.199,89.419,179.983,212.092,516.645,216.892,194.152,104.143,189.142,234.073,37.125,191.188,166.946,10.258,191.821,174.309,12.692,232.477,209.163
259,28.506,128.869,177.066,80.577,231.844,234.820,47.690,239.708,205.648,57.389,245.185,205.820,759.676,231.453,180.629,964.700,238.641,179.383,6.577,219.224,251.580,27.812,240.168,214.075,10.500,235.419,220.650,88.000,228.019,247.878,16.839,172.004,193.840,24.733,198.112,174.530,7.613,196.183,215.369,103.941,192.498,220.553,370.286,212.004,181.423,18.688,247.164,230.906,75.750,231.374,254.717,83.938,244.176,194.952,412.940,217.883,215.785,82.714,198.126,200.904,323.647,232.851,243.902,69.312,241.515,166.441,56.722,211.003,203.228,500.556,206.182,189.977,131.676,195.804,187.650,208.738,206.540,212.556,224.471,220.662,209.713,322.794,203.036,229.962,1044.385,198.863,192.172,12.750,255.560,236.003,115.438,222.014,206.231,69.750,243.818,161.236,147.875,170.092,151.490,47.692,186.226,199.888,30.258,151.974,180.392,21.200,141.386,181.891,354.538,234.257,175.133,627.300,219.808,190.009,611.500,243.357,185.129,941.000,212.494,189.485,498.300,202.798,185.496,296.864,205.679,195.899,362.321,210.644,227.379,163.949,221.667,247.056,159.161,226.522,198.178,16.054,183.904,173.340,148.903,256.152,215.757,144.714,185.149,225.985,281.600,177.322,222.284,65.355,179.961,212.046,400.452,216.900,194.267,130.000,189.089,233.735,12.562,191.414,167.570,19.097,192.372,174.139,9.308,233.080,208.885
260,26.354,129.295,176.993,94.115,232.168,235.033,25.931,239.767,205.418,48.778,245.257,206.134,570.595,231.416,180.483,817.833,238.693,179.336,6.500,218.597,252.187,21.750,240.057,213.366,14.562,235.424,220.383,57.875,228.274,247.980,13.806,172.306,193.941,20.033,197.893,175.043,28.129,196.503,215.343,113.588,192.400,220.744,418.667,212.077,181.388,32.625,247.533,231.095,50.125,231.439,254.775,83.062,244.173,195.050,393.080,217.925,215.817,105.714,198.156,200.937,372.588,232.829,243.957,111.875,241.338,166.580,48.444,210.625,203.366,461.722,206.189,189.976,95.243,195.958,187.392,205.119,206.467,212.660,166.588,220.535,209.785,340.647,202.996,229.849,761.769,198.875,192.194,1.688,255.871,236.226,162.000,222.017,206.130,94.000,243.820,161.360,148.312,170.267,151.626,41.385,186.029,199.846,30.774,151.841,180.327,16.800,141.255,182.241,344.923,234.124,175.195,643.200,219.766,190.091,610.300,243.385,185.048,799.308,212.512,189.506,499.300,202.749,185.500,212.182,205.710,195.824,395.286,210.591,227.226,187.848,221.637,246.975,132.323,226.407,198.120,23.459,183.778,173.896,96.000,256.058,215.793,167.357,185.003,226.103,228.400,177.329,222.411,166.258,179.878,212.174,484.774,216.821,194.164,226.571,189.085,234.199,30.688,191.187,167.771,34.323,192.116,174.249,16.615,232.750,209.246
261,22.709,128.906,177.045,116.692,232.055,235.034,20.034,239.534,205.874,32.667,245.371,206.183,595.946,231.408,180.472,751.133,238.665,179.318,11.885,218.953,252.319,44.500,240.017,213.724,17.250,235.380,220.747,62.000,228.310,248.296,10.194,172.076,194.091,14.667,198.225,174.970,29.613,196.805,215.827,99.735,192.478,220.813,363.905,212.004,181.457,22.750,247.265,231.020,41.312,231.290,254.719,80.750,244.487,195.164,394.020,217.935,215.752,71.952,197.977,200.872,381.235,232.860,244.033,103.812,241.321,166.739,71.111,210.935,203.416,457.722,206.073,189.875,190.757,195.787,187.368,194.667,206.431,212.511,231.765,220.675,209.836,344.088,203.099,230.245,717.615,198.843,192.174,13.375,255.515,236.526,128.375,221.978,206.292,61.625,243.701,160.987,141.812,170.374,151.511,71.154,186.055,199.791,29.161,152.058,180.064,27.500,141.391,182.001,424.308,234.303,175.162,489.900,219.805,189.987,598.000,243.399,185.126,709.923,212.486,189.387,431.600,202.831,185.431,328.955,205.570,195.964,471.929,210.605,227.484,153.367,221.814,246.936,136.065,226.462,198.273,9.189,183.976,174.069,55.935,256.249,216.024,118.857,185.110,226.052,314.100,177.303,222.177,97.290,180.080,212.423,508.839,216.829,194.170,213.429,189.081,233.731,19.312,190.995,167.631,19.484,192.109,174.238,31.923,232.951,209.240
