 ,Mean1,XM1,YM1,Mean2,XM2,YM2,Mean3,XM3,YM3,Mean4,XM4,YM4,Mean5,XM5,YM5,Mean6,XM6,YM6,Mean7,XM7,YM7,Mean8,XM8,YM8,Mean9,XM9,YM9,Mean10,XM10,YM10,Mean11,XM11,YM11,Mean12,XM12,YM12,Mean13,XM13,YM13,Mean14,XM14,YM14,Mean15,XM15,YM15,Mean16,XM16,YM16,Mean17,XM17,YM17,Mean18,XM18,YM18,Mean19,XM19,YM19,Mean20,XM20,YM20,Mean21,XM21,YM21,Mean22,XM22,YM22,Mean23,XM23,YM23,Mean24,XM24,YM24,Mean25,XM25,YM25,Mean26,XM26,YM26,Mean27,XM27,YM27,Mean28,XM28,YM28,Mean29,XM29,YM29,Mean30,XM30,YM30,Mean31,XM31,YM31,Mean32,XM32,YM32,Mean33,XM33,YM33,Mean34,XM34,YM34,Mean35,XM35,YM35,Mean36,XM36,YM36,Mean37,XM37,YM37,Mean38,XM38,YM38,Mean39,XM39,YM39,Mean40,XM40,YM40,Mean41,XM41,YM41,Mean42,XM42,YM42,Mean43,XM43,YM43,Mean44,XM44,YM44,Mean45,XM45,YM45
56,310.600,83.395,114.723,279.000,82.779,119.912,15.900,106.195,40.149,872.538,66.945,70.537,1535.200,71.930,71.587,137.625,39.502,73.778,1277.375,88.353,101.480,166.065,105.438,74.557,185.143,78.557,90.198,21.462,73.094,87.137,116.923,76.127,81.193,243.250,67.794,85.755,127.083,60.604,87.536,279.290,101.189,91.282,299.714,101.511,73.968,408.250,100.655,70.045,5.154,99.609,45.133,319.077,87.438,88.544,0.000,NaN,NaN,175.100,91.924,111.038,37.923,107.169,57.826,196.200,77.369,62.554,156.500,77.563,78.174,48.300,57.429,95.036,2.750,103.160,60.126,387.750,55.967,67.955,15.571,83.463,111.152,130.571,103.862,91.337,300.000,105.165,81.857,14.324,95.265,48.301,6.167,77.035,137.795,353.500,88.574,83.066,12.286,64.325,126.945,16.846,72.495,78.844,34.710,89.751,112.443,20.000,86.122,108.132,359.875,101.382,85.351,93.647,48.619,67.135,95.833,91.078,92.306,0.000,NaN,NaN,0.000,NaN,NaN,180.364,94.717,86.580,499.188,79.947,85.874,0.000,NaN,NaN,11.250,62.155,93.465
57,329.400,83.534,114.725,114.667,82.834,119.973,0.000,NaN,NaN,890.538,66.925,70.621,1655.200,71.932,71.604,114.875,39.590,73.798,1139.125,88.329,101.489,2099.742,105.571,74.616,267.286,78.621,90.212,15.385,72.965,86.471,118.462,76.179,81.530,124.125,67.811,85.638,144.250,60.536,87.428,213.742,101.228,91.295,370.476,101.526,73.854,262.250,100.699,70.082,1.846,99.355,45.415,330.538,87.515,88.495,5.857,69.754,90.970,269.500,92.088,111.023,23.077,107.730,58.002,216.600,77.408,62.635,186.250,77.724,78.055,22.400,57.452,95.369,12.500,103.695,60.295,401.562,55.906,67.993,6.286,83.510,110.691,259.714,103.791,91.658,56.750,105.106,81.622,7.838,95.043,48.164,9.333,75.806,138.719,231.000,88.562,82.977,5.810,65.052,126.528,16.308,71.625,79.000,38.581,90.081,112.199,0.000,NaN,NaN,374.500,101.415,85.383,94.941,48.560,66.949,94.500,91.212,92.318,5.000,82.925,91.828,1.905,53.165,93.775,85.273,94.633,86.674,471.125,79.950,85.949,15.625,44.611,84.544,4.250,63.085,92.845
58,339.800,83.685,114.709,381.333,82.732,119.903,2.300,105.892,40.158,821.077,67.002,70.571,1554.400,71.909,71.589,132.000,39.475,73.830,1163.000,88.377,101.462,2415.419,105.627,74.567,297.571,78.550,90.248,24.385,72.727,86.498,108.923,76.102,81.539,234.625,67.924,85.732,120.583,60.485,87.480,295.032,101.147,91.317,354.190,101.544,73.841,264.500,100.614,69.993,32.923,99.569,45.175,176.615,87.552,88.408,0.000,NaN,NaN,186.600,92.029,110.917,39.846,107.315,58.016,317.800,77.474,62.646,184.250,77.652,78.340,13.400,57.505,94.474,172.750,103.513,60.152,485.062,55.828,67.921,33.429,83.541,110.467,247.238,103.681,91.564,309.000,105.161,81.835,2.811,95.468,46.655,7.333,76.788,137.911,369.700,88.710,82.991,9.619,65.255,126.325,0.000,NaN,NaN,61.097,89.596,112.398,24.500,86.095,108.326,400.250,101.349,85.374,136.941,48.577,67.052,111.667,91.343,92.440,0.800,82.305,92.535,0.000,NaN,NaN,196.182,94.766,86.799,293.188,79.944,85.778,0.000,NaN,NaN,16.625,62.453,93.101
59,251.400,83.479,114.688,265.333,82.720,119.816,10.800,106.175,39.956,743.538,66.981,70.559,1630.600,71.953,71.607,142.625,39.397,73.832,777.375,88.444,101.506,2322.258,105.588,74.584,406.143,78.680,90.100,45.154,72.472,86.718,105.615,75.975,81.483,254.500,67.814,85.798,65.583,60.395,87.487,209.677,101.260,91.191,304.286,101.669,73.952,180.000,100.567,70.094,3.769,99.355,44.795,378.462,87.538,88.533,0.714,69.595,91.605,155.100,91.967,111.250,32.154,106.964,58.219,150.400,77.275,62.605,280.125,77.670,78.095,19.800,57.845,95.017,51.750,103.075,59.985,434.438,55.777,67.871,28.000,83.700,110.407,183.810,103.776,91.651,246.750,105.202,82.066,20.973,95.256,47.705,7.250,76.415,138.725,280.800,88.659,83.031,15.333,64.899,126.184,27.769,72.048,78.420,28.065,89.932,112.252,1.000,86.025,108.345,486.250,101.330,85.448,122.824,48.589,66.837,120.833,91.015,92.382,7.000,82.774,91.370,0.000,NaN,NaN,88.727,94.643,86.967,467.375,79.874,85.988,0.000,NaN,NaN,13.625,62.465,93.041
60,393.800,83.639,114.725,442.667,82.700,119.893,3.700,105.739,40.145,850.000,66.984,70.498,1527.200,71.923,71.575,114.875,39.540,73.877,648.375,88.339,101.521,2008.194,105.536,74.578,361.857,78.498,90.196,18.385,72.258,86.349,115.308,76.109,81.150,198.875,67.965,85.962,100.917,60.326,87.427,267.677,101.240,91.247,367.143,101.578,73.913,388.750,100.591,70.176,6.154,99.309,44.842,298.154,87.356,88.400,0.000,NaN,NaN,236.500,91.988,110.975,17.846,107.032,58.053,166.400,77.349,62.592,301.000,77.627,78.144,11.100,58.105,95.266,85.000,103.416,59.987,448.688,55.836,67.999,19.571,83.735,110.895,164.286,103.887,91.604,572.000,105.284,81.789,6.000,95.090,47.392,3.167,76.733,138.676,287.100,88.640,82.948,0.000,NaN,NaN,0.000,NaN,NaN,35.935,89.576,112.458,52.750,86.480,108.239,472.750,101.394,85.426,236.941,48.539,66.806,127.250,91.211,92.514,0.000,NaN,NaN,0.000,NaN,NaN,235.091,94.617,86.774,319.312,79.925,85.839,0.000,NaN,NaN,4.375,62.669,93.465
61,323.200,83.548,114.600,346.667,82.801,119.909,14.900,106.040,40.010,652.077,66.997,70.435,1583.300,71.908,71.616,222.250,39.535,73.923,501.750,88.322,101.431,1867.677,105.593,74.559,297.857,78.580,90.179,21.769,72.647,86.028,103.385,76.158,81.193,183.000,67.896,85.793,120.667,60.515,87.634,241.677,101.216,91.423,256.762,101.708,73.932,131.750,100.560,70.058,9.000,99.228,45.105,238.154,87.547,88.585,3.571,69.595,90.675,198.400,92.023,111.010,83.923,107.219,58.286,96.800,77.383,62.675,202.125,77.776,78.133,48.500,57.772,95.158,40.250,103.148,60.241,468.875,55.958,67.859,6.286,83.686,110.684,192.667,103.953,91.670,274.750,105.249,81.905,0.000,NaN,NaN,12.583,77.039,138.323,299.600,88.686,83.106,6.571,64.285,126.954,4.846,71.765,78.275,32.258,88.663,112.601,22.500,86.611,108.362,459.375,101.358,85.399,94.235,48.708,67.089,131.917,91.220,92.628,5.300,82.504,92.137,0.000,NaN,NaN,271.818,94.789,86.580,396.125,80.029,85.808,0.000,NaN,NaN,2.125,63.085,93.155
62,356.600,83.511,114.670,319.667,82.739,120.025,5.500,105.916,39.998,652.154,66.928,70.515,1229.600,71.900,71.625,133.000,39.425,73.809,130.125,88.264,101.408,1239.226,105.578,74.574,311.143,78.572,90.157,37.615,72.721,86.357,129.077,75.853,81.365,157.000,67.938,85.778,172.333,60.400,87.646,318.581,101.170,91.219,328.095,101.575,73.982,358.750,100.592,69.936,19.846,99.524,45.500,227.846,87.437,88.422,4.286,69.285,91.295,266.700,92.068,111.075,58.000,107.235,58.242,132.700,77.465,62.682,372.500,77.734,78.143,25.500,57.658,95.284,56.250,103.594,60.084,392.000,55.871,67.881,31.143,83.627,110.465,331.905,103.847,91.498,254.500,105.184,81.895,2.216,95.098,46.882,6.000,76.398,138.617,187.000,88.635,82.995,22.857,64.945,127.105,34.385,72.096,78.557,40.000,89.547,112.629,29.250,86.486,108.345,427.875,101.292,85.352,28.824,48.493,66.553,224.833,91.097,92.155,0.000,NaN,NaN,0.000,NaN,NaN,249.818,94.736,86.746,328.812,79.888,85.927,0.000,NaN,NaN,5.750,61.845,93.155
63,435.600,83.502,114.687,159.833,82.821,119.862,8.000,106.012,39.835,655.154,66.938,70.578,1348.900,71.936,71.634,115.250,39.383,73.742,84.500,88.460,101.196,1105.548,105.607,74.568,261.429,78.612,89.989,28.462,72.439,86.395,115.000,76.292,81.432,257.000,67.914,85.866,167.333,60.524,87.740,228.387,101.287,91.260,399.905,101.581,73.881,356.750,100.556,70.078,27.308,99.434,45.666,288.692,87.456,88.546,82.857,69.595,90.065,219.200,92.161,111.024,46.231,107.104,58.129,218.100,77.252,62.641,424.125,77.668,78.146,20.400,57.914,94.494,67.250,103.695,60.295,345.688,55.850,67.819,0.000,NaN,NaN,256.381,103.901,91.712,126.750,105.236,81.813,6.486,95.713,47.570,12.333,76.683,138.482,204.100,88.484,83.114,14.857,64.516,126.858,10.154,71.500,79.019,44.323,89.630,112.137,17.000,86.276,108.609,453.875,101.327,85.411,65.647,48.563,66.712,134.833,91.419,92.304,0.200,82.615,92.845,0.000,NaN,NaN,128.000,94.653,86.704,377.000,79.894,85.903,0.000,NaN,NaN,27.250,61.845,93.155
64,518.800,83.507,114.689,401.667,82.739,119.978,3.900,105.730,40.097,551.538,66.982,70.615,853.700,71.887,71.574,142.125,39.593,73.758,38.625,88.809,101.740,1316.903,105.629,74.573,167.571,78.600,90.249,6.308,72.442,86.796,98.923,76.071,81.411,179.625,67.829,85.577,95.000,60.482,87.654,234.839,101.256,91.313,262.667,101.524,73.990,415.000,100.560,70.039,24.538,99.661,45.490,261.385,87.491,88.451,0.000,NaN,NaN,207.800,92.028,110.974,71.923,107.283,58.522,84.100,77.284,62.615,154.375,77.664,78.122,8.300,57.737,95.396,131.250,103.359,59.921,376.125,55.746,67.907,9.429,83.658,110.971,147.905,103.911,91.629,275.750,105.257,81.962,0.000,NaN,NaN,21.417,76.871,137.877,176.400,88.664,82.931,20.857,64.765,126.399,29.692,72.259,78.779,22.839,89.487,112.546,24.250,86.274,108.339,436.750,101.402,85.405,56.588,48.617,67.063,140.500,90.912,92.367,20.900,82.809,92.031,0.000,NaN,NaN,133.091,94.536,86.590,398.438,80.081,85.857,0.000,NaN,NaN,23.125,62.504,93.440
65,275.000,83.573,114.776,251.667,82.889,119.975,0.000,NaN,NaN,368.846,66.914,70.543,615.500,71.929,71.599,188.000,39.684,73.873,11.000,88.509,101.219,970.710,105.581,74.588,484.286,78.612,90.111,41.385,72.564,86.348,109.308,76.150,81.089,168.000,68.048,85.896,134.167,60.414,87.427,218.258,101.204,91.078,257.714,101.485,73.946,206.250,100.518,70.099,0.000,NaN,NaN,261.769,87.327,88.387,20.000,69.774,90.522,155.900,92.021,110.801,56.000,107.180,58.267,251.700,77.363,62.611,190.125,77.584,78.117,12.600,57.726,95.345,30.000,103.269,60.075,408.500,55.846,67.950,45.714,83.517,110.736,238.095,103.820,91.525,339.250,105.283,81.891,2.649,95.350,47.275,26.583,76.355,137.971,129.900,88.689,83.008,0.000,NaN,NaN,24.538,71.817,78.981,63.935,89.526,112.260,20.250,86.025,108.035,365.250,101.369,85.434,74.588,48.656,67.077,122.333,90.987,92.446,11.700,82.308,92.509,0.000,NaN,NaN,178.909,94.778,86.632,386.750,79.888,85.890,0.000,NaN,NaN,18.250,62.775,92.535
66,257.200,83.353,114.785,304.167,82.884,120.113,19.900,105.817,39.829,463.231,66.895,70.537,486.200,71.897,71.550,104.625,39.706,73.696,0.000,NaN,NaN,867.290,105.488,74.512,412.571,78.559,90.152,47.692,72.536,86.655,138.769,75.939,81.258,249.125,67.843,85.800,139.917,60.465,87.384,249.548,101.305,91.231,279.048,101.568,73.979,215.750,100.575,70.027,27.154,99.313,45.596,235.769,87.528,88.349,15.000,69.495,91.295,174.800,92.010,111.136,76.077,106.919,57.993,136.500,77.246,62.644,226.375,77.496,78.151,47.300,57.662,95.125,63.250,103.385,59.715,490.625,55.806,67.824,25.000,83.405,110.986,246.571,103.773,91.474,395.250,105.257,81.823,8.757,95.400,48.268,34.250,76.779,138.372,276.200,88.632,82.980,8.190,64.779,126.159,17.462,72.157,79.006,57.548,89.385,112.587,95.000,86.214,108.356,440.500,101.419,85.438,50.235,48.655,67.061,43.667,90.906,92.387,0.000,NaN,NaN,0.000,NaN,NaN,177.273,94.693,86.495,446.750,80.011,85.772,8.000,45.105,84.785,4.500,62.982,93.129
67,347.600,83.711,114.733,271.667,82.713,120.002,15.100,106.222,39.683,431.231,66.965,70.469,421.300,72.059,71.660,219.000,39.541,73.773,2.000,88.195,101.835,264.065,105.431,74.533,311.571,78.622,90.153,52.615,72.614,86.299,122.231,76.132,81.174,184.750,67.920,85.722,105.500,60.425,87.374,278.129,101.256,91.304,195.714,101.581,73.892,270.000,100.679,70.073,6.000,100.285,45.105,278.846,87.409,88.511,8.714,69.905,90.639,196.100,91.955,110.992,26.923,107.028,58.069,206.800,77.493,62.643,174.625,77.573,78.115,36.000,57.583,95.223,36.750,103.556,60.036,483.688,55.741,67.960,0.000,NaN,NaN,108.571,103.957,91.434,225.750,105.172,82.051,11.405,94.918,47.889,15.583,76.460,138.412,318.200,88.653,83.102,45.905,64.984,127.010,22.000,71.576,78.681,47.742,89.228,112.551,8.250,86.025,108.345,337.500,101.397,85.376,81.882,48.557,67.214,101.833,91.216,92.228,3.600,82.305,92.225,0.000,NaN,NaN,224.000,94.659,86.718,474.062,79.990,85.902,0.000,NaN,NaN,9.375,62.110,92.944
68,392.200,83.510,114.703,446.333,82.665,120.048,20.700,105.630,40.298,370.846,66.910,70.548,503.600,71.939,71.584,113.250,39.533,73.787,1.625,88.195,101.835,180.710,105.643,74.614,333.286,78.622,90.324,49.538,72.592,86.723,77.692,76.187,81.587,112.625,67.839,85.644,121.250,60.383,87.604,295.419,101.175,91.129,178.952,101.478,73.876,330.500,100.508,69.977,22.769,99.518,46.003,263.462,87.579,88.491,14.429,69.570,91.010,224.100,92.068,111.031,37.385,107.016,58.213,272.900,77.249,62.597,274.000,77.751,78.063,14.300,57.531,95.323,3.750,103.075,59.985,410.562,55.766,67.840,26.286,83.621,110.367,170.190,103.792,91.727,180.750,105.192,81.763,8.216,95.445,47.640,17.917,76.611,138.271,193.400,88.702,82.993,0.000,NaN,NaN,3.538,71.482,78.107,51.032,89.350,112.454,50.250,86.335,108.384,347.625,101.402,85.469,56.824,48.583,67.107,159.333,91.229,92.378,12.600,82.782,91.605,0.000,NaN,NaN,159.455,94.608,86.946,379.500,79.944,85.906,0.000,NaN,NaN,5.250,62.465,92.535
69,211.800,83.577,114.745,397.833,82.647,119.969,6.600,106.058,39.915,439.154,66.955,70.542,428.500,71.944,71.487,86.625,39.386,73.657,1.125,88.505,101.215,124.581,105.546,74.783,224.571,78.531,90.337,23.231,72.706,86.312,138.385,76.145,81.236,191.000,67.849,85.772,48.417,60.554,87.937,252.903,101.203,91.151,310.952,101.316,73.956,277.500,100.491,70.118,61.923,99.610,45.383,307.385,87.305,88.472,14.143,69.877,90.863,221.400,91.983,110.894,67.077,107.191,58.022,98.300,77.339,62.628,354.250,77.635,78.104,12.400,58.045,94.815,31.250,103.303,60.441,468.750,55.754,67.935,18.286,83.545,111.435,158.476,103.893,91.537,410.750,105.285,81.928,0.703,94.705,48.205,8.833,76.725,138.105,292.900,88.685,83.215,3.619,65.247,126.349,20.769,72.177,79.101,42.452,89.138,112.607,19.750,85.872,108.188,353.875,101.487,85.416,70.235,48.615,66.923,82.500,91.003,92.493,0.200,82.615,91.295,0.000,NaN,NaN,198.182,94.648,86.716,354.812,79.915,85.988,0.000,NaN,NaN,0.000,NaN,NaN
70,409.600,83.650,114.686,310.333,82.924,120.049,19.200,105.770,39.929,252.154,66.967,70.534,302.700,71.899,71.672,164.000,39.650,73.620,4.375,88.062,101.304,75.742,105.374,74.566,300.286,78.593,90.203,42.769,72.624,86.662,80.154,76.067,81.169,96.125,67.898,85.667,127.167,60.466,87.397,262.581,101.213,91.144,255.238,101.578,73.882,276.750,100.638,70.059,12.308,100.010,45.235,271.923,87.407,88.405,0.571,69.595,90.675,112.500,92.010,111.071,45.846,106.850,58.079,143.700,77.402,62.637,221.375,77.866,78.290,65.500,57.446,94.875,22.750,103.695,60.053,414.125,55.882,67.991,38.714,83.583,111.096,408.095,103.763,91.548,234.750,105.077,81.895,0.108,94.705,47.895,1.250,75.795,138.725,153.200,88.661,83.047,0.000,NaN,NaN,9.846,71.712,78.287,22.000,89.748,112.731,4.250,86.025,108.035,409.625,101.365,85.290,77.294,48.562,66.786,94.667,91.241,92.301,0.000,NaN,NaN,0.000,NaN,NaN,379.636,94.684,86.720,463.375,79.938,85.830,0.000,NaN,NaN,29.750,62.327,92.745
71,462.000,83.657,114.707,254.000,82.689,119.859,9.500,106.201,40.298,286.462,66.954,70.600,366.300,71.964,71.634,111.750,39.700,73.831,16.500,88.195,101.417,52.645,105.396,74.642,361.429,78.534,90.068,72.538,72.494,86.509,111.692,76.113,81.143,173.375,67.951,85.726,80.000,60.337,87.417,220.581,101.306,91.281,245.429,101.438,73.896,557.000,100.634,70.034,16.615,99.467,45.602,267.308,87.463,88.607,11.571,69.595,90.985,213.400,91.963,111.011,44.846,106.856,58.038,119.700,77.288,62.635,195.625,77.578,78.226,1.200,57.815,95.015,40.750,103.090,59.970,460.062,55.925,67.840,2.571,83.545,110.205,232.190,103.965,91.496,366.500,105.203,81.798,5.892,94.955,47.875,34.083,76.020,138.313,340.700,88.648,83.059,24.857,64.080,126.623,32.846,71.792,78.813,32.903,89.245,112.238,0.000,NaN,NaN,322.125,101.427,85.328,24.824,48.613,66.486,53.417,91.408,92.239,4.000,82.305,91.915,0.000,NaN,NaN,60.182,94.811,86.509,383.688,79.892,85.897,0.000,NaN,NaN,1.000,62.775,92.535
72,440.600,83.507,114.735,306.000,82.722,119.855,6.200,105.600,40.130,410.308,67.100,70.493,379.400,72.010,71.614,94.125,39.656,73.824,2.500,88.815,101.727,53.484,105.466,74.815,328.000,78.513,90.287,49.769,72.757,86.368,187.538,76.217,81.233,207.250,68.006,85.791,117.750,60.250,87.585,225.677,101.233,91.037,268.190,101.481,73.966,173.250,100.732,70.151,31.692,99.580,45.451,146.462,87.610,88.546,2.000,69.595,91.605,177.500,92.014,111.089,30.462,107.168,58.008,195.300,77.323,62.612,248.875,77.735,78.045,0.000,NaN,NaN,60.500,103.436,60.176,474.750,55.860,67.848,10.714,83.545,110.825,272.381,103.811,91.521,178.750,105.313,81.783,12.432,95.049,47.336,35.417,76.286,138.580,259.300,88.762,83.024,11.619,64.912,126.511,15.615,72.280,78.182,36.129,89.225,112.407,17.250,86.335,108.345,563.500,101.325,85.343,63.294,48.448,66.994,132.833,91.342,92.401,0.300,82.925,92.845,4.857,53.785,94.085,220.000,94.799,86.686,429.062,79.872,85.855,15.625,43.865,84.785,0.000,NaN,NaN
73,440.200,83.450,114.746,313.000,82.757,119.844,0.800,106.175,40.455,314.000,66.976,70.516,364.800,71.987,71.577,101.375,39.573,73.787,5.375,88.505,101.381,87.419,105.611,74.485,405.286,78.575,90.209,21.000,72.665,86.738,102.538,76.265,81.155,180.125,67.944,85.504,93.000,60.713,87.672,302.387,101.243,91.045,371.143,101.674,73.828,323.750,100.629,70.166,22.077,99.543,45.309,268.385,87.315,88.543,44.857,69.304,90.365,153.500,92.117,110.876,34.000,107.753,58.471,160.900,77.544,62.667,298.375,77.771,78.170,24.300,57.289,94.922,46.250,103.534,60.307,409.500,55.772,67.859,17.143,83.305,111.122,325.524,104.037,91.677,316.250,105.255,81.652,3.784,95.799,47.966,17.250,76.466,138.414,147.100,88.608,83.193,14.667,64.945,126.949,8.769,71.469,78.590,19.871,89.983,112.234,67.000,86.314,108.211,380.500,101.358,85.400,96.471,48.591,66.490,131.000,90.946,92.303,1.800,83.235,92.535,4.381,53.475,94.085,257.636,94.651,86.820,466.062,79.955,85.946,11.375,44.597,85.405,4.875,62.775,92.845
74,346.400,83.483,114.710,344.000,82.781,119.951,15.300,105.942,39.981,319.308,66.984,70.440,431.000,71.943,71.637,39.875,39.119,73.680,0.375,88.195,101.835,135.935,105.527,74.718,325.571,78.609,90.362,20.538,72.586,86.613,110.692,76.341,81.516,166.875,67.937,85.734,54.250,60.550,87.268,353.097,101.191,91.227,320.381,101.489,73.899,432.000,100.642,70.038,6.154,99.293,45.427,330.077,87.339,88.496,0.571,69.595,91.605,238.000,92.140,110.960,67.077,106.788,58.325,180.900,77.242,62.585,288.000,77.515,78.101,1.900,57.815,95.945,7.750,103.385,59.985,371.312,55.811,67.939,145.714,83.468,110.464,162.381,103.796,91.687,189.250,105.303,81.796,4.216,95.401,48.062,40.333,76.456,137.831,282.100,88.736,83.118,0.381,64.945,126.325,10.385,72.126,78.312,36.000,89.316,112.298,15.750,86.335,108.035,474.000,101.388,85.436,67.529,48.696,66.598,131.000,90.969,92.286,3.100,82.925,91.295,0.000,NaN,NaN,213.636,94.724,86.599,408.062,79.923,85.903,2.000,44.485,85.095,16.625,62.209,92.642
75,395.600,83.798,114.709,413.000,82.727,119.900,19.100,105.693,40.431,334.692,66.976,70.432,333.900,71.807,71.710,148.250,39.549,73.759,2.875,88.208,100.959,90.065,105.381,74.572,338.143,78.621,90.235,22.308,72.234,86.307,122.077,76.207,81.356,170.000,67.802,85.761,54.250,60.621,87.624,290.323,101.231,91.236,265.333,101.458,73.807,170.250,100.627,70.160,44.923,99.840,45.571,256.308,87.541,88.419,0.000,NaN,NaN,143.500,92.052,110.914,72.077,107.455,58.085,192.600,77.529,62.684,268.000,77.632,78.193,14.800,57.932,95.635,54.250,103.379,59.874,400.688,55.814,67.957,31.571,83.740,110.769,271.238,103.950,91.560,206.500,105.109,81.691,11.135,94.998,47.751,28.417,76.879,138.166,219.000,88.643,83.112,5.238,64.945,126.325,39.154,72.253,78.444,30.065,89.337,112.312,38.000,85.805,108.406,338.750,101.413,85.402,149.765,48.607,67.028,139.917,91.410,92.273,5.100,82.925,91.295,4.286,53.785,93.775,192.545,94.695,86.572,440.438,79.986,85.842,3.375,44.795,84.785,5.625,62.623,92.969
76,438.400,83.641,114.684,251.833,82.751,119.813,13.700,106.021,40.118,374.692,66.979,70.599,512.100,71.848,71.576,31.375,39.773,73.705,14.500,88.385,101.335,69.935,105.680,74.564,398.429,78.639,90.226,49.923,72.444,86.436,108.538,76.202,81.367,214.875,67.822,85.764,97.833,60.452,87.390,265.677,101.223,91.476,302.667,101.478,74.015,447.750,100.717,70.025,7.308,99.355,45.105,157.846,87.544,88.418,0.000,NaN,NaN,205.500,92.073,110.933,51.769,107.143,58.083,64.700,77.264,62.581,293.875,77.699,78.057,20.600,57.683,94.902,36.750,103.187,59.996,389.625,55.833,67.885,32.714,83.698,111.036,118.857,103.924,91.281,269.500,105.282,81.868,2.270,96.078,47.364,38.833,77.038,138.381,295.100,88.676,83.093,26.476,64.721,126.932,32.846,72.039,78.324,29.032,89.666,112.361,6.250,86.037,108.035,418.250,101.385,85.380,18.706,48.661,66.758,156.250,90.995,92.341,9.700,83.011,91.829,0.000,NaN,NaN,169.091,94.635,86.682,397.875,79.899,85.941,0.000,NaN,NaN,8.250,62.301,92.948
77,424.400,83.435,114.706,176.333,82.911,119.939,22.500,105.944,40.269,396.385,67.120,70.483,447.800,71.893,71.428,147.875,39.370,73.726,22.875,88.195,101.027,41.161,105.617,74.369,341.571,78.678,90.232,35.385,72.727,86.468,80.077,76.081,81.153,231.625,67.876,85.715,85.917,60.543,87.296,243.097,101.248,91.156,361.905,101.534,73.946,263.750,100.618,69.975,36.923,99.569,45.584,216.769,87.268,88.431,1.714,69.595,91.295,320.000,92.033,111.084,69.923,106.890,58.302,123.200,77.506,62.588,217.250,77.637,78.179,30.800,57.648,95.107,44.000,103.552,60.295,433.188,55.759,67.919,29.000,83.379,111.063,146.095,103.857,91.356,152.750,105.247,81.725,22.973,95.219,47.616,56.167,76.739,138.441,238.200,88.602,83.213,38.857,64.505,126.790,32.846,71.742,78.751,52.129,89.739,112.406,36.250,86.072,108.632,403.000,101.447,85.388,101.294,48.569,66.768,150.583,91.219,92.241,4.400,82.798,91.549,13.238,53.165,94.085,383.636,94.700,86.640,481.312,79.973,85.836,0.000,NaN,NaN,1.250,63.085,92.845
78,490.400,83.454,114.649,290.500,82.742,120.035,25.800,105.702,40.057,378.846,67.007,70.457,476.500,71.903,71.710,73.375,39.682,73.883,17.375,88.686,101.706,149.032,105.364,74.693,296.429,78.653,90.098,42.769,72.615,86.509,110.154,76.014,81.630,234.250,67.891,85.717,101.750,60.404,87.600,199.871,101.248,91.170,275.810,101.601,73.925,209.500,100.534,70.005,27.154,99.915,45.524,219.077,87.479,88.574,5.429,69.595,90.055,210.300,92.112,111.036,118.000,106.926,58.162,211.200,77.287,62.756,282.125,77.706,78.136,11.300,57.464,94.787,151.750,103.434,60.260,396.938,55.840,67.993,63.429,83.597,110.531,139.524,103.764,91.509,261.000,105.318,81.830,6.811,95.359,48.205,5.917,76.716,138.716,330.800,88.629,83.045,22.286,64.835,127.031,4.308,72.075,77.965,31.032,89.302,111.992,48.250,86.635,108.345,356.250,101.389,85.389,13.059,48.515,67.425,132.000,91.049,92.340,0.000,NaN,NaN,0.476,53.785,93.465,197.455,94.705,86.464,396.688,79.981,85.838,0.000,NaN,NaN,2.875,62.155,93.155
79,337.800,83.491,114.736,452.000,82.707,119.956,9.500,105.865,40.455,488.231,66.916,70.442,649.600,71.935,71.582,161.000,39.454,73.664,0.000,NaN,NaN,188.323,105.681,74.705,954.429,78.602,90.185,43.385,72.716,86.529,132.000,76.262,81.373,202.125,67.855,85.831,94.417,60.414,87.469,413.935,101.349,91.388,274.571,101.501,73.956,250.500,100.623,70.060,12.923,99.285,45.352,193.231,87.513,88.440,4.000,69.484,91.162,241.300,92.035,110.752,56.000,106.977,58.266,108.900,77.090,62.669,199.625,77.554,77.932,12.100,57.505,95.015,92.000,103.343,60.362,490.500,55.818,67.952,1.143,83.235,111.135,293.905,103.821,91.469,335.500,105.251,81.854,2.919,95.325,48.515,11.500,77.035,138.193,295.600,88.600,82.792,10.381,64.877,126.072,12.231,71.361,78.548,27.935,89.272,112.293,45.750,86.186,108.035,377.500,101.306,85.410,62.588,48.562,67.031,93.667,90.756,92.389,20.200,82.609,91.459,5.524,53.475,94.085,136.364,94.714,86.765,986.438,80.045,85.989,0.000,NaN,NaN,49.000,62.664,93.151
